sample_id,curve_id,load_case,deployment,response_axis,step,force,displacement,signed_force,signed_displacement,converged,final_load,reference_stiffness,target_linear_displacement
miura_00001,0,bending,0.3,z,20,446.23183977025,0.00359639072042774,-446.23183977025,-0.00359639072042774,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,21,468.543431758762,0.00380508629127429,-468.543431758762,-0.00380508629127429,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,22,490.855023747275,0.00401822035753024,-490.855023747275,-0.00401822035753024,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,23,513.166615735787,0.00423605814039646,-513.166615735787,-0.00423605814039646,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,24,535.4782077243,0.00445887217800646,-535.4782077243,-0.00445887217800646,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,25,557.789799712812,0.00468694245855077,-557.789799712812,-0.00468694245855077,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,26,580.101391701325,0.00492055650273561,-580.101391701325,-0.00492055650273561,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,27,602.412983689837,0.00516000938767026,-602.412983689837,-0.00516000938767026,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,28,624.72457567835,0.00540560370351737,-624.72457567835,-0.00540560370351737,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,29,647.036167666862,0.00565764943352364,-647.036167666862,-0.00565764943352364,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,30,669.347759655375,0.00591646374736397,-669.347759655375,-0.00591646374736397,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,31,691.659351643887,0.00618237069709379,-691.659351643887,-0.00618237069709379,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,32,713.9709436324,0.006455700804521,-713.9709436324,-0.006455700804521,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,33,736.282535620912,0.00673679052839497,-736.282535620912,-0.00673679052839497,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,34,758.594127609425,0.00702598159966357,-758.594127609425,-0.00702598159966357,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,35,780.905719597937,0.00732362021306159,-780.905719597937,-0.00732362021306159,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,36,803.21731158645,0.00763005606370592,-803.21731158645,-0.00763005606370592,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,37,825.528903574962,0.00794564121802841,-825.528903574962,-0.00794564121802841,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,38,847.840495563475,0.00827072880957889,-847.840495563475,-0.00827072880957889,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,39,870.152087551987,0.0086056715518222,-870.152087551987,-0.0086056715518222,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,40,892.4636795405,0.00895082006225232,-892.4636795405,-0.00895082006225232,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,41,914.775271529012,0.00930652099490847,-914.775271529012,-0.00930652099490847,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,42,937.086863517525,0.00967311498178757,-937.086863517525,-0.00967311498178757,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,43,959.398455506037,0.0100509343876644,-959.398455506037,-0.0100509343876644,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,44,981.71004749455,0.0104403008875361,-981.71004749455,-0.0104403008875361,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,45,1004.02163948306,0.0108415228811189,-1004.02163948306,-0.0108415228811189,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,46,1026.33323147157,0.0112548927645795,-1026.33323147157,-0.0112548927645795,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,47,1048.64482346009,0.0116806840857827,-1048.64482346009,-0.0116806840857827,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,48,1070.9564154486,0.0121191486156112,-1070.9564154486,-0.0121191486156112,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,49,1093.26800743711,0.0125705133741567,-1093.26800743711,-0.0125705133741567,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,50,1115.57959942562,0.0130349776564941,-1115.57959942562,-0.0130349776564941,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,51,1137.89119141414,0.0135127101081013,-1137.89119141414,-0.0135127101081013,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,52,1160.20278340265,0.0140038459043309,-1160.20278340265,-0.0140038459043309,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,53,1182.51437539116,0.0145084840915259,-1182.51437539116,-0.0145084840915259,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,54,1204.82596737967,0.0150266851488982,-1204.82596737967,-0.0150266851488982,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,55,1227.13755936819,0.0155584688300965,-1227.13755936819,-0.0155584688300965,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,56,1249.4491513567,0.0161038123410906,-1249.4491513567,-0.0161038123410906,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,57,1271.76074334521,0.0166626489066475,-1271.76074334521,-0.0166626489066475,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,58,1294.07233533372,0.0172348667711614,-1294.07233533372,-0.0172348667711614,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,59,1316.38392732224,0.0178203086711098,-1316.38392732224,-0.0178203086711098,1,1338.69551931075,133869.551931075,0.01
miura_00001,0,bending,0.3,z,60,1338.69551931075,0.0184187718061514,-1338.69551931075,-0.0184187718061514,1,1338.69551931075,133869.551931075,0.01
miura_00001,1,bending,0.6,z,1,6.78417884636723,0.000166668370850697,-6.78417884636723,-0.000166668370850697,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,2,13.5683576927345,0.000333346872625523,-13.5683576927345,-0.000333346872625523,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,3,20.3525365391017,0.000500042452471443,-20.3525365391017,-0.000500042452471443,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,4,27.1367153854689,0.000666761916069548,-27.1367153854689,-0.000666761916069548,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,5,33.9208942318362,0.000833512063587246,-33.9208942318362,-0.000833512063587246,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,6,40.7050730782034,0.00100029968845279,-40.7050730782034,-0.00100029968845279,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,7,47.4892519245706,0.00116713157607955,-47.4892519245706,-0.00116713157607955,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,8,54.2734307709379,0.00133401450249303,-54.2734307709379,-0.00133401450249303,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,9,61.0576096173051,0.00150095523306773,-61.0576096173051,-0.00150095523306773,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,10,67.8417884636723,0.00166796052123189,-67.8417884636723,-0.00166796052123189,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,11,74.6259673100396,0.00183503710713403,-74.6259673100396,-0.00183503710713403,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,12,81.4101461564068,0.00200219171638463,-81.4101461564068,-0.00200219171638463,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,13,88.194325002774,0.00216943105870287,-88.194325002774,-0.00216943105870287,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,14,94.9785038491413,0.00233676182661985,-94.9785038491413,-0.00233676182661985,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,15,101.762682695509,0.00250419069418019,-101.762682695509,-0.00250419069418019,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,16,108.546861541876,0.00267172431560117,-108.546861541876,-0.00267172431560117,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,17,115.331040388243,0.00283936932398015,-115.331040388243,-0.00283936932398015,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,18,122.11521923461,0.00300713232993738,-122.11521923461,-0.00300713232993738,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,19,128.899398080977,0.00317501992031746,-128.899398080977,-0.00317501992031746,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,20,135.683576927345,0.0033430386568537,-135.683576927345,-0.0033430386568537,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,21,142.467755773712,0.00351119507482285,-142.467755773712,-0.00351119507482285,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,22,149.251934620079,0.00367949568171775,-149.251934620079,-0.00367949568171775,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,23,156.036113466446,0.00384794695589553,-156.036113466446,-0.00384794695589553,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,24,162.820292312814,0.00401655534523246,-162.820292312814,-0.00401655534523246,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,25,169.604471159181,0.00418532726578857,-169.604471159181,-0.00418532726578857,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,26,176.388650005548,0.00435426910042367,-176.388650005548,-0.00435426910042367,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,27,183.172828851915,0.00452338719746853,-183.172828851915,-0.00452338719746853,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,28,189.957007698283,0.00469268786933037,-189.957007698283,-0.00469268786933037,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,29,196.74118654465,0.00486217739114955,-196.74118654465,-0.00486217739114955,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,30,203.525365391017,0.0050318619994141,-203.525365391017,-0.0050318619994141,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,31,210.309544237384,0.00520174789058887,-210.309544237384,-0.00520174789058887,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,32,217.093723083751,0.00537184121970518,-217.093723083751,-0.00537184121970518,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,33,223.877901930119,0.00554214809902222,-223.877901930119,-0.00554214809902222,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,34,230.662080776486,0.00571267459660703,-230.662080776486,-0.00571267459660703,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,35,237.446259622853,0.00588342673493959,-237.446259622853,-0.00588342673493959,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,36,244.23043846922,0.00605441048951217,-244.23043846922,-0.00605441048951217,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,37,251.014617315588,0.00622563178745034,-251.014617315588,-0.00622563178745034,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,38,257.798796161955,0.00639709650607602,-257.798796161955,-0.00639709650607602,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,39,264.582975008322,0.00656881047151482,-264.582975008322,-0.00656881047151482,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,40,271.367153854689,0.00674077945727933,-271.367153854689,-0.00674077945727933,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,41,278.151332701057,0.00691300918285301,-278.151332701057,-0.00691300918285301,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,42,284.935511547424,0.00708550531227679,-284.935511547424,-0.00708550531227679,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,43,291.719690393791,0.007258273452713,-291.719690393791,-0.007258273452713,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,44,298.503869240158,0.00743131915303094,-298.503869240158,-0.00743131915303094,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,45,305.288048086526,0.00760464790239701,-305.288048086526,-0.00760464790239701,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,46,312.072226932893,0.00777826512881573,-312.072226932893,-0.00777826512881573,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,47,318.85640577926,0.00795217619772945,-318.85640577926,-0.00795217619772945,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,48,325.640584625627,0.00812638641057851,-325.640584625627,-0.00812638641057851,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,49,332.424763471994,0.00830090100337184,-332.424763471994,-0.00830090100337184,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,50,339.208942318362,0.00847572514526763,-339.208942318362,-0.00847572514526763,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,51,345.993121164729,0.00865086393714081,-345.993121164729,-0.00865086393714081,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,52,352.777300011096,0.0088263224101518,-352.777300011096,-0.0088263224101518,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,53,359.561478857463,0.00900210552433432,-359.561478857463,-0.00900210552433432,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,54,366.345657703831,0.00917821816716352,-366.345657703831,-0.00917821816716352,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,55,373.129836550198,0.00935466515214959,-373.129836550198,-0.00935466515214959,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,56,379.914015396565,0.00953145121740949,-379.914015396565,-0.00953145121740949,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,57,386.698194242932,0.00970858102427128,-386.698194242932,-0.00970858102427128,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,58,393.4823730893,0.00988605915585552,-393.4823730893,-0.00988605915585552,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,59,400.266551935667,0.0100638901156887,-400.266551935667,-0.0100638901156887,1,407.050730782034,40705.0730782034,0.01
miura_00001,1,bending,0.6,z,60,407.050730782034,0.0102420783263038,-407.050730782034,-0.0102420783263038,1,407.050730782034,40705.0730782034,0.01
miura_00001,2,bending,0.9,z,1,3.1065425244885,0.000166666621940793,-3.1065425244885,-0.000166666621940793,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,2,6.213085048977,0.000333330367025606,-6.213085048977,-0.000333330367025606,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,3,9.3196275734655,0.000499990610133807,-9.3196275734655,-0.000499990610133807,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,4,12.426170097954,0.000666646800356495,-12.426170097954,-0.000666646800356495,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,5,15.5327126224425,0.000833298386903184,-15.5327126224425,-0.000833298386903184,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,6,18.639255146931,0.000999944819023173,-18.639255146931,-0.000999944819023173,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,7,21.7457976714195,0.001166585545975,-21.7457976714195,-0.001166585545975,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,8,24.852340195908,0.00133322001722106,-24.852340195908,-0.00133322001722106,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,9,27.9588827203965,0.00149984768212275,-27.9588827203965,-0.00149984768212275,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,10,31.065425244885,0.00166646799026,-31.065425244885,-0.00166646799026,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,11,34.1719677693735,0.00183308039116485,-34.1719677693735,-0.00183308039116485,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,12,37.278510293862,0.00199968433457944,-37.278510293862,-0.00199968433457944,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,13,40.3850528183505,0.00216627927023524,-40.3850528183505,-0.00216627927023524,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,14,43.491595342839,0.00233286464800112,-43.491595342839,-0.00233286464800112,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,15,46.5981378673275,0.00249943991781338,-46.5981378673275,-0.00249943991781338,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,16,49.704680391816,0.00266600452972833,-49.704680391816,-0.00266600452972833,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,17,52.8112229163045,0.00283255793392371,-52.8112229163045,-0.00283255793392371,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,18,55.917765440793,0.00299909958062656,-55.917765440793,-0.00299909958062656,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,19,59.0243079652815,0.00316562892022576,-59.0243079652815,-0.00316562892022576,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,20,62.13085048977,0.00333214540320425,-62.13085048977,-0.00333214540320425,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,21,65.2373930142585,0.00349864848015833,-65.2373930142585,-0.00349864848015833,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,22,68.343935538747,0.00366513760182398,-68.343935538747,-0.00366513760182398,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,23,71.4504780632355,0.00383161221905328,-71.4504780632355,-0.00383161221905328,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,24,74.557020587724,0.00399807178282626,-74.557020587724,-0.00399807178282626,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,25,77.6635631122125,0.00416451574427534,-77.6635631122125,-0.00416451574427534,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,26,80.770105636701,0.00433094355465373,-80.770105636701,-0.00433094355465373,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,27,83.8766481611895,0.00449735466535936,-83.8766481611895,-0.00449735466535936,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,28,86.983190685678,0.00466374852796232,-86.983190685678,-0.00466374852796232,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,29,90.0897332101665,0.0048301245941407,-90.0897332101665,-0.0048301245941407,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,30,93.196275734655,0.00499648231577961,-93.196275734655,-0.00499648231577961,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,31,96.3028182591435,0.00516282114488732,-96.3028182591435,-0.00516282114488732,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,32,99.409360783632,0.00532914053365294,-99.409360783632,-0.00532914053365294,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,33,102.51590330812,0.005495439934428,-102.51590330812,-0.005495439934428,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,34,105.622445832609,0.0056617187997432,-105.622445832609,-0.0056617187997432,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,35,108.728988357097,0.0058279765823037,-108.728988357097,-0.0058279765823037,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,36,111.835530881586,0.00599421273500488,-111.835530881586,-0.00599421273500488,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,37,114.942073406074,0.00616042671088956,-114.942073406074,-0.00616042671088956,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,38,118.048615930563,0.0063266179632797,-118.048615930563,-0.0063266179632797,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,39,121.155158455051,0.00649278594557696,-121.155158455051,-0.00649278594557696,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,40,124.26170097954,0.00665893011147342,-124.26170097954,-0.00665893011147342,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,41,127.368243504028,0.00682504991482577,-127.368243504028,-0.00682504991482577,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,42,130.474786028517,0.00699114480970917,-130.474786028517,-0.00699114480970917,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,43,133.581328553005,0.00715721425040717,-133.581328553005,-0.00715721425040717,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,44,136.687871077494,0.00732325769141844,-136.687871077494,-0.00732325769141844,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,45,139.794413601982,0.00748927458747933,-139.794413601982,-0.00748927458747933,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,46,142.900956126471,0.00765526439353266,-142.900956126471,-0.00765526439353266,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,47,146.007498650959,0.00782122656476853,-146.007498650959,-0.00782122656476853,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,48,149.114041175448,0.00798716055660926,-149.114041175448,-0.00798716055660926,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,49,152.220583699936,0.0081530658247119,-152.220583699936,-0.0081530658247119,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,50,155.327126224425,0.00831894182498682,-155.327126224425,-0.00831894182498682,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,51,158.433668748913,0.00848478801358738,-158.433668748913,-0.00848478801358738,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,52,161.540211273402,0.00865060384693434,-161.540211273402,-0.00865060384693434,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,53,164.64675379789,0.00881638878169088,-164.64675379789,-0.00881638878169088,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,54,167.753296322379,0.00898214227480169,-167.753296322379,-0.00898214227480169,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,55,170.859838846867,0.00914786378347627,-170.859838846867,-0.00914786378347627,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,56,173.966381371356,0.00931355276519294,-173.966381371356,-0.00931355276519294,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,57,177.072923895844,0.00947920867771308,-177.072923895844,-0.00947920867771308,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,58,180.179466420333,0.00964483097908999,-180.179466420333,-0.00964483097908999,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,59,183.286008944821,0.00981041912765884,-183.286008944821,-0.00981041912765884,1,186.39255146931,18639.255146931,0.01
miura_00001,2,bending,0.9,z,60,186.39255146931,0.00997597258204521,-186.39255146931,-0.00997597258204521,1,186.39255146931,18639.255146931,0.01
miura_00001,3,axial,0.3,x,1,2.0698303200755,0.000166724802492083,2.0698303200755,0.000166724802492083,1,124.18981920453,12418.981920453,0.01
miura_00001,3,axial,0.3,x,2,4.139660640151,0.000333190849764944,4.139660640151,0.000333190849764944,1,124.18981920453,12418.981920453,0.01
miura_00001,3,axial,0.3,x,3,6.2094909602265,0.000499398170235583,6.2094909602265,0.000499398170235583,1,124.18981920453,12418.981920453,0.01
miura_00001,3,axial,0.3,x,4,8.279321280302,0.000665346938821575,8.279321280302,0.000665346938821575,1,124.18981920453,12418.981920453,0.01
miura_00001,3,axial,0.3,x,5,10.3491516003775,0.000831037319485814,10.3491516003775,0.000831037319485814,1,124.18981920453,12418.981920453,0.01
miura_00001,3,axial,0.3,x,6,12.418981920453,0.000996469465696795,12.418981920453,0.000996469465696795,1,124.18981920453,12418.981920453,0.01
miura_00001,3,axial,0.3,x,7,14.4888122405285,0.00116164352117871,14.4888122405285,0.00116164352117871,1,124.18981920453,12418.981920453,0.01
