sample_id,curve_id,load_case,deployment,response_axis,step,force,displacement,signed_force,signed_displacement,converged,final_load,reference_stiffness,target_linear_displacement
miura_00002,0,bending,0.3,z,42,2687.9395151181,0.00737503940381829,-2687.9395151181,-0.00737503940381829,1,3839.91359302586,383991.359302586,0.01
miura_00002,0,bending,0.3,z,43,2751.93807500187,0.0075712760393038,-2751.93807500187,-0.0075712760393038,1,3839.91359302586,383991.359302586,0.01
miura_00002,0,bending,0.3,z,44,2815.93663488563,0.00776920140886617,-2815.93663488563,-0.00776920140886617,1,3839.91359302586,383991.359302586,0.01
miura_00002,0,bending,0.3,z,45,2879.93519476939,0.00796888509869134,-2879.93519476939,-0.00796888509869134,1,3839.91359302586,383991.359302586,0.01
miura_00002,0,bending,0.3,z,46,2943.93375465316,0.00817039936890257,-2943.93375465316,-0.00817039936890257,1,3839.91359302586,383991.359302586,0.01
miura_00002,0,bending,0.3,z,47,3007.93231453692,0.0083738192906035,-3007.93231453692,-0.0083738192906035,1,3839.91359302586,383991.359302586,0.01
miura_00002,0,bending,0.3,z,48,3071.93087442069,0.00857922288978064,-3071.93087442069,-0.00857922288978064,1,3839.91359302586,383991.359302586,0.01
miura_00002,0,bending,0.3,z,49,3135.92943430445,0.00878669129847468,-3135.92943430445,-0.00878669129847468,1,3839.91359302586,383991.359302586,0.01
miura_00002,0,bending,0.3,z,50,3199.92799418822,0.00899630891356843,-3199.92799418822,-0.00899630891356843,1,3839.91359302586,383991.359302586,0.01
miura_00002,0,bending,0.3,z,51,3263.92655407198,0.00920816356361728,-3263.92655407198,-0.00920816356361728,1,3839.91359302586,383991.359302586,0.01
miura_00002,0,bending,0.3,z,52,3327.92511395575,0.00942234668411667,-3327.92511395575,-0.00942234668411667,1,3839.91359302586,383991.359302586,0.01
miura_00002,0,bending,0.3,z,53,3391.92367383951,0.00963895350165582,-3391.92367383951,-0.00963895350165582,1,3839.91359302586,383991.359302586,0.01
miura_00002,0,bending,0.3,z,54,3455.92223372327,0.00985808322737951,-3455.92223372327,-0.00985808322737951,1,3839.91359302586,383991.359302586,0.01
miura_00002,0,bending,0.3,z,55,3519.92079360704,0.0100798392602236,-3519.92079360704,-0.0100798392602236,1,3839.91359302586,383991.359302586,0.01
miura_00002,0,bending,0.3,z,56,3583.9193534908,0.010304329400377,-3583.9193534908,-0.010304329400377,1,3839.91359302586,383991.359302586,0.01
miura_00002,0,bending,0.3,z,57,3647.91791337457,0.0105316660734486,-3647.91791337457,-0.0105316660734486,1,3839.91359302586,383991.359302586,0.01
miura_00002,0,bending,0.3,z,58,3711.91647325833,0.0107619665657985,-3711.91647325833,-0.0107619665657985,1,3839.91359302586,383991.359302586,0.01
miura_00002,0,bending,0.3,z,59,3775.9150331421,0.0109953532715024,-3775.9150331421,-0.0109953532715024,1,3839.91359302586,383991.359302586,0.01
miura_00002,0,bending,0.3,z,60,3839.91359302586,0.0112319539514241,-3839.91359302586,-0.0112319539514241,1,3839.91359302586,383991.359302586,0.01
miura_00002,1,bending,0.6,z,1,27.9061575901442,0.000166687220847942,-27.9061575901442,-0.000166687220847942,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,2,55.8123151802883,0.00033343410515031,-55.8123151802883,-0.00033343410515031,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,3,83.7184727704325,0.000500249698220314,-83.7184727704325,-0.000500249698220314,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,4,111.624630360577,0.000667142599291055,-111.624630360577,-0.000667142599291055,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,5,139.530787950721,0.000834121427649906,-139.530787950721,-0.000834121427649906,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,6,167.436945540865,0.00100119482318285,-167.436945540865,-0.00100119482318285,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,7,195.343103131009,0.00116837144690562,-195.343103131009,-0.00116837144690562,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,8,223.249260721153,0.00133565998153212,-223.249260721153,-0.00133565998153212,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,9,251.155418311298,0.00150306913193002,-251.155418311298,-0.00150306913193002,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,10,279.061575901442,0.00167060762572062,-279.061575901442,-0.00167060762572062,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,11,306.967733491586,0.00183828421378374,-306.967733491586,-0.00183828421378374,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,12,334.87389108173,0.00200610767076884,-334.87389108173,-0.00200610767076884,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,13,362.780048671874,0.00217408679566657,-362.780048671874,-0.00217408679566657,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,14,390.686206262018,0.00234223041228465,-390.686206262018,-0.00234223041228465,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,15,418.592363852163,0.00251054736981221,-418.592363852163,-0.00251054736981221,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,16,446.498521442307,0.00267904654329166,-446.498521442307,-0.00267904654329166,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,17,474.404679032451,0.00284773683415769,-474.404679032451,-0.00284773683415769,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,18,502.310836622595,0.00301662717073561,-502.310836622595,-0.00301662717073561,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,19,530.216994212739,0.00318572650872329,-530.216994212739,-0.00318572650872329,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,20,558.123151802883,0.00335504383170182,-558.123151802883,-0.00335504383170182,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,21,586.029309393028,0.00352458815161783,-586.029309393028,-0.00352458815161783,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,22,613.935466983172,0.00369436850924117,-613.935466983172,-0.00369436850924117,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,23,641.841624573316,0.003864393974632,-641.841624573316,-0.003864393974632,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,24,669.74778216346,0.00403467364762574,-669.74778216346,-0.00403467364762574,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,25,697.653939753604,0.00420521665823861,-697.653939753604,-0.00420521665823861,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,26,725.560097343748,0.00437603216711811,-725.560097343748,-0.00437603216711811,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,27,753.466254933893,0.00454712936596851,-753.466254933893,-0.00454712936596851,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,28,781.372412524037,0.00471851747795085,-781.372412524037,-0.00471851747795085,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,29,809.278570114181,0.00489020575807468,-809.278570114181,-0.00489020575807468,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,30,837.184727704325,0.00506220349358014,-837.184727704325,-0.00506220349358014,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,31,865.090885294469,0.00523452000429608,-865.090885294469,-0.00523452000429608,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,32,892.997042884614,0.00540716464299921,-892.997042884614,-0.00540716464299921,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,33,920.903200474758,0.00558014679571496,-920.903200474758,-0.00558014679571496,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,34,948.809358064902,0.00575347588205987,-948.809358064902,-0.00575347588205987,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,35,976.715515655046,0.00592716135550012,-976.715515655046,-0.00592716135550012,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,36,1004.62167324519,0.00610121270364106,-1004.62167324519,-0.00610121270364106,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,37,1032.52783083533,0.00627563944846671,-1032.52783083533,-0.00627563944846671,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,38,1060.43398842548,0.00645045114655816,-1060.43398842548,-0.00645045114655816,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,39,1088.34014601562,0.00662565738930191,-1088.34014601562,-0.00662565738930191,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,40,1116.24630360577,0.00680126780305815,-1116.24630360577,-0.00680126780305815,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,41,1144.15246119591,0.00697729204930862,-1144.15246119591,-0.00697729204930862,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,42,1172.05861878606,0.00715373982477596,-1172.05861878606,-0.00715373982477596,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,43,1199.9647763762,0.00733062086151799,-1199.9647763762,-0.00733062086151799,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,44,1227.87093396634,0.00750794492698714,-1227.87093396634,-0.00750794492698714,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,45,1255.77709155649,0.00768572182406126,-1255.77709155649,-0.00768572182406126,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,46,1283.68324914663,0.00786396139102296,-1283.68324914663,-0.00786396139102296,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,47,1311.58940673678,0.00804267350154879,-1311.58940673678,-0.00804267350154879,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,48,1339.49556432692,0.0082218680646142,-1339.49556432692,-0.0082218680646142,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,49,1367.40172191706,0.00840155502438767,-1367.40172191706,-0.00840155502438767,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,50,1395.30787950721,0.00858174436007854,-1395.30787950721,-0.00858174436007854,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,51,1423.21403709735,0.00876244608575718,-1423.21403709735,-0.00876244608575718,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,52,1451.1201946875,0.00894367025009968,-1451.1201946875,-0.00894367025009968,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,53,1479.02635227764,0.0091254269361362,-1479.02635227764,-0.0091254269361362,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,54,1506.93250986779,0.00930772626090723,-1506.93250986779,-0.00930772626090723,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,55,1534.83866745793,0.00949057837511243,-1534.83866745793,-0.00949057837511243,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,56,1562.74482504807,0.00967399346268301,-1562.74482504807,-0.00967399346268301,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,57,1590.65098263822,0.00985798174031953,-1590.65098263822,-0.00985798174031953,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,58,1618.55714022836,0.0100425534569657,-1618.55714022836,-0.0100425534569657,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,59,1646.46329781851,0.0102277188932411,-1646.46329781851,-0.0102277188932411,1,1674.36945540865,167436.945540865,0.01
miura_00002,1,bending,0.6,z,60,1674.36945540865,0.0104134883608061,-1674.36945540865,-0.0104134883608061,1,1674.36945540865,167436.945540865,0.01
miura_00002,2,bending,0.9,z,1,8.4661534051301,0.000166670673620417,-8.4661534051301,-0.000166670673620417,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,2,16.9323068102602,0.000333353752288721,-16.9323068102602,-0.000333353752288721,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,3,25.3984602153903,0.000500049156160449,-25.3984602153903,-0.000500049156160449,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,4,33.8646136205204,0.000666756795470296,-33.8646136205204,-0.000666756795470296,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,5,42.3307670256505,0.000833476579772372,-42.3307670256505,-0.000833476579772372,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,6,50.7969204307806,0.00100020841849374,-50.7969204307806,-0.00100020841849374,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,7,59.2630738359107,0.00116695222040993,-59.2630738359107,-0.00116695222040993,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,8,67.7292272410408,0.00133370789385547,-67.7292272410408,-0.00133370789385547,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,9,76.1953806461709,0.00150047534661146,-76.1953806461709,-0.00150047534661146,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,10,84.661534051301,0.00166725448592572,-84.661534051301,-0.00166725448592572,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,11,93.1276874564311,0.00183404521855761,-93.1276874564311,-0.00183404521855761,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,12,101.593840861561,0.00200084745061694,-101.593840861561,-0.00200084745061694,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,13,110.059994266691,0.00216766108772984,-110.059994266691,-0.00216766108772984,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,14,118.526147671821,0.00233448603484797,-118.526147671821,-0.00233448603484797,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,15,126.992301076951,0.002501322196408,-126.992301076951,-0.002501322196408,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,16,135.458454482082,0.00266816947609392,-135.458454482082,-0.00266816947609392,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,17,143.924607887212,0.00283502777708186,-143.924607887212,-0.00283502777708186,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,18,152.390761292342,0.00300189700179118,-152.390761292342,-0.00300189700179118,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,19,160.856914697472,0.00316877705199839,-160.856914697472,-0.00316877705199839,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,20,169.323068102602,0.00333566782884964,-169.323068102602,-0.00333566782884964,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,21,177.789221507732,0.00350256923267765,-177.789221507732,-0.00350256923267765,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,22,186.255374912862,0.00366948116315608,-186.255374912862,-0.00366948116315608,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,23,194.721528317992,0.0038364035192848,-194.721528317992,-0.0038364035192848,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,24,203.187681723122,0.00400333619916405,-203.187681723122,-0.00400333619916405,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,25,211.653835128252,0.00417027910021897,-211.653835128252,-0.00417027910021897,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,26,220.119988533383,0.00433723211910467,-220.119988533383,-0.00433723211910467,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,27,228.586141938513,0.00450419515176433,-228.586141938513,-0.00450419515176433,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,28,237.052295343643,0.0046711680927731,-237.052295343643,-0.0046711680927731,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,29,245.518448748773,0.00483815083675079,-245.518448748773,-0.00483815083675079,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,30,253.984602153903,0.00500514327688262,-253.984602153903,-0.00500514327688262,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,31,262.450755559033,0.00517214530559715,-262.450755559033,-0.00517214530559715,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,32,270.916908964163,0.00533915681452649,-270.916908964163,-0.00533915681452649,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,33,279.383062369293,0.00550617769433051,-279.383062369293,-0.00550617769433051,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,34,287.849215774423,0.00567320783479627,-287.849215774423,-0.00567320783479627,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,35,296.315369179553,0.00584024712477298,-296.315369179553,-0.00584024712477298,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,36,304.781522584684,0.00600729545216774,-304.781522584684,-0.00600729545216774,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,37,313.247675989814,0.00617435270393164,-313.247675989814,-0.00617435270393164,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,38,321.713829394944,0.00634141876604338,-321.713829394944,-0.00634141876604338,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,39,330.179982800074,0.00650849352348091,-330.179982800074,-0.00650849352348091,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,40,338.646136205204,0.00667557686025491,-338.646136205204,-0.00667557686025491,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,41,347.112289610334,0.00684266865930343,-347.112289610334,-0.00684266865930343,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,42,355.578443015464,0.00700976880256652,-355.578443015464,-0.00700976880256652,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,43,364.044596420594,0.00717687717092093,-364.044596420594,-0.00717687717092093,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,44,372.510749825724,0.00734399364417576,-372.510749825724,-0.00734399364417576,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,45,380.976903230854,0.00751111810106957,-380.976903230854,-0.00751111810106957,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,46,389.443056635985,0.00767825041922746,-389.443056635985,-0.00767825041922746,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,47,397.909210041115,0.00784539047518184,-397.909210041115,-0.00784539047518184,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,48,406.375363446245,0.00801253814432686,-406.375363446245,-0.00801253814432686,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,49,414.841516851375,0.00817969330090974,-414.841516851375,-0.00817969330090974,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,50,423.307670256505,0.00834685581803795,-423.307670256505,-0.00834685581803795,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,51,431.773823661635,0.00851402556763191,-431.773823661635,-0.00851402556763191,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,52,440.239977066765,0.00868120242043563,-440.239977066765,-0.00868120242043563,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,53,448.706130471895,0.00884838624598522,-448.706130471895,-0.00884838624598522,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,54,457.172283877025,0.00901557691260541,-457.172283877025,-0.00901557691260541,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,55,465.638437282155,0.00918277428738015,-465.638437282155,-0.00918277428738015,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,56,474.104590687286,0.00934997823616112,-474.104590687286,-0.00934997823616112,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,57,482.570744092416,0.00951718862353376,-482.570744092416,-0.00951718862353376,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,58,491.036897497546,0.00968440531280938,-491.036897497546,-0.00968440531280938,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,59,499.503050902676,0.009851628165999,-499.503050902676,-0.009851628165999,1,507.969204307806,50796.9204307806,0.01
miura_00002,2,bending,0.9,z,60,507.969204307806,0.0100188570438398,-507.969204307806,-0.0100188570438398,1,507.969204307806,50796.9204307806,0.01
miura_00002,3,axial,0.3,x,1,4.60076819419073,0.000166603533057545,4.60076819419073,0.000166603533057545,1,276.046091651444,27604.6091651444,0.01
miura_00002,3,axial,0.3,x,2,9.20153638838147,0.000332845787875547,9.20153638838147,0.000332845787875547,1,276.046091651444,27604.6091651444,0.01
miura_00002,3,axial,0.3,x,3,13.8023045825722,0.000498730467733297,13.8023045825722,0.000498730467733297,1,276.046091651444,27604.6091651444,0.01
miura_00002,3,axial,0.3,x,4,18.4030727767629,0.000664261176014591,18.4030727767629,0.000664261176014591,1,276.046091651444,27604.6091651444,0.01
