sample_id,curve_id,load_case,deployment,response_axis,step,force,displacement,signed_force,signed_displacement,converged,final_load,reference_stiffness,target_linear_displacement
miura_00003,0,bending,0.3,z,15,1253.22729804046,0.00256736686139107,-1253.22729804046,-0.00256736686139107,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,16,1336.77578457649,0.00274842423140945,-1336.77578457649,-0.00274842423140945,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,17,1420.32427111252,0.00293145805412098,-1420.32427111252,-0.00293145805412098,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,18,1503.87275764856,0.00311661495944309,-1503.87275764856,-0.00311661495944309,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,19,1587.42124418459,0.00330404644961066,-1587.42124418459,-0.00330404644961066,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,20,1670.96973072062,0.00349390927665283,-1670.96973072062,-0.00349390927665283,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,21,1754.51821725665,0.00368636583556516,-1754.51821725665,-0.00368636583556516,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,22,1838.06670379268,0.00388158457402857,-1838.06670379268,-0.00388158457402857,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,23,1921.61519032871,0.00407974041945733,-1921.61519032871,-0.00407974041945733,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,24,2005.16367686474,0.00428101522411938,-2005.16367686474,-0.00428101522411938,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,25,2088.71216340077,0.0044855982290657,-2088.71216340077,-0.0044855982290657,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,26,2172.2606499368,0.00469368654742392,-2172.2606499368,-0.00469368654742392,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,27,2255.80913647283,0.00490548566759916,-2255.80913647283,-0.00490548566759916,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,28,2339.35762300886,0.00512120997670916,-2339.35762300886,-0.00512120997670916,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,29,2422.90610954489,0.00534108330445792,-2422.90610954489,-0.00534108330445792,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,30,2506.45459608093,0.00556533948740794,-2506.45459608093,-0.00556533948740794,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,31,2590.00308261696,0.00579422295334914,-2590.00308261696,-0.00579422295334914,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,32,2673.55156915299,0.00602798932511774,-2673.55156915299,-0.00602798932511774,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,33,2757.10005568902,0.00626690604285826,-2757.10005568902,-0.00626690604285826,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,34,2840.64854222505,0.00651125300319393,-2840.64854222505,-0.00651125300319393,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,35,2924.19702876108,0.00676132321321744,-2924.19702876108,-0.00676132321321744,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,36,3007.74551529711,0.00701742345654544,-3007.74551529711,-0.00701742345654544,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,37,3091.29400183314,0.00727987496782519,-3091.29400183314,-0.00727987496782519,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,38,3174.84248836917,0.00754901411117204,-3174.84248836917,-0.00754901411117204,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,39,3258.3909749052,0.00782519305688217,-3258.3909749052,-0.00782519305688217,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,40,3341.93946144123,0.0081087804494632,-3341.93946144123,-0.0081087804494632,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,41,3425.48794797726,0.00840016205852255,-3425.48794797726,-0.00840016205852255,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,42,3509.0364345133,0.00869974140234933,-3509.0364345133,-0.00869974140234933,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,43,3592.58492104933,0.00900794033200848,-3592.58492104933,-0.00900794033200848,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,44,3676.13340758536,0.00932519956159167,-3676.13340758536,-0.00932519956159167,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,45,3759.68189412139,0.00965197912769184,-3759.68189412139,-0.00965197912769184,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,46,3843.23038065742,0.00998875875839776,-3843.23038065742,-0.00998875875839776,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,47,3926.77886719345,0.0103360381290038,-3926.77886719345,-0.0103360381290038,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,48,4010.32735372948,0.0106943369782572,-4010.32735372948,-0.0106943369782572,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,49,4093.87584026551,0.0110641950553233,-4093.87584026551,-0.0110641950553233,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,50,4177.42432680154,0.0114461718638517,-4177.42432680154,-0.0114461718638517,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,51,4260.97281333757,0.0118408461655272,-4260.97281333757,-0.0118408461655272,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,52,4344.5212998736,0.0122488152015784,-4344.5212998736,-0.0122488152015784,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,53,4428.06978640963,0.0126706935868304,-4428.06978640963,-0.0126706935868304,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,54,4511.61827294567,0.0131071118274575,-4511.61827294567,-0.0131071118274575,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,55,4595.1667594817,0.0135587144106874,-4595.1667594817,-0.0135587144106874,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,56,4678.71524601773,0.0140261574127927,-4678.71524601773,-0.0140261574127927,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,57,4762.26373255376,0.0145101055710502,-4762.26373255376,-0.0145101055710502,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,58,4845.81221908979,0.0150112287666315,-4845.81221908979,-0.0150112287666315,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,59,4929.36070562582,0.0155301978687509,-4929.36070562582,-0.0155301978687509,1,5012.90919216185,501290.919216185,0.01
miura_00003,0,bending,0.3,z,60,5012.90919216185,0.0160676798968414,-5012.90919216185,-0.0160676798968414,1,5012.90919216185,501290.919216185,0.01
miura_00003,1,bending,0.6,z,1,24.7071433499872,0.000166673489493749,-24.7071433499872,-0.000166673489493749,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,2,49.4142866999743,0.000333365390566153,-49.4142866999743,-0.000333365390566153,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,3,74.1214300499615,0.000500084773639264,-74.1214300499615,-0.000500084773639264,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,4,98.8285733999487,0.000666840897604047,-98.8285733999487,-0.000666840897604047,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,5,123.535716749936,0.000833643020932907,-123.535716749936,-0.000833643020932907,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,6,148.242860099923,0.00100050040183796,-148.242860099923,-0.00100050040183796,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,7,172.95000344991,0.0011674222979773,-172.95000344991,-0.0011674222979773,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,8,197.657146799897,0.00133441796646641,-197.657146799897,-0.00133441796646641,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,9,222.364290149885,0.00150149666371745,-222.364290149885,-0.00150149666371745,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,10,247.071433499872,0.00166866764529345,-247.071433499872,-0.00166866764529345,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,11,271.778576849859,0.00183594016582492,-271.778576849859,-0.00183594016582492,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,12,296.485720199846,0.00200332347885502,-296.485720199846,-0.00200332347885502,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,13,321.192863549833,0.00217082683666849,-321.192863549833,-0.00217082683666849,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,14,345.90000689982,0.00233845949018389,-345.90000689982,-0.00233845949018389,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,15,370.607150249808,0.00250623068872987,-370.607150249808,-0.00250623068872987,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,16,395.314293599795,0.00267414967992531,-395.314293599795,-0.00267414967992531,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,17,420.021436949782,0.00284222570947735,-420.021436949782,-0.00284222570947735,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,18,444.728580299769,0.00301046802095019,-444.728580299769,-0.00301046802095019,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,19,469.435723649756,0.00317888585557891,-469.435723649756,-0.00317888585557891,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,20,494.142866999743,0.00334748845203321,-494.142866999743,-0.00334748845203321,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,21,518.850010349731,0.00351628504621039,-518.850010349731,-0.00351628504621039,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,22,543.557153699718,0.00368528487088984,-543.557153699718,-0.00368528487088984,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,23,568.264297049705,0.00385449715554373,-568.264297049705,-0.00385449715554373,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,24,592.971440399692,0.00402393112600036,-592.971440399692,-0.00402393112600036,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,25,617.678583749679,0.00419359600415832,-617.678583749679,-0.00419359600415832,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,26,642.385727099666,0.0043635010076314,-642.385727099666,-0.0043635010076314,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,27,667.092870449654,0.00453365534940489,-667.092870449654,-0.00453365534940489,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,28,691.800013799641,0.00470406823747502,-691.800013799641,-0.00470406823747502,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,29,716.507157149628,0.00487474887445174,-716.507157149628,-0.00487474887445174,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,30,741.214300499615,0.00504570645712916,-741.214300499615,-0.00504570645712916,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,31,765.921443849602,0.00521695017607046,-765.921443849602,-0.00521695017607046,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,32,790.62858719959,0.00538848921512466,-790.62858719959,-0.00538848921512466,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,33,815.335730549577,0.0055603327509534,-815.335730549577,-0.0055603327509534,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,34,840.042873899564,0.00573248995250587,-840.042873899564,-0.00573248995250587,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,35,864.750017249551,0.00590496998048782,-864.750017249551,-0.00590496998048782,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,36,889.457160599538,0.00607778198677227,-889.457160599538,-0.00607778198677227,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,37,914.164303949525,0.00625093511384319,-914.164303949525,-0.00625093511384319,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,38,938.871447299513,0.00642443849412326,-938.871447299513,-0.00642443849412326,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,39,963.5785906495,0.00659830124934938,-963.5785906495,-0.00659830124934938,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,40,988.285733999487,0.00677253248987364,-988.285733999487,-0.00677253248987364,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,41,1012.99287734947,0.00694714131395133,-1012.99287734947,-0.00694714131395133,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,42,1037.70002069946,0.00712213680697317,-1037.70002069946,-0.00712213680697317,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,43,1062.40716404945,0.00729752804070625,-1062.40716404945,-0.00729752804070625,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,44,1087.11430739944,0.00747332407244898,-1087.11430739944,-0.00747332407244898,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,45,1111.82145074942,0.00764953394419369,-1111.82145074942,-0.00764953394419369,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,46,1136.52859409941,0.0078261666817334,-1136.52859409941,-0.0078261666817334,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,47,1161.2357374494,0.00800323129372591,-1161.2357374494,-0.00800323129372591,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,48,1185.94288079938,0.00818073677073991,-1185.94288079938,-0.00818073677073991,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,49,1210.65002414937,0.00835869208424721,-1210.65002414937,-0.00835869208424721,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,50,1235.35716749936,0.0085371061855899,-1235.35716749936,-0.0085371061855899,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,51,1260.06431084935,0.00871598800487759,-1260.06431084935,-0.00871598800487759,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,52,1284.77145419933,0.00889534644988813,-1284.77145419933,-0.00889534644988813,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,53,1309.47859754932,0.00907519040489293,-1309.47859754932,-0.00907519040489293,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,54,1334.18574089931,0.00925552872945123,-1334.18574089931,-0.00925552872945123,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,55,1358.89288424929,0.00943637025716466,-1358.89288424929,-0.00943637025716466,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,56,1383.60002759928,0.00961772379438568,-1383.60002759928,-0.00961772379438568,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,57,1408.30717094927,0.00979959811888008,-1408.30717094927,-0.00979959811888008,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,58,1433.01431429926,0.00998200197844287,-1433.01431429926,-0.00998200197844287,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,59,1457.72145764924,0.010164944089478,-1457.72145764924,-0.010164944089478,1,1482.42860099923,148242.860099923,0.01
miura_00003,1,bending,0.6,z,60,1482.42860099923,0.0103484331355252,-1482.42860099923,-0.0103484331355252,1,1482.42860099923,148242.860099923,0.01
miura_00003,2,bending,0.9,z,1,7.01094111037745,0.000166666811669193,-7.01094111037745,-0.000166666811669193,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,2,14.0218822207549,0.000333334527915051,-14.0218822207549,-0.000333334527915051,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,3,21.0328233311323,0.000500002944286686,-21.0328233311323,-0.000500002944286686,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,4,28.0437644415098,0.000666671697969318,-28.0437644415098,-0.000666671697969318,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,5,35.0547055518872,0.000833340425394035,-35.0547055518872,-0.000833340425394035,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,6,42.0656466622647,0.00100000876330515,-42.0656466622647,-0.00100000876330515,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,7,49.0765877726421,0.00116667634818155,-49.0765877726421,-0.00116667634818155,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,8,56.0875288830196,0.00133334281663748,-56.0875288830196,-0.00133334281663748,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,9,63.098469993397,0.00150000780498487,-63.098469993397,-0.00150000780498487,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,10,70.1094111037745,0.00166667094951452,-70.1094111037745,-0.00166667094951452,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,11,77.1203522141519,0.0018333318864262,-77.1203522141519,-0.0018333318864262,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,12,84.1312933245294,0.00199999025179701,-84.1312933245294,-0.00199999025179701,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,13,91.1422344349068,0.00216664568159227,-91.1422344349068,-0.00216664568159227,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,14,98.1531755452843,0.00233329781163782,-98.1531755452843,-0.00233329781163782,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,15,105.164116655662,0.00249994627769144,-105.164116655662,-0.00249994627769144,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,16,112.175057766039,0.00266659071531094,-112.175057766039,-0.00266659071531094,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,17,119.185998876417,0.00283323075992531,-119.185998876417,-0.00283323075992531,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,18,126.196939986794,0.00299986604682755,-126.196939986794,-0.00299986604682755,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,19,133.207881097172,0.00316649621117877,-133.207881097172,-0.00316649621117877,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,20,140.218822207549,0.00333312088795793,-140.218822207549,-0.00333312088795793,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,21,147.229763317926,0.0034997397119674,-147.229763317926,-0.0034997397119674,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,22,154.240704428304,0.00366635231789116,-154.240704428304,-0.00366635231789116,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,23,161.251645538681,0.00383295834016571,-161.251645538681,-0.00383295834016571,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,24,168.262586649059,0.00399955741309839,-168.262586649059,-0.00399955741309839,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,25,175.273527759436,0.00416614917078052,-175.273527759436,-0.00416614917078052,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,26,182.284468869814,0.00433273324711546,-182.284468869814,-0.00433273324711546,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,27,189.295409980191,0.00449930927581229,-189.295409980191,-0.00449930927581229,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,28,196.306351090569,0.00466587689038542,-196.306351090569,-0.00466587689038542,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,29,203.317292200946,0.00483243572410269,-203.317292200946,-0.00483243572410269,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,30,210.328233311323,0.00499898541004741,-210.328233311323,-0.00499898541004741,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,31,217.339174421701,0.00516552558104286,-217.339174421701,-0.00516552558104286,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,32,224.350115532078,0.00533205586973606,-224.350115532078,-0.00533205586973606,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,33,231.361056642456,0.00549857590847178,-231.361056642456,-0.00549857590847178,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,34,238.371997752833,0.00566508532941562,-238.371997752833,-0.00566508532941562,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,35,245.382938863211,0.00583158376445505,-245.382938863211,-0.00583158376445505,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,36,252.393879973588,0.00599807084521855,-252.393879973588,-0.00599807084521855,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,37,259.404821083966,0.00616454620311014,-259.404821083966,-0.00616454620311014,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,38,266.415762194343,0.00633100946923734,-266.415762194343,-0.00633100946923734,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,39,273.42670330472,0.00649746027444378,-273.42670330472,-0.00649746027444378,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,40,280.437644415098,0.00666389824931683,-280.437644415098,-0.00666389824931683,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,41,287.448585525475,0.00683032302415671,-287.448585525475,-0.00683032302415671,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,42,294.459526635853,0.00699673422896476,-294.459526635853,-0.00699673422896476,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,43,301.47046774623,0.00716313149347009,-301.47046774623,-0.00716313149347009,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,44,308.481408856608,0.00732951444708968,-308.481408856608,-0.00732951444708968,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,45,315.492349966985,0.00749588271897086,-315.492349966985,-0.00749588271897086,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,46,322.503291077363,0.00766223593792555,-322.503291077363,-0.00766223593792555,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,47,329.51423218774,0.00782857373245455,-329.51423218774,-0.00782857373245455,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,48,336.525173298117,0.0079948957307605,-336.525173298117,-0.0079948957307605,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,49,343.536114408495,0.00816120156072278,-343.536114408495,-0.00816120156072278,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,50,350.547055518872,0.00832749084988249,-350.547055518872,-0.00832749084988249,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,51,357.55799662925,0.00849376322545393,-357.55799662925,-0.00849376322545393,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,52,364.568937739627,0.00866001831432702,-364.568937739627,-0.00866001831432702,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,53,371.579878850005,0.00882625574303718,-371.579878850005,-0.00882625574303718,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,54,378.590819960382,0.00899247513778432,-378.590819960382,-0.00899247513778432,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,55,385.60176107076,0.00915867612442447,-385.60176107076,-0.00915867612442447,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,56,392.612702181137,0.00932485832843419,-392.612702181137,-0.00932485832843419,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,57,399.623643291514,0.00949102137496756,-399.623643291514,-0.00949102137496756,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,58,406.634584401892,0.00965716488879157,-406.634584401892,-0.00965716488879157,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,59,413.645525512269,0.00982328849429816,-413.645525512269,-0.00982328849429816,1,420.656466622647,42065.6466622647,0.01
miura_00003,2,bending,0.9,z,60,420.656466622647,0.00998939181553198,-420.656466622647,-0.00998939181553198,1,420.656466622647,42065.6466622647,0.01
miura_00003,3,axial,0.3,x,1,6.46911059226843,0.000166588332069503,6.46911059226843,0.000166588332069503,1,388.146635536106,38814.6635536106,0.01
miura_00003,3,axial,0.3,x,2,12.9382211845369,0.000332885088446929,12.9382211845369,0.000332885088446929,1,388.146635536106,38814.6635536106,0.01
miura_00003,3,axial,0.3,x,3,19.4073317768053,0.000498891903417836,19.4073317768053,0.000498891903417836,1,388.146635536106,38814.6635536106,0.01
miura_00003,3,axial,0.3,x,4,25.8764423690737,0.00066461044759219,25.8764423690737,0.00066461044759219,1,388.146635536106,38814.6635536106,0.01
miura_00003,3,axial,0.3,x,5,32.3455529613422,0.000830042330153927,32.3455529613422,0.000830042330153927,1,388.146635536106,38814.6635536106,0.01
