sample_id,source_name,pattern,curve_id,load_case,deployment,source_stiff,curve_final_stiff,rel_stiff_error,secant_stiff_cv,secant_change_ratio,max_linearity_error,force_final,expected_final_load,disp_final,disp_min,disp_max,nonmonotonic_segments,nonmonotonic_step_count,max_displacement_drop,total_displacement_drop,snap_like_response,strain_energy_total_final,strain_energy_total_max,strain_energy_crease_final,strain_energy_crease_max,strain_energy_panel_final,strain_energy_panel_max,max_bar_stress_final,max_bar_stress_max,max_bar_strain_final,max_bar_strain_max,max_crease_moment_final,max_crease_moment_max,max_crease_rotation_final,max_crease_rotation_max
miura_00171,miura,1,2,bending,0.9,19032.2509257334,19112.00742742022,0.0041905974231867035,0.0012620806118029148,0.004190665542657346,0.00417310960084665,285.483763886001,285.483763886001,0.0149374033559873,0.0001875000127191,0.0149374033559873,0,0,0.0,0.0,False,2.12773298748738,2.12773298748738,0.0049623283238862,0.0049623283238862,2.1227706591635,2.1227706591635,17055704.7025421,17055704.7025421,0.0087110136871888,0.0087110136871888,0.758603586431964,0.758603586431964,5.06017624177626,5.06017624177626
miura_00171,miura,1,3,axial,0.3,21941.4478495264,23470.215959519206,0.06967489659192216,0.019558146659380774,0.06941837081736546,0.0651365165377934,329.121717742896,329.121717742896,0.0140229522519331,0.0001874550343914,0.0140229522519331,0,0,0.0,0.0,False,2.25493698655062,2.25493698655062,1.94606788816402,1.94606788816402,0.308869098386604,0.308869098386604,7868531.70949612,7868531.70949612,0.0040187660735755,0.0040187660735755,0.421168111144588,0.421168111144588,6.0383507747805,6.06851581024412
miura_00171,miura,1,4,axial,0.6,39423.9265095595,46337.63842688979,0.17536842545741502,0.046842936004768666,0.17389871903358078,0.14920294067723266,591.358897643392,591.358897643392,0.0127619558898415,0.0001872655458931,0.0127619558898415,0,0,0.0,0.0,False,3.56508021065233,3.56508021065233,2.5723972653106,2.5723972653106,0.992682945341731,0.992682945341731,11287547.0883521,11287547.0883521,0.0057649905938373,0.0057649905938373,0.818838301007702,0.818838301007702,5.78091491055224,5.78130029081156
miura_00171,miura,1,5,axial,0.9,301677.016595662,511838.26014320913,0.6966432044414788,0.14530515268132918,0.6797035020524864,0.41060088686755336,4525.15524893493,4525.15524893493,0.0088409866969867,0.0001856279539566,0.0088409866969867,0,0,0.0,0.0,False,16.8577443326813,16.8577443326813,3.83189733874233,3.83189733874233,13.025846993939,13.025846993939,25669769.0333017,25669769.0333017,0.0131105523515976,0.0131105523515976,2.03502304553744,2.03502304553744,5.05723543525706,5.05790312941023
miura_00172,miura,1,0,bending,0.3,82599.9312124857,67417.49626493467,0.1838068715637873,0.06182130750122799,0.18386017719664371,0.22520021935978884,1238.99896818729,1238.99896818729,0.0183780032903969,0.0001874877543613,0.0183780032903969,0,0,0.0,0.0,False,12.4274504146088,12.4274504146088,1.48874467303809,1.48874467303809,10.9387057415707,10.9387057415707,7431808.11569039,7431808.11569039,0.0062595548570809,0.0062595548570809,1.78889612890671,1.78889612890671,6.08686953963251,6.08686953963251
miura_00172,miura,1,1,bending,0.6,23295.7344332539,23449.314383805995,0.006592621108045644,0.0019180701173045667,0.006576773671898906,0.006549443111145315,349.436016498808,349.436016498808,0.0149017583533328,0.0001874970480667,0.0149017583533328,0,0,0.0,0.0,False,2.59667090482037,2.59667090482037,0.0237766766762423,0.0237766766762423,2.57289422814413,2.57289422814413,6571218.11506645,6571218.11506645,0.0055347096734454,0.0055347096734454,0.887619095260122,0.887619095260122,5.78579012906264,5.78579012906264
miura_00172,miura,1,2,bending,0.9,9373.84326018805,9474.601514875649,0.010748873422658123,0.003180794241045242,0.010788925071272049,0.010634563842015192,140.607648902821,140.607648902821,0.0148404815423698,0.0001875074298219,0.0148404815423698,0,0,0.0,0.0,False,1.0384487299833,1.0384487299833,0.0046213460388614,0.0046213460388614,1.03382738394444,1.03382738394444,6751866.49493863,6751866.49493863,0.0056868635539076,0.0056868635539076,0.438072276893383,0.438072276893383,5.05545748840463,5.05545748840463
miura_00172,miura,1,3,axial,0.3,38499.5998544825,41521.73485597534,0.07849782888434288,0.021781901588168538,0.077818009835799,0.07278441067011258,577.493997817237,577.493997817237,0.0139082338399483,0.0001873818114713,0.0139082338399483,0,0,0.0,0.0,False,3.91765210374942,3.91765210374942,3.61521783932239,3.61521783932239,0.302434264427031,0.302434264427031,9063373.29920478,9063373.29920478,0.0076337657637847,0.0076337657637847,0.338995025629425,0.338995025629425,6.04084196356342,6.06855148081339
miura_00172,miura,1,4,axial,0.6,64655.0671593669,75395.38334709726,0.1661171607981905,0.044286027753730986,0.16427004534260625,0.1424532340167995,969.826007390503,969.826007390503,0.012863201489748,0.0001872030022715,0.012863201489748,0,0,0.0,0.0,False,5.91640443873778,5.91640443873778,5.0386894065504,5.0386894065504,0.877715032187384,0.877715032187384,12245547.9011389,12245547.9011389,0.0103140013370852,0.0103140013370852,0.604558563825232,0.604558563825232,5.7709528031509,5.78087988059662
miura_00172,miura,1,5,axial,0.9,389913.160957185,640209.2135852987,0.6419276846507826,0.13695869065984884,0.6267170197094185,0.39095977895476713,5848.69741435778,5848.69741435778,0.0091356033156785,0.0001857630174866,0.0091356033156785,0,0,0.0,0.0,False,22.7573929774741,22.7573929774741,9.08560020960336,9.08560020960336,13.6717927678708,13.6717927678708,25069514.2510555,25069514.2510555,0.0211151845219937,0.0211151845219937,1.50474469674205,1.50474469674205,5.04186895079312,5.05337538877488
miura_00173,miura,1,0,bending,0.3,148429.392176992,89287.79351963385,0.39844937575999634,0.1476184347799256,0.39836012958586575,0.6623704800629131,2226.44088265488,2226.44088265488,0.0249355572009437,0.0001875278175385,0.0249355572009437,0,0,0.0,0.0,False,33.6611699863907,33.6611699863907,6.61166594638276,6.61166594638276,27.049504040008,27.049504040008,36273958.9390717,36273958.9390717,0.0183800643763614,0.0183800643763614,2.88217541705108,2.88217541705108,6.13340840051158,6.13340840051158
miura_00173,miura,1,1,bending,0.6,44325.3954634013,43070.59457960115,0.028308848024519374,0.008673007062048052,0.02829199144150163,0.029133586291247585,664.880931951019,664.880931951019,0.0154370037943687,0.0001875032526892,0.0154370037943687,0,0,0.0,0.0,False,5.20233419640757,5.20233419640757,0.110622601467521,0.110622601467521,5.09171159494005,5.09171159494005,25076872.9343441,25076872.9343441,0.0127064856544957,0.0127064856544957,1.21062179738115,1.21062179738115,5.80362518766568,5.80362518766568
miura_00173,miura,1,2,bending,0.9,14189.4468227672,14246.662749780748,0.004032287356103496,0.0012178307139826417,0.004032255510341365,0.004016093313813277,212.841702341508,212.841702341508,0.0149397586002928,0.0001874999940529,0.0149397586002928,0,0,0.0,0.0,False,1.58665219662498,1.58665219662498,0.0057913165812513,0.0057913165812513,1.58086088004373,1.58086088004373,18647635.0086653,18647635.0086653,0.0094487820450438,0.0094487820450438,0.513082441165204,0.513082441165204,5.06052752581648,5.06052752581648
miura_00173,miura,1,3,axial,0.3,24063.3725110373,25702.188204505204,0.06810415675176938,0.01904846445833982,0.06777370213848521,0.06376171866878802,360.95058766556,360.95058766556,0.0140435742199682,0.0001874419904514,0.0140435742199682,0,0,0.0,0.0,False,2.47932202730808,2.47932202730808,2.22261464385936,2.22261464385936,0.256707383448727,0.256707383448727,8504315.01550537,8504315.01550537,0.0043091479957948,0.0043091479957948,0.273918271300736,0.273918271300736,6.0380053765387,6.06858271284017
miura_00173,miura,1,4,axial,0.6,41082.1788646273,47402.68420511642,0.15385029507116096,0.04148102807992375,0.15254277235439795,0.13333644384228607,616.232682969409,616.232682969409,0.0129999533423657,0.0001872875283211,0.0129999533423657,0,0,0.0,0.0,False,3.80972545797973,3.80972545797973,2.91447835577897,2.91447835577897,0.895247102200756,0.895247102200756,12439252.3015938,12439252.3015938,0.0063029860755239,0.0063029860755239,0.577679822285087,0.577679822285087,5.76695662269022,5.78079292865855
miura_00173,miura,1,5,axial,0.9,250411.44410955,394094.7720385336,0.5737889833266765,0.12624952145298568,0.5613943749840171,0.36459079927844007,3756.17166164325,3756.17166164325,0.0095311380108234,0.0001860233159662,0.0095311380108234,0,0,0.0,0.0,False,15.4370866473128,15.4370866473128,4.09435533114397,4.09435533114397,11.3427313161689,11.3427313161689,26475506.0448696,26475506.0448696,0.0134151749556428,0.0134151749556428,1.19581482902545,1.19581482902545,5.04981881717379,5.05437851390904
miura_00174,miura,1,0,bending,0.3,159107.833929055,156258.16521814355,0.01791029794411059,0.005422988319175424,0.01790640315129466,0.01823692673552887,2386.61750893582,2386.61750893582,0.0152735539010329,0.0001875007435916,0.0152735539010329,0,0,0.0,0.0,False,18.3890375200696,18.3890375200696,0.302979654334646,0.302979654334646,18.086057865735,18.086057865735,21554769.2605163,21554769.2605163,0.014322764501427,0.014322764501427,2.15399060267606,2.15399060267606,6.07422858500439,6.07422858500439
miura_00174,miura,1,1,bending,0.6,70907.3742335322,70088.74686089209,0.011545024498354393,0.0034127109221324193,0.01149767389387335,0.01167986887060296,1063.61061350298,1063.61061350298,0.015175198033059,0.000187508981935,0.015175198033059,0,0,0.0,0.0,False,8.10923092373423,8.10923092373423,0.0945457991912726,0.0945457991912726,8.01468512454296,8.01468512454296,30448623.3910351,30448623.3910351,0.0202325739121363,0.0202325739121363,1.89689374704152,1.89689374704152,5.78345777822832,5.78345777822832
miura_00174,miura,1,2,bending,0.9,21068.3981379868,21097.394509745613,0.00137629693386766,0.0004819586317570073,0.0013825837750702785,0.0013744053440067508,316.025972069802,316.025972069802,0.0149793839198399,0.0001875011771626,0.0149793839198399,0,0,0.0,0.0,False,2.36446645525199,2.36446645525199,0.0256477166786283,0.0256477166786283,2.33881873857336,2.33881873857336,19959856.8691548,19959856.8691548,0.0132629733106337,0.0132629733106337,0.794678658847829,0.794678658847829,5.054820014125,5.054820014125
miura_00174,miura,1,3,axial,0.3,65873.0308502041,71361.33007927147,0.08331633079928896,0.022724658829919097,0.08216650310219786,0.07690858932941291,988.095462753061,988.095462753061,0.0138463711600588,0.0001873009882367,0.0138463711600588,0,0,0.0,0.0,False,6.6808311008587,6.6808311008587,6.25738268958931,6.25738268958931,0.423448411269387,0.423448411269387,8356810.93921165,8356810.93921165,0.0055529536697258,0.0055529536697258,0.58778597016492,0.58778597016492,6.07908016715057,6.08464854683733
miura_00174,miura,1,4,axial,0.6,99135.9601651371,110087.34338461765,0.11046832250616351,0.030125097288406545,0.10910504827662448,0.09947903984946879,1487.03940247706,1487.03940247706,0.013507814402258,0.0001872698143091,0.013507814402258,0,0,0.0,0.0,False,9.69769533850714,9.69769533850714,8.1279569117128,8.1279569117128,1.56973842679434,1.56973842679434,11657576.0655919,11657576.0655919,0.0077462539555362,0.0077462539555362,0.625130425355655,0.625130425355655,5.74348238421048,5.78064195976051
miura_00174,miura,1,5,axial,0.9,304815.555971062,388032.0329966864,0.27300600443608813,0.06917081853780221,0.2687770739072093,0.2144577507763,4572.23333956593,4572.23333956593,0.0117831337383555,0.0001868771243251,0.0117831337383555,0,0,0.0,0.0,False,24.8100409948426,24.8100409948426,9.27048917023101,9.27048917023101,15.5395518246116,15.5395518246116,25365396.6612367,25365396.6612367,0.0168548592876691,0.0168548592876691,1.12774890753286,1.12774890753286,5.00213640630931,5.05262483516629
miura_00175,miura,1,0,bending,0.3,24366.6598550975,24261.633724889303,0.004310239106745065,0.0017120876487166465,0.004347044678921663,0.004328897690861285,365.499897826462,365.499897826462,0.0150649334653629,0.0001874930690813,0.0150649334653629,0,0,0.0,0.0,False,2.76093701477268,2.76093701477268,0.14055060892368,0.14055060892368,2.620386405849,2.620386405849,7668450.54355319,7668450.54355319,0.0029016406794529,0.0029016406794529,0.440178753235867,0.440178753235867,6.08505905241569,6.08505905241569
miura_00175,miura,1,1,bending,0.6,8065.30908173899,8187.709831804618,0.015176200790960482,0.004545600166573191,0.015198530995959691,0.014949326805667944,120.979636226085,120.979636226085,0.014775760097915,0.0001875041243219,0.014775760097915,0,0,0.0,0.0,False,0.887235390598797,0.887235390598797,0.0130216796966166,0.0130216796966166,0.87421371090218,0.87421371090218,7846530.75333677,7846530.75333677,0.002969023885223,0.002969023885223,0.263605411995257,0.263605411995257,5.78757132589438,5.78757132589438
miura_00175,miura,1,2,bending,0.9,5866.93428613065,5895.474577779888,0.004864600531951829,0.0015207759161767753,0.00480607828035895,0.0048410507538794246,88.0040142919597,88.0040142919597,0.0149273842386918,0.0001874890801983,0.0149273842386918,0,0,0.0,0.0,False,0.654936520398615,0.654936520398615,0.0081340011261592,0.0081340011261592,0.646802519272456,0.646802519272456,11079411.9397858,11079411.9397858,0.0041923035437616,0.0041923035437616,0.195020102266493,0.195020102266493,5.0584253008861,5.0584253008861
miura_00175,miura,1,3,axial,0.3,42151.7330658171,45874.0593763756,0.08830778807472368,0.024206469013163222,0.0873941127291138,0.08114229176926609,632.275995987256,632.275995987256,0.013782865623461,0.0001873425866936,0.013782865623461,0,0,0.0,0.0,False,4.24339454036353,4.24339454036353,3.98987323035576,3.98987323035576,0.253521310007771,0.253521310007771,21454214.3784294,21454214.3784294,0.0081179921331683,0.0081179921331683,0.298404446187639,0.298404446187639,6.04167469633702,6.06855552618152
miura_00175,miura,1,4,axial,0.6,69482.9947919489,81037.09538947612,0.16628673867790747,0.04406768653522875,0.16425939452466198,0.1425779211606305,1042.24492187923,1042.24492187923,0.0128613311825905,0.0001871740706928,0.0128613311825905,0,0,0.0,0.0,False,6.3637067790502,6.3637067790502,5.65962244640049,5.65962244640049,0.70408433264971,0.70408433264971,26784574.4452933,26784574.4452933,0.0101349301727762,0.0101349301727762,0.326710615573556,0.326710615573556,5.76977960403177,5.78087407900561
miura_00175,miura,1,5,axial,0.9,386209.939633127,632203.327655164,0.6369421466876637,0.13641825593477963,0.6220637763330494,0.38910486114399945,5793.1490944969,5793.1490944969,0.00916342708284,0.0001857957892268,0.00916342708284,0,0,0.0,0.0,False,22.5995843141107,22.5995843141107,10.6437831126826,10.6437831126826,11.9558012014281,11.9558012014281,56901947.691795,56901947.691795,0.0215309475134352,0.0215309475134352,0.709661301629247,0.709661301629247,5.04187861898543,5.05339845765562
miura_00176,miura,1,0,bending,0.3,12770.0929218005,9847.455181409585,0.22886581626994476,0.07897107791332629,0.22889874869530458,0.29679116955093,191.551393827008,191.551393827008,0.019451867543264,0.0001874919925353,0.019451867543264,0,0,0.0,0.0,False,2.06974405427564,2.06974405427564,0.283897520226819,0.283897520226819,1.78584653404883,1.78584653404883,6740360.24283137,6740360.24283137,0.0028818863311967,0.0028818863311967,0.183484830492087,0.183484830492087,6.13180220556069,6.13180220556069
miura_00176,miura,1,1,bending,0.6,4224.82204395565,4224.6366308070255,4.388661739956279e-05,7.697455095583456e-05,6.303165768450913e-05,0.0001704270500740001,63.3723306593348,63.3723306593347,0.0150006583281528,0.0001874964101474,0.0150006583281528,0,0,0.0,0.0,False,0.475250788525651,0.475250788525651,0.0055915206004457,0.0055915206004457,0.469659267925205,0.469659267925205,6764377.61968907,6764377.61968907,0.0028921551221194,0.0028921551221194,0.0961645286347686,0.0961645286347686,5.80046196839878,5.80046196839878
miura_00176,miura,1,2,bending,0.9,2976.03402301122,2995.3261590174216,0.006482498471802143,0.0019601771744489436,0.006526240851238985,0.006440746343473236,44.6405103451683,44.6405103451683,0.0149033888048479,0.0001875081488711,0.0149033888048479,0,0,0.0,0.0,False,0.33158140347532,0.33158140347532,0.0008706027391076,0.0008706027391076,0.330710800736213,0.330710800736213,9667774.24234355,9667774.24234355,0.0041335218650571,0.0041335218650571,0.0711086764896822,0.0711086764896822,5.06830445631398,5.06830445631398
miura_00176,miura,1,3,axial,0.3,5120.5290462502,5457.085381267722,0.06572686766887596,0.01909122235164741,0.06769416237133963,0.06167327639270664,76.807935693753,76.807935693753,0.0140749008541094,0.0001878461184736,0.0140749008541094,0,0,0.0,0.0,False,0.528558383180892,0.528558383180892,0.484607629599983,0.484607629599983,0.0439507535809084,0.0439507535809084,7983909.62490113,7983909.62490113,0.0034135742287636,0.0034135742287636,0.0390764310082767,0.0390764310082767,6.05132831699782,6.06862531738786
miura_00176,miura,1,4,axial,0.6,8542.93878363264,9929.779498360303,0.1623376627004166,0.044430332385075495,0.16437216887402473,0.139664804737776,128.14408175449,128.14408175449,0.0129050279289334,0.0001878281919874,0.0129050279289334,0,0,0.0,0.0,False,0.783487418492312,0.783487418492312,0.66425605901154,0.66425605901154,0.119231359480772,0.119231359480772,9329685.85070285,9329685.85070285,0.0039889699005472,0.0039889699005472,0.0771974241621006,0.0771974241621006,5.79233051262402,5.79233051262402
miura_00176,miura,1,5,axial,0.9,56596.552036468,104991.37521652476,0.8550843017587635,0.16981929957020722,0.8386126097802351,0.46094093996055996,848.94828054702,848.94828054702,0.0080858859005916,0.0001858351472259,0.0080858859005916,0,0,0.0,0.0,False,2.78676314586369,2.78676314586369,1.08622045724787,1.08622045724787,1.70054268861582,1.70054268861582,21738287.7559852,21738287.7559852,0.0092943510570109,0.0092943510570109,0.210320107333658,0.210320107333658,5.06486959791148,5.06486959791148
miura_00177,miura,1,0,bending,0.3,62570.4592012002,22202.710875060915,0.6451566576542717,0.3600055984570236,0.6453681700907056,1.818145025321307,938.556888018003,938.556888018003,0.0422721753798196,0.0001873882363649,0.0422721753798196,0,0,0.0,0.0,False,24.6244011849785,24.6244011849785,4.08838688595012,4.08838688595012,20.5360142990284,20.5360142990284,27103796.3850188,27103796.3850188,0.0065702349926628,0.0065702349926628,2.37450394697348,2.37450394697348,6.17878443029279,6.17878443029279
miura_00177,miura,1,1,bending,0.6,21521.9632488826,20433.766967370386,0.05056212897160818,0.01676789207576772,0.050650964587892644,0.05325480530583994,322.829448733239,322.829448733239,0.0157988220795876,0.0001874824562738,0.0157988220795876,0,0,0.0,0.0,False,2.62141370824746,2.62141370824746,0.0456829367912256,0.0456829367912256,2.57573077145623,2.57573077145623,17395764.7732799,17395764.7732799,0.0042169097204666,0.0042169097204666,0.798188665729179,0.798188665729179,5.80538964861301,5.80538964861301
miura_00177,miura,1,2,bending,0.9,14895.1832980014,15019.78225258051,0.008365050102862941,0.002452389292474433,0.008370281416310021,0.008295656520433374,223.427749470021,223.427749470021,0.0148755651521935,0.0001875009727343,0.0148755651521935,0,0,0.0,0.0,False,1.65636937815848,1.65636937815848,0.0013986028179372,0.0013986028179372,1.65497077534054,1.65497077534054,26049561.5068494,26049561.5068494,0.0063146777715031,0.0063146777715031,0.48170450431911,0.48170450431911,5.07361134328172,5.07361134328172
miura_00177,miura,1,3,axial,0.3,3270.77952060036,3514.2000866884205,0.0744227987716458,0.02203515138600902,0.0782277414490058,0.06926770248800665,49.0616928090054,49.0616928090054,0.0139609844626799,0.00018816400932,0.0139609844626799,0,0,0.0,0.0,False,0.333388386042228,0.333388386042228,0.238795810182248,0.238795810182248,0.0945925758599797,0.0945925758599797,7347488.94234708,7347488.94234708,0.0017811058005104,0.0017811058005104,0.187561109485982,0.187561109485982,6.04871740154684,6.06863269585192
miura_00177,miura,1,4,axial,0.6,6773.74042519606,8375.13646840691,0.23641237229200435,0.06309145238346875,0.2413831666798063,0.19120835215661416,101.606106377941,101.606106377941,0.0121318747176508,0.0001882538131845,0.0121318747176508,0,0,0.0,0.0,False,0.570700927534583,0.570700927534583,0.300874800750623,0.300874800750623,0.269826126783959,0.269826126783959,9925290.82571178,9925290.82571178,0.0024059911080018,0.0024059911080018,0.313411458570888,0.313411458570888,5.77235396139435,5.780877848799
miura_00177,miura,1,5,axial,0.9,96251.8486446525,194313.69918889765,1.0188048533620886,0.1880438993236278,0.9918112078670538,0.5046574222691141,1443.77772966979,1443.77772966979,0.0074301386659633,0.0001849929183859,0.0074301386659633,0,0,0.0,0.0,False,4.26697138341253,4.26697138341253,0.441642369235597,0.441642369235597,3.82532901417694,3.82532901417694,33262423.7569417,33262423.7569417,0.0080631486971114,0.0080631486971114,1.04415016437584,1.04415016437584,5.03494848572225,5.05314678537658
miura_00178,miura,1,0,bending,0.3,150975.762704084,146055.58775335047,0.032589171020630484,0.010265100993997318,0.03268755071327967,0.033687002506486714,2264.63644056126,2264.63644056126,0.0155053050375973,0.0001874809324107,0.0155053050375973,0,0,0.0,0.0,False,17.8657312375636,17.8657312375636,0.649950765858229,0.649950765858229,17.2157804717054,17.2157804717054,23017948.9528511,23017948.9528511,0.0113504281879833,0.0113504281879833,2.45008637958595,2.45008637958595,6.08811003098399,6.08811003098399
miura_00178,miura,1,1,bending,0.6,57396.492366076,57866.37505871019,0.008186609900083524,0.00236492963121614,0.008121998919632611,0.00812013353450009,860.94738549114,860.94738549114,0.0148781979969825,0.000187487983813,0.0148781979969825,0,0,0.0,0.0,False,6.38515409940127,6.38515409940127,0.0493810021741299,0.0493810021741299,6.33577309722714,6.33577309722714,26821349.9299146,26821349.9299146,0.0132259310726536,0.0132259310726536,1.83068358745254,1.83068358745254,5.79308819951349,5.79308819951349
miura_00178,miura,1,2,bending,0.9,20475.5732842121,20712.70145203237,0.011581027037866074,0.0033825293242961563,0.011561736236235909,0.011448442317841777,307.133599263182,307.133599263182,0.0148282733652324,0.000187496424384,0.0148282733652324,0,0,0.0,0.0,False,2.26659711879901,2.26659711879901,0.014756329681823,0.014756329681823,2.25184078911718,2.25184078911718,22260156.5028466,22260156.5028466,0.0109767515931316,0.0109767515931316,0.859837830746644,0.859837830746644,5.05760545777785,5.05760545777785
miura_00178,miura,1,3,axial,0.3,81591.8503652818,88951.47180669854,0.09020044782007211,0.024532143604542752,0.0888830941953953,0.08273748923918883,1223.87775547923,1223.87775547923,0.0137589376614122,0.00018727343267,0.0137589376614122,0,0,0.0,0.0,False,8.20743104416879,8.20743104416879,7.65197611982134,7.65197611982134,0.555454924347451,0.555454924347451,13096268.252652,13096268.252652,0.0064579277952512,0.0064579277952512,0.906396510026096,0.906396510026096,6.07694931291575,6.08266552969151
miura_00178,miura,1,4,axial,0.6,123363.742122627,137605.5769458658,0.11544587232999153,0.03133119882179417,0.1139232310192344,0.10349751179664432,1850.4561318394,1850.4561318394,0.0134475373230503,0.0001872440528018,0.0134475373230503,0,0,0.0,0.0,False,12.0005164887513,12.0005164887513,10.2232997677382,10.2232997677382,1.77721672101311,1.77721672101311,18698745.1330874,18698745.1330874,0.0092205767018274,0.0092205767018274,0.9715652310521,0.9715652310521,5.74278350871027,5.78059972934937
miura_00178,miura,1,5,axial,0.9,380822.640289554,487386.76663934306,0.27982613184122734,0.07057570670429002,0.2753296021673022,0.21864386488081336,5712.33960434331,5712.33960434331,0.0117203420267878,0.0001868412391786,0.0117203420267878,0,0,0.0,0.0,False,30.7953323476337,30.7953323476337,12.405289178667,12.405289178667,18.3900431689667,18.3900431689667,37445236.6692662,37445236.6692662,0.0184646977307638,0.0184646977307638,1.29487706350483,1.29487706350483,5.00047352726994,5.05259466609471
miura_00179,miura,1,0,bending,0.3,331752.94303112,279250.26157703385,0.15825837436251816,0.050374933540317225,0.1582947717871278,0.18801300724870676,4976.2941454668,4976.2941454668,0.0178201951087306,0.0001874918923849,0.0178201951087306,0,0,0.0,0.0,False,48.1170154560946,48.1170154560946,4.19960104536846,4.19960104536846,43.9174144107262,43.9174144107262,59647649.2614822,59647649.2614822,0.0149232961157876,0.0149232961157876,5.11390995460394,5.11390995460394,6.0765705797528,6.0766475530933
miura_00179,miura,1,1,bending,0.6,137546.303059993,133397.72664962028,0.030161307996502424,0.009258086385581637,0.030176287737004093,0.031099303673062545,2063.19454589989,2063.19454589989,0.0154664895550959,0.00018749710395,0.0154664895550959,0,0,0.0,0.0,False,16.1952689135958,16.1952689135958,0.324987794772338,0.324987794772338,15.8702811188235,15.8702811188235,64382994.3296695,64382994.3296695,0.0161080361271367,0.0161080361271367,3.63016359057499,3.63016359057499,5.78623251429337,5.78623251429337
miura_00179,miura,1,2,bending,0.9,45449.5094928461,45668.48662268796,0.004818030651713224,0.001404246153031668,0.004793562670291296,0.0047949285390393925,681.742642392691,681.742642392691,0.0149280760719144,0.0001874954342514,0.0149280760719144,0,0,0.0,0.0,False,5.07878837795781,5.07878837795781,0.0223070588186349,0.0223070588186349,5.05648131913918,5.05648131913918,46212115.9590967,46212115.9590967,0.011561848608174,0.011561848608174,1.59654737267116,1.59654737267116,5.05612106118632,5.05612106118632
miura_00179,miura,1,3,axial,0.3,48491.7407998997,52183.426554195205,0.07613019647055319,0.020974009291176012,0.07530293644209918,0.07074441059292055,727.376111998496,727.376111998496,0.0139388338411062,0.000187355861999,0.0139388338411062,0,0,0.0,0.0,False,4.9526241208679,4.9526241208679,4.46248067715002,4.46248067715002,0.490143443717883,0.490143443717883,14033324.4333865,14033324.4333865,0.0035110093792678,0.0035110093792678,0.60542420702483,0.60542420702483,6.03981017286714,6.06876847557759
miura_00179,miura,1,4,axial,0.6,82406.7754201263,93910.60144700774,0.13959806057490562,0.03776394491028928,0.13803178634779112,0.1224976291241502,1236.10163130189,1236.10163130189,0.0131625355631377,0.0001872422982473,0.0131625355631377,0,0,0.0,0.0,False,7.77484278961946,7.77484278961946,5.77002680089323,5.77002680089323,2.00481598872623,2.00481598872623,20988001.9049224,20988001.9049224,0.0052510060527754,0.0052510060527754,1.3337873148026,1.3337873148026,5.73853559225226,5.78042354112167
miura_00179,miura,1,5,axial,0.9,435452.660330526,625668.1309100972,0.43682238715728594,0.1023272256764637,0.4284736887567453,0.30401975293656663,6531.78990495789,6531.78990495789,0.0104397037059515,0.0001864105257796,0.0104397037059515,0,0,0.0,0.0,False,30.217216969387,30.217216969387,7.18297068534593,7.18297068534593,23.0342462840411,23.0342462840411,51391586.6222745,51391586.6222745,0.0128577047799871,0.0128577047799871,2.70791699076305,2.70791699076305,5.01099853429275,5.05278085106036
miura_00180,miura,1,0,bending,0.3,22769.8945375679,18198.906978613977,0.20074697980758233,0.06903111479239869,0.20084277171303488,0.2511682467702819,341.548418063518,341.548418063518,0.0187675237015542,0.0001874775277893,0.0187675237015542,0,0,0.0,0.0,False,3.53132568731478,3.53132568731478,0.456483662218132,0.456483662218132,3.07484202509665,3.07484202509665,11372777.860029,11372777.860029,0.0027286919728535,0.0027286919728535,0.384564484498791,0.384564484498791,6.13594267454319,6.13594267454319
miura_00180,miura,1,1,bending,0.6,7966.36016668525,8012.635018943709,0.00580878234102156,0.0017050227489288274,0.005916483935067829,0.005775235256448689,119.495402500279,119.495402500279,0.0149133714711533,0.0001875200774235,0.0149133714711533,0,0,0.0,0.0,False,0.889558268012434,0.889558268012434,0.0088164287680283,0.0088164287680283,0.880741839244405,0.880741839244405,13043943.1281618,13043943.1281618,0.0031296577974383,0.0031296577974383,0.210602578204759,0.210602578204759,5.806435380267,5.806435380267
miura_00180,miura,1,2,bending,0.9,6356.11595370877,6360.188109469827,0.000640667318015437,0.0003965992080230841,0.0005624659194161108,0.0006402571261996164,95.3417393056315,95.3417393056315,0.014990396143107,0.0001874853466257,0.014990396143107,0,0,0.0,0.0,False,0.713905455304784,0.713905455304784,0.0028306732735303,0.0028306732735303,0.711074782031254,0.711074782031254,21475111.7792444,21475111.7792444,0.0051525639425448,0.0051525639425448,0.167079125018079,0.167079125018079,5.06782136353369,5.06782136353369
miura_00180,miura,1,3,axial,0.3,8057.38131805809,8622.390003082972,0.07012311602512744,0.019978690293803007,0.07114423158431782,0.06552808268042395,120.860719770871,120.860719770871,0.0140170787597936,0.0001876789132152,0.0140170787597936,0,0,0.0,0.0,False,0.827815920211819,0.827815920211819,0.757893035834514,0.757893035834514,0.0699228843773059,0.0699228843773059,13178863.3884489,13178863.3884489,0.0031620294691399,0.0031620294691399,0.0789438954689552,0.0789438954689552,6.03375225501562,6.06848978980319
