epoch,train_total,train_class,train_param,train_kl,train_closed_loop,val_total,val_class,val_param,val_kl,val_closed_loop,val_select
1,1.506902313232422,0.8759673833847046,1.0640004754066468,0.6388111293315888,0.49128502011299136,1.1082622289657593,0.7558204054832458,0.727682912349701,1.7795225143432618,0.26601998805999755,1.7495233058929445
