epoch,train_total,train_class,train_param,train_closed_loop,val_total,val_class,val_param,val_closed_loop
1,0.8222025752067565,0.8571909666061401,0.3835940003395081,1.0013099193572998,0.6878974437713623,0.7133300542831421,0.322357976436615,0.8874420523643494
