epoch,train_total,train_class,train_param,train_kl,train_closed_loop,val_total,val_class,val_param,val_kl,val_closed_loop,val_select
1,1.5161753654479981,0.8692744493484497,1.0768860101699829,0.48778837621212007,0.46471495032310484,1.0772984743118286,0.7607071876525879,0.6939728498458863,1.267707061767578,0.29656802415847777,1.7512480616569521
