epoch,train_total,train_bending,train_axial,val_total,val_bending,val_axial
1,1.02213354408741,0.42619439363479616,0.5959391444921494,0.3138157308101654,0.14034030735492706,0.1734754115343094
2,0.30457085818052293,0.13375175818800927,0.17081909626722336,0.11633955538272858,0.04417199939489365,0.07216755598783493
3,0.18162476122379304,0.07441994920372963,0.10720480978488922,0.06682946383953095,0.02580377124249935,0.041025693714618686
4,0.13222301974892617,0.05410628281533718,0.07811673730611801,0.042284156382083896,0.011889581382274628,0.030394575744867324
5,0.10511054247617721,0.042660505324602124,0.062450037151575086,0.03335472196340561,0.012198607623577117,0.02115611582994461
6,0.08750879317522049,0.035976927168667315,0.05153186582028866,0.028305132687091828,0.00810872931033373,0.020196403190493584
7,0.07652052342891694,0.030767655558884145,0.045752867311239245,0.020572122186422348,0.006157016940414905,0.014415105432271957
8,0.06801021918654442,0.02823123410344124,0.03977898508310318,0.019392989203333856,0.0050462687388062475,0.014346721023321152
9,0.06361723430454731,0.024860986694693565,0.038756247609853745,0.01589614450931549,0.005563389789313078,0.010332754254341126
10,0.05932074449956417,0.024131187796592714,0.035189556702971456,0.011857879161834717,0.004260919522494078,0.007596959825605154
11,0.05593153946101666,0.022707263566553594,0.033224275894463064,0.013322147727012634,0.003749071154743433,0.00957307629287243
12,0.05119200423359871,0.021039161831140518,0.030152842029929162,0.015598275884985923,0.0049757747910916805,0.010622500814497471
13,0.049040719494223596,0.020343025401234626,0.028697694279253484,0.01198219358921051,0.004659385327249766,0.007322808168828488
14,0.047206044942140576,0.020161599293351172,0.027044445276260376,0.010054761357605458,0.0029849852435290813,0.007069776114076376
15,0.04410458840429783,0.018722143582999708,0.025382444821298124,0.010713050328195094,0.004385435953736305,0.006327614560723305
16,0.042756938561797145,0.017866641841828824,0.02489029709249735,0.008964460156857968,0.002754109539091587,0.006210350431501865
17,0.04170353524386883,0.018616892769932745,0.023086642660200597,0.009857399202883244,0.003795146383345127,0.006062252540141344
18,0.0428325779736042,0.017631231062114238,0.02520134672522545,0.008145562559366226,0.002745818719267845,0.005399743840098381
19,0.039211513847112654,0.016122985724359752,0.023088527843356133,0.0058632781729102135,0.0018761627376079558,0.003987115435302257
20,0.03605826571583748,0.015383021160960197,0.020675244554877282,0.007816193625330925,0.002573304530233145,0.00524288909509778
21,0.03747025802731514,0.016249746456742285,0.021220511756837368,0.0068620903417468074,0.0027862583752721547,0.004075831919908524
22,0.035702720284461975,0.015306330379098653,0.020396390184760093,0.007199228927493096,0.0021219929214566944,0.005077235959470272
23,0.034529507905244824,0.01440333016216755,0.02012617774307728,0.005854223296046257,0.0020288389176130297,0.00382538428530097
24,0.033676698058843615,0.01423826375976205,0.01943843439221382,0.004948774538934231,0.002215827628970146,0.002732946863397956
25,0.03257920276373625,0.013728826772421598,0.01885037627071142,0.006059706956148147,0.002278945501893759,0.003780761547386646
26,0.03312831129878759,0.014429495763033628,0.018698814883828165,0.006322870310395956,0.0025570673868060114,0.0037658028304576874
27,0.032577448338270185,0.013392235431820155,0.019185212813317774,0.006642010062932968,0.002988210320472717,0.0036537998355925085
28,0.03134309016168117,0.013120967522263527,0.01822212291881442,0.005875992123037577,0.0019254125654697418,0.003950579464435578
29,0.030832513608038424,0.0134257678873837,0.017406745254993437,0.007773502729833126,0.00362408715300262,0.004149415530264378
30,0.03125282227993011,0.013202826585620641,0.018049995228648186,0.004541036300361156,0.0015460444614291192,0.0029949916992336512
31,0.03037611935287714,0.012980341538786888,0.017395778000354765,0.0058304015547037125,0.002340963901951909,0.0034894376993179323
32,0.028867276944220067,0.01234753504395485,0.016519741714000703,0.005353573709726334,0.0027561388444155453,0.002597434725612402
33,0.028706857189536094,0.011895504221320153,0.01681135278195143,0.005260917078703642,0.0021761000622063874,0.003084817016497254
34,0.02798894252628088,0.012072745710611343,0.01591619709506631,0.005175590701401234,0.0022678856272250413,0.002907704934477806
35,0.02819745019078255,0.011732375714927912,0.016465074103325605,0.006958558969199657,0.0016562736127525568,0.005302285403013229
36,0.03016756009310484,0.012047394644469023,0.01812016572803259,0.004140179138630629,0.0015537362545728684,0.0025864427909255026
37,0.02711025383323431,0.0117491046898067,0.015361149143427611,0.005115644633769989,0.001804921729490161,0.003310723043978214
38,0.02764937337487936,0.011564591526985168,0.01608478222042322,0.005470902286469936,0.0017636480275541543,0.0037072540260851385
39,0.027364583499729634,0.01174203110858798,0.015622552949935198,0.004376861453056336,0.0019854015670716764,0.0023914599325507878
40,0.027503392286598684,0.011489641107618808,0.016013751178979872,0.00427979975938797,0.0018261422403156758,0.002453657379373908
41,0.026305791921913624,0.011116942204535008,0.015188849624246359,0.005215912312269211,0.002256604190915823,0.002959307935088873
42,0.02651438135653734,0.0111804211512208,0.015333960298448801,0.004258143436163664,0.0022443427704274656,0.002013800712302327
43,0.02640775516629219,0.011714289896190166,0.014693465270102023,0.0050193979404866695,0.002485006581991911,0.0025343913584947586
44,0.02455169353634119,0.010222756955772638,0.014328936487436295,0.00440740017220378,0.0020871042739599942,0.0023202959448099135
45,0.025436378084123135,0.010515120904892683,0.014921256899833679,0.007294252421706915,0.0022442977875471114,0.005049954634159803
46,0.025923994742333888,0.010592034738510846,0.01533195972442627,0.004929208848625422,0.0016088989097625018,0.003320309892296791
47,0.026685678400099277,0.01125041749328375,0.015435261186212301,0.008420701138675213,0.003633607178926468,0.004787094239145517
48,0.025413556210696697,0.010858435276895761,0.014555121026933193,0.0049728468991816046,0.0014905449701473118,0.0034823018591850995
49,0.02424873784184456,0.010134272277355194,0.014114465657621622,0.004321351274847984,0.0021569688804447653,0.0021643823012709616
50,0.024810118973255156,0.010662460047751666,0.014147659018635749,0.0037775364704430102,0.0016752081457525492,0.0021023283246904612
51,0.024117958173155783,0.010056985169649124,0.014060973189771175,0.0038883430883288384,0.0013097085990011691,0.0025786344893276693
52,0.02393315117806196,0.00972353843972087,0.01420961283147335,0.004167267307639122,0.00177451241761446,0.0023927547968924045
53,0.023303387314081193,0.009896179009228945,0.013407208397984505,0.004814743809401989,0.002296811668202281,0.002517932141199708
54,0.022877142950892448,0.00960392514243722,0.013273217715322971,0.0029700495302677154,0.0013026822125539184,0.0016673673875629903
55,0.02242075465619564,0.009179577697068453,0.013241177145391702,0.003924234956502915,0.0017413950525224208,0.0021828399039804935
56,0.0240327138453722,0.01012429753318429,0.013908416405320168,0.0039439013227820395,0.0009667950216680765,0.002977106301113963
57,0.0233226066455245,0.010262748785316944,0.013059858046472073,0.005354203283786774,0.0028910668566823005,0.0024631365202367307
58,0.021920209378004075,0.009241851139813661,0.012678358051925898,0.0028827554546296597,0.001174025353975594,0.0017087301006540657
59,0.0223009068518877,0.009167524706572294,0.013133382331579924,0.003917088266462088,0.0017058403696864843,0.0022112480364739895
60,0.02222418263554573,0.009855491295456886,0.012368691246956586,0.003632794041186571,0.0015929058892652393,0.0020398881286382677
61,0.02145575825124979,0.009012605203315616,0.012443153094500304,0.0036088091321289538,0.0017869662959128618,0.001821842766366899
62,0.022635376453399657,0.009292895253747702,0.013342481013387442,0.004883968085050583,0.0012844821205362678,0.003599485941231251
63,0.022469064593315123,0.009739345870912075,0.01272971872240305,0.0042660791426897045,0.0016967285191640258,0.0025693506468087435
64,0.022686505876481532,0.009726390056312085,0.01296011582016945,0.004300358705222607,0.0022425834089517594,0.0020577754359692333
65,0.02221074402332306,0.009306581970304251,0.012904161866754294,0.0028036383911967276,0.0012694644276052714,0.0015341739868745207
