epoch,train_total,train_noise,train_x0,train_class,train_param,train_closed_loop,val_total,val_noise,val_x0,val_class,val_param,val_closed_loop,val_select
1,5.053955173492431,1.258670735359192,1.730382490158081,6.59682264328003,0.4901761651039124,0.6562322854995728,3.6622021198272705,1.1061517715454101,1.4140497684478759,4.295975112915039,0.4030472695827484,0.4631335735321045,6.576205724477768
2,3.2511228561401366,0.968985629081726,1.272292923927307,3.709021472930908,0.4169715166091919,0.5470490634441376,2.238792133331299,0.7845973968505859,0.879098916053772,2.202802133560181,0.344687819480896,0.4374873161315918,3.8640761852264407
3,2.304759454727173,0.7681132197380066,0.8831481099128723,2.3654496908187865,0.34175920486450195,0.43669464588165285,1.806385374069214,0.6875880718231201,0.6374870657920837,1.6708826065063476,0.2749130666255951,0.2972942113876343,2.8805769503116605
4,2.0105282068252563,0.6654462337493896,0.6327343463897706,2.1158270597457887,0.27528631687164307,0.3234277665615082,1.5322094202041625,0.5833604216575623,0.4765405237674713,1.4415305852890015,0.21938129365444184,0.23372352123260498,2.3711759239435195
5,1.7723304510116578,0.5978000044822693,0.5290726482868194,1.8339268684387207,0.24534547328948975,0.26411002576351167,1.4457403421401978,0.5273102760314942,0.39759997129440305,1.4359799146652221,0.1921310991048813,0.17046712338924408,2.1961781084537506
6,1.5575769662857055,0.5570788621902466,0.4478262782096863,1.5553318023681642,0.21151105165481568,0.1944195657968521,1.3211834669113158,0.5312681794166565,0.3279017686843872,1.2534845113754272,0.15604307055473327,0.11143557131290435,1.848864921927452
7,1.4961122751235962,0.5440345525741577,0.41917096376419066,1.4986949205398559,0.19181481003761292,0.14889595806598663,1.1511551856994628,0.5166528701782227,0.3305931329727173,0.950077748298645,0.15162026584148408,0.09993012845516205,1.5322212755680085
8,1.4101799726486206,0.5708346247673035,0.35279489159584043,1.321702766418457,0.16737691760063172,0.13767085671424867,1.1719905614852906,0.5142178058624267,0.3011315822601318,0.9986653089523315,0.14994624853134156,0.0976055920124054,1.5473487317562105
9,1.3451594591140748,0.5373192429542542,0.35812942385673524,1.2476311922073364,0.17196385264396669,0.1284627377986908,1.1474366903305053,0.48146398067474366,0.31288952827453614,1.0115762233734131,0.15098937153816222,0.08837735056877136,1.5638324737548828
10,1.294885516166687,0.536483371257782,0.35248302221298217,1.1536709308624267,0.16928554475307464,0.11190170645713807,1.1020075798034668,0.5052285671234131,0.3010757267475128,0.8735057830810546,0.15036402642726898,0.08233604431152344,1.40728158056736
11,1.2743081331253052,0.5148258447647095,0.35482447147369384,1.1505649447441102,0.17050718665122985,0.11400744318962097,1.103233242034912,0.489021098613739,0.31156730055809023,0.8984851837158203,0.15493967831134797,0.07111341059207917,1.4361055731773376
12,1.3192188739776611,0.5093312323093414,0.3614469528198242,1.2431630611419677,0.17383772432804107,0.10616437643766403,1.1396711349487305,0.45924493074417116,0.3193712532520294,1.022622275352478,0.1579088658094406,0.072766974568367,1.572669368982315
13,1.2350611925125121,0.48833736777305603,0.34272300601005556,1.12475665807724,0.16876979172229767,0.10944692194461822,1.0880254983901978,0.4591460108757019,0.28832815289497377,0.9431438684463501,0.1457992136478424,0.07244290709495545,1.4497141420841217
14,1.2430081367492676,0.4992181956768036,0.31873778700828553,1.145838689804077,0.15571395456790924,0.09672103375196457,0.9513261318206787,0.45459049940109253,0.2789879322052002,0.6965909361839294,0.13691937029361725,0.0647092267870903,1.1772074654698372
15,1.175479245185852,0.4975505530834198,0.3279650568962097,1.0094752430915832,0.15712711811065674,0.09263725429773331,0.9975436091423034,0.4691859185695648,0.2747727930545807,0.7698269963264466,0.13183683604002,0.05786655694246292,1.2343031823635102
16,1.1308846712112426,0.4809332251548767,0.31297536492347716,0.9563523173332215,0.15520322024822236,0.0906062290072441,1.0602177619934081,0.4651492595672607,0.26659309267997744,0.8918225526809692,0.1360169917345047,0.0674208164215088,1.3618534535169602
17,1.204096794128418,0.49209538102149963,0.32220901250839235,1.0659772634506226,0.16078750193119049,0.09420142769813537,1.0076519966125488,0.4538907766342163,0.26608829498291015,0.8085125207901,0.13633569180965424,0.06008507609367371,1.2710215836763383
18,1.1211000442504884,0.4669093072414398,0.29359936714172363,0.974650526046753,0.14836921989917756,0.09394762516021729,0.9592265129089356,0.4457429051399231,0.252340105175972,0.737480354309082,0.13192979395389556,0.05333753377199173,1.175087787210941
19,1.093835139274597,0.4701328933238983,0.30977590680122374,0.9021702885627747,0.15357404351234435,0.08601671755313874,0.9671606898307801,0.42883226871490476,0.26472797989845276,0.7912765741348267,0.12876363694667817,0.05374150201678276,1.2385096929967405
20,1.0984596014022827,0.46124194860458373,0.3030060112476349,0.9388136744499207,0.14850495755672455,0.08172543793916702,0.9449990034103394,0.3995032668113708,0.2845467686653137,0.7741602659225464,0.14292232543230057,0.05565475225448609,1.257284112274647
21,1.0232754945755005,0.46203429698944093,0.28876690864562987,0.7895672440528869,0.14696131348609925,0.07923881709575653,0.9347838640213013,0.4109517693519592,0.2610933303833008,0.759432029724121,0.12959193289279938,0.047997529804706576,1.1981148228049279
22,1.0658271789550782,0.46172107458114625,0.2853005588054657,0.8775712013244629,0.1447210431098938,0.08134212493896484,0.9187662124633789,0.4154356360435486,0.2579780459403992,0.7313596248626709,0.12269806861877441,0.046832289546728134,1.1588680289685727
