sample_id,source_name,source_row,curve_id,load_case,deployment,response_axis,pattern,m,n,tcrease,tpanel,W,creaseE,panelE
miura_00659,miura,659,2,bending,0.9,z,1,36,12,0.000875928693718191,0.00313972940900009,0.00132659244943835,2285548082.72401,4530941422.81684
miura_00659,miura,659,3,axial,0.3,x,1,36,12,0.000875928693718191,0.00313972940900009,0.00132659244943835,2285548082.72401,4530941422.81684
miura_00659,miura,659,4,axial,0.6,x,1,36,12,0.000875928693718191,0.00313972940900009,0.00132659244943835,2285548082.72401,4530941422.81684
miura_00659,miura,659,5,axial,0.9,x,1,36,12,0.000875928693718191,0.00313972940900009,0.00132659244943835,2285548082.72401,4530941422.81684
miura_00660,miura,660,0,bending,0.3,z,1,24,9,0.000721962155934016,0.00217515544202936,0.00135426082008737,1434529289.92763,3826559520.8372
miura_00660,miura,660,1,bending,0.6,z,1,24,9,0.000721962155934016,0.00217515544202936,0.00135426082008737,1434529289.92763,3826559520.8372
miura_00660,miura,660,2,bending,0.9,z,1,24,9,0.000721962155934016,0.00217515544202936,0.00135426082008737,1434529289.92763,3826559520.8372
miura_00660,miura,660,3,axial,0.3,x,1,24,9,0.000721962155934016,0.00217515544202936,0.00135426082008737,1434529289.92763,3826559520.8372
miura_00660,miura,660,4,axial,0.6,x,1,24,9,0.000721962155934016,0.00217515544202936,0.00135426082008737,1434529289.92763,3826559520.8372
miura_00660,miura,660,5,axial,0.9,x,1,24,9,0.000721962155934016,0.00217515544202936,0.00135426082008737,1434529289.92763,3826559520.8372
miura_00661,miura,661,0,bending,0.3,z,1,24,12,0.000820586630800439,0.00482409691756212,0.00135533173232506,4797610645.34731,1913070861.536
miura_00661,miura,661,1,bending,0.6,z,1,24,12,0.000820586630800439,0.00482409691756212,0.00135533173232506,4797610645.34731,1913070861.536
miura_00661,miura,661,2,bending,0.9,z,1,24,12,0.000820586630800439,0.00482409691756212,0.00135533173232506,4797610645.34731,1913070861.536
miura_00661,miura,661,3,axial,0.3,x,1,24,12,0.000820586630800439,0.00482409691756212,0.00135533173232506,4797610645.34731,1913070861.536
miura_00661,miura,661,4,axial,0.6,x,1,24,12,0.000820586630800439,0.00482409691756212,0.00135533173232506,4797610645.34731,1913070861.536
miura_00661,miura,661,5,axial,0.9,x,1,24,12,0.000820586630800439,0.00482409691756212,0.00135533173232506,4797610645.34731,1913070861.536
miura_00662,miura,662,0,bending,0.3,z,1,36,9,0.000891332624310392,0.00305042580897061,0.00306903994898197,3322441495.47774,2488795879.65127
miura_00662,miura,662,1,bending,0.6,z,1,36,9,0.000891332624310392,0.00305042580897061,0.00306903994898197,3322441495.47774,2488795879.65127
miura_00662,miura,662,2,bending,0.9,z,1,36,9,0.000891332624310392,0.00305042580897061,0.00306903994898197,3322441495.47774,2488795879.65127
miura_00662,miura,662,3,axial,0.3,x,1,36,9,0.000891332624310392,0.00305042580897061,0.00306903994898197,3322441495.47774,2488795879.65127
miura_00662,miura,662,4,axial,0.6,x,1,36,9,0.000891332624310392,0.00305042580897061,0.00306903994898197,3322441495.47774,2488795879.65127
miura_00662,miura,662,5,axial,0.9,x,1,36,9,0.000891332624310392,0.00305042580897061,0.00306903994898197,3322441495.47774,2488795879.65127
miura_00663,miura,663,0,bending,0.3,z,1,24,6,0.000789180642323957,0.00493532582842176,0.00132532210361015,3141407724.19607,1088027897.37401
miura_00663,miura,663,1,bending,0.6,z,1,24,6,0.000789180642323957,0.00493532582842176,0.00132532210361015,3141407724.19607,1088027897.37401
miura_00663,miura,663,2,bending,0.9,z,1,24,6,0.000789180642323957,0.00493532582842176,0.00132532210361015,3141407724.19607,1088027897.37401
miura_00663,miura,663,3,axial,0.3,x,1,24,6,0.000789180642323957,0.00493532582842176,0.00132532210361015,3141407724.19607,1088027897.37401
miura_00663,miura,663,4,axial,0.6,x,1,24,6,0.000789180642323957,0.00493532582842176,0.00132532210361015,3141407724.19607,1088027897.37401
miura_00663,miura,663,5,axial,0.9,x,1,24,6,0.000789180642323957,0.00493532582842176,0.00132532210361015,3141407724.19607,1088027897.37401
miura_00664,miura,664,0,bending,0.3,z,1,30,6,0.000712545443897813,0.00170237033848787,0.00318056680656433,3231506963.01816,2154640122.67773
miura_00664,miura,664,1,bending,0.6,z,1,30,6,0.000712545443897813,0.00170237033848787,0.00318056680656433,3231506963.01816,2154640122.67773
miura_00664,miura,664,2,bending,0.9,z,1,30,6,0.000712545443897813,0.00170237033848787,0.00318056680656433,3231506963.01816,2154640122.67773
miura_00664,miura,664,3,axial,0.3,x,1,30,6,0.000712545443897813,0.00170237033848787,0.00318056680656433,3231506963.01816,2154640122.67773
miura_00664,miura,664,4,axial,0.6,x,1,30,6,0.000712545443897813,0.00170237033848787,0.00318056680656433,3231506963.01816,2154640122.67773
miura_00664,miura,664,5,axial,0.9,x,1,30,6,0.000712545443897813,0.00170237033848787,0.00318056680656433,3231506963.01816,2154640122.67773
miura_00665,miura,665,0,bending,0.3,z,1,36,9,0.000683161504945651,0.00319160550926943,0.00210682093925417,2958588641.84683,2285277611.9399
miura_00665,miura,665,1,bending,0.6,z,1,36,9,0.000683161504945651,0.00319160550926943,0.00210682093925417,2958588641.84683,2285277611.9399
miura_00665,miura,665,2,bending,0.9,z,1,36,9,0.000683161504945651,0.00319160550926943,0.00210682093925417,2958588641.84683,2285277611.9399
miura_00665,miura,665,3,axial,0.3,x,1,36,9,0.000683161504945651,0.00319160550926943,0.00210682093925417,2958588641.84683,2285277611.9399
miura_00665,miura,665,4,axial,0.6,x,1,36,9,0.000683161504945651,0.00319160550926943,0.00210682093925417,2958588641.84683,2285277611.9399
miura_00665,miura,665,5,axial,0.9,x,1,36,9,0.000683161504945651,0.00319160550926943,0.00210682093925417,2958588641.84683,2285277611.9399
miura_00666,miura,666,0,bending,0.3,z,1,24,12,0.000661351803576137,0.00378677792810204,0.00329196063123989,1145005720.77193,1467251492.20958
miura_00666,miura,666,1,bending,0.6,z,1,24,12,0.000661351803576137,0.00378677792810204,0.00329196063123989,1145005720.77193,1467251492.20958
miura_00666,miura,666,2,bending,0.9,z,1,24,12,0.000661351803576137,0.00378677792810204,0.00329196063123989,1145005720.77193,1467251492.20958
miura_00666,miura,666,3,axial,0.3,x,1,24,12,0.000661351803576137,0.00378677792810204,0.00329196063123989,1145005720.77193,1467251492.20958
miura_00666,miura,666,4,axial,0.6,x,1,24,12,0.000661351803576137,0.00378677792810204,0.00329196063123989,1145005720.77193,1467251492.20958
miura_00666,miura,666,5,axial,0.9,x,1,24,12,0.000661351803576137,0.00378677792810204,0.00329196063123989,1145005720.77193,1467251492.20958
miura_00667,miura,667,0,bending,0.3,z,1,30,9,0.000976321210913685,0.00119964189761595,0.00282752725437492,4863282896.13798,3113961877.91656
miura_00667,miura,667,1,bending,0.6,z,1,30,9,0.000976321210913685,0.00119964189761595,0.00282752725437492,4863282896.13798,3113961877.91656
miura_00667,miura,667,2,bending,0.9,z,1,30,9,0.000976321210913685,0.00119964189761595,0.00282752725437492,4863282896.13798,3113961877.91656
miura_00667,miura,667,3,axial,0.3,x,1,30,9,0.000976321210913685,0.00119964189761595,0.00282752725437492,4863282896.13798,3113961877.91656
miura_00667,miura,667,4,axial,0.6,x,1,30,9,0.000976321210913685,0.00119964189761595,0.00282752725437492,4863282896.13798,3113961877.91656
miura_00667,miura,667,5,axial,0.9,x,1,30,9,0.000976321210913685,0.00119964189761595,0.00282752725437492,4863282896.13798,3113961877.91656
miura_00668,miura,668,0,bending,0.3,z,1,36,12,0.000874149701755399,0.00435409525746375,0.00392629473438191,2105893381.04572,4015602612.92093
miura_00668,miura,668,1,bending,0.6,z,1,36,12,0.000874149701755399,0.00435409525746375,0.00392629473438191,2105893381.04572,4015602612.92093
miura_00668,miura,668,2,bending,0.9,z,1,36,12,0.000874149701755399,0.00435409525746375,0.00392629473438191,2105893381.04572,4015602612.92093
miura_00668,miura,668,3,axial,0.3,x,1,36,12,0.000874149701755399,0.00435409525746375,0.00392629473438191,2105893381.04572,4015602612.92093
miura_00668,miura,668,4,axial,0.6,x,1,36,12,0.000874149701755399,0.00435409525746375,0.00392629473438191,2105893381.04572,4015602612.92093
miura_00668,miura,668,5,axial,0.9,x,1,36,12,0.000874149701755399,0.00435409525746375,0.00392629473438191,2105893381.04572,4015602612.92093
miura_00669,miura,669,0,bending,0.3,z,1,24,9,0.000736953020200813,0.00282217542455592,0.00397104580662566,2094248809.21255,1376097001.26677
miura_00669,miura,669,1,bending,0.6,z,1,24,9,0.000736953020200813,0.00282217542455592,0.00397104580662566,2094248809.21255,1376097001.26677
miura_00669,miura,669,2,bending,0.9,z,1,24,9,0.000736953020200813,0.00282217542455592,0.00397104580662566,2094248809.21255,1376097001.26677
miura_00669,miura,669,3,axial,0.3,x,1,24,9,0.000736953020200813,0.00282217542455592,0.00397104580662566,2094248809.21255,1376097001.26677
miura_00669,miura,669,4,axial,0.6,x,1,24,9,0.000736953020200813,0.00282217542455592,0.00397104580662566,2094248809.21255,1376097001.26677
miura_00669,miura,669,5,axial,0.9,x,1,24,9,0.000736953020200813,0.00282217542455592,0.00397104580662566,2094248809.21255,1376097001.26677
miura_00670,miura,670,0,bending,0.3,z,1,24,12,0.000826394187004079,0.00566715018881377,0.00245065329072171,2540497970.38087,2223390929.10297
miura_00670,miura,670,1,bending,0.6,z,1,24,12,0.000826394187004079,0.00566715018881377,0.00245065329072171,2540497970.38087,2223390929.10297
miura_00670,miura,670,2,bending,0.9,z,1,24,12,0.000826394187004079,0.00566715018881377,0.00245065329072171,2540497970.38087,2223390929.10297
miura_00670,miura,670,3,axial,0.3,x,1,24,12,0.000826394187004079,0.00566715018881377,0.00245065329072171,2540497970.38087,2223390929.10297
miura_00670,miura,670,4,axial,0.6,x,1,24,12,0.000826394187004079,0.00566715018881377,0.00245065329072171,2540497970.38087,2223390929.10297
miura_00670,miura,670,5,axial,0.9,x,1,24,12,0.000826394187004079,0.00566715018881377,0.00245065329072171,2540497970.38087,2223390929.10297
miura_00671,miura,671,0,bending,0.3,z,1,24,6,0.000567649751613254,0.00566466693723318,0.00106213122656731,1484435968.27063,3397942454.87357
miura_00671,miura,671,1,bending,0.6,z,1,24,6,0.000567649751613254,0.00566466693723318,0.00106213122656731,1484435968.27063,3397942454.87357
miura_00671,miura,671,2,bending,0.9,z,1,24,6,0.000567649751613254,0.00566466693723318,0.00106213122656731,1484435968.27063,3397942454.87357
miura_00671,miura,671,3,axial,0.3,x,1,24,6,0.000567649751613254,0.00566466693723318,0.00106213122656731,1484435968.27063,3397942454.87357
miura_00671,miura,671,4,axial,0.6,x,1,24,6,0.000567649751613254,0.00566466693723318,0.00106213122656731,1484435968.27063,3397942454.87357
miura_00671,miura,671,5,axial,0.9,x,1,24,6,0.000567649751613254,0.00566466693723318,0.00106213122656731,1484435968.27063,3397942454.87357
miura_00672,miura,672,0,bending,0.3,z,1,24,9,0.000610151658085127,0.00559837359789848,0.00109504390558666,3405525622.9696,2514044078.8237
miura_00672,miura,672,1,bending,0.6,z,1,24,9,0.000610151658085127,0.00559837359789848,0.00109504390558666,3405525622.9696,2514044078.8237
miura_00672,miura,672,2,bending,0.9,z,1,24,9,0.000610151658085127,0.00559837359789848,0.00109504390558666,3405525622.9696,2514044078.8237
miura_00672,miura,672,3,axial,0.3,x,1,24,9,0.000610151658085127,0.00559837359789848,0.00109504390558666,3405525622.9696,2514044078.8237
miura_00672,miura,672,4,axial,0.6,x,1,24,9,0.000610151658085127,0.00559837359789848,0.00109504390558666,3405525622.9696,2514044078.8237
miura_00672,miura,672,5,axial,0.9,x,1,24,9,0.000610151658085127,0.00559837359789848,0.00109504390558666,3405525622.9696,2514044078.8237
miura_00673,miura,673,0,bending,0.3,z,1,30,9,0.000818637389050201,0.00464420605771243,0.00307541433489467,1828420759.69227,3614034816.84537
miura_00673,miura,673,1,bending,0.6,z,1,30,9,0.000818637389050201,0.00464420605771243,0.00307541433489467,1828420759.69227,3614034816.84537
miura_00673,miura,673,2,bending,0.9,z,1,30,9,0.000818637389050201,0.00464420605771243,0.00307541433489467,1828420759.69227,3614034816.84537
miura_00673,miura,673,3,axial,0.3,x,1,30,9,0.000818637389050201,0.00464420605771243,0.00307541433489467,1828420759.69227,3614034816.84537
miura_00673,miura,673,4,axial,0.6,x,1,30,9,0.000818637389050201,0.00464420605771243,0.00307541433489467,1828420759.69227,3614034816.84537
miura_00673,miura,673,5,axial,0.9,x,1,30,9,0.000818637389050201,0.00464420605771243,0.00307541433489467,1828420759.69227,3614034816.84537
miura_00674,miura,674,0,bending,0.3,z,1,30,12,0.000647246775762253,0.00375274808348053,0.0024565003700746,1314318941.55888,4404527973.80464
miura_00674,miura,674,1,bending,0.6,z,1,30,12,0.000647246775762253,0.00375274808348053,0.0024565003700746,1314318941.55888,4404527973.80464
miura_00674,miura,674,2,bending,0.9,z,1,30,12,0.000647246775762253,0.00375274808348053,0.0024565003700746,1314318941.55888,4404527973.80464
miura_00674,miura,674,3,axial,0.3,x,1,30,12,0.000647246775762253,0.00375274808348053,0.0024565003700746,1314318941.55888,4404527973.80464
miura_00674,miura,674,4,axial,0.6,x,1,30,12,0.000647246775762253,0.00375274808348053,0.0024565003700746,1314318941.55888,4404527973.80464
miura_00674,miura,674,5,axial,0.9,x,1,30,12,0.000647246775762253,0.00375274808348053,0.0024565003700746,1314318941.55888,4404527973.80464
miura_00675,miura,675,0,bending,0.3,z,1,30,9,0.000524079417554688,0.0055597670320866,0.00295859608191038,1986661150.18541,4429057176.89943
miura_00675,miura,675,1,bending,0.6,z,1,30,9,0.000524079417554688,0.0055597670320866,0.00295859608191038,1986661150.18541,4429057176.89943
miura_00675,miura,675,2,bending,0.9,z,1,30,9,0.000524079417554688,0.0055597670320866,0.00295859608191038,1986661150.18541,4429057176.89943
miura_00675,miura,675,3,axial,0.3,x,1,30,9,0.000524079417554688,0.0055597670320866,0.00295859608191038,1986661150.18541,4429057176.89943
miura_00675,miura,675,4,axial,0.6,x,1,30,9,0.000524079417554688,0.0055597670320866,0.00295859608191038,1986661150.18541,4429057176.89943
miura_00675,miura,675,5,axial,0.9,x,1,30,9,0.000524079417554688,0.0055597670320866,0.00295859608191038,1986661150.18541,4429057176.89943
miura_00676,miura,676,0,bending,0.3,z,1,24,6,0.000770717254658414,0.00132593804211736,0.00363867224803634,3694818817.1973,2235065153.3092
miura_00676,miura,676,1,bending,0.6,z,1,24,6,0.000770717254658414,0.00132593804211736,0.00363867224803634,3694818817.1973,2235065153.3092
miura_00676,miura,676,2,bending,0.9,z,1,24,6,0.000770717254658414,0.00132593804211736,0.00363867224803634,3694818817.1973,2235065153.3092
miura_00676,miura,676,3,axial,0.3,x,1,24,6,0.000770717254658414,0.00132593804211736,0.00363867224803634,3694818817.1973,2235065153.3092
miura_00676,miura,676,4,axial,0.6,x,1,24,6,0.000770717254658414,0.00132593804211736,0.00363867224803634,3694818817.1973,2235065153.3092
miura_00676,miura,676,5,axial,0.9,x,1,24,6,0.000770717254658414,0.00132593804211736,0.00363867224803634,3694818817.1973,2235065153.3092
miura_00677,miura,677,0,bending,0.3,z,1,30,6,0.000627946164406323,0.00332373031943628,0.00121106919019443,2480277976.46649,1834316600.56004
miura_00677,miura,677,1,bending,0.6,z,1,30,6,0.000627946164406323,0.00332373031943628,0.00121106919019443,2480277976.46649,1834316600.56004
miura_00677,miura,677,2,bending,0.9,z,1,30,6,0.000627946164406323,0.00332373031943628,0.00121106919019443,2480277976.46649,1834316600.56004
miura_00677,miura,677,3,axial,0.3,x,1,30,6,0.000627946164406323,0.00332373031943628,0.00121106919019443,2480277976.46649,1834316600.56004
miura_00677,miura,677,4,axial,0.6,x,1,30,6,0.000627946164406323,0.00332373031943628,0.00121106919019443,2480277976.46649,1834316600.56004
miura_00677,miura,677,5,axial,0.9,x,1,30,6,0.000627946164406323,0.00332373031943628,0.00121106919019443,2480277976.46649,1834316600.56004
miura_00678,miura,678,0,bending,0.3,z,1,30,6,0.000678173589326168,0.00470762409748674,0.00330959832122178,3007232440.57973,3884402133.24884
miura_00678,miura,678,1,bending,0.6,z,1,30,6,0.000678173589326168,0.00470762409748674,0.00330959832122178,3007232440.57973,3884402133.24884
miura_00678,miura,678,2,bending,0.9,z,1,30,6,0.000678173589326168,0.00470762409748674,0.00330959832122178,3007232440.57973,3884402133.24884
miura_00678,miura,678,3,axial,0.3,x,1,30,6,0.000678173589326168,0.00470762409748674,0.00330959832122178,3007232440.57973,3884402133.24884
miura_00678,miura,678,4,axial,0.6,x,1,30,6,0.000678173589326168,0.00470762409748674,0.00330959832122178,3007232440.57973,3884402133.24884
miura_00678,miura,678,5,axial,0.9,x,1,30,6,0.000678173589326168,0.00470762409748674,0.00330959832122178,3007232440.57973,3884402133.24884
miura_00679,miura,679,0,bending,0.3,z,1,24,12,0.000881846110499551,0.00514294467285589,0.00358056753796881,3073396710.16299,1705713371.7539
miura_00679,miura,679,1,bending,0.6,z,1,24,12,0.000881846110499551,0.00514294467285589,0.00358056753796881,3073396710.16299,1705713371.7539
miura_00679,miura,679,2,bending,0.9,z,1,24,12,0.000881846110499551,0.00514294467285589,0.00358056753796881,3073396710.16299,1705713371.7539
miura_00679,miura,679,3,axial,0.3,x,1,24,12,0.000881846110499551,0.00514294467285589,0.00358056753796881,3073396710.16299,1705713371.7539
miura_00679,miura,679,4,axial,0.6,x,1,24,12,0.000881846110499551,0.00514294467285589,0.00358056753796881,3073396710.16299,1705713371.7539
miura_00679,miura,679,5,axial,0.9,x,1,24,12,0.000881846110499551,0.00514294467285589,0.00358056753796881,3073396710.16299,1705713371.7539
miura_00680,miura,680,0,bending,0.3,z,1,24,6,0.000573020530860015,0.00335418312288891,0.00374195050817943,1034286253.28447,4931642351.98556
miura_00680,miura,680,1,bending,0.6,z,1,24,6,0.000573020530860015,0.00335418312288891,0.00374195050817943,1034286253.28447,4931642351.98556
miura_00680,miura,680,2,bending,0.9,z,1,24,6,0.000573020530860015,0.00335418312288891,0.00374195050817943,1034286253.28447,4931642351.98556
miura_00680,miura,680,3,axial,0.3,x,1,24,6,0.000573020530860015,0.00335418312288891,0.00374195050817943,1034286253.28447,4931642351.98556
miura_00680,miura,680,4,axial,0.6,x,1,24,6,0.000573020530860015,0.00335418312288891,0.00374195050817943,1034286253.28447,4931642351.98556
miura_00680,miura,680,5,axial,0.9,x,1,24,6,0.000573020530860015,0.00335418312288891,0.00374195050817943,1034286253.28447,4931642351.98556
miura_00681,miura,681,0,bending,0.3,z,1,24,9,0.000510399050137279,0.00155612221157993,0.0022244224660056,4192012646.55707,3259860945.05847
miura_00681,miura,681,1,bending,0.6,z,1,24,9,0.000510399050137279,0.00155612221157993,0.0022244224660056,4192012646.55707,3259860945.05847
miura_00681,miura,681,2,bending,0.9,z,1,24,9,0.000510399050137279,0.00155612221157993,0.0022244224660056,4192012646.55707,3259860945.05847
miura_00681,miura,681,3,axial,0.3,x,1,24,9,0.000510399050137279,0.00155612221157993,0.0022244224660056,4192012646.55707,3259860945.05847
miura_00681,miura,681,4,axial,0.6,x,1,24,9,0.000510399050137279,0.00155612221157993,0.0022244224660056,4192012646.55707,3259860945.05847
miura_00681,miura,681,5,axial,0.9,x,1,24,9,0.000510399050137279,0.00155612221157993,0.0022244224660056,4192012646.55707,3259860945.05847
miura_00682,miura,682,0,bending,0.3,z,1,30,9,0.000535101010914052,0.00200816038862707,0.00379959455186468,2369083838.58071,4731314944.56118
miura_00682,miura,682,1,bending,0.6,z,1,30,9,0.000535101010914052,0.00200816038862707,0.00379959455186468,2369083838.58071,4731314944.56118
miura_00682,miura,682,2,bending,0.9,z,1,30,9,0.000535101010914052,0.00200816038862707,0.00379959455186468,2369083838.58071,4731314944.56118
miura_00682,miura,682,3,axial,0.3,x,1,30,9,0.000535101010914052,0.00200816038862707,0.00379959455186468,2369083838.58071,4731314944.56118
miura_00682,miura,682,4,axial,0.6,x,1,30,9,0.000535101010914052,0.00200816038862707,0.00379959455186468,2369083838.58071,4731314944.56118
miura_00682,miura,682,5,axial,0.9,x,1,30,9,0.000535101010914052,0.00200816038862707,0.00379959455186468,2369083838.58071,4731314944.56118
miura_00683,miura,683,0,bending,0.3,z,1,24,9,0.000529606272048839,0.00236297619339885,0.00396748939089378,3284139435.92244,1049690908.4052
miura_00683,miura,683,1,bending,0.6,z,1,24,9,0.000529606272048839,0.00236297619339885,0.00396748939089378,3284139435.92244,1049690908.4052
miura_00683,miura,683,2,bending,0.9,z,1,24,9,0.000529606272048839,0.00236297619339885,0.00396748939089378,3284139435.92244,1049690908.4052
miura_00683,miura,683,3,axial,0.3,x,1,24,9,0.000529606272048839,0.00236297619339885,0.00396748939089378,3284139435.92244,1049690908.4052
miura_00683,miura,683,4,axial,0.6,x,1,24,9,0.000529606272048839,0.00236297619339885,0.00396748939089378,3284139435.92244,1049690908.4052
miura_00683,miura,683,5,axial,0.9,x,1,24,9,0.000529606272048839,0.00236297619339885,0.00396748939089378,3284139435.92244,1049690908.4052
miura_00684,miura,684,0,bending,0.3,z,1,36,6,0.000710092179072163,0.00589976695661657,0.00344331350813284,2879904046.46516,2384929537.09161
miura_00684,miura,684,1,bending,0.6,z,1,36,6,0.000710092179072163,0.00589976695661657,0.00344331350813284,2879904046.46516,2384929537.09161
miura_00684,miura,684,2,bending,0.9,z,1,36,6,0.000710092179072163,0.00589976695661657,0.00344331350813284,2879904046.46516,2384929537.09161
miura_00684,miura,684,3,axial,0.3,x,1,36,6,0.000710092179072163,0.00589976695661657,0.00344331350813284,2879904046.46516,2384929537.09161
miura_00684,miura,684,4,axial,0.6,x,1,36,6,0.000710092179072163,0.00589976695661657,0.00344331350813284,2879904046.46516,2384929537.09161
miura_00684,miura,684,5,axial,0.9,x,1,36,6,0.000710092179072163,0.00589976695661657,0.00344331350813284,2879904046.46516,2384929537.09161
miura_00685,miura,685,0,bending,0.3,z,1,30,6,0.000534882750052427,0.00311405159832515,0.0011254079515416,3499316262.90547,1970518947.32353
miura_00685,miura,685,1,bending,0.6,z,1,30,6,0.000534882750052427,0.00311405159832515,0.0011254079515416,3499316262.90547,1970518947.32353
miura_00685,miura,685,2,bending,0.9,z,1,30,6,0.000534882750052427,0.00311405159832515,0.0011254079515416,3499316262.90547,1970518947.32353
miura_00685,miura,685,3,axial,0.3,x,1,30,6,0.000534882750052427,0.00311405159832515,0.0011254079515416,3499316262.90547,1970518947.32353
miura_00685,miura,685,4,axial,0.6,x,1,30,6,0.000534882750052427,0.00311405159832515,0.0011254079515416,3499316262.90547,1970518947.32353
miura_00685,miura,685,5,axial,0.9,x,1,30,6,0.000534882750052427,0.00311405159832515,0.0011254079515416,3499316262.90547,1970518947.32353
miura_00686,miura,686,0,bending,0.3,z,1,36,9,0.000768049641350944,0.00258482855401608,0.00282032256260225,2330067967.57093,2457573602.03215
miura_00686,miura,686,1,bending,0.6,z,1,36,9,0.000768049641350944,0.00258482855401608,0.00282032256260225,2330067967.57093,2457573602.03215
miura_00686,miura,686,2,bending,0.9,z,1,36,9,0.000768049641350944,0.00258482855401608,0.00282032256260225,2330067967.57093,2457573602.03215
miura_00686,miura,686,3,axial,0.3,x,1,36,9,0.000768049641350944,0.00258482855401608,0.00282032256260225,2330067967.57093,2457573602.03215
miura_00686,miura,686,4,axial,0.6,x,1,36,9,0.000768049641350944,0.00258482855401608,0.00282032256260225,2330067967.57093,2457573602.03215
miura_00686,miura,686,5,axial,0.9,x,1,36,9,0.000768049641350944,0.00258482855401608,0.00282032256260225,2330067967.57093,2457573602.03215
miura_00687,miura,687,0,bending,0.3,z,1,30,12,0.000545229981112197,0.00313839903887102,0.00218644761229092,3860795690.24253,1388342255.1142
miura_00687,miura,687,1,bending,0.6,z,1,30,12,0.000545229981112197,0.00313839903887102,0.00218644761229092,3860795690.24253,1388342255.1142
miura_00687,miura,687,2,bending,0.9,z,1,30,12,0.000545229981112197,0.00313839903887102,0.00218644761229092,3860795690.24253,1388342255.1142
miura_00687,miura,687,3,axial,0.3,x,1,30,12,0.000545229981112197,0.00313839903887102,0.00218644761229092,3860795690.24253,1388342255.1142
miura_00687,miura,687,4,axial,0.6,x,1,30,12,0.000545229981112197,0.00313839903887102,0.00218644761229092,3860795690.24253,1388342255.1142
miura_00687,miura,687,5,axial,0.9,x,1,30,12,0.000545229981112197,0.00313839903887102,0.00218644761229092,3860795690.24253,1388342255.1142
miura_00688,miura,688,0,bending,0.3,z,1,36,12,0.00099636245434078,0.00551447888712952,0.00354631408547395,1521375448.52628,4817904880.23766
miura_00688,miura,688,1,bending,0.6,z,1,36,12,0.00099636245434078,0.00551447888712952,0.00354631408547395,1521375448.52628,4817904880.23766
miura_00688,miura,688,2,bending,0.9,z,1,36,12,0.00099636245434078,0.00551447888712952,0.00354631408547395,1521375448.52628,4817904880.23766
miura_00688,miura,688,3,axial,0.3,x,1,36,12,0.00099636245434078,0.00551447888712952,0.00354631408547395,1521375448.52628,4817904880.23766
miura_00688,miura,688,4,axial,0.6,x,1,36,12,0.00099636245434078,0.00551447888712952,0.00354631408547395,1521375448.52628,4817904880.23766
miura_00688,miura,688,5,axial,0.9,x,1,36,12,0.00099636245434078,0.00551447888712952,0.00354631408547395,1521375448.52628,4817904880.23766
miura_00689,miura,689,0,bending,0.3,z,1,24,6,0.000684536608105892,0.00297420302222308,0.00294646186478086,2467231623.69809,2311765397.42505
miura_00689,miura,689,1,bending,0.6,z,1,24,6,0.000684536608105892,0.00297420302222308,0.00294646186478086,2467231623.69809,2311765397.42505
miura_00689,miura,689,2,bending,0.9,z,1,24,6,0.000684536608105892,0.00297420302222308,0.00294646186478086,2467231623.69809,2311765397.42505
miura_00689,miura,689,3,axial,0.3,x,1,24,6,0.000684536608105892,0.00297420302222308,0.00294646186478086,2467231623.69809,2311765397.42505
miura_00689,miura,689,4,axial,0.6,x,1,24,6,0.000684536608105892,0.00297420302222308,0.00294646186478086,2467231623.69809,2311765397.42505
miura_00689,miura,689,5,axial,0.9,x,1,24,6,0.000684536608105892,0.00297420302222308,0.00294646186478086,2467231623.69809,2311765397.42505
miura_00690,miura,690,0,bending,0.3,z,1,24,12,0.00073396901293598,0.00494709806598988,0.00124688478454132,1145387720.94933,2525563130.82687
miura_00690,miura,690,1,bending,0.6,z,1,24,12,0.00073396901293598,0.00494709806598988,0.00124688478454132,1145387720.94933,2525563130.82687
miura_00690,miura,690,2,bending,0.9,z,1,24,12,0.00073396901293598,0.00494709806598988,0.00124688478454132,1145387720.94933,2525563130.82687
miura_00690,miura,690,3,axial,0.3,x,1,24,12,0.00073396901293598,0.00494709806598988,0.00124688478454132,1145387720.94933,2525563130.82687
miura_00690,miura,690,4,axial,0.6,x,1,24,12,0.00073396901293598,0.00494709806598988,0.00124688478454132,1145387720.94933,2525563130.82687
miura_00690,miura,690,5,axial,0.9,x,1,24,12,0.00073396901293598,0.00494709806598988,0.00124688478454132,1145387720.94933,2525563130.82687
miura_00691,miura,691,0,bending,0.3,z,1,30,6,0.000902534361249062,0.00349102293405716,0.00295344068076451,4251360493.94789,1560311742.11047
miura_00691,miura,691,1,bending,0.6,z,1,30,6,0.000902534361249062,0.00349102293405716,0.00295344068076451,4251360493.94789,1560311742.11047
miura_00691,miura,691,2,bending,0.9,z,1,30,6,0.000902534361249062,0.00349102293405716,0.00295344068076451,4251360493.94789,1560311742.11047
miura_00691,miura,691,3,axial,0.3,x,1,30,6,0.000902534361249062,0.00349102293405716,0.00295344068076451,4251360493.94789,1560311742.11047
miura_00691,miura,691,4,axial,0.6,x,1,30,6,0.000902534361249062,0.00349102293405716,0.00295344068076451,4251360493.94789,1560311742.11047
miura_00691,miura,691,5,axial,0.9,x,1,30,6,0.000902534361249062,0.00349102293405716,0.00295344068076451,4251360493.94789,1560311742.11047
