epoch,train_total,train_curve,train_physics,train_smoothness,train_force_monotonic,train_displacement_monotonic,val_total,val_curve,val_physics,val_smoothness,val_force_monotonic,val_displacement_monotonic
1,0.43372999906539916,0.42273573607206344,0.2198846036195755,3.290034414362708e-06,0.0,0.0,0.17967258751392365,0.17114628791809083,0.17052470564842223,6.240552029339596e-06,0.0,0.0
2,0.12746978729963301,0.12105220772325992,0.12834830969572067,1.6237986164924224e-05,0.0,0.0,0.1114186230301857,0.1064002838730812,0.10036319941282272,1.8102549292962068e-05,0.0,0.0
3,0.08507931806147098,0.08059007000178099,0.08977926626801491,2.8464096176321617e-05,0.0,0.0,0.07045449689030647,0.06647230848670006,0.07963769167661666,3.0337604839587585e-05,0.0,0.0
4,0.05609820276498795,0.05236317556351423,0.07469222962856292,4.158641881076619e-05,0.0,0.0,0.04984800823032856,0.04657824598252773,0.06538688153028488,4.183178098173812e-05,0.0,0.0
5,0.03942253313958645,0.03622430995106697,0.0639543279260397,5.065098725026473e-05,0.0,0.0,0.03558881051838398,0.03276566259562969,0.056453094035387036,4.924997803755105e-05,0.0,0.0
6,0.030427232589572667,0.02758380839601159,0.05685741908848286,5.531908966077026e-05,0.0,0.0,0.029819242581725122,0.027278506271541117,0.05080453753471374,5.093015410238877e-05,0.0,0.0
7,0.02251623908057809,0.01993903676047921,0.05153252229094505,5.7629284565337e-05,0.0,0.0,0.021610895283520223,0.0193903099372983,0.04440106555819511,5.3221323469188064e-05,0.0,0.0
8,0.019899469055235385,0.01757549248635769,0.04646716579794884,6.180737538670656e-05,0.0,0.0,0.019864022843539716,0.01785548597574234,0.040160228461027146,5.2569809195119885e-05,0.0,0.0
9,0.016832837834954262,0.014714595898985862,0.04235278695821762,6.025131595379207e-05,0.0,0.0,0.019732511416077615,0.01788958055898547,0.03684802681207657,5.2956759755034e-05,0.0,0.0
10,0.014052472282201052,0.012107425276190043,0.03888869203627109,6.124771352915559e-05,0.0,0.0,0.017834446430206298,0.01616402743384242,0.03339766353368759,5.361871124478057e-05,0.0,0.0
11,0.013168229386210442,0.01133724973537028,0.036607697680592535,5.947009536612313e-05,0.0,0.0,0.01769499383866787,0.01617085698992014,0.03047240175306797,5.1731289131566884e-05,0.0,0.0
12,0.0129633111320436,0.011276411646977067,0.03372609458863735,5.945865683315788e-05,0.0,0.0,0.015251549407839776,0.013811282105743885,0.028794893249869346,5.226237757597119e-05,0.0,0.0
13,0.012001004610210657,0.010415114276111127,0.03170615781098604,5.824644416861702e-05,0.0,0.0,0.014429483320564032,0.013127632606774568,0.02602710135281086,4.9545720976311714e-05,0.0,0.0
14,0.011419337559491396,0.00993281745351851,0.02971902407705784,5.688699318852741e-05,0.0,0.0,0.013108627293258906,0.011905967555940151,0.024043114110827445,5.04070712486282e-05,0.0,0.0
15,0.009297313615679741,0.007888666111975908,0.0281616934761405,5.628125356452074e-05,0.0,0.0,0.014141361359506846,0.013012906983494759,0.022558815032243728,5.134012928465381e-05,0.0,0.0
16,0.00893790348432958,0.007601937293075025,0.02670794624835253,5.687623168341815e-05,0.0,0.0,0.014667383003979921,0.01353358566761017,0.022666080817580224,4.928248526994139e-05,0.0,0.0
17,0.008945510974153876,0.007636278877034783,0.026173461377620697,5.590938657405786e-05,0.0,0.0,0.014991175662726165,0.013957242481410503,0.020668993592262267,4.830626246985048e-05,0.0,0.0
18,0.008469686107710005,0.007227710499428212,0.024828398004174232,5.5567021699971516e-05,0.0,0.0,0.012434980701655149,0.011443294174969197,0.019823922514915465,4.900975443888456e-05,0.0,0.0
19,0.007600788967683911,0.006422592275775969,0.023552972897887228,5.4800009020254945e-05,0.0,0.0,0.01109885746613145,0.010171162188053131,0.018544356375932693,4.7715745167806745e-05,0.0,0.0
20,0.007147594206035137,0.006017087218351662,0.022599195167422294,5.4718161190976386e-05,0.0,0.0,0.011760383527725935,0.010877729952335357,0.01764356791973114,4.750147374579683e-05,0.0,0.0
21,0.007861742093227804,0.00676279160194099,0.02196831736713648,5.345688332454301e-05,0.0,0.0,0.014970707446336747,0.014118873085826635,0.017027058377861976,4.813098523300141e-05,0.0,0.0
22,0.007171762455254793,0.006113907340914011,0.021146494783461093,5.303377663949504e-05,0.0,0.0,0.012016099635511637,0.011180667746812105,0.01669953256845474,4.5518336410168555e-05,0.0,0.0
23,0.007903144210577012,0.0068785000499337915,0.020482489354908467,5.197366561333183e-05,0.0,0.0,0.011974837146699429,0.011185737382620574,0.015772982463240624,4.5109069615136834e-05,0.0,0.0
24,0.006478995233774185,0.0054914318351075055,0.019741199165582656,5.033679022744763e-05,0.0,0.0,0.011675816383212806,0.010920508578419686,0.015097354091703891,4.3995917949359863e-05,0.0,0.0
25,0.006554774381220341,0.005597037617117166,0.019144829511642456,4.953144583851099e-05,0.0,0.0,0.011030269982293249,0.010320941219106317,0.01417825736105442,4.155282935244031e-05,0.0,0.0
26,0.005825512055307627,0.00491064032074064,0.01828750977292657,4.962180471920874e-05,0.0,0.0,0.01053257631137967,0.009857184430584311,0.013499173037707805,4.332243202952668e-05,0.0,0.0
27,0.005850547198206186,0.004960630917921662,0.017788376715034245,4.9748064629966396e-05,0.0,0.0,0.010721688680350781,0.010066741341724993,0.013090479038655758,4.23357673571445e-05,0.0,0.0
28,0.005592367397621274,0.004734804672189057,0.01714136600494385,4.944501175486948e-05,0.0,0.0,0.010525877140462398,0.009895085906609893,0.012607319429516792,4.259028704836965e-05,0.0,0.0
29,0.005413649501278996,0.004580245967954397,0.01665840957313776,4.830560690606944e-05,0.0,0.0,0.012599135860800742,0.011990764606744052,0.0121587572991848,4.335107223596424e-05,0.0,0.0
30,0.005209070346318186,0.004403468151576817,0.016102389544248582,4.8278806571033786e-05,0.0,0.0,0.011261357646435498,0.01068331304937601,0.011552199870347977,4.347088630311191e-05,0.0,0.0
31,0.006746539850719273,0.005941288308240473,0.01609533913433552,4.845705676416401e-05,0.0,0.0,0.011142906807363033,0.010497771687805652,0.012894449345767499,4.1285681072622536e-05,0.0,0.0
32,0.00631609046831727,0.0055279975896701215,0.015752528328448534,4.665115659008734e-05,0.0,0.0,0.012213317304849624,0.011645845100283624,0.01134150642901659,3.9686960662947967e-05,0.0,0.0
33,0.006097143455408513,0.005335572995245457,0.015222283713519573,4.563072070595808e-05,0.0,0.0,0.011702914871275425,0.011163700427860022,0.010776431672275067,3.9276900060940534e-05,0.0,0.0
34,0.00525751659180969,0.004516655574552715,0.014808120634406806,4.550037236185744e-05,0.0,0.0,0.010608692038804293,0.010084842070937157,0.010469350926578046,3.8249152712523934e-05,0.0,0.0
35,0.005490697869099677,0.004765529157593846,0.014494522735476493,4.4259581773076204e-05,0.0,0.0,0.010317422449588776,0.009798804204910994,0.01036485482007265,3.755503072170541e-05,0.0,0.0
36,0.005717837000265718,0.004996895180083811,0.014410054981708527,4.390816218801774e-05,0.0,0.0,0.013668737187981606,0.013136677201837301,0.010634025856852532,3.5826734092552214e-05,0.0,0.0
37,0.0050672311568632725,0.004373203334398568,0.013871861211955548,4.347469126514625e-05,0.0,0.0,0.009950260203331708,0.009479188909754157,0.009414156228303909,3.633449741755612e-05,0.0,0.0
38,0.0045173504576087,0.0038466580957174303,0.013405195698142051,4.325755850004498e-05,0.0,0.0,0.009554854342713952,0.00910633965395391,0.008962964303791524,3.666902979603037e-05,0.0,0.0
39,0.004499743520282209,0.003851178134791553,0.012962692491710186,4.3079338138340975e-05,0.0,0.0,0.010769012216478586,0.010331868221983313,0.008735429793596268,3.721439075889066e-05,0.0,0.0
40,0.004637473607435823,0.003996495571918786,0.01281103041023016,4.2650110117392614e-05,0.0,0.0,0.009750436190515757,0.009325964516028762,0.008482171073555946,3.636616791482083e-05,0.0,0.0
