epoch,train_total,train_bending,train_axial,val_total,val_bending,val_axial
1,0.7796453446149826,0.38246642500162126,0.3971789315342903,0.25665695071220396,0.12206367552280425,0.13459327220916747
2,0.1919722557067871,0.09687044471502304,0.09510180801153183,0.10664678812026977,0.04811881110072136,0.058527976274490356
3,0.10459294617176056,0.04674213714897633,0.05785080827772617,0.055431485176086426,0.022252658009529115,0.03317882567644119
4,0.07099790945649147,0.029559066891670226,0.041438843682408334,0.03730854541063309,0.014325011894106865,0.022983532026410104
5,0.05036503560841084,0.0210733687505126,0.02929166629910469,0.0206016942858696,0.007923172228038311,0.012678521871566772
6,0.03915781639516354,0.017140401154756547,0.02201741449534893,0.01732717379927635,0.00639415318146348,0.010933020338416099
7,0.03292883522808552,0.01390027003362775,0.019028564915060997,0.017266712337732314,0.005908143334090709,0.01135856993496418
8,0.02984422966837883,0.012094508670270444,0.017749720811843873,0.012329941429197789,0.006234345585107803,0.0060955960303545
9,0.02917636763304472,0.012122191395610571,0.01705417623743415,0.014696730673313141,0.004080333467572928,0.010616397298872472
10,0.028225437738001347,0.011166670080274343,0.017058767192065716,0.008330798335373401,0.0026477815117686987,0.005683016590774059
11,0.024137995205819607,0.010203859116882086,0.01393413608893752,0.010999667271971703,0.006073338910937309,0.004926328361034393
12,0.023351718485355378,0.009841082897037268,0.013510635681450367,0.009469539485871791,0.0035568926483392715,0.005912646930664778
13,0.0219556188210845,0.009892136882990598,0.012063482031226157,0.005714709684252739,0.002284100605174899,0.003430609032511711
14,0.02039439883083105,0.00890768999233842,0.011486708838492631,0.007569448743015528,0.0034859436098486187,0.004083505040034652
15,0.01849017459899187,0.008236936759203672,0.0102532378397882,0.0045710567384958265,0.0017842881847172976,0.002786768600344658
16,0.017385590448975564,0.0074234507512301205,0.009962139651179314,0.005416337959468364,0.001987113105133176,0.0034292249474674463
17,0.01776496898382902,0.007640867307782173,0.010124101862311363,0.004600627254694701,0.0019505477510392665,0.0026500794105231763
18,0.016531423106789588,0.007094683405011892,0.009436739329248666,0.004479099623858928,0.0021166914608329534,0.0023624081164598464
19,0.016315090470016003,0.007069001719355583,0.009246088657528162,0.004098224453628063,0.0015364380786195397,0.002561786212027073
20,0.016031355410814286,0.006886096717789769,0.009145259112119674,0.004215006344020366,0.0017201264621689917,0.0024948797654360533
21,0.01607236322015524,0.006988685438409447,0.009083677688613534,0.006829511746764183,0.0031784056220203636,0.0036511060781776903
22,0.01592168426141143,0.006737495120614767,0.009184189280495048,0.005639944784343242,0.0023691697977483274,0.0032707749865949153
23,0.01487566288560629,0.0065258379559963945,0.008349824789911508,0.004715349525213242,0.0023572009056806566,0.002358148479834199
24,0.014992209803313016,0.006777599593624473,0.008214610256254673,0.0046101478859782215,0.002389924367889762,0.002220223471522331
25,0.015162271074950695,0.006526144547387957,0.008636126248165964,0.0047034438699483875,0.0013683511642739177,0.0033350926358252765
26,0.015481669735163451,0.0064341768622398375,0.00904749296605587,0.004525387287139892,0.002174357557669282,0.002351029822602868
27,0.014225927367806434,0.006163479713723064,0.008062447514384985,0.005208433791995049,0.002346565341576934,0.002861868590116501
28,0.014103759825229645,0.00655974643304944,0.007544013438746333,0.00347932456061244,0.0019803168717771767,0.0014990077121183275
29,0.013451377674937249,0.006279233610257506,0.007172144204378128,0.0033683144487440587,0.001443516742438078,0.001924797659739852
30,0.013867303170263768,0.005969109293073416,0.007898193784058094,0.005102545209228993,0.001963927480392158,0.0031386177986860277
31,0.014153700135648251,0.00634526270441711,0.007808437431231141,0.005715678725391626,0.0027634288650006055,0.0029522498603910207
32,0.012898522336035967,0.005376456119120121,0.007522066356614232,0.003112910222262144,0.0014180297963321208,0.0016948804259300232
33,0.012294292636215686,0.005417139083147049,0.006877153506502509,0.002915925206616521,0.001024638512171805,0.0018912867177277803
34,0.011535349395126104,0.0051227419171482325,0.0064126074779778715,0.0027734611183404924,0.0013906429521739483,0.001382818166166544
35,0.011527674086391927,0.005123363900929689,0.006404310232028365,0.0033726051449775698,0.0018656954169273376,0.0015069096582010389
36,0.011795958224684,0.00568845784291625,0.006107500474900007,0.0032114772591739895,0.001503273518756032,0.0017082037869840861
37,0.012376721203327178,0.00529117058031261,0.007085550623014569,0.004188094008713961,0.0017220853129401802,0.00246600853279233
38,0.011432890873402357,0.004912334913387895,0.006520555866882205,0.0030125502962619066,0.0016158195678144694,0.0013967307284474372
39,0.011203286144882441,0.005139016546308994,0.006064269784837961,0.0021511480677872895,0.0008099275641143322,0.0013412204338237644
40,0.010991495847702027,0.004654527455568313,0.006336968392133713,0.0021628799382597207,0.0011029449058696627,0.0010599350091069937
41,0.010438155476003885,0.0045240189414471384,0.005914136441424489,0.0038594151847064495,0.0011811780976131558,0.0026782370172441007
42,0.01098840795457363,0.004774032905697822,0.006214374955743551,0.0030399800278246404,0.0011062308913096786,0.0019337491597980262
43,0.011157700698822737,0.004946014145389199,0.006211686646565795,0.0045956339687109,0.0020767425652593375,0.0025188914500176907
44,0.010910742357373238,0.004627692047506571,0.006283050263300538,0.004036951437592506,0.001980834035202861,0.0020561175420880317
45,0.01119232727214694,0.005038711754605174,0.006153615657240152,0.002600444667041302,0.0014373654266819358,0.0011630791937932371
46,0.01069349590688944,0.004857930075377226,0.005835565738379955,0.0033212545793503525,0.0017936702352017164,0.0015275843907147646
47,0.0111796073615551,0.005047759506851435,0.006131847947835922,0.004255636874586344,0.0009544068831019104,0.0033012299798429014
48,0.010762175358831883,0.004410470835864544,0.006351704522967338,0.0027457910589873792,0.00109310164116323,0.0016526893945410849
49,0.010434929002076387,0.004574236739426851,0.0058606921695172785,0.0026629546657204626,0.001591639593243599,0.0010713150026276709
50,0.009921478480100632,0.004517916915938258,0.005403561564162373,0.0023139223456382753,0.0010865971213206648,0.0012273252476006746
