epoch,train_total,train_class,train_param,train_kl,train_closed_loop,val_total,val_class,val_param,val_kl,val_closed_loop,val_select
22,0.02792111560702324,0.00500536672770977,0.017892522644251584,52.98280830383301,0.007717277621850371,0.015440702810883522,0.0010512674693018199,0.008151274360716342,52.31107635498047,0.0045889817178249356,0.013791523547843097
23,0.02766395974904299,0.004835199750959873,0.01731685604900122,52.4609375,0.008245634334161877,0.014442375674843789,0.0010116787161678076,0.007258220110088587,51.6702392578125,0.0032010398339480163,0.01147093866020441
24,0.0271100789308548,0.0047838285099714994,0.01672200420871377,51.148372650146484,0.00774315008893609,0.014872094243764877,0.0010473740519955754,0.007478079758584499,49.600929260253906,0.0038259003311395647,0.012351354141719638
25,0.026084758713841437,0.003635092847980559,0.016246279701590538,49.13488121032715,0.007516288850456476,0.014865318313241005,0.0008444682112894953,0.007509818859398365,47.86285552978516,0.0038016320206224917,0.012155919091310353
26,0.027536192908883095,0.0036683900514617564,0.017512480169534682,48.097877502441406,0.007449206663295627,0.013079540990293025,0.0008414117502979935,0.005697364918887615,47.11276702880859,0.003218501666560769,0.009757278335746378
27,0.02611097749322653,0.003586838161572814,0.016157209500670434,46.98294792175293,0.006732042878866196,0.014587845467031003,0.0008398470934480428,0.007193291652947664,46.097825622558595,0.00278305122628808,0.010816189972683786
28,0.026594635099172592,0.0032138760900124906,0.016464250814169645,45.63989601135254,0.007620932208374143,0.01927971690893173,0.0007861541584134102,0.011378483287990094,44.39216079711914,0.0046187639236450195,0.016783401370048523
29,0.02732808329164982,0.003632188565097749,0.01665653046220541,44.49357948303223,0.008289274107664824,0.01425327118486166,0.000617377320304513,0.006825480423867702,43.835263061523435,0.0026309976354241373,0.010073855379596352
30,0.024755490571260454,0.0030386444414034486,0.014843693934381008,43.79116973876953,0.006079327920451761,0.013072234950959683,0.0007760179811157286,0.005551094003021717,42.88606262207031,0.002334073558449745,0.00866118554258719
31,0.023119558580219746,0.0027923784917220475,0.013282416667789222,43.157492065429686,0.005650132801383734,0.01436464786529541,0.0010199597105383872,0.006267438083887101,42.3622329711914,0.0032938192132860424,0.01058121700771153
32,0.024591229669749737,0.0026697883848100902,0.014505971223115921,41.88102645874024,0.006404375750571489,0.01408882886171341,0.0007222559652291238,0.006233872473239898,40.67703628540039,0.0030796960927546024,0.010035824531223625
33,0.024066243134438992,0.0022539319819770754,0.014204871747642756,40.32012100219727,0.006307834433391691,0.014222965575754642,0.0005075659952126444,0.0065079529769718645,39.288571166992185,0.002965501323342323,0.009981020295526832
34,0.02341567650437355,0.0024412848055362702,0.013539084233343601,39.225363159179686,0.005845995247364044,0.013664291240274906,0.0005086525285150856,0.005956158414483071,38.62019500732422,0.0026128618977963925,0.009077672840794549
35,0.02394842766225338,0.0022828830173239113,0.013992114551365375,38.825003433227536,0.0057728474494069815,0.013771155662834645,0.0004982672980986536,0.005997457262128592,38.25923614501953,0.002369139716029167,0.008864864276256412
36,0.023470945470035077,0.002477228327188641,0.01341323647648096,38.10942687988281,0.005442771827802062,0.012558146566152572,0.0006977217621169984,0.004769185371696949,36.74487991333008,0.0022945044096559287,0.007761411543469876
37,0.023687726818025112,0.00265270204981789,0.013420976232737303,36.52403373718262,0.005901225050911308,0.015665649995207788,0.0005318768264260143,0.007316514849662781,35.4542839050293,0.004119334649294615,0.011967726325383411
38,0.02361744549125433,0.0023243845556862653,0.013348651677370071,35.78052597045898,0.006074478104710579,0.013770446553826332,0.0008155187824741006,0.0056431379169225694,35.21030044555664,0.0027094528544694186,0.009168109553866089
39,0.024645468778908254,0.003234315779991448,0.013687191996723413,35.691992568969724,0.006105589820072055,0.017057419195771216,0.0006937183323316276,0.008662888966500758,35.195368957519534,0.003037369903177023,0.012393977202009408
40,0.024337556958198548,0.002234039129689336,0.01375246625393629,35.05655860900879,0.006141899200156331,0.01592859849333763,0.0005661251256242394,0.007273737899959087,34.382625579833984,0.0037381837610155344,0.01157804678659886
41,0.024117860943078995,0.002060594584327191,0.013577426690608263,34.42207641601563,0.005984417255967855,0.014974344335496426,0.0004569095908664167,0.006276492215692997,33.53153762817383,0.003891295986250043,0.010624697792809456
42,0.02480380330234766,0.0023956712684594095,0.01381133934482932,33.72308158874512,0.006459001451730728,0.014216872677206994,0.0006742291385307908,0.005366299208253622,33.25812759399414,0.003641077224165201,0.009681605570949615
43,0.024631405621767043,0.002603264094796032,0.013269629422575235,33.611167907714844,0.006590101169422269,0.015907959267497062,0.0012146283639594912,0.006597746256738901,32.788963317871094,0.0038448180072009563,0.011657192627899349
44,0.023819833248853683,0.002907566144131124,0.012636757828295231,32.742080497741696,0.005740988114848733,0.014412280730903148,0.0007163704140111804,0.006044018361717462,31.831227493286132,0.00228910599835217,0.009049494774080813
45,0.023542330041527747,0.0027525624725967647,0.012495885789394378,32.25144309997559,0.005363530386239291,0.015376793406903743,0.0005619664210826158,0.00640650987625122,31.678044891357423,0.0034705338533967734,0.010439010150730609
46,0.02359902858734131,0.0027260522125288843,0.012310627195984126,31.666705322265624,0.005743549903854728,0.01449165791273117,0.0004395520896650851,0.006020620558410883,30.899568939208983,0.0024877398274838923,0.008947912475559861
47,0.023837267979979516,0.0024974724045023324,0.012376900762319565,31.11574306488037,0.006169003015384078,0.017955240234732626,0.00038078969228081403,0.008126655593514442,30.54094009399414,0.005236316099762916,0.013743761385558172
48,0.02433730512857437,0.002734766970388591,0.012673490773886442,30.704614448547364,0.006098591443151236,0.01753918156027794,0.00034359326818957927,0.008291309885680675,30.423586273193358,0.0036966965533792974,0.012331599707249553
49,0.02486376091837883,0.0023148908861912788,0.013405864220112562,30.714202880859375,0.005664227437227965,0.015379526466131211,0.00047629872569814323,0.006516226101666689,30.070899963378906,0.0025668996851891277,0.00955942451255396
50,0.023898275196552278,0.0031339477747678755,0.012226613890379667,30.31088638305664,0.005053930403664708,0.015423297882080078,0.0003307212260551751,0.006190584413707257,29.763353729248045,0.0032530284021049737,0.009774334041867406
51,0.023975243046879768,0.0023302621091715993,0.012289477977901697,29.922112274169923,0.005780990375205875,0.016463133692741393,0.00034433125983923674,0.006780760921537876,29.55756378173828,0.0039460570085793735,0.011071149189956487
52,0.024382122047245502,0.0018538793898187577,0.01267841886729002,29.86372299194336,0.006024392414838075,0.015741069801151752,0.00028636489296332004,0.005983150564134121,29.176616668701172,0.004057632340118289,0.01032714779721573
53,0.023805870302021505,0.001631154236383736,0.012431266158819199,29.120748138427736,0.005684057716280222,0.013436196744441986,0.0003510060370899737,0.004677076172083616,28.03083381652832,0.002310892380774021,0.007338974589947611
54,0.022386641427874564,0.0018692655256018042,0.011386800464242697,28.381169891357423,0.004804585222154855,0.013950883597135543,0.00034101985511370003,0.00503696259111166,27.676079177856444,0.002541740378364921,0.007919722824590282
55,0.022035393863916397,0.001557415386196226,0.011222516279667616,28.118295097351073,0.0046032772865146395,0.012328226491808892,0.00036275967140682043,0.0036379717756062748,27.439317321777345,0.0019261263078078628,0.005926857754820958
56,0.021959618106484412,0.0015186603413894773,0.011129153985530138,27.59203815460205,0.004690727358683944,0.01502909529954195,0.000649783038534224,0.005665697529911995,26.57115020751953,0.00319716720841825,0.00951264777686447
57,0.022362847998738288,0.002257460809778422,0.011136798281222582,26.996124076843262,0.004806848149746657,0.015222195722162723,0.0005506127141416073,0.006014954298734665,26.580220031738282,0.002713144524022937,0.00927871153689921
58,0.023432699404656886,0.002009590179659426,0.011988711077719927,27.059974479675294,0.00518360142596066,0.014958511851727963,0.0002845219656592235,0.005923029407858849,26.381976318359374,0.002484898129478097,0.00869244950299617
59,0.022948028147220613,0.0021197824855335055,0.01176821943372488,26.49253120422363,0.004609241290017963,0.014746642485260964,0.0003208053472917527,0.005857581924647093,25.51902084350586,0.002401092741638422,0.008579480013577268
60,0.0230049267411232,0.0020220238715410233,0.011762417294085026,26.063300323486327,0.00482501455117017,0.016034097224473954,0.0007808661554008723,0.006293237023055553,25.48053321838379,0.0034125345759093762,0.010486637754365803
61,0.024644127674400808,0.003851811238564551,0.012000431958585977,26.38816967010498,0.005338797299191356,0.017090950906276704,0.003267838712781668,0.005649404507130385,26.39809799194336,0.0035124138928949835,0.012429657112807035
62,0.02459427174180746,0.003080095222685486,0.011721779964864254,27.050295066833495,0.005893706390634179,0.016629666835069657,0.00023566994932480156,0.0063216759823262695,26.290513610839845,0.004080192744731903,0.010637538676382974
63,0.024360415898263453,0.0016930395155213772,0.01219958085566759,26.691643524169923,0.005812893528491259,0.01521218754351139,0.0002566175098763779,0.005702505819499493,25.518845748901366,0.002685872232541442,0.008644995561917312
64,0.02369777373969555,0.002582804660778493,0.011745328921824694,25.79896831512451,0.004810745362192392,0.015841594338417052,0.0006992867682129144,0.00575986634939909,25.62690124511719,0.003062953986227512,0.009522107103839517
65,0.02421825919300318,0.002520571229979396,0.012007886543869972,26.063696670532227,0.004958771588280797,0.015105038695037366,0.0024333711597137155,0.004308082070201636,25.47800216674805,0.002599842194467783,0.009341295424383134
66,0.024355214834213258,0.0025454247603192925,0.011981356143951415,26.37625904083252,0.004793961811810732,0.01479071080684662,0.0004847281379625201,0.005200529005378485,25.368062591552736,0.0019527134485542775,0.007637970591895282
67,0.023439938575029372,0.0012921489658765494,0.012012622971087693,25.188386344909667,0.004686265252530575,0.016514483094215392,0.0006982213002629578,0.006699579488486052,23.723630523681642,0.0030367557890713217,0.01043455657782033
68,0.023289713077247143,0.0013445407268591226,0.011881131678819656,24.42994270324707,0.004860261594876647,0.0155633132904768,0.0002919745456892997,0.006083104759454727,23.88361511230469,0.0024275847245007753,0.008802664029644802
69,0.02301618307828903,0.002202038886025548,0.01119688106700778,24.488642692565918,0.004539400571957231,0.014892553351819516,0.0006675445823930204,0.005293252971023321,23.946714782714842,0.0020078232046216726,0.007968620758038013
70,0.023841070011258125,0.0033758279983885585,0.011033071856945752,25.068972969055174,0.00469188648276031,0.01578420735895634,0.0004146272432990372,0.00581204853951931,25.006301879882812,0.0020252803806215525,0.008251956163439898
71,0.023795911483466624,0.002305825601797551,0.01137243965640664,25.14656810760498,0.004687054548412561,0.016291530430316926,0.00029391154530458154,0.006760785076767206,23.812644958496094,0.0018606018042191864,0.008915298426290975
72,0.02413798328489065,0.0021714533504564315,0.012108583934605122,24.367900848388672,0.004342456092126667,0.016088638082146646,0.00041379447211511435,0.006056480575352907,23.82248458862305,0.0024983307346701624,0.008968605782138185
73,0.022835066728293895,0.0015998732764273883,0.010949406027793884,24.278283882141114,0.004448300041258335,0.015649739652872086,0.0002640919992700219,0.006045358162373305,23.418494415283202,0.0018491669557988643,0.008158617117442191
74,0.022924417443573476,0.0017249150259885937,0.010886844713240862,23.833644294738768,0.004713334701955318,0.01658630296587944,0.0003899461473338306,0.006543273571878672,23.144847869873047,0.002568925730884075,0.009502145450096578
75,0.022407511435449123,0.001346620317781344,0.010563513822853565,23.325556182861327,0.004847208689898253,0.016596771031618118,0.0003834172326605767,0.006331321317702532,22.41020278930664,0.0033398293890058994,0.010054567939369008
76,0.022803843021392822,0.002580228651640937,0.010466932505369186,22.854907989501953,0.004723861487582326,0.014420275576412678,0.00034414432593621314,0.00482929041609168,22.37807693481445,0.0018304880475625395,0.007003922789590433
77,0.024100292846560477,0.004433058510767296,0.010579520370811224,23.32816104888916,0.0046458033379167315,0.015238531492650509,0.0004201735253445804,0.0052886858582496645,22.332205963134765,0.0022837195079773664,0.007992578891571612
78,0.023536695539951323,0.003201414056820795,0.010529754776507616,23.214468574523927,0.004705181927420199,0.016425245255231858,0.00035590656916610896,0.006217675376683473,22.898906707763672,0.002198085095733404,0.008771667041582986
79,0.025225201062858103,0.004837989172665402,0.010713335033506155,24.462086486816407,0.004860693123191595,0.016233136132359504,0.0003235080512240529,0.005026165116578341,24.723600769042967,0.0025587907992303373,0.007908463967032731
80,0.024155674688518047,0.0026293988106772304,0.010553167294710874,24.6726505279541,0.004837495274841785,0.01509215272963047,0.0002561646280810237,0.004556921683251858,23.123513793945314,0.0023154856637120245,0.007128571975044906
81,0.02389200795441866,0.0019190372084267437,0.011195421125739813,23.08775939941406,0.004773051338270306,0.01621132455766201,0.001335405185818672,0.005328788515180349,22.149217224121095,0.0024888010695576666,0.009152994770556689
82,0.024552820436656474,0.0027535380562767387,0.011061171162873506,23.03250675201416,0.005343103921040893,0.01716100759804249,0.0015643361024558545,0.005474821757525205,22.74809875488281,0.0031545937061309816,0.01019375156611204
83,0.02497091516852379,0.003569105180213228,0.011136704403907061,23.119070625305177,0.004910488473251462,0.015730343386530878,0.001290738396346569,0.0047554802149534225,22.19443130493164,0.0022376100067049267,0.008283828618004918
84,0.027536502853035928,0.008003523084335029,0.011263495218008757,23.06971378326416,0.005163932172581554,0.0173084681853652,0.0029767595580779014,0.005228625517338515,22.45396499633789,0.002321594743989408,0.010526979819405823
85,0.02567067164927721,0.003038422705139965,0.011519376002252103,23.803677558898926,0.005031042313203215,0.017093461751937867,0.00018500121659599246,0.005499080196022988,23.548255157470702,0.0029877443797886372,0.008671825792407618
86,0.0259191757068038,0.001747782895108685,0.012395538110285997,23.41279182434082,0.005164491385221482,0.017010627686977385,0.00035428515402600167,0.0064744528383016585,21.685707092285156,0.0020683591719716787,0.008897097164299338
87,0.024109193682670595,0.0018594917317386716,0.011517547257244586,22.10931053161621,0.004088701214641333,0.015415388345718383,0.0002234490617411211,0.005014890339225531,21.592001724243165,0.0017925058957189322,0.007030845296685584
88,0.022689237631857394,0.0010399122460512445,0.01031084768474102,22.269528007507326,0.0041196832433342935,0.015213968046009541,0.00027379062958061696,0.004604180436581373,21.642344665527343,0.0019005202455446124,0.006778491311706603
89,0.022842660173773767,0.001118341795518063,0.010749865416437387,21.687934494018556,0.003764986013993621,0.015907081589102746,0.00021969513909425586,0.0057210101746022705,20.365029907226564,0.0020275705959647895,0.007968275909661315
90,0.02321023363620043,0.0011005793465301394,0.011091285943984985,21.12051067352295,0.004128857748582959,0.016462473943829537,0.00020036459027323873,0.006094220094382763,20.461235809326173,0.0021210304461419583,0.00841561513079796
91,0.022557874955236912,0.0010594677063636483,0.010395717900246381,20.94975700378418,0.004200567165389657,0.014684763178229332,0.00016718991682864725,0.004550678376108408,19.967778396606445,0.0019303016364574433,0.0066481699293944995
92,0.021913598105311394,0.001060148369288072,0.009929513093084097,20.374209213256837,0.004163748538121581,0.01656181663274765,0.00016975975449895486,0.006281801965087652,19.57845993041992,0.002378087630495429,0.008829649350082036
93,0.0225222647190094,0.0009285150445066392,0.010370519757270814,20.445714378356932,0.004360460210591555,0.014257863163948059,0.0001355672473437153,0.004142898600548506,19.674635696411134,0.0017969517037272453,0.006075417551619467
94,0.021998271346092224,0.0010896160849370063,0.010024831350892782,20.28102855682373,0.003793098218739033,0.014737885445356369,0.00013546642730943859,0.0048308433964848515,19.286197662353516,0.0015495913568884135,0.006515901180682703
95,0.022252905555069445,0.0012809840322006495,0.010106239281594754,19.84394226074219,0.004160602414049208,0.015139054507017136,0.0001898059097584337,0.004909308534115553,18.95532684326172,0.0022621259558945894,0.0073612403997685765
96,0.021697338297963144,0.0009207630791934207,0.00986880250275135,19.569164848327638,0.003949911263771355,0.015889329090714454,0.0003282683319412172,0.005609021615236997,18.922954559326172,0.0020663111004978417,0.008003601047676057
97,0.021500127948820592,0.001043861819198355,0.009717733785510062,19.465877342224122,0.003639025497250259,0.016150736808776857,0.00016989833966363221,0.005789142567664385,18.82591323852539,0.0022921545896679163,0.008251195496995933
98,0.02135140337049961,0.0010178467200603336,0.00945281023159623,19.5485107421875,0.003621798614040017,0.014657927118241787,0.0003803571278695017,0.004368963185697794,18.84711456298828,0.0017273979960009457,0.006476718309568242
99,0.021570602245628834,0.0013741628383286298,0.00938190622255206,19.64099826812744,0.003558641648851335,0.014957997016608715,0.0004829858720768243,0.004539874009788036,19.14201126098633,0.0014026690274477004,0.006425528909312561
100,0.022277848236262797,0.0022669613303150983,0.009250193927437067,20.02481288909912,0.0037635328248143197,0.015859680064022542,0.0005284318933263421,0.00487758619710803,19.098484420776366,0.0023372706957161425,0.0077432887861505146
101,0.022958945855498313,0.0012514183355960995,0.010392249654978513,19.599937629699706,0.004086037771776319,0.017013305425643922,0.0008249325881479308,0.006037141848355532,18.6086124420166,0.0023326970636844634,0.009194771500187927
102,0.023585758171975613,0.002134926267899573,0.010504218004643916,19.4181921005249,0.004221598291769624,0.014486400410532951,0.0002029545954428613,0.0038793694227933885,18.835303497314452,0.0017990986583754421,0.005881422676611693
103,0.02224151287227869,0.0008592214726377279,0.009914583433419466,19.338931274414062,0.0038755366578698157,0.015401972457766533,0.00016989727737382054,0.005056184250861406,18.372444915771485,0.0015980607364326715,0.006824142264667899
104,0.022337689809501172,0.0014420084247831256,0.009842335060238839,19.140117835998534,0.003642979031428695,0.015943586826324463,0.0003393087303265929,0.0053269038908183575,18.572223281860353,0.0015789441531524062,0.007245156774297356
105,0.02312049064785242,0.0026311716297641396,0.009854997973889112,19.201223945617677,0.0037385304924100636,0.017701805382966996,0.001042960281483829,0.006524615176022053,18.647943115234376,0.001731080049648881,0.009298655507154764
106,0.024573787674307825,0.0027083703957032413,0.011072521936148405,19.39287757873535,0.0037377105094492436,0.019635110348463058,0.0025413964642211793,0.007261083368211985,18.87046585083008,0.0022039624862372877,0.01200644231867045
107,0.024288055673241615,0.0014022601681062952,0.01110931783914566,19.607561302185058,0.003975125239230692,0.018587644025683404,0.0002561021567089483,0.007348634954541922,18.934650039672853,0.0019618394784629346,0.009566576589713804
108,0.023793893679976464,0.0009860880789346993,0.010991547536104918,19.26436576843262,0.0038130910135805605,0.017390168085694314,0.00012114542041672394,0.006661428231745958,18.340361404418946,0.0015287444926798343,0.008311318144842516
109,0.0233436768874526,0.0010284365620464087,0.01067119874060154,18.839624404907227,0.003781328140757978,0.016942837089300156,0.00013730831124121324,0.005873387586325407,17.903628540039062,0.002486635698005557,0.008497331595572179
110,0.022683256678283213,0.0015659317257814109,0.009938047174364329,18.609942054748537,0.0034535506274551153,0.01541199516505003,0.0002951318136183545,0.004637120570987463,17.949259948730468,0.0015104317106306552,0.006442684095236473
111,0.022082710824906825,0.0011744175339117647,0.009542066324502229,18.43475475311279,0.0034442948410287498,0.016051098331809045,0.0002488340920535848,0.005365967191755772,17.505801391601562,0.0016899898182600737,0.007304791102069431
112,0.022353954799473285,0.001445130305364728,0.009627621620893478,18.23114757537842,0.0035886505618691446,0.01593942046165466,0.0021568795666098593,0.004059565905481577,17.65561714172363,0.0018285369966179132,0.00804498246870935
113,0.024895563907921314,0.004305132362060249,0.00988928284496069,19.008734703063965,0.004227559431456029,0.018709852918982507,0.0023376993834972382,0.005251553189009428,19.177211380004884,0.0029086519964039324,0.010497904568910598
114,0.02478931974619627,0.002213877424946986,0.010366382822394372,19.560907745361327,0.004332562373019755,0.01869487911462784,0.0007190379197709263,0.005927621573209763,19.079252624511717,0.0030651299748569727,0.009711789467837663
115,0.02426537238061428,0.001553184149088338,0.010415535885840654,19.242243576049805,0.004017908708192408,0.016358789801597596,0.00041264548199251296,0.004954888764768839,18.20367317199707,0.0014609329402446747,0.0068284671870060265
116,0.023310115188360216,0.0018429947405820713,0.009703599009662866,18.81688289642334,0.0035424533765763045,0.017356010153889656,0.001394239696674049,0.005114822182804346,18.190506744384766,0.0019871513824909924,0.008496213261969386
117,0.023308161459863187,0.0017237755819223821,0.009767849650233983,18.53197498321533,0.00367443785071373,0.01674942970275879,0.00019273451762273907,0.005397199187427759,17.866211700439454,0.0016082601156085729,0.0071981938206590705
118,0.023834470845758914,0.002373072231421247,0.009956668317317962,18.434818267822266,0.003629448148421943,0.01756405383348465,0.0002314334808033891,0.005925242137163877,18.11842575073242,0.0016664470313116908,0.007823122649278957
119,0.025065924786031247,0.0030430332379182802,0.010152058769017458,18.963381004333495,0.004218276357278228,0.016808554902672766,0.0002429763524560258,0.004694468807429075,18.85383186340332,0.0015491371508687735,0.006486582310753875
120,0.02904324810951948,0.00963171105249785,0.010140817519277335,19.935099601745605,0.004251029412262142,0.021416251361370087,0.0005597959912847728,0.008071620482951403,19.344497299194337,0.002916068397462368,0.011547484871698543
121,0.030139737576246262,0.008834247523918749,0.011148213874548674,20.005268859863282,0.004942424548789859,0.021659649536013605,0.003307260380825028,0.006230776570737362,20.369383239746092,0.002903531398624182,0.012441568350186573
122,0.027660322561860084,0.0027099467726657165,0.011246741190552712,20.595898246765138,0.004990221047773957,0.019911383092403413,0.0007119113928638398,0.006074184086173773,19.535537719726562,0.0031291307881474496,0.009915226267185061
123,0.025622892007231713,0.0010736573254689573,0.010789478663355112,19.68314380645752,0.0043829003348946575,0.018342769518494607,0.00012279070651857182,0.0057520754635334015,18.43025016784668,0.0023893886245787144,0.008264254794630688
124,0.024476817809045315,0.0006798633665312081,0.010568690113723278,18.644592094421387,0.004017098387703299,0.01777835115790367,0.00015350150060839952,0.005959498882293701,17.629170227050782,0.0016240324592217803,0.0077370328421238815
125,0.023792678862810133,0.0008664034685352817,0.010140810441225768,18.09846897125244,0.0038142478559166195,0.017348415032029153,8.633565448690206e-05,0.0053763451986014845,17.409639739990233,0.0020957535598427057,0.007558434412931092
126,0.023140152916312218,0.0008063277142355219,0.009548265859484673,18.020998191833495,0.0036709881387650967,0.017174017801880836,0.00017971901688724757,0.005548610631376505,17.08454818725586,0.0015445639844983816,0.007272893632762134
127,0.023166299797594547,0.001068989426130429,0.009687957353889942,17.624192428588866,0.003504969784989953,0.016723218932747842,0.0001493461983045563,0.005074473004788161,16.99934959411621,0.0015589711721986533,0.00678279037529137
128,0.023635874129831792,0.0018949201505165548,0.009516645595431328,17.56307888031006,0.0038627957459539176,0.01683010570704937,0.00031629641307517886,0.004889158625155687,16.831314086914062,0.0020215160911902785,0.007226971129421144
129,0.022910894826054573,0.00136640505224932,0.009177218191325665,17.620928382873537,0.0033699498744681478,0.01747066043317318,0.00022935154265724123,0.005540558602660894,16.91007308959961,0.001816857513040304,0.00758676765835844
130,0.023524540662765502,0.0019162459124345333,0.009468000289052725,17.305079650878906,0.003700231853872538,0.018191898614168166,0.0002212012972449884,0.005923203658312559,16.45291976928711,0.0029273916035890577,0.009071796559146604
131,0.022839590534567834,0.0009765239694388584,0.009330118633806705,17.055003547668456,0.0037003650795668364,0.017362018674612047,0.0011977260699495673,0.0050234471447765825,16.42499237060547,0.0019626776222139595,0.00818385083694011
132,0.02259631883352995,0.000994822321808897,0.009023192431777715,17.302999687194824,0.0033114711521193387,0.01699879802763462,0.00012325303687248378,0.005044559668749571,16.720081329345703,0.0017147181555628777,0.006882530861184932
133,0.02248696479946375,0.0006732731271767989,0.009143010713160038,16.98544387817383,0.003423995547927916,0.016386472806334495,0.0001397491927491501,0.004976143594831228,15.828629112243652,0.0016288321698084474,0.006744724957388825
134,0.022631334140896797,0.0010649123083567246,0.009301589336246252,16.539049339294433,0.003432252071797848,0.0167921107262373,0.00014257005968829617,0.005015294440090657,16.2940315246582,0.0015770615078508853,0.006734926007629838
135,0.022675443068146707,0.0009293449082178995,0.00900264186784625,17.217579078674316,0.0031725252512842415,0.01635085679590702,0.00013252071512397378,0.0042791037354618314,16.464034271240234,0.0017845374997705222,0.006196161950356327
136,0.02302729748189449,0.0008273690793430433,0.009361097682267427,16.766091918945314,0.0037031462183222176,0.017149687558412553,0.00023734543938189745,0.005144638754427433,15.71791706085205,0.0023963850922882556,0.007778369286097585
137,0.022922078706324102,0.0007142853864934295,0.009561419673264026,16.24572343826294,0.0037503918167203663,0.01677788570523262,9.309086744906381e-05,0.005294075142592192,15.51571865081787,0.0016179964877665043,0.00700516249780776
