epoch,train_total,train_noise,train_x0,train_class,train_param,train_closed_loop,val_total,val_noise,val_x0,val_class,val_param,val_closed_loop,val_select
1,4.46297779083252,72.809423828125,0.77370126247406,3.753697967529297,0.3894430935382843,0.44552806615829466,2.4760986804962157,43.19985656738281,0.5691862821578979,1.7184432983398437,0.31245092749595643,0.22857576608657837,2.8286562740802763
2,3.0398338794708253,65.0362335205078,0.5459890246391297,1.5407965183258057,0.3024492561817169,0.19969204664230347,1.8956952571868897,34.012690734863284,0.45965646505355834,1.2148786306381225,0.25519431829452516,0.11779877990484237,2.0475281938910483
3,1.989677858352661,34.32759895324707,0.4542089283466339,1.3793393611907958,0.25072069764137267,0.1480015844106674,1.1923830032348632,14.714627456665038,0.394858717918396,1.0368521690368653,0.21583110392093657,0.1177191123366356,1.7652611032128336
4,1.5616604804992675,25.75833168029785,0.39183191657066346,1.0936285495758056,0.21961235404014587,0.13128627240657806,1.0242826461791992,10.009334182739257,0.3313309848308563,1.0466905117034913,0.18193643987178804,0.10060932040214539,1.660567256808281
5,1.1590930342674255,14.417062473297118,0.338223922252655,1.027813982963562,0.18850917220115662,0.11061614900827407,0.8365305662155151,7.6120037078857425,0.3070866405963898,0.82431640625,0.1748355358839035,0.07861588895320892,1.3848544716835023
6,0.9662505030632019,9.26610631942749,0.3244656503200531,0.9622958660125732,0.17997497618198394,0.09006803631782531,0.7070685505867005,4.708912086486817,0.3017501711845398,0.7377762079238892,0.172031432390213,0.07513407319784164,1.2866918846964837
7,0.9040115118026734,8.534682655334473,0.3243564486503601,0.8670313596725464,0.18299959897994994,0.08591406047344208,0.7037274479866028,4.078474760055542,0.3205651342868805,0.7273794174194336,0.1877628296613693,0.061085245013237,1.2967926263809206
8,0.9016076922416687,8.84120979309082,0.32595995664596555,0.8244118213653564,0.18807471990585328,0.08568984419107437,0.8130612015724182,7.602075576782227,0.29835513830184934,0.7627886295318603,0.17132335007190705,0.0649851106107235,1.2974522285163403
9,0.7969034671783447,6.53785810470581,0.30218311548233034,0.783988094329834,0.17121739983558654,0.0781030923128128,0.7467208623886108,6.705491828918457,0.2718802571296692,0.7087567090988159,0.1578633189201355,0.06272007822990418,1.2012203633785248
10,0.8750897884368897,9.696909999847412,0.28797357678413393,0.7594897747039795,0.1647963136434555,0.07263514697551728,0.7221853137016296,4.230414867401123,0.2954711318016052,0.7683672308921814,0.17082954049110413,0.06861651837825775,1.3032844215631485
11,0.7505813241004944,6.634453630447387,0.28386443853378296,0.687068784236908,0.16499271094799042,0.07208437919616699,0.7264123320579529,5.333511638641357,0.27598249912261963,0.7306703925132751,0.16024316251277923,0.057129346579313275,1.2240254007279872
12,0.7728406906127929,7.419131946563721,0.2814323365688324,0.6772013902664185,0.16484011709690094,0.07499613612890244,0.5789264440536499,3.110023331642151,0.2592727720737457,0.578885555267334,0.1538199633359909,0.05985376462340355,1.0518320553004743
13,0.6899776577949523,4.994869899749756,0.27424800395965576,0.6603030681610107,0.1610635280609131,0.06740437746047974,0.5543304204940795,2.433363151550293,0.2477726697921753,0.5859278082847595,0.14513033926486968,0.05036027356982231,1.0291910909116269
14,0.668533730506897,4.566046905517578,0.26820852756500246,0.6452588915824891,0.15753524005413055,0.0645774707198143,0.5887683868408203,4.1592409133911135,0.26637315154075625,0.5101294457912445,0.15943680107593536,0.04835651218891144,0.9842959105968476
15,0.7158122897148133,6.549602890014649,0.2666615843772888,0.6161358952522278,0.15697453320026397,0.05983484536409378,0.5320161581039429,2.8770785331726074,0.25111515522003175,0.4903637647628784,0.15054848194122314,0.04545448869466782,0.9374818906188012
16,0.702232301235199,6.356722831726074,0.2606300234794617,0.6032851576805115,0.1533918559551239,0.0576359398663044,0.5393262267112732,3.1214113235473633,0.24243543148040772,0.49763991236686705,0.14538533091545106,0.044026927649974824,0.9294876024127007
17,0.6883822679519653,5.560173892974854,0.26385318338871,0.61626695394516,0.15321476459503175,0.053804976493120195,0.6095593094825744,3.2470183849334715,0.2501242756843567,0.6181529283523559,0.14750370383262634,0.03817845582962036,1.0539593636989593
18,0.6532313823699951,4.891123247146607,0.25408828258514404,0.5925002217292785,0.1486318975687027,0.05343317314982414,0.6597827672958374,5.1506507873535154,0.24520007371902466,0.604610800743103,0.14444813430309295,0.04401996061205864,1.0382789693772791
19,0.6881109118461609,6.016799259185791,0.2607889771461487,0.5713470458984375,0.155378121137619,0.05334900766611099,0.5873928189277648,4.217594766616822,0.24309574961662292,0.5048921823501586,0.14733660221099854,0.04252976104617119,0.9378542952239514
20,0.6356840610504151,4.394915151596069,0.25732530653476715,0.5610769629478455,0.1541923999786377,0.052483171224594116,0.6343262910842895,6.2493819236755375,0.2333198606967926,0.4892899036407471,0.14015214741230012,0.04322159737348556,0.9059835091233254
21,0.6358229756355286,3.984089803695679,0.2597350746393204,0.577249002456665,0.15468021333217621,0.05130838602781296,0.5423580348491669,2.7514832973480225,0.22634414434432984,0.5240098476409912,0.1352844223380089,0.037315983325242996,0.9229543976485729
22,0.7075623750686646,7.4609273910522464,0.23913037180900573,0.5455672740936279,0.1412330150604248,0.04277578368782997,0.548408704996109,3.2792720794677734,0.2273603081703186,0.4936028242111206,0.1375912606716156,0.03645928502082825,0.8950136780738831
23,0.6162399530410767,4.856989049911499,0.23958417177200317,0.5042721688747406,0.14399934113025664,0.05136413499712944,0.5185953140258789,2.4441017150878905,0.22356500327587128,0.4849374949932098,0.13574391901493071,0.033264961838722226,0.877511379122734
24,0.6141000270843506,4.323795461654663,0.24317544996738433,0.5175627827644348,0.1472429096698761,0.04956764057278633,0.5882259011268616,4.912955307960511,0.22878459095954895,0.45994197130203246,0.13893103301525117,0.035983748733997345,0.8636413440108299
25,0.6699232697486878,6.223675298690796,0.2324324756860733,0.5369199097156525,0.1380063772201538,0.040096713602542876,0.4889418125152588,1.7459396123886108,0.21995818018913268,0.46215941905975344,0.13330965638160705,0.03535302802920341,0.8507802836596966
26,0.6017506837844848,3.93516526222229,0.23702449798583985,0.5189335525035859,0.14245242476463318,0.042993874102830884,0.48395063877105715,2.7495028972625732,0.2147740066051483,0.3938242673873901,0.1314343184232712,0.033569212257862094,0.7736018046736717
27,0.6224976897239685,4.960582971572876,0.2433295279741287,0.4826258599758148,0.1461619943380356,0.03897624015808106,0.5074936151504517,2.324693489074707,0.22473782300949097,0.44371471405029295,0.13733334392309188,0.030407752096652984,0.8361936330795288
28,0.6457357048988343,5.808134841918945,0.22638365626335144,0.5047155320644379,0.1356582909822464,0.0378096878528595,0.4924356281757355,2.6977160453796385,0.2156706392765045,0.3990761756896973,0.13436632454395295,0.026195856928825378,0.7753089964389801
29,0.577579116821289,4.570744609832763,0.22459558248519898,0.4373881757259369,0.1363731861114502,0.035616859421133996,0.5042428016662598,3.636257362365723,0.2070280283689499,0.378670471906662,0.12847415059804917,0.026108265668153764,0.7402809165418147
30,0.5916680753231048,4.17029504776001,0.22630015909671783,0.4821881651878357,0.13691037595272065,0.03374617472290993,0.47071937918663026,2.744491767883301,0.21193307340145112,0.34767491817474366,0.1328485608100891,0.02572711929678917,0.7181836716830731
