epoch,train_total,train_curve,train_physics,train_smoothness,train_force_monotonic,train_displacement_monotonic,val_total,val_curve,val_physics,val_smoothness,val_force_monotonic,val_displacement_monotonic
1,0.003884752900339663,0.003404406732879579,0.009590371949598194,8.27556909644045e-05,0.0,0.0,0.005388915985822678,0.005087881721556187,0.00600598631426692,7.351119274972007e-05,0.0,0.0
2,0.0034938522800803183,0.003021640698425472,0.009427885040640831,8.173176902346314e-05,0.0,0.0,0.005126358959823846,0.004834054978564381,0.00583167253062129,7.203706772997975e-05,0.0,0.0
3,0.003365368926897645,0.0029001039499416945,0.009289045995101332,8.126530578010716e-05,0.0,0.0,0.005020183278247714,0.004731040191836655,0.005768418908119201,7.222194079076872e-05,0.0,0.0
4,0.003313464182429016,0.0028528605401515962,0.009195990758016706,8.04088803124614e-05,0.0,0.0,0.0049060241179540755,0.004627912328578532,0.005548130311071872,7.053895009448752e-05,0.0,0.0
5,0.003395474469289184,0.002937074992805719,0.009152048584073782,7.970098216901533e-05,0.0,0.0,0.005019640377722681,0.004746879390440881,0.005441101957112551,7.058828748995438e-05,0.0,0.0
6,0.0031736645521596076,0.002723353332839906,0.008990227039903402,7.998671077075415e-05,0.0,0.0,0.004723982457071543,0.004453272446990013,0.005400346498936415,6.92781203542836e-05,0.0,0.0
7,0.0032890868978574872,0.0028416966274380684,0.008932008408010006,7.898529904196039e-05,0.0,0.0,0.0049721825495362285,0.004707178478129208,0.0052863884344697,6.847952725365758e-05,0.0,0.0
8,0.003340841322205961,0.0028954324452206493,0.008892432479187846,7.872526985011063e-05,0.0,0.0,0.00558642502874136,0.0053216298762708905,0.005282615795731544,6.64403455448337e-05,0.0,0.0
9,0.003322024764493108,0.0028807519283145667,0.00880989125929773,7.782780245179311e-05,0.0,0.0,0.0048343252390623094,0.004575365069322288,0.0051655517891049385,6.82592747034505e-05,0.0,0.0
10,0.003338259607553482,0.002899423954077065,0.00876116388477385,7.774633966619149e-05,0.0,0.0,0.005488295052200556,0.005223175194114447,0.005289060864597559,6.666723522357642e-05,0.0,0.0
11,0.0032941786618903277,0.0028608346870169043,0.00865154005587101,7.669609112781473e-05,0.0,0.0,0.005145287164486945,0.004892696943134069,0.005038323476910591,6.74094061832875e-05,0.0,0.0
12,0.0032320759119465947,0.0028013392258435486,0.0085993267968297,7.703614071942866e-05,0.0,0.0,0.005123899150639773,0.0048652721336111425,0.005158951878547669,6.795193912694231e-05,0.0,0.0
13,0.0033321972377598286,0.002903321348130703,0.008562338929623365,7.589555301819929e-05,0.0,0.0,0.0054361568111926314,0.005182032771408558,0.00506900493055582,6.738171126926318e-05,0.0,0.0
14,0.00312551508191973,0.002703555142506957,0.008424039222300053,7.579772340250201e-05,0.0,0.0,0.004781640111468732,0.0045359274977818135,0.004901143368333578,6.556564185302704e-05,0.0,0.0
15,0.0030809738347306846,0.0026633209199644625,0.00833798442967236,7.536901299317833e-05,0.0,0.0,0.004759949413128197,0.004518688805401325,0.0048123950697481635,6.408670829841866e-05,0.0,0.0
16,0.0030236268881708383,0.0026066182949580252,0.00832519612275064,7.48786712938454e-05,0.0,0.0,0.0048423594329506155,0.004603837006725371,0.004757523722946644,6.462672026827932e-05,0.0,0.0
17,0.003092862358316779,0.0026771681825630365,0.008299023956060409,7.429760516970418e-05,0.0,0.0,0.004667724519968033,0.004431309681385756,0.004715337865054608,6.480096431914717e-05,0.0,0.0
18,0.0029893713584169747,0.002578214262612164,0.00820833159610629,7.405122378258965e-05,0.0,0.0,0.005432488014921546,0.0051922459760680795,0.00479214295744896,6.347875838400795e-05,0.0,0.0
19,0.0031049396470189095,0.002692025606520474,0.008243485381826758,7.397743793262635e-05,0.0,0.0,0.00490318588912487,0.004672259539365769,0.004605859890580178,6.332861230475828e-05,0.0,0.0
20,0.003255563648417592,0.0028465250530280172,0.008166104489937424,7.333806890528649e-05,0.0,0.0,0.004891951172612608,0.004658151562325657,0.004663207903504372,6.39279923052527e-05,0.0,0.0
21,0.0030339468317106366,0.0026301525020971895,0.008061328865587712,7.27873640425969e-05,0.0,0.0,0.004846420539543032,0.00461656462866813,0.004584620967507363,6.250363832805306e-05,0.0,0.0
22,0.0030920366663485764,0.002689328705891967,0.008039660658687353,7.248974907270167e-05,0.0,0.0,0.004681545183993876,0.004456584551371634,0.004486757796257734,6.228590704267845e-05,0.0,0.0
23,0.002889060480520129,0.002491215339396149,0.007942493436858059,7.204652945802081e-05,0.0,0.0,0.004984729629941284,0.004758250140585005,0.004517179876565933,6.204548146342858e-05,0.0,0.0
24,0.0030026456993073225,0.002605669968761504,0.00792511167936027,7.20157635078067e-05,0.0,0.0,0.005329490220174193,0.005105991130694747,0.004457642715424299,6.171610992169008e-05,0.0,0.0
25,0.003014710103161633,0.0026164743304252624,0.007950448095798493,7.133325227187014e-05,0.0,0.0,0.00473313822876662,0.004511061380617321,0.004429337680339813,6.1003300943411886e-05,0.0,0.0
26,0.002973083914257586,0.002581554977223277,0.007816411117091774,7.083702497766353e-05,0.0,0.0,0.004772036471404135,0.004553467258810997,0.004359284657984972,6.0481955879367886e-05,0.0,0.0
27,0.002920037773437798,0.0025300341518595813,0.0077860096842050554,7.031205081148073e-05,0.0,0.0,0.004729235148988664,0.004512197389267385,0.004328661747276783,6.0486996953841296e-05,0.0,0.0
28,0.0028229116322472693,0.0024367709504440425,0.007708733519539237,7.040358083031606e-05,0.0,0.0,0.004729578662663698,0.004512710878625512,0.004325199499726295,6.0770738637074826e-05,0.0,0.0
29,0.002836377308703959,0.0024516927846707404,0.007679654965177179,7.017590360192116e-05,0.0,0.0,0.004542960673570633,0.004330262965522707,0.0042421014606952665,5.926046782406047e-05,0.0,0.0
30,0.0027694637002423405,0.0023875976144336164,0.007623319588601589,7.000923797022552e-05,0.0,0.0,0.004836337529122829,0.0046235212311148645,0.004244277104735374,6.0239277954678985e-05,0.0,0.0
31,0.0029702832084149123,0.002588425115682185,0.007623266670852899,6.947514659259468e-05,0.0,0.0,0.004651174135506153,0.004441122743301094,0.004189139287918806,5.942575691733509e-05,0.0,0.0
32,0.002840666100382805,0.002460676608607173,0.0075860104616731405,6.889793236041442e-05,0.0,0.0,0.0050813519442453985,0.004869910776615143,0.004217000864446163,5.911232699872926e-05,0.0,0.0
33,0.0027970522129908203,0.0024186588008888064,0.007554156566038727,6.855934661871288e-05,0.0,0.0,0.004667627797462046,0.004462834815494716,0.0040842615440487865,5.800824874313548e-05,0.0,0.0
34,0.002866844697855413,0.002490635383874178,0.00751052351668477,6.831314327428117e-05,0.0,0.0,0.004527266556397081,0.004322630036622286,0.00408114766702056,5.792095937067643e-05,0.0,0.0
35,0.002693716522771865,0.0023191210301592947,0.007478355737403035,6.777053815312683e-05,0.0,0.0,0.004671201342716813,0.004466246408410371,0.0040876061655581,5.745010479586199e-05,0.0,0.0
36,0.002905427534133196,0.002531305765733123,0.007468965612351894,6.734789909387473e-05,0.0,0.0,0.004503152337856591,0.004297373681329191,0.004104448463767767,5.562359729083255e-05,0.0,0.0
