epoch,train_teacher_ratio,train_total,train_noise,train_x0,train_param,train_closed_loop,val_total,val_noise,val_x0,val_param,val_closed_loop,val_select
42,1.0,0.4530299723148346,0.33815751075744627,0.19290981590747833,0.09302296638488769,0.021505025401711463,0.44841131567955017,0.3360362768173218,0.19543332755565643,0.09330683201551437,0.010102119110524655,0.2988422786816955
43,1.0,0.46357004046440126,0.3392630457878113,0.21094459891319275,0.10070715248584747,0.02031109668314457,0.47313748598098754,0.35773958563804625,0.20009044110774993,0.09564313739538192,0.009477133117616176,0.30521071162074803
44,1.0,0.4739560306072235,0.3542277455329895,0.1999801754951477,0.09621722400188445,0.021501104533672332,0.4453710079193115,0.32896644473075864,0.2008469134569168,0.09650143682956695,0.008103995770215987,0.30545234605669974
45,1.0,0.4657059729099274,0.35123386383056643,0.19050654470920564,0.09135151207447052,0.02124449163675308,0.4346709668636322,0.32438098788261416,0.18517417311668397,0.08902969807386399,0.016336340829730032,0.29054021202027797
46,1.0,0.458500999212265,0.3388893485069275,0.1987415075302124,0.09553342908620835,0.02015305943787098,0.4581766247749329,0.34602816104888917,0.19259773194789886,0.09217823594808579,0.00783046092838049,0.2926064288243651
47,1.0,0.4446146011352539,0.33302618861198424,0.18420323431491853,0.0889657512307167,0.0180682560428977,0.4580389499664307,0.3509941756725311,0.18036679923534393,0.08712000846862793,0.010111549310386181,0.27759835701435803
48,1.0,0.45831297636032103,0.34283092617988586,0.19116118550300598,0.09169214367866516,0.018128110468387602,0.4696532666683197,0.34971208572387696,0.20479104220867156,0.0970628246665001,0.010728054493665696,0.3125819213688374
49,1.0,0.4496724605560303,0.33180896043777464,0.19311945736408234,0.09316046237945556,0.01886473745107651,0.43620760440826417,0.32924420237541197,0.17939089238643646,0.08704456686973572,0.007636019866913557,0.2740714791230857
50,1.0,0.4537537693977356,0.3375441670417786,0.19153761565685273,0.09187476634979248,0.016579440981149673,0.450512158870697,0.34378819465637206,0.17893620431423188,0.08624361604452133,0.008277595415711403,0.2734574157744646
51,1.0,0.4547598481178284,0.3367434799671173,0.19180580079555512,0.09248793274164199,0.018711345642805098,0.4484899163246155,0.33157825469970703,0.1957753837108612,0.09423621147871017,0.008490524441003799,0.29850211963057516
52,1.0,0.44410712122917173,0.32902871966362,0.1870022565126419,0.09020212292671204,0.016701702401041983,0.48285343647003176,0.3722547233104706,0.18604706227779388,0.08930035829544067,0.005998348072171211,0.2813457686454058
53,1.0,0.4420124351978302,0.3269899129867554,0.18587971925735475,0.08962002843618393,0.01720528267323971,0.4329083740711212,0.3131233751773834,0.2011338472366333,0.09598584920167923,0.007483627833425999,0.30460332427173853
54,1.0,0.44601584076881406,0.32921268343925475,0.18861999213695527,0.0909259170293808,0.016314920037984848,0.45027235746383665,0.33673784136772156,0.1874002754688263,0.09031203389167786,0.008839284256100654,0.2865515936166048
55,1.0,0.45440075993537904,0.34226269125938413,0.18009880781173707,0.08701072484254838,0.015466144494712352,0.45028122663497927,0.3352495074272156,0.18975948691368102,0.09216983020305633,0.005784318130463362,0.2877136352472007
56,1.0,0.4402915954589844,0.3205697536468506,0.1920832484960556,0.09218180775642396,0.017219173908233642,0.44585992097854615,0.32626994252204894,0.19675966203212739,0.09407002776861191,0.00995107889175415,0.3007807686924935
57,1.0,0.438951188325882,0.31941562294960024,0.19084767997264862,0.09167646169662476,0.017129700258374216,0.4542459547519684,0.33897329568862916,0.1869322270154953,0.09055491089820862,0.009564858302474022,0.28705199621617794
58,1.0,0.435283899307251,0.31878532767295836,0.18379217386245728,0.08895536661148071,0.017167789116501807,0.4355314910411835,0.3234149694442749,0.18274083137512206,0.0879664197564125,0.008143976144492627,0.27885122727602724
59,1.0,0.4371506869792938,0.32407978773117063,0.17892974615097046,0.08595372289419174,0.016280571930110455,0.4149651527404785,0.3078186810016632,0.17426937520504,0.08403108268976212,0.006919617112725973,0.2652200750075281
60,1.0,0.42916259765625,0.3107327938079834,0.18756577074527742,0.08996010273694992,0.015898154117166996,0.42642809748649596,0.31248717904090884,0.18588773012161255,0.08910303264856338,0.006750266999006271,0.2817410297691822
61,1.0,0.450224244594574,0.3325053691864014,0.18403749763965607,0.08881202191114426,0.016929281130433082,0.43477256298065187,0.31559547781944275,0.19254223108291627,0.09286680817604065,0.007397109270095825,0.29280614852905273
62,1.0,0.4398398458957672,0.3242002785205841,0.18117493987083436,0.08746172189712524,0.014741029776632785,0.46067860126495364,0.3429100811481476,0.19146179258823395,0.09164198338985444,0.006155537813901902,0.28925931379199027
63,1.0,0.43846847414970397,0.31979660987854003,0.1851011961698532,0.08915741294622422,0.015724936686456203,0.45003440976142883,0.32918243408203124,0.19482043385505676,0.09381491392850876,0.0063230045139789585,0.29495835229754447
64,1.0,0.4562064290046692,0.3352652847766876,0.1894785135984421,0.09058405309915543,0.015259620361030101,0.42185444831848146,0.3120248317718506,0.17506099939346315,0.0846710130572319,0.006876984983682633,0.26660899743437766
65,1.0,0.4273049235343933,0.30303101539611815,0.19201779663562774,0.09231370240449906,0.017225604318082333,0.4349674999713898,0.32193016409873965,0.17965471744537354,0.08681072443723678,0.007068301364779472,0.2735337432473898
66,1.0,0.428520542383194,0.31667584776878355,0.1710397869348526,0.08251127898693085,0.016378580033779143,0.4255247175693512,0.313010162115097,0.17908911406993866,0.08560553640127182,0.007925517112016677,0.27262016758322716
67,1.0,0.42588316202163695,0.30585387349128723,0.18418284356594086,0.0885737419128418,0.016179211623966693,0.4388865649700165,0.32352590560913086,0.178630068898201,0.08626050800085068,0.01233128346502781,0.2772218603640795
68,1.0,0.4222263276576996,0.30700339674949645,0.17412039935588836,0.08431022763252258,0.017017265036702155,0.4199828028678894,0.31003114581108093,0.17451091706752778,0.08339824974536895,0.006635136902332306,0.264544303715229
69,1.0,0.4189383625984192,0.30199849009513857,0.1778026521205902,0.08575773239135742,0.015409553237259389,0.45562286376953126,0.3367799699306488,0.18669757544994353,0.09009015411138535,0.006929842289537191,0.2837175718508661
70,1.0,0.4444207906723022,0.33034401535987856,0.173053577542305,0.08345555514097214,0.01461423933506012,0.44338166117668154,0.32109314799308775,0.19246373176574708,0.09271438270807267,0.006009654980152846,0.29118776945397257
71,1.0,0.4366717040538788,0.3217961251735687,0.17341166734695435,0.08405270129442215,0.013968280889093876,0.39856743812561035,0.2860893189907074,0.17557076811790467,0.08473383337259292,0.006339688505977392,0.266644289996475
72,1.0,0.4233590364456177,0.3039557635784149,0.18092041015625,0.08728970289230346,0.01346894521266222,0.430433988571167,0.30958040356636046,0.1886104553937912,0.09104409366846085,0.005887969862669706,0.2855425189249218
73,1.0,0.41131041049957273,0.29803444147109986,0.16946476697921753,0.08210916519165039,0.014082087203860283,0.4446374475955963,0.3236847519874573,0.1877124398946762,0.09109769314527512,0.005367617029696703,0.284177750069648
74,1.0,0.4349603414535522,0.3175723969936371,0.17758844792842865,0.08504776358604431,0.013096411898732185,0.42163205742835996,0.3182465672492981,0.1614469349384308,0.07722552120685577,0.004899074137210846,0.24357153028249742
75,1.0,0.44095510244369507,0.32373773455619814,0.1751983344554901,0.08457421511411667,0.013575265742838382,0.43581711649894717,0.3137999475002289,0.18791860938072205,0.09044839888811111,0.007212748751044273,0.2855797570198774
76,1.0,0.41145563721656797,0.2962806224822998,0.1705838531255722,0.08233714550733566,0.014545520767569542,0.4468814194202423,0.31747469305992126,0.19943388998508454,0.0946022018790245,0.009453768655657769,0.30348986051976684
77,1.0,0.41844685673713683,0.29700174927711487,0.17935729622840882,0.0865053653717041,0.015207734517753124,0.417216545343399,0.29314292669296266,0.19367149770259856,0.09212503880262375,0.0044117670506238936,0.2902083035558462
78,1.0,0.4208817362785339,0.30172563791275026,0.1755351185798645,0.08466868698596955,0.014572174102067948,0.4165718793869019,0.2987188518047333,0.17735571265220643,0.08588540852069855,0.008820784464478492,0.27206190563738347
79,1.0,0.42093865275382997,0.3035776257514954,0.1727757453918457,0.08351033478975296,0.013270139135420323,0.41799392700195315,0.30184382796287534,0.1769115447998047,0.0855317011475563,0.005400236882269383,0.2678434828296304
80,1.0,0.41768454313278197,0.29354522824287416,0.18206340372562407,0.08804283291101456,0.013932663016021252,0.4272964775562286,0.31082484126091003,0.17809983789920808,0.08534237742424011,0.005266547203063965,0.26870876252651216
81,1.0,0.41819063425064085,0.3015498459339142,0.17030148208141327,0.0823544979095459,0.013394901528954506,0.4526855170726776,0.3355527937412262,0.1786781817674637,0.08566310852766038,0.005047521367669105,0.2693888116627932
82,1.0,0.4288106858730316,0.3102181196212769,0.17317430973052977,0.0833194985985756,0.01374493408948183,0.4663260459899902,0.34013969302177427,0.18756400048732758,0.08968739807605744,0.011476938985288144,0.2887283375486731
83,1.0,0.42978532910346984,0.31327287554740907,0.16962664425373078,0.08176838159561158,0.013172103278338908,0.4360702395439148,0.3179559588432312,0.17786612510681152,0.08585060983896256,0.005475794058293104,0.2691925290040672
84,1.0,0.41442745327949526,0.2993940234184265,0.16702407002449035,0.08056584745645523,0.012815087474882603,0.4313841462135315,0.3119763195514679,0.17912596464157104,0.08603593111038207,0.006557462550699711,0.27171935830265287
85,1.0,0.4142161667346954,0.2954208791255951,0.17042917609214783,0.08263076096773148,0.01438310295343399,0.44148614406585696,0.32328605055809023,0.17635914981365203,0.08550662994384765,0.005424810200929641,0.26729058995842936
86,1.0,0.4317581355571747,0.3053436279296875,0.18349456191062927,0.08790404945611954,0.013898770324885845,0.43156948685646057,0.3078283786773682,0.18065695762634276,0.08767199516296387,0.009992208145558835,0.2783211609348655
87,1.0,0.4005205988883972,0.2823548376560211,0.16943079829216004,0.08191642612218857,0.013536768592894077,0.47964351177215575,0.3553608536720276,0.18287574350833893,0.0881883054971695,0.008547944575548172,0.2796119935810566
88,1.0,0.4263800263404846,0.30759655833244326,0.17110297381877898,0.08257957547903061,0.012179552018642426,0.4416926681995392,0.3179021060466766,0.18305752277374268,0.08829255104064941,0.006559770088642836,0.2779098439030349
89,1.0,0.416731584072113,0.29666149616241455,0.17356473803520203,0.08299937099218369,0.012352344021201134,0.4378299415111542,0.3194272816181183,0.17429451644420624,0.08473327457904815,0.005289917811751366,0.26431770883500577
90,1.0,0.41079707741737365,0.2927505910396576,0.1690055936574936,0.08183955997228623,0.011571842804551124,0.4099109053611755,0.2834533631801605,0.18792605698108672,0.09001378864049911,0.0052340876311063765,0.2831739332526922
91,1.0,0.41859092116355895,0.2987558305263519,0.1721171736717224,0.08292047530412675,0.011178581416606903,0.42883542776107786,0.3070086479187012,0.1804658979177475,0.08719859570264817,0.0035667842254042625,0.2712312778457999
92,1.0,0.40507449507713317,0.28891622424125674,0.1659017264842987,0.07987397909164429,0.011516736075282096,0.44213064312934874,0.3304355084896088,0.16446419060230255,0.0791946828365326,0.004478043504059314,0.24813691694289444
93,1.0,0.38989749550819397,0.2733509838581085,0.16574739217758178,0.08001190423965454,0.011411206051707267,0.4205979943275452,0.3059430062770844,0.16707923114299775,0.08101305365562439,0.005130354687571526,0.25322263948619367
94,1.0,0.4240766942501068,0.3054585874080658,0.1689553052186966,0.08099825233221054,0.011712506040930748,0.4286006152629852,0.3087048947811127,0.17419041693210602,0.08429931551218033,0.0056971943937242035,0.26418692683801054
95,1.0,0.41134303212165835,0.2915812373161316,0.16895228624343872,0.08178607523441314,0.011749586462974549,0.41182316541671754,0.29620670676231386,0.16801893711090088,0.08090719878673554,0.005571319721639156,0.25449745561927556
96,1.0,0.410690051317215,0.28799706101417544,0.17333104610443115,0.083284193277359,0.01225844956934452,0.4438607573509216,0.3165033936500549,0.18655107617378236,0.08900675922632217,0.005065597034990788,0.2806234324350953
97,1.0,0.40928022265434266,0.2916332960128784,0.1650044322013855,0.07979714870452881,0.011677842028439045,0.43942797780036924,0.32032599449157717,0.17308313846588136,0.08312835544347763,0.004790965653955937,0.2610024595633149
98,1.0,0.39795565605163574,0.27674194276332853,0.1699543595314026,0.08212788254022599,0.011549560911953449,0.42532371878623965,0.306465208530426,0.17131392657756805,0.08309792131185531,0.0043661040253937244,0.2587779519148171
99,1.0,0.41146467328071595,0.28861984610557556,0.17212873995304107,0.08287800550460815,0.011770682223141194,0.4579096794128418,0.3246022164821625,0.1924733191728592,0.09282902926206589,0.0047374098561704155,0.2900397582910955
100,1.0,0.4136801540851593,0.29085256457328795,0.17168864607810974,0.082864710688591,0.01125031355768442,0.47843657732009887,0.3470707893371582,0.19083812534809114,0.09103366136550903,0.004329030914232135,0.2862008176278323
101,1.0,0.4128698170185089,0.29056925773620607,0.17052272260189055,0.08224829733371734,0.011213328689336777,0.46068316102027895,0.33280882239341736,0.18293936252593995,0.08859022855758666,0.004660738632082939,0.27619032971560953
102,1.0,0.4181910872459412,0.28900753855705263,0.18095968961715697,0.0864994466304779,0.011536647379398347,0.43163345456123353,0.31722477078437805,0.1644226938486099,0.07826798260211945,0.00519695533439517,0.24788763178512455
103,1.0,0.4097560942173004,0.2908634603023529,0.16378549635410308,0.07939042448997498,0.011524784564971923,0.41029220819473267,0.294563490152359,0.16480154395103455,0.07956380099058151,0.004431565850973129,0.24879691079258917
104,1.0,0.40578982830047605,0.2880591988563538,0.16189883053302764,0.07855829894542694,0.010994729958474636,0.4647777259349823,0.3393480956554413,0.17884294986724852,0.08528590202331543,0.005888813268393278,0.27001766515895725
105,1.0,0.4173865556716919,0.2946863830089569,0.1694835126399994,0.08135798424482346,0.011501296795904637,0.4529971718788147,0.3184003889560699,0.18936427235603331,0.0912141114473343,0.0072323339059948925,0.2878107177093625
106,1.0,0.41676762104034426,0.2952571868896484,0.16607988476753235,0.08050481826066971,0.011593365855515004,0.45505457520484927,0.3463824033737183,0.1538756638765335,0.07407300472259522,0.003955059684813023,0.23190372828394173
107,1.0,0.39843119978904723,0.278085994720459,0.1648733139038086,0.0796289399266243,0.010866757482290268,0.4764546573162079,0.3452259421348572,0.184441938996315,0.08952213078737259,0.004471990279853344,0.27843606006354094
108,1.0,0.4012186288833618,0.2864987075328827,0.15659545361995697,0.07583789229393005,0.010114805586636067,0.41136541962623596,0.2996195912361145,0.1559320420026779,0.07603607922792435,0.004056826606392861,0.23602494783699512
109,1.0,0.4077553689479828,0.2906956136226654,0.15922633409500123,0.07692642956972122,0.010843944922089576,0.45244388580322265,0.32030763626098635,0.18569157123565674,0.08962820023298264,0.004054560698568821,0.2793743321672082
110,1.0,0.41463965773582456,0.2891585648059845,0.17145656645298005,0.08238226324319839,0.010756783559918404,0.4291794180870056,0.30236605405807493,0.17880406677722932,0.08527456521987915,0.004403801448643207,0.2684824334457517
111,1.0,0.4064635097980499,0.2836658775806427,0.1672601580619812,0.08076246976852416,0.009806818328797817,0.4542429268360138,0.318236643075943,0.18946583867073058,0.0916287511587143,0.004632217576727271,0.2857268074061722
112,1.0,0.40493685007095337,0.2871042609214783,0.1600014239549637,0.07711720764636994,0.009750120341777802,0.44503325819969175,0.3209517300128937,0.17190239429473878,0.08339149504899979,0.004367807134985924,0.25966169647872445
113,1.0,0.4095111906528473,0.28760329484939573,0.16446937024593353,0.07955560982227325,0.01036441046744585,0.4216638505458832,0.28751024007797243,0.1869097739458084,0.08972198218107223,0.004380028881132603,0.2810117850080132
114,1.0,0.3899534344673157,0.2720102369785309,0.15784224569797517,0.07666041105985641,0.010589506290853024,0.42343941926956175,0.31076213121414187,0.15509604811668395,0.0751918762922287,0.004246998764574528,0.23453492317348718
115,1.0,0.39861937165260314,0.27968730926513674,0.15954232215881348,0.07702754735946656,0.010419549234211446,0.42901948690414426,0.3013974666595459,0.17591048777103424,0.08504951447248459,0.004226186871528625,0.2651861891150475
116,1.0,0.40667123198509214,0.28616642355918886,0.16142089664936066,0.07821288406848907,0.009684557840228081,0.44880357980728147,0.331811261177063,0.1604974240064621,0.07792396694421769,0.0036659111734479665,0.24208730212412777
117,1.0,0.40892271399497987,0.28836838603019715,0.1618364155292511,0.07791004478931426,0.009549119137227535,0.4849508762359619,0.3503174424171448,0.18562629520893098,0.08886101692914963,0.0046717051416635515,0.2791590172797442
118,1.0,0.4098176956176758,0.28543504476547243,0.16578880548477173,0.08003396242856979,0.01044504027813673,0.4322260618209839,0.2966830849647522,0.18604422807693483,0.08905180096626282,0.005169501435011626,0.28026553047820923
119,1.0,0.4035152018070221,0.2801284372806549,0.1643907219171524,0.07900144755840302,0.010520648583769799,0.43560013771057127,0.310972660779953,0.16983914673328399,0.08242771774530411,0.0035561032127588987,0.255822967691347
120,1.0,0.4026426672935486,0.28198391795158384,0.15957700610160827,0.07748413234949111,0.009752274304628373,0.43416960835456847,0.30508357286453247,0.1758003830909729,0.0847318172454834,0.00432424321770668,0.264856443554163
121,1.0,0.4025726795196533,0.27989444732666013,0.16176169812679292,0.07842090129852294,0.010221993923187256,0.45093402862548826,0.3143824994564056,0.1853962153196335,0.08961002975702285,0.004151274915784597,0.27915751999244093
122,1.0,0.4112218081951141,0.28780522346496584,0.16307302713394164,0.07843442559242249,0.010384675115346909,0.44110989570617676,0.30953397154808043,0.18002743422985076,0.08584589958190918,0.003606665786355734,0.26947999959811564
123,1.0,0.39913047552108766,0.27618964314460753,0.16117344200611114,0.07833223044872284,0.009919851087033749,0.44094967246055605,0.3174159288406372,0.16699544191360474,0.08078807443380356,0.0033295740839093925,0.2511130904313177
124,1.0,0.39979100227355957,0.27814284563064573,0.16036078333854675,0.07716128081083298,0.009434798546135426,0.4583464443683624,0.33698585629463196,0.16158539950847625,0.07896162569522858,0.004651529528200626,0.24519855473190547
125,1.0,0.40325185656547546,0.2835223972797394,0.15592671930789948,0.07547811716794968,0.010539330542087555,0.4359893023967743,0.2944131314754486,0.192216357588768,0.09138460755348206,0.0042749705724418165,0.2878759357146919
126,1.0,0.4094356060028076,0.2816503345966339,0.16669489741325377,0.08039715588092804,0.010761999897658825,0.4381755292415619,0.31588334441184995,0.16306418180465698,0.07932326197624207,0.003753528743982315,0.24614097252488137
127,1.0,0.403106826543808,0.2828167200088501,0.15678419172763824,0.07569441199302673,0.009544995799660682,0.4208401501178741,0.30283445715904234,0.15542737245559693,0.07586619704961776,0.005321852397173643,0.23661542190238832
128,1.0,0.40596629977226256,0.2824767708778381,0.15951399207115174,0.0772790178656578,0.010749860666692257,0.4420750319957733,0.30984742641448976,0.17549020051956177,0.0844205692410469,0.005763103719800711,0.2656738734804094
129,1.0,0.40274437665939333,0.2823944091796875,0.1559673875570297,0.07530959695577621,0.009601563587784767,0.4578626394271851,0.324360328912735,0.1784762740135193,0.08577910512685775,0.0033526211977005006,0.2676080003380776
130,1.0,0.39403014779090884,0.27363688349723814,0.15491604208946227,0.07515512704849243,0.009919916279613972,0.4918554723262787,0.3507511973381042,0.18829701244831085,0.09023108929395676,0.003831880912184715,0.28235998265445234
131,1.0,0.4144753277301788,0.28851165175437926,0.16243996918201448,0.07841744720935821,0.009973930567502976,0.4565057516098022,0.31733497977256775,0.18529483675956726,0.08840768784284592,0.004431647434830666,0.27813417203724383
132,1.0,0.40130062103271485,0.2792649924755096,0.15684536397457122,0.07582605481147767,0.009604785963892937,0.4393141448497772,0.30783175826072695,0.17375947535037994,0.08380002826452256,0.003619737457484007,0.2611792410723865
