epoch,train_total,train_bending,train_axial,val_total,val_bending,val_axial
1,1.0802305877208709,0.44323758482933046,0.636993008852005,0.3721376895904541,0.15392121970653533,0.218216472864151
2,0.32625657320022583,0.14328515976667405,0.18297141417860985,0.1433800220489502,0.05123223215341568,0.09214778989553452
3,0.18031805008649826,0.07071945257484913,0.1095985971391201,0.08695190846920013,0.031933031231164935,0.05501887649297714
4,0.13298298940062522,0.05378686636686325,0.07919612303376197,0.057864464819431305,0.01956925615668297,0.03829520866274834
5,0.10103134587407112,0.039489343762397766,0.06154199987649918,0.03620065748691559,0.011252732202410697,0.02494792602956295
6,0.0806998960673809,0.032294825091958045,0.0484050702303648,0.03355703353881836,0.010713333077728749,0.022843700647354127
7,0.07121404670178891,0.02838410995900631,0.04282993637025356,0.021301701292395593,0.00663295304402709,0.014668748155236245
8,0.06472050696611405,0.024827787093818186,0.03989271856844425,0.018265876546502115,0.005336268059909344,0.012929609045386314
9,0.06374889761209487,0.025519294291734697,0.03822960220277309,0.022200161963701247,0.00675159553065896,0.015448565781116485
10,0.05586342103779316,0.022703619115054606,0.03315980136394501,0.019469161704182624,0.006567465793341398,0.01290169581770897
11,0.05351410955190659,0.021260835230350494,0.0322532745078206,0.014352950453758239,0.005849087424576282,0.008503863215446472
12,0.04615560434758663,0.018655204959213734,0.027500399760901927,0.011202767863869667,0.003993330709636212,0.007209437247365713
13,0.04309228546917439,0.017589277401566506,0.025503008067607878,0.009710422717034817,0.0034862160682678223,0.006224206462502479
14,0.041526642814278605,0.01786790508776903,0.023658738099038602,0.00904518850147724,0.003143020533025265,0.005902167968451976
15,0.03870412223041057,0.01628247257322073,0.022421649470925332,0.00953032188117504,0.0037527659442275763,0.005777556076645851
16,0.037862162292003634,0.015880379546433687,0.021981782838702203,0.008717738091945648,0.0026248082518577575,0.006092929653823376
17,0.03628038261085749,0.016099627874791623,0.020180754736065863,0.009756862744688987,0.003532836213707924,0.0062240265309810635
18,0.037019376456737516,0.01576152890920639,0.0212578471750021,0.00795337688177824,0.002754608727991581,0.005198767967522144
19,0.03382333554327488,0.014125589933246373,0.01969774514436722,0.0065265211276710035,0.00204239571467042,0.0044841253198683265
20,0.030892619118094444,0.013182125706225633,0.01771049350500107,0.006870390940457582,0.002213887311518192,0.00465650362893939
21,0.031797108426690104,0.013576937559992074,0.0182201711460948,0.0062763277441263195,0.00246694628149271,0.0038093813695013524
22,0.0302906047552824,0.012835697922855615,0.01745490627363324,0.0057818499393761155,0.0022011924535036086,0.0035806574858725073
23,0.028768565505743027,0.012078354507684708,0.01669021062552929,0.00549732856452465,0.0016389151569455862,0.0038584132678806784
24,0.028725718334317207,0.011917064338922501,0.016808653809130193,0.005854367464780808,0.0023736807517707346,0.0034806865733116865
25,0.027594790607690812,0.01159501662477851,0.015999773982912302,0.005512210726737976,0.00234275022521615,0.0031694605015218256
26,0.026786808110773563,0.011646598111838102,0.015140209719538689,0.005625877529382706,0.0024520882405340673,0.00317378924228251
27,0.027174586057662965,0.011425727512687445,0.01574885854497552,0.00492748124524951,0.0021835468709468842,0.002743934281170368
28,0.025883954390883444,0.010931853484362365,0.014952100720256567,0.005137478094547987,0.0015944615006446838,0.0035430165939033032
29,0.026007589511573316,0.01116314809769392,0.014844441507011651,0.006309839338064194,0.002969000581651926,0.003340838709846139
30,0.0266970993950963,0.01135348966345191,0.015343609359115362,0.004175634402781725,0.0017640199279412628,0.0024116143584251406
31,0.02537308931350708,0.01078381547704339,0.014589273743331433,0.004963953699916601,0.001516153523698449,0.0034478001296520235
32,0.024729697220027446,0.01065882360562682,0.014070873707532882,0.005587106756865978,0.0020216407254338266,0.003565466031432152
33,0.02468935530632734,0.009953167662024498,0.014736187551170588,0.005100646149367094,0.0015424060635268687,0.0035582401789724825
34,0.024862751923501493,0.010322776716202497,0.014539975114166737,0.005403247289359569,0.002010658383369446,0.0033925887662917377
35,0.024203969165682793,0.010424898937344551,0.013779070042073727,0.006426520552486182,0.0020918729715049267,0.004334647580981255
36,0.025533628277480604,0.010204231645911933,0.015329396538436412,0.004454406257718801,0.0017534450627863408,0.0027009611018002032
37,0.022729235328733922,0.009874289948493242,0.012854945473372936,0.0036076605319976807,0.001224659732542932,0.002383000822737813
38,0.02282914109528065,0.00970890000462532,0.013120241183787584,0.00418619615957141,0.0017565646674484014,0.0024296315386891365
39,0.021904285810887814,0.009412045404314996,0.012492240127176046,0.00370414387434721,0.0016272732755169272,0.0020768707152456047
40,0.021935590729117393,0.00932546155527234,0.012610129080712795,0.004081440903246403,0.00172844585031271,0.002352995006367564
41,0.021044718846678735,0.008776538213714958,0.012268180400133133,0.005209272727370262,0.0017677908763289452,0.003441481711342931
42,0.021159487403929235,0.008637144416570663,0.01252234298735857,0.003398250928148627,0.0011819872073829175,0.002216263674199581
43,0.020888103544712065,0.009190092980861663,0.011698010936379432,0.0034759385045617817,0.001656097685918212,0.00181984081864357
44,0.02015634160488844,0.008560904767364264,0.011595436837524176,0.0037416214589029552,0.0017519190674647688,0.001989702391438186
45,0.020483806170523165,0.008595270849764348,0.011888535227626562,0.0054133526049554345,0.0016801283694803716,0.0037332242354750633
46,0.02006842363625765,0.008344608452171087,0.01172381518408656,0.0030777750071138144,0.0011225508525967598,0.0019552241079509257
47,0.021351442113518714,0.008898260723799466,0.012453181762248277,0.003851786255836487,0.0015403953846544027,0.002311390778049827
48,0.02024986557662487,0.008390853274613619,0.011859012022614478,0.004568232968449592,0.0022540067788213492,0.0023142261896282436
49,0.01962627228349447,0.008405767939984798,0.011220504157245159,0.0033845203928649426,0.001270105130970478,0.0021144152618944646
50,0.01977183260023594,0.008365953201428055,0.011405879445374013,0.003414893476292491,0.0017172082792967559,0.0016976851504296065
51,0.019269149750471115,0.007798073440790176,0.011471076309680939,0.002818500390276313,0.0010608562966808676,0.0017576441867277026
52,0.018477273546159266,0.007613312732428312,0.010863960534334183,0.003173776902258396,0.0010887220269069076,0.002085054898634553
53,0.018844305910170077,0.007866381760686636,0.010977924056351184,0.003634021617472172,0.0013954250374808908,0.0022385966032743452
54,0.01874633729457855,0.007949482835829257,0.01079685427248478,0.0031443524174392225,0.001540495455265045,0.0016038569854572415
55,0.01842413656413555,0.00765626821666956,0.010767868254333735,0.0033355980180203916,0.001200749515555799,0.0021348485257476567
56,0.018824400007724763,0.008010341599583626,0.010814058501273394,0.0033073161263018846,0.0012070499826222659,0.002100266143679619
57,0.01819406934082508,0.008069328172132373,0.010124740935862065,0.0038781089708209036,0.001795265357941389,0.0020828435197472574
58,0.017883898131549357,0.0074554610066115854,0.010428437124937772,0.002959246374666691,0.0010818796698004007,0.0018773666583001614
59,0.018279187381267548,0.00764403510838747,0.01063515217974782,0.002548130927607417,0.0010740458499640226,0.0014740851242095233
60,0.018258220329880715,0.00821674126200378,0.010041478835046292,0.0029946052934974434,0.0015574963996186852,0.0014371089404448868
61,0.016872453130781652,0.007262370781973004,0.009610082395374775,0.003133062086999416,0.0016113098710775376,0.001521752239204943
62,0.017966188676655292,0.007559279911220074,0.010406908579170704,0.0026068743783980606,0.0010007134871557355,0.0016061609610915184
63,0.017051357217133044,0.007341812131926417,0.009709545224905015,0.0026984796393662693,0.0009923666482791304,0.0017061129678040744
64,0.017338946089148523,0.007449304405599833,0.009889641404151916,0.0027268206235021354,0.0011240076972171664,0.0016028129262849688
65,0.01695915963500738,0.007302738400176168,0.009656421281397343,0.002672542538493872,0.0013061964185908438,0.0013663461431860924
66,0.016775190457701684,0.007143667712807655,0.009631522744894028,0.002311170846223831,0.0007157239480875433,0.00159544690977782
67,0.016565657034516335,0.007161855464801192,0.0094038013368845,0.002624307433143258,0.0011721794493496419,0.0014521279837936163
68,0.01669087987393141,0.007033713534474373,0.00965716615319252,0.0026026325300335883,0.001061126682907343,0.0015415058471262455
69,0.016676710173487663,0.0070611038710922,0.009615606255829334,0.0021874711383134127,0.0008242502342909574,0.0013632208108901977
70,0.016235634591430424,0.006848883256316185,0.009386751428246498,0.0027985699009150265,0.0011156132910400628,0.0016829566098749637
71,0.01606570901349187,0.006743142940104007,0.009322565887123347,0.0030644830781966447,0.0014091713121160865,0.001655311812646687
72,0.016745008993893862,0.007221318827942014,0.00952369011938572,0.002455710805952549,0.0012127149617299437,0.0012429958675056695
73,0.01648785062134266,0.006885742908343673,0.009602107666432857,0.0025399170815944673,0.0006526229437440634,0.0018872940680012106
74,0.016163016203790903,0.006823943322524428,0.009339073207229376,0.0033112809062004088,0.0016726824920624494,0.0016385984141379594
75,0.015511579252779484,0.006548684043809772,0.008962895255535841,0.0023761970922350885,0.0008807604433968663,0.001495436718687415
76,0.016096315160393716,0.0068628725595772265,0.009233442740514875,0.0022489632945507767,0.000978622166439891,0.0012703411746770143
77,0.016050221025943757,0.006808736640959978,0.009241484384983779,0.002450507879257202,0.001315352600067854,0.0011351552326232194
78,0.015963367372751235,0.006792488927021623,0.009170878492295743,0.002254875935614109,0.0008767758728936315,0.0013781001325696707
79,0.015873163286596537,0.006819681543856859,0.009053481742739677,0.0027084521017968653,0.0011392544955015182,0.0015691974898800255
80,0.016426188871264458,0.0068173874635249375,0.009608801454305649,0.0022675813175737857,0.0009483164642006159,0.00131926485337317
81,0.01651105023920536,0.0071231909096241,0.009387859143316746,0.003005281090736389,0.0015564345754683017,0.0014488465152680875
82,0.015936415176838636,0.006695324694737792,0.00924109062179923,0.002058746013790369,0.0008632561424747109,0.0011954899644479155
83,0.015590622089803219,0.0064473815727978945,0.009143240377306938,0.0039221641141921285,0.0018709672149270773,0.0020511968526989222
84,0.01572204940021038,0.006854505464434624,0.008867544028908015,0.002120803575962782,0.000763269595336169,0.001357533992268145
85,0.015589047502726317,0.006768749142065644,0.008820298360660672,0.0027318157255649565,0.0008046786533668637,0.0019271370954811573
86,0.015462962444871664,0.006576010817661881,0.00888695167377591,0.0038463388569653033,0.0023663141764700413,0.0014800247736275196
87,0.015567202679812908,0.006586539745330811,0.008980662748217582,0.002770555345341563,0.0008303920971229672,0.001940163248218596
88,0.015467470791190863,0.006467449152842164,0.009000021405518055,0.0036547604948282244,0.0017505886498838663,0.001904171798378229
89,0.014866917673498393,0.006324327830225229,0.008542589843273163,0.00278744176030159,0.0007235532510094344,0.0020638884976506232
90,0.01504735490307212,0.006350375385954976,0.008696979470551014,0.0023811796680092813,0.0008949302602559329,0.001486249454319477
91,0.014659119490534066,0.006281133927404881,0.008377985609695316,0.001929222233593464,0.0008156147319823504,0.0011136074550449847
92,0.014549735188484191,0.00591476121917367,0.008634973969310521,0.0021564959548413753,0.0006852110382169485,0.00147128498647362
93,0.014190152566879988,0.005914738541468978,0.008275413792580366,0.0024934297893196345,0.0007587133906781674,0.0017347164917737245
94,0.014485276490449905,0.006053750915452838,0.008431525435298681,0.002613804489374161,0.0011815542122349143,0.0014322502072900533
95,0.01483812928199768,0.006351970881223678,0.00848615849390626,0.0017814773600548506,0.0007055655121803283,0.0010759118245914578
96,0.013515704683959484,0.005640378315001726,0.00787532632239163,0.002885048370808363,0.0010919712716713549,0.00179307721555233
97,0.014486587513238192,0.00589071698486805,0.008595870295539498,0.0016423706896603108,0.0006178949261084199,0.0010244757868349552
98,0.014307206496596336,0.005841164151206613,0.008466042252257467,0.001973700989037752,0.0006794790504500269,0.0012942219385877252
99,0.013806036487221719,0.005800803052261471,0.008005233248695731,0.00287524675950408,0.0012124934466555715,0.0016627533361315728
100,0.014271228574216366,0.005831120908260346,0.008440107759088277,0.0045242439024150375,0.0018413715995848178,0.0026828723028302194
101,0.014597078412771225,0.006018185755237937,0.008578892657533288,0.0023906647227704527,0.0007884996826760471,0.0016021650517359376
102,0.014589420054107904,0.0061040785629302265,0.008485341351479292,0.002364007569849491,0.001029957551509142,0.0013340499950572847
103,0.013507775962352753,0.005689579015597701,0.007818196900188923,0.0022910817060619593,0.000883176364004612,0.0014079052722081541
104,0.01444779271259904,0.00615640664473176,0.008291386254131793,0.002354457415640354,0.0009376223897561431,0.0014168350491672755
105,0.013902722205966712,0.005921071115881205,0.007981650996953249,0.002811475656926632,0.0013394300593063235,0.0014720456209033727
106,0.013789646793156862,0.005659680021926761,0.008129966584965587,0.002680129325017333,0.0006254736217670143,0.002054655645042658
107,0.01357546281069517,0.0056983832269907,0.007877079583704472,0.002131960913538933,0.0007557535078376532,0.0013762074057012796
108,0.013898574654012919,0.006255671940743923,0.0076429026667028666,0.0029465961270034313,0.0015876900404691696,0.0013589061331003905
109,0.014133588317781687,0.005939965695142746,0.008193622576072812,0.0016928498167544602,0.0006823733565397561,0.0010104764252901078
110,0.013681313209235667,0.0056929424405097965,0.00798837086185813,0.002290438488125801,0.0009476281586103142,0.0013428103644400834
111,0.012889196164906025,0.005540284514427185,0.007348911743611098,0.003029568213969469,0.0010868024546653032,0.0019427657127380372
112,0.013885778468102216,0.005544071923941374,0.008341706497594715,0.002830101456493139,0.0006818258669227361,0.002148275543004274
113,0.014203418418765068,0.0058511009905487295,0.00835231738165021,0.0025799266062676907,0.000893348129466176,0.001686578430235386
114,0.01337140193209052,0.005539241852238775,0.00783215994015336,0.0029222695156931877,0.0011235116515308618,0.0017987578874453902
115,0.0133318480104208,0.005539410514757037,0.00779243721626699,0.002728011179715395,0.0008509766077622772,0.0018770345952361823
116,0.01347045199945569,0.005510694440454244,0.007959757512435318,0.0021574325859546662,0.0008994701085612178,0.0012579624308273196
117,0.01325958427041769,0.0054105624556541445,0.007849021861329675,0.0022250724025070666,0.0007569054607301951,0.0014681669417768717
118,0.01379868434742093,0.00536079853773117,0.008437885856255888,0.002663241093978286,0.0009110305225476622,0.0017522105481475592
119,0.013323939219117165,0.005306055163964629,0.008017884055152535,0.0036728948354721068,0.0007484269328415394,0.0029244679026305676
120,0.013594686239957809,0.0053841879591345785,0.008210498187690974,0.003057526284828782,0.0015252390410751104,0.0015322872903198003
121,0.014278684835880994,0.0061588560231029986,0.00811982867307961,0.003672220464795828,0.0012306172167882324,0.0024416033178567887
122,0.013599629793316127,0.005511051835492253,0.008088577911257744,0.0023927721194922924,0.0006929069757461547,0.0016998651204630732
123,0.012653650809079408,0.005317035084590316,0.00733661581762135,0.0025842366740107536,0.0012330907164141535,0.0013511459343135356
124,0.012701281905174255,0.005320182023569942,0.007381099788472056,0.0021046588197350504,0.0009203511988744139,0.0011843075742945075
125,0.011771530844271183,0.004834096506237983,0.006937434244900942,0.0017054088180884718,0.0007652287138625979,0.0009401801042258739
126,0.011867548059672117,0.004976876778528094,0.006890671094879508,0.0013918343698605894,0.0006594430189579726,0.000732391350902617
127,0.011963886860758065,0.004882325418293476,0.007081561535596847,0.0013792133424431086,0.00047317605931311845,0.0009060372598469257
