epoch,train_total,train_curve,train_physics,train_smoothness,train_force_monotonic,train_displacement_monotonic,val_total,val_curve,val_physics,val_smoothness,val_force_monotonic,val_displacement_monotonic
1,0.605918415906323,0.5925681478278653,0.2670051774021926,1.2556863810019352e-06,0.0,0.0,0.3653781681559807,0.3532454275807669,0.2426541711008826,1.6944042986218594e-06,0.0,0.0
2,0.29156855464361275,0.2819025377179407,0.19331881831026382,7.792921991448606e-06,0.0,0.0,0.16920398141062537,0.1597436181334562,0.18920428579629853,1.4708101924381565e-05,0.0,0.0
3,0.14725528879055552,0.13965508964885573,0.15199823303587118,2.8704270966288746e-05,0.0,0.0,0.12157036339820818,0.1139351079976836,0.15269810910834822,3.486572291707447e-05,0.0,0.0
4,0.098988810399915,0.09289814854503438,0.12180252409285042,5.36099988500036e-05,0.0,0.0,0.07705899243091428,0.07087406093298003,0.12368559210106383,6.512137800644607e-05,0.0,0.0
5,0.0720059596666485,0.06682115350701627,0.10367995243353449,8.077785708447681e-05,0.0,0.0,0.05927014645448951,0.053769535476038625,0.10999427656101626,8.964292599473062e-05,0.0,0.0
6,0.057264338865591465,0.05265072732451995,0.09225091975016199,0.0001065471025137824,0.0,0.0,0.05580661340161811,0.050949018050071807,0.09712902636722076,0.0001143710084698098,0.0,0.0
7,0.04718984976695601,0.0430539002274252,0.08269294350390222,0.00013026508482641712,0.0,0.0,0.0496013141128906,0.04520063637647518,0.08798697421024013,0.00013287180221130594,0.0,0.0
8,0.04118605809179461,0.03744525192957965,0.07478576662244311,0.00015174604299445608,0.0,0.0,0.038622045395679254,0.034800682112921116,0.07639646973720816,0.00015393575250041174,0.0,0.0
9,0.03506551799927927,0.031711556221459325,0.06704427793527105,0.0001747851868776996,0.0,0.0,0.036538702613392544,0.03320240486673144,0.06669019382706909,0.00017875323388833811,0.0,0.0
10,0.03203781197547533,0.028987381849319312,0.060969368078906065,0.0001961506228407572,0.0,0.0,0.036319886477187625,0.03338664847231188,0.05862476752940998,0.00020000881225758687,0.0,0.0
11,0.028160882598845062,0.02538727737820832,0.05542858229700927,0.00021762955944190263,0.0,0.0,0.03418641287920087,0.031411068462008654,0.05546423158673353,0.00021323773348000074,0.0,0.0
12,0.025526996360273117,0.022975808550502845,0.05097645759867255,0.00023651610204214409,0.0,0.0,0.0371274342543857,0.034644875120978025,0.04960235286244126,0.0002442162649754738,0.0,0.0
13,0.023861729913646247,0.02148872950725305,0.04740935003112076,0.0002532824803481863,0.0,0.0,0.03183465146914471,0.02953762568879959,0.045889601405969885,0.00025455891554038103,0.0,0.0
14,0.020340863650866375,0.018134097521828048,0.04408120698040458,0.0002705754228395997,0.0,0.0,0.03657265198092128,0.03441040124311003,0.04318901198201401,0.00028001751769658956,0.0,0.0
15,0.020805967574239158,0.018716312899805937,0.04173673396562315,0.00028178733352728926,0.0,0.0,0.02970844214392263,0.027620483700965728,0.041705860180217165,0.0002665087108251227,0.0,0.0
16,0.016797036446844507,0.014818289056183046,0.039517039319227454,0.0002895249554162228,0.0,0.0,0.027122551852533983,0.02512575596744238,0.0398820121274438,0.0002695485037145053,0.0,0.0
17,0.01579072758033397,0.013901921534898934,0.03771572636950547,0.00030197260147227554,0.0,0.0,0.029301383831473283,0.027353368846829547,0.038904295809740246,0.0002800166766635727,0.0,0.0
18,0.01477792950311474,0.012958949051536382,0.03631850246126485,0.0003055217470469511,0.0,0.0,0.02453707608199397,0.02277110630516396,0.035260804378709126,0.0002929878741946764,0.0,0.0
19,0.013753924384760629,0.012023979226708602,0.034537040627306434,0.0003093111364557971,0.0,0.0,0.027013535572345867,0.02528825643970523,0.034446300462234854,0.0002963681292427747,0.0,0.0
20,0.012947329087479479,0.011276390949252304,0.03335686895972604,0.0003094679241848718,0.0,0.0,0.02900709388561027,0.02717840910650963,0.036520178321489065,0.00026761963977045273,0.0,0.0
21,0.012693222492316346,0.01107585648798449,0.03228630468866248,0.0003050727768620227,0.0,0.0,0.024130236851268038,0.022504639426289604,0.03245612077934797,0.0002791377603412108,0.0,0.0
