epoch,train_total,train_bending,train_axial,val_total,val_bending,val_axial
1,0.7857910305261612,0.3823948413133621,0.4033961772918701,0.23898457288742064,0.10088716745376587,0.13809740245342256
2,0.18483336567878722,0.08827918693423271,0.09655417874455452,0.07815957516431808,0.028506524115800857,0.04965305253863335
3,0.08929992541670799,0.037934676930308345,0.051365248113870624,0.033127191662788394,0.0123066708445549,0.02082052081823349
4,0.05577121153473854,0.02361590079963207,0.03215531073510647,0.030516206473112106,0.012572204694151878,0.017944001033902167
5,0.044055010005831716,0.018943341076374055,0.02511166986078024,0.018558548763394356,0.006731347553431988,0.011827200837433337
6,0.03417548611760139,0.014650063961744309,0.01952542196959257,0.01993696354329586,0.00815991535782814,0.01177704818546772
7,0.031752335466444494,0.012605334259569645,0.01914700083434582,0.013654518127441406,0.00407073711976409,0.00958378091454506
8,0.028085228987038136,0.01165015585720539,0.016435072850435974,0.012862308323383332,0.005867718625813723,0.006994589976966381
9,0.0266941137611866,0.011394150834530593,0.015299962740391493,0.010432137735188007,0.004176111333072186,0.006256026588380337
10,0.024305075220763684,0.010259155184030533,0.014045920222997665,0.010125127993524075,0.003348053153604269,0.006777074839919806
11,0.023056500032544135,0.010003692004829645,0.013052807841449975,0.007988129463046788,0.0028269224800169467,0.005161206796765327
12,0.021908839978277684,0.009194350987672805,0.01271448889747262,0.007442179322242737,0.0031899788416922094,0.0042522003874182705
13,0.019337795116007327,0.008265946665778756,0.011071848403662442,0.00777878612279892,0.0024479256477206945,0.005330860521644354
14,0.019730628281831742,0.008416372537612914,0.011314255557954312,0.006153326295316219,0.0016857545357197522,0.004467571713030338
15,0.017809291183948518,0.008026672713458537,0.009782618191093207,0.005393977928906679,0.001814036350697279,0.003579941391944885
16,0.017438163794577122,0.007569473749026656,0.009868689719587565,0.005500066839158535,0.002052435092628002,0.003447631653398275
17,0.016742448788136244,0.007017856929451227,0.00972459204494953,0.004271254409104586,0.001607959601096809,0.002663294691592455
18,0.017181485332548617,0.007327068224549293,0.009854416735470295,0.007681288756430149,0.0016579124145209788,0.006023376248776913
19,0.017356511391699313,0.00747152054682374,0.009884990938007831,0.006038944236934185,0.001992085063830018,0.004046859219670296
20,0.0164278756827116,0.0069181259721517565,0.009509749338030815,0.0058687498793005945,0.002189104072749615,0.0036796457599848507
21,0.015352447237819433,0.006559891486540436,0.008792555844411253,0.006725829653441906,0.0019145876867696643,0.0048112418502569195
22,0.014923001546412707,0.006197650218382478,0.008725351234897972,0.006986176036298275,0.0027136442717164756,0.004272531811147928
23,0.01458851620554924,0.006338058831170201,0.00825045737437904,0.0046704825013875965,0.0020957769826054572,0.0025747054256498813
24,0.014148740749806165,0.006149204866960645,0.00799953592941165,0.006615107506513595,0.0032628840301185845,0.0033522236160933973
25,0.013893086463212967,0.006031787488609552,0.007861298974603415,0.003673732792958617,0.0016736065968871116,0.0020001261960715055
26,0.014033709652721882,0.00603698417544365,0.007996725523844362,0.007770783081650734,0.002004689071327448,0.005766093824058771
