epoch,train_total,train_class,train_param,train_closed_loop,val_total,val_class,val_param,val_closed_loop
37,0.36795027256011964,0.2338030144572258,0.2415579468011856,0.02565084882080555,0.3322784423828125,0.19545224606990813,0.2298227518796921,0.012782599963247775
38,0.3689646750688553,0.24131848961114882,0.23913245946168898,0.024139406532049178,0.32087942957878113,0.17961946725845337,0.22838023900985718,0.007077504601329565
39,0.3644855171442032,0.23162569850683212,0.2398025318980217,0.022743930108845234,0.31930436491966246,0.1766037940979004,0.228228160738945,0.007113601267337799
40,0.3644989877939224,0.23128624707460405,0.23974913507699966,0.022766843996942045,0.3206589877605438,0.17728665173053743,0.2287535399198532,0.008155269920825959
41,0.36495099663734437,0.23279241919517518,0.2397265538573265,0.02153227310627699,0.31706385016441346,0.17191492319107055,0.22804872393608094,0.007457711547613144
42,0.36093391478061676,0.2282718077301979,0.2379082828760147,0.021166025660932064,0.3173084855079651,0.1720636487007141,0.22839743196964263,0.006855294480919838
43,0.3597459465265274,0.22657787054777145,0.23738159388303756,0.021105646155774593,0.3147027254104614,0.16941963136196136,0.2275331050157547,0.005720457993447781
44,0.3606821447610855,0.22809192538261414,0.23753562718629836,0.0206831019371748,0.3165275573730469,0.17068662047386168,0.22839366793632507,0.006342204287648201
45,0.35602653622627256,0.22442594319581985,0.2344573989510536,0.02079146783798933,0.31036287546157837,0.16485850214958192,0.22497888207435607,0.006566099636256695
46,0.3527912855148315,0.2112801417708397,0.23659930229187012,0.0229389188811183,0.3142861068248749,0.17024438977241516,0.22564110159873962,0.007658271491527558
47,0.3549205869436264,0.2163246124982834,0.2365841418504715,0.021647107414901258,0.32401215434074404,0.18872030377388,0.225734943151474,0.008334181644022465
48,0.3558315247297287,0.2202344596385956,0.23537130951881408,0.021547877043485642,0.31686352491378783,0.16896263957023622,0.22698369920253753,0.011246895417571068
49,0.3556686133146286,0.21780823320150375,0.2358937606215477,0.02218517307192087,0.3190441012382507,0.17177965342998505,0.22807616889476776,0.01036345660686493
50,0.35438903570175173,0.2128803014755249,0.23691035956144332,0.02207705210894346,0.3121756136417389,0.16068457067012787,0.22721508145332336,0.009236490726470948
51,0.3504897803068161,0.21232016384601593,0.23366309702396393,0.02133321911096573,0.3098812460899353,0.16254153847694397,0.22340490520000458,0.010411161556839943
52,0.34889050722122195,0.21018325090408324,0.23332565724849702,0.02094646021723747,0.3142956614494324,0.1693758934736252,0.22644320428371428,0.006329040229320526
53,0.34378127455711366,0.20258431732654572,0.23239621371030808,0.020185808278620244,0.3132371723651886,0.16555022001266478,0.22677466571331023,0.007374783232808113
54,0.34202943444252015,0.19996697306632996,0.2323441356420517,0.01940362937748432,0.3057535707950592,0.15465885996818543,0.2247768759727478,0.007294514961540699
55,0.34622966647148135,0.20299847722053527,0.23441288322210313,0.02063510864973068,0.30391902923583985,0.1526820480823517,0.22402003705501555,0.00711594270542264
56,0.338745653629303,0.19657258540391923,0.2306193768978119,0.0196799686178565,0.30545288920402525,0.1596299886703491,0.2226727396249771,0.005930318962782621
57,0.3400026798248291,0.19983135014772416,0.2307697966694832,0.018634425289928914,0.3037922441959381,0.15250943899154662,0.22454942464828492,0.0059762059710919855
58,0.3394512712955475,0.19851226806640626,0.23078429996967315,0.018821671791374683,0.30363500118255615,0.1552554965019226,0.22317095398902892,0.005672605987638235
59,0.3329780429601669,0.1892874762415886,0.22944034039974212,0.017787944152951242,0.30357094407081603,0.15451852083206177,0.22397988736629487,0.004663572646677494
60,0.33925055861473086,0.1990744635462761,0.23033877164125444,0.01874910406768322,0.29926645159721377,0.1460671305656433,0.22309117615222931,0.006283370312303305
61,0.336918243765831,0.19573431164026261,0.22956302911043167,0.018976140581071377,0.30440290570259093,0.15433555841445923,0.22354744374752045,0.007375334948301315
62,0.3362656831741333,0.19093510657548904,0.23082343935966493,0.019949388690292835,0.30027785897254944,0.14811923503875732,0.22157386541366578,0.009288748539984227
63,0.3329910010099411,0.18845601230859757,0.22873210310935974,0.02006178591400385,0.3044155418872833,0.1538141965866089,0.22431696057319642,0.006382973399013281
64,0.3364207029342651,0.19467988461256028,0.22886027544736862,0.020440970547497272,0.30598160028457644,0.15909334421157836,0.22213298976421356,0.008603861927986145
65,0.3365472167730331,0.19291755557060242,0.23018479496240615,0.0198072774335742,0.3105120599269867,0.15892373621463776,0.227136293053627,0.007827786728739738
66,0.335988312959671,0.19236844927072524,0.23025203943252565,0.019104106351733208,0.3010697603225708,0.14570148587226867,0.22425752878189087,0.007922964170575142
67,0.3298174262046814,0.18401980698108672,0.22861044853925705,0.01839415039867163,0.301032555103302,0.14548086524009704,0.2243848353624344,0.00781456744298339
68,0.3292843759059906,0.18590472787618637,0.2265110895037651,0.01964184269309044,0.29723708629608153,0.14405450820922852,0.2218804657459259,0.006658721715211868
69,0.3301696807146072,0.18911872655153275,0.2264403820037842,0.01833987943828106,0.2972155332565308,0.1480259358882904,0.2198408991098404,0.00672332551330328
70,0.3264033854007721,0.18309303969144822,0.22520209699869156,0.019309539441019298,0.2985489308834076,0.14690751433372498,0.2205952674150467,0.008999799937009811
71,0.3288785547018051,0.1874245285987854,0.22585223615169525,0.018628095649182795,0.3054790675640106,0.16176403164863587,0.22029924690723418,0.008595571480691433
72,0.3261596828699112,0.18075312077999114,0.2267409786581993,0.018084283079952003,0.29836911559104917,0.1477161854505539,0.22062998712062837,0.00776208471506834
73,0.3243657469749451,0.1800650268793106,0.224644635617733,0.019377203285694124,0.29945412278175354,0.14285813570022582,0.22419261634349824,0.0076648635789752
74,0.3241805791854858,0.180281463265419,0.22470978051424026,0.018660135008394717,0.2965118050575256,0.14491586685180663,0.22007494866847993,0.00795785877853632
75,0.3239948809146881,0.1823906794190407,0.223174849152565,0.01924937330186367,0.2953035533428192,0.14538616240024566,0.21919346153736113,0.0068340330384671685
76,0.3230929136276245,0.1800513282418251,0.22426433712244034,0.017605822160840036,0.29440522789955137,0.14657154083251953,0.21840475499629974,0.005429388582706451
77,0.317519810795784,0.17160480320453644,0.22258362472057341,0.018267562612891197,0.2943011462688446,0.14340682625770568,0.219978991150856,0.0052374802529811856
78,0.3176903575658798,0.1729093983769417,0.2222040295600891,0.018063260801136495,0.2899813413619995,0.13420006334781648,0.21993868350982665,0.005885254964232445
79,0.3149279445409775,0.16464529037475586,0.2235397458076477,0.018131107557564974,0.2935201942920685,0.14007354378700257,0.22126037776470184,0.004446105659008026
80,0.3168656527996063,0.17236684113740922,0.2215907856822014,0.01818289961665869,0.28861754536628725,0.13685647249221802,0.21729054152965546,0.005797526054084301
81,0.31718105673789976,0.17275635451078414,0.2218964397907257,0.017812880873680114,0.2904327571392059,0.14001535773277282,0.21788029968738556,0.005089566297829151
82,0.313664847612381,0.16853662878274916,0.22061782330274582,0.017557420209050177,0.2863179802894592,0.13413057327270508,0.2164800673723221,0.005545229464769363
83,0.3175106465816498,0.17388650476932527,0.22150170505046846,0.018131394870579243,0.29178367257118226,0.14412393867969514,0.2167318880558014,0.005979625042527914
84,0.3149539142847061,0.1673298329114914,0.2220958426594734,0.0183863228186965,0.2879818737506866,0.13696495741605758,0.2164975345134735,0.006003723479807377
85,0.3121403455734253,0.1636408358812332,0.22152405083179474,0.017591754626482724,0.28842857480049133,0.13808267414569855,0.2168591469526291,0.005056176614016294
86,0.31115053296089173,0.16662656962871553,0.2191433772444725,0.017387746088206767,0.28917386531829836,0.1325719177722931,0.22040268182754516,0.004970438033342362
87,0.30911864042282106,0.16547041088342668,0.21803254038095474,0.016701788827776908,0.28811960816383364,0.1340751528739929,0.2187248259782791,0.0047143901698291305
88,0.3066800206899643,0.1580176904797554,0.21903771311044692,0.01726691871881485,0.28902907371520997,0.13150287866592408,0.219801464676857,0.006952325534075499
89,0.31092663407325744,0.15999656021595002,0.22149178832769395,0.01887312941253185,0.28665088415145873,0.12901499271392822,0.21867374777793885,0.006939297914505005
90,0.3067628055810928,0.1588590309023857,0.2182292103767395,0.01820815969258547,0.2883109450340271,0.1305152431130409,0.21938702166080476,0.007332594320178032
91,0.30416370928287506,0.1545918121933937,0.2179354965686798,0.017864606715738772,0.2871270477771759,0.12726669907569885,0.22100987732410432,0.004967635590583086
92,0.30694676339626314,0.16098261922597884,0.2175618290901184,0.017787261120975017,0.2843342423439026,0.1305060565471649,0.21566772758960723,0.006826986093074083
93,0.30265637338161466,0.1547815591096878,0.21686705499887465,0.016797069925814867,0.2834682583808899,0.12541248500347138,0.21751517355442046,0.006493698433041572
94,0.3064719498157501,0.158894145488739,0.21849479526281357,0.01706017106771469,0.28165837526321413,0.12547477185726166,0.2165122002363205,0.004817580990493298
95,0.30030464231967924,0.14789081811904908,0.21777798235416412,0.0171625018119812,0.2780479609966278,0.11795870959758759,0.21593047082424163,0.006276293471455574
96,0.30206919014453887,0.15725491046905518,0.21481998562812804,0.017243486549705266,0.2796684741973877,0.12658668756484986,0.2124743342399597,0.007801598496735096
97,0.2990177184343338,0.14463009759783746,0.2174419194459915,0.018521494604647158,0.28822563886642455,0.13708514273166655,0.2174305349588394,0.0045050705783069135
98,0.2995412230491638,0.1514086753129959,0.21496750116348268,0.01773876855149865,0.27850314378738406,0.12360262870788574,0.21333295702934266,0.006737719941884279
99,0.3040835499763489,0.15534936785697936,0.21729392260313035,0.018229886144399642,0.2800555646419525,0.11785427033901215,0.217367422580719,0.007522029709070921
100,0.29866927266120913,0.1471851050853729,0.21590115875005722,0.018351151142269373,0.2758216142654419,0.11848301738500595,0.214495849609375,0.004168529063463211
101,0.29907624125480653,0.1493619590997696,0.21574198305606843,0.017306572757661343,0.27330379486083983,0.11304249465465546,0.2138499766588211,0.005865167453885078
102,0.29658091962337496,0.14715334624052048,0.21461506485939025,0.016778360493481158,0.28430508375167846,0.1247731477022171,0.21842678487300873,0.006983439717441797
103,0.30305970907211305,0.15751548409461974,0.2153935208916664,0.017816898226737977,0.27127546072006226,0.11501682996749878,0.2104930728673935,0.006547944247722625
104,0.2960606426000595,0.14718872606754302,0.21384330987930297,0.017245931830257178,0.2762846052646637,0.12143758535385132,0.21325657665729522,0.004618490487337113
105,0.29290168881416323,0.1434256389737129,0.21293502449989318,0.016507672425359488,0.2802910029888153,0.12157270461320877,0.21682386696338654,0.005361575540155173
106,0.29264817237854,0.14263438433408737,0.21262234449386597,0.01741727441549301,0.2686319649219513,0.10698507130146026,0.2117638885974884,0.00675109513103962
107,0.290668660402298,0.14192395955324172,0.21086653620004653,0.01768029313534498,0.2741150736808777,0.11609883457422257,0.21353031694889069,0.005070678889751434
108,0.29330894351005554,0.1454465240240097,0.21208904385566713,0.01699328040704131,0.2691101491451263,0.10899805128574372,0.21192363202571868,0.005374981649219989
109,0.29211653470993043,0.142195862531662,0.21299488544464112,0.01604743367061019,0.2737849533557892,0.11817847788333893,0.21282811164855958,0.0037352021783590315
110,0.2890693634748459,0.1377050258219242,0.21186955273151398,0.01669461149722338,0.2798989713191986,0.12549231052398682,0.2147835910320282,0.004738453589379787
111,0.29174039959907533,0.14235210567712783,0.2123744234442711,0.016379838902503253,0.2737114131450653,0.11896460950374603,0.21216978132724762,0.004118662606924772
112,0.28665503263473513,0.13424890488386154,0.21109554022550583,0.016870076674968003,0.27682459354400635,0.12358745634555816,0.21246432960033418,0.005133072193711996
113,0.28768245577812196,0.13822230696678162,0.21026970595121383,0.01660321159288287,0.2697510540485382,0.1039512187242508,0.21531839072704315,0.0049141010269522665
114,0.2835676819086075,0.13123946487903596,0.2094825252890587,0.016930849850177766,0.27593902945518495,0.1202525794506073,0.2128528505563736,0.005919806472957134
115,0.2882603108882904,0.1375045195221901,0.21151013821363449,0.015995832718908788,0.27678107619285586,0.1283688575029373,0.21014815270900727,0.004896992072463036
116,0.28958616256713865,0.14292796030640603,0.20999520123004914,0.01625395817682147,0.2677892863750458,0.11056516468524932,0.2103944092988968,0.0042245924472808834
117,0.2838132053613663,0.13149873092770575,0.21024628728628159,0.015635104011744262,0.2701145112514496,0.11017694175243378,0.21265787482261658,0.004736344423145055
118,0.28279622793197634,0.13020949363708495,0.20954614132642746,0.016290684603154658,0.26060656309127805,0.10266381204128265,0.20716592371463777,0.004217472206801176
119,0.278474423289299,0.12846656143665314,0.20605161190032958,0.01637906478717923,0.2724274337291718,0.11909197866916657,0.21073060631752014,0.004301704093813896
120,0.2847032964229584,0.13486181646585466,0.20907221734523773,0.016400343086570502,0.26903746724128724,0.11386933773756028,0.2101900666952133,0.0038254559971392156
121,0.28340342938899993,0.13223058581352234,0.2088677316904068,0.016840810142457485,0.2584823250770569,0.09378378093242645,0.20914141237735748,0.0048980691470205786
122,0.28253610134124757,0.13239855244755744,0.20745731890201569,0.017759018763899802,0.2648793876171112,0.10682065635919571,0.20903537571430206,0.0048673516139388084
123,0.2870060235261917,0.14009357914328574,0.20837079733610153,0.017176879942417143,0.2716462016105652,0.11336891204118729,0.21225971281528472,0.005404096376150846
124,0.2822880417108536,0.12836757227778434,0.20954737663269044,0.017113776691257954,0.27927214503288267,0.12319543361663818,0.21414544582366943,0.0070579654537141325
125,0.28249581456184386,0.13159026578068733,0.20835747867822646,0.016686414182186127,0.26703101992607114,0.1060597062110901,0.2108229011297226,0.006356499250978231
126,0.2795471966266632,0.12608278021216393,0.20807851999998092,0.016854569874703886,0.2629672884941101,0.1040653944015503,0.2087014228105545,0.004466343112289906
127,0.27520827353000643,0.12061905935406685,0.20651164501905442,0.016774211917072533,0.2615151464939117,0.09860654473304749,0.2092697352170944,0.005884266458451748
128,0.27579653859138487,0.12379036843776703,0.2057529419660568,0.01629681596532464,0.2549405574798584,0.09178284257650375,0.2056877076625824,0.0067228698171675205
129,0.27575162053108215,0.12335136905312538,0.2057789921760559,0.016593898925930262,0.26631119251251223,0.10859777182340621,0.20909122228622437,0.005842168815433979
130,0.27885633409023286,0.12714447677135468,0.20694303661584854,0.01668211678043008,0.26399584412574767,0.1069313943386078,0.20712897479534148,0.006802341528236866
131,0.2732401221990585,0.11973028481006623,0.20471615344285965,0.017317660711705686,0.26015851497650144,0.10401184856891632,0.2052506238222122,0.005803926847875118
132,0.2760851889848709,0.12166702300310135,0.20676721930503844,0.016968918964266777,0.26383528113365173,0.10269594192504883,0.2098340094089508,0.005306590255349875
133,0.27506951689720155,0.12367115914821625,0.20476278215646743,0.016942300461232664,0.26093335151672364,0.10122161954641343,0.20742027461528778,0.005804536119103432
134,0.2742293745279312,0.12307546883821488,0.20458787083625793,0.01620753537863493,0.265859854221344,0.1079502284526825,0.2081133097410202,0.00754285492002964
135,0.2740845412015915,0.11991162598133087,0.20574114918708802,0.01677514798939228,0.254105144739151,0.08967935442924499,0.20645034611225127,0.005630238447338343
136,0.2695154070854187,0.11580640003085137,0.2038480445742607,0.015528331324458123,0.25847207903862,0.09746443927288055,0.2073584407567978,0.0047628004103899
137,0.2772853136062622,0.1259645327925682,0.20610849261283876,0.016389109194278717,0.26528525948524473,0.10905804485082626,0.20758101344108582,0.00635045962408185
138,0.27405049502849577,0.12320852801203727,0.20409578830003738,0.016700893081724642,0.2667094826698303,0.10595247894525528,0.21015337407588958,0.007159731537103653
139,0.2767521947622299,0.12532998472452164,0.20528355687856675,0.017607299610972404,0.26024043560028076,0.09772500395774841,0.20817497074604036,0.006405924167484045
140,0.27651673555374146,0.12408816516399383,0.2058543458580971,0.017236610036343337,0.263438481092453,0.10054187774658203,0.21052076816558837,0.005293551739305258
141,0.26819360852241514,0.11465238332748413,0.2024533450603485,0.016828136518597603,0.2566003739833832,0.09648869037628174,0.2059883952140808,0.0047352522611618045
142,0.26740708351135256,0.11515103578567505,0.20162098705768586,0.016421163454651833,0.2551959455013275,0.09207663089036941,0.20618850290775298,0.005938257928937674
143,0.2718503654003143,0.1175328753888607,0.2045899212360382,0.016988010704517366,0.25639971494674685,0.09402094334363938,0.2070198178291321,0.004738825559616089
144,0.27361579090356825,0.12336845844984054,0.2036336600780487,0.016595800779759882,0.2647093415260315,0.10590339601039886,0.20939224362373351,0.0047308110632002355
145,0.277357380092144,0.12483261972665786,0.20632091164588928,0.01724032135680318,0.26348695158958435,0.10036892592906951,0.21056070327758789,0.0054835759103298186
146,0.268582421541214,0.11345079988241195,0.2032068684697151,0.01730031343176961,0.2700388848781586,0.11496992409229279,0.20925191938877105,0.006604003999382257
147,0.2663016363978386,0.11403989568352699,0.20125769823789597,0.01604798948392272,0.25742669105529786,0.09615273922681808,0.20601957142353058,0.0066614985466003414
148,0.26514057666063306,0.10996595397591591,0.20190112441778182,0.016512953117489813,0.25664952397346497,0.10084105283021927,0.20420557856559754,0.0040468543767929075
149,0.26805046796798704,0.11483765318989754,0.20251821279525756,0.01622685380280018,0.2616852045059204,0.10966428816318512,0.20486632287502288,0.00397348920814693
150,0.2726916640996933,0.12493698298931122,0.20192390829324722,0.016598532628268003,0.25842641592025756,0.10021799206733703,0.20645588338375093,0.003723084554076195
151,0.2664481610059738,0.1147666297852993,0.20128714442253112,0.015555401798337698,0.2535087764263153,0.09225220680236816,0.20515940487384796,0.004446534346789122
152,0.26758575439453125,0.1127704456448555,0.20274889320135117,0.016903270035982132,0.2697386503219604,0.11263738721609115,0.21030369102954866,0.006232555210590363
153,0.2665355637669563,0.11268669515848159,0.2017829105257988,0.01681862650439143,0.2683272063732147,0.11566242575645447,0.2079369455575943,0.005118114873766899
154,0.2679497912526131,0.11630628705024719,0.20168683379888536,0.01621962431818247,0.2536410391330719,0.09333339333534241,0.2049521178007126,0.004044452495872974
155,0.2625273108482361,0.11319289207458497,0.19816378504037857,0.015534160286188125,0.2593788802623749,0.10209686011075973,0.2061968058347702,0.004267301131039858
156,0.26262587010860444,0.10966631397604942,0.20005409568548202,0.015477245673537254,0.2636252462863922,0.10589492470026016,0.2086295574903488,0.004096423974260688
157,0.26350004971027374,0.11055653244256973,0.20024124085903167,0.015961084235459565,0.25220680236816406,0.08791394233703613,0.20602554380893706,0.004448563419282436
158,0.26961545944213866,0.1209876611828804,0.2014290913939476,0.01538506243377924,0.25485576391220094,0.09321277886629105,0.20584749281406403,0.004803762771189213
159,0.26332380026578905,0.11288152635097504,0.19898784905672073,0.01579038891941309,0.25445468425750734,0.0952833890914917,0.20443815588951111,0.004749638214707375
160,0.2625082954764366,0.10689430385828018,0.20090269148349763,0.016316901426762342,0.2633248746395111,0.10415652841329574,0.20858055353164673,0.005332093685865402
161,0.2594217866659164,0.10656318143010139,0.19782520532608033,0.01662998618558049,0.2594210922718048,0.1012873336672783,0.20637724101543425,0.0048003729432821276
162,0.26029070764780043,0.10916636064648629,0.19785405248403548,0.015706945955753327,0.2745263636112213,0.1233433187007904,0.2094992369413376,0.006710929796099663
163,0.2600408837199211,0.10791529193520547,0.1978091835975647,0.016548105236142873,0.25822868943214417,0.09673720598220825,0.20751476287841797,0.004690641723573208
164,0.25826496034860613,0.10148248597979545,0.19920024573802947,0.016646945476531984,0.2503435015678406,0.08985307514667511,0.202893927693367,0.005046084709465504
165,0.26055811941623686,0.10860448181629181,0.19830729812383652,0.015897165331989527,0.2604564785957336,0.09689908921718597,0.21001596748828888,0.00398193383589387
166,0.26116043925285337,0.1076883889734745,0.19910043030977248,0.01643163040280342,0.25719093680381777,0.09707938134670258,0.20622597336769105,0.004850548692047596
167,0.2614055499434471,0.10864241048693657,0.19910721480846405,0.015954252425581218,0.25340275168418885,0.09425815939903259,0.20357102751731873,0.0054053043946623806
168,0.2566410586237907,0.10410341769456863,0.19706189930438994,0.015054909139871597,0.2553722620010376,0.09359359294176102,0.2058282494544983,0.005494431406259537
169,0.2594705641269684,0.10981144085526466,0.19681697487831115,0.015495731495320797,0.26354427337646485,0.10616928637027741,0.2082517921924591,0.004415678884834051
170,0.2584481701254845,0.10673125386238098,0.19724304378032684,0.01567899975925684,0.26115604043006896,0.09895744323730468,0.20847596526145934,0.006402700208127499
171,0.26040994226932523,0.10561896413564682,0.19965342432260513,0.015894074738025666,0.26621604561805723,0.1120811015367508,0.20795118510723115,0.004448601603507995
172,0.26440258920192716,0.11894955113530159,0.19712127298116683,0.015613083261996508,0.25001226663589476,0.08820684254169464,0.2032637983560562,0.005290083028376103
173,0.2569110065698624,0.10680060908198356,0.1957283616065979,0.015564690250903368,0.24916264414787292,0.08573865294456481,0.2037844330072403,0.005017754435539245
174,0.2540223777294159,0.10360525697469711,0.19459028095006942,0.015258930996060372,0.2590323805809021,0.09928557872772217,0.20690498650074005,0.004969210550189018
175,0.2562193989753723,0.1032489724457264,0.1966897040605545,0.01581042129546404,0.2605780065059662,0.10519246459007263,0.20577265322208405,0.004418252967298031
176,0.25423331260681153,0.10188746899366379,0.1958777830004692,0.014823584537953138,0.24968266487121582,0.0870228424668312,0.20393466353416442,0.004473138973116875
177,0.2570866525173187,0.10574989020824432,0.19598925858736038,0.016444894298911095,0.25515400767326357,0.09622222781181336,0.20481299459934235,0.004459791630506515
178,0.25782881379127504,0.10518469288945198,0.19714465290307998,0.016183625161647796,0.2583609104156494,0.09953943192958832,0.20654447376728058,0.0040934447199106215
179,0.25667609125375745,0.10669859424233437,0.19565511345863343,0.015343360975384713,0.24797403216362,0.08465407490730285,0.20365684926509858,0.003980305977165699
180,0.25318198204040526,0.10134816616773605,0.19468261897563935,0.015650563407689333,0.25768892765045165,0.09418796002864838,0.2077891319990158,0.005611651577055454
181,0.25956736505031586,0.11003613695502282,0.19690030068159103,0.015297986939549446,0.2531214773654938,0.0905481219291687,0.2048989325761795,0.00589696615934372
182,0.25813006460666654,0.10738923549652099,0.19648663997650145,0.015897607803344725,0.2726467430591583,0.12396998703479767,0.2082519233226776,0.004819666035473347
183,0.25493730157613753,0.10920361056923866,0.19270659238100052,0.015257805399596692,0.2635941803455353,0.10712500512599946,0.20761376917362212,0.004835795611143112
184,0.2539933308959007,0.10585765317082405,0.19375261068344116,0.014623798709362746,0.2573097884654999,0.09818922877311706,0.20634231865406036,0.003745717089623213
185,0.25088011026382445,0.1020417980849743,0.19253989011049272,0.014638642873615026,0.25529065132141116,0.08955119997262954,0.20731178522109986,0.006406520027667284
186,0.25022244155406953,0.09981485530734062,0.1928420603275299,0.014945908449590206,0.2591187655925751,0.10233092159032822,0.2055164933204651,0.004873629659414291
187,0.25000349432229996,0.09987520724534989,0.19196311086416246,0.016205558180809022,0.2572570383548737,0.0983097568154335,0.20539565682411193,0.0054129972122609615
188,0.2518870010972023,0.09885445162653923,0.19421863108873366,0.016482282243669034,0.25624879598617556,0.08832139372825623,0.20838411152362823,0.007407993450760842
