sample_id,curve_id,load_case,deployment,response_axis,step,force,displacement,signed_force,signed_displacement,converged
miura_00006,2,bending,0.9,z,18,1.8,0.000180490992028552,-1.8,-0.000180490992028552,1
miura_00006,2,bending,0.9,z,19,1.9,0.000190517679525167,-1.9,-0.000190517679525167,1
miura_00006,2,bending,0.9,z,20,2,0.000200544305873062,-2,-0.000200544305873062,1
miura_00006,2,bending,0.9,z,21,2.1,0.000210570870696146,-2.1,-0.000210570870696146,1
miura_00006,2,bending,0.9,z,22,2.2,0.00022059737405689,-2.2,-0.00022059737405689,1
miura_00006,2,bending,0.9,z,23,2.3,0.000230623815708718,-2.3,-0.000230623815708718,1
miura_00006,2,bending,0.9,z,24,2.4,0.000240650195623715,-2.4,-0.000240650195623715,1
miura_00006,2,bending,0.9,z,25,2.5,0.000250676513225954,-2.5,-0.000250676513225954,1
miura_00006,2,bending,0.9,z,26,2.6,0.000260702768850332,-2.6,-0.000260702768850332,1
miura_00006,2,bending,0.9,z,27,2.7,0.000270728962044054,-2.7,-0.000270728962044054,1
miura_00006,2,bending,0.9,z,28,2.8,0.000280755092686778,-2.8,-0.000280755092686778,1
miura_00006,2,bending,0.9,z,29,2.9,0.000290781160741731,-2.9,-0.000290781160741731,1
miura_00006,2,bending,0.9,z,30,3,0.000300807165805616,-3,-0.000300807165805616,1
miura_00006,3,axial,0.3,x,1,0.1,7.63713331095731e-06,0.1,7.63713331095731e-06,1
miura_00006,3,axial,0.3,x,2,0.2,1.52738609318244e-05,0.2,1.52738609318244e-05,1
miura_00006,3,axial,0.3,x,3,0.3,2.2910060719391e-05,0.3,2.2910060719391e-05,1
miura_00006,3,axial,0.3,x,4,0.4,3.05457349961049e-05,0.4,3.05457349961049e-05,1
miura_00006,3,axial,0.3,x,5,0.5,3.8180881829517e-05,0.5,3.8180881829517e-05,1
miura_00006,3,axial,0.3,x,6,0.6,4.58155015856212e-05,0.6,4.58155015856212e-05,1
miura_00006,3,axial,0.3,x,7,0.7,5.34495953416111e-05,0.7,5.34495953416111e-05,1
miura_00006,3,axial,0.3,x,8,0.8,6.10831614473944e-05,0.8,6.10831614473944e-05,1
miura_00006,3,axial,0.3,x,9,0.9,6.87162016446245e-05,0.9,6.87162016446245e-05,1
miura_00006,3,axial,0.3,x,10,1,7.63487151305965e-05,1,7.63487151305965e-05,1
miura_00006,3,axial,0.3,x,11,1.1,8.39807014779665e-05,1.1,8.39807014779665e-05,1
miura_00006,3,axial,0.3,x,12,1.2,9.1612161656324e-05,1.2,9.1612161656324e-05,1
miura_00006,3,axial,0.3,x,13,1.3,9.92430950633646e-05,1.3,9.92430950633646e-05,1
miura_00006,3,axial,0.3,x,14,1.4,0.000106873501959259,1.4,0.000106873501959259,1
miura_00006,3,axial,0.3,x,15,1.5,0.000114503382414402,1.5,0.000114503382414402,1
miura_00006,3,axial,0.3,x,16,1.6,0.000122132736094701,1.6,0.000122132736094701,1
miura_00006,3,axial,0.3,x,17,1.7,0.000129761563437552,1.7,0.000129761563437552,1
miura_00006,3,axial,0.3,x,18,1.8,0.000137389863993136,1.8,0.000137389863993136,1
miura_00006,3,axial,0.3,x,19,1.9,0.000145017638296823,1.9,0.000145017638296823,1
miura_00006,3,axial,0.3,x,20,2,0.000152644886326447,2,0.000152644886326447,1
miura_00006,3,axial,0.3,x,21,2.1,0.000160271607667379,2.1,0.000160271607667379,1
miura_00006,3,axial,0.3,x,22,2.2,0.000167897802677864,2.2,0.000167897802677864,1
miura_00006,3,axial,0.3,x,23,2.3,0.000175523471375214,2.3,0.000175523471375214,1
miura_00006,3,axial,0.3,x,24,2.4,0.000183148613500098,2.4,0.000183148613500098,1
miura_00006,3,axial,0.3,x,25,2.5,0.000190773229536495,2.5,0.000190773229536495,1
miura_00006,3,axial,0.3,x,26,2.6,0.000198397319278666,2.6,0.000198397319278666,1
miura_00006,3,axial,0.3,x,27,2.7,0.000206020882676535,2.7,0.000206020882676535,1
miura_00006,3,axial,0.3,x,28,2.8,0.000213643919733839,2.8,0.000213643919733839,1
miura_00006,3,axial,0.3,x,29,2.9,0.000221266430542218,2.9,0.000221266430542218,1
miura_00006,3,axial,0.3,x,30,3,0.000228888415260909,3,0.000228888415260909,1
miura_00006,4,axial,0.6,x,1,0.1,4.29817892916462e-06,0.1,4.29817892916462e-06,1
miura_00006,4,axial,0.6,x,2,0.2,8.59598318443179e-06,0.2,8.59598318443179e-06,1
miura_00006,4,axial,0.6,x,3,0.3,1.28933400859043e-05,0.3,1.28933400859043e-05,1
miura_00006,4,axial,0.6,x,4,0.4,1.71902446095121e-05,0.4,1.71902446095121e-05,1
miura_00006,4,axial,0.6,x,5,0.5,2.14866993633058e-05,0.5,2.14866993633058e-05,1
miura_00006,4,axial,0.6,x,6,0.6,2.57827020459584e-05,0.6,2.57827020459584e-05,1
miura_00006,4,axial,0.6,x,7,0.7,3.00782545345426e-05,0.7,3.00782545345426e-05,1
miura_00006,4,axial,0.6,x,8,0.8,3.43733559309376e-05,0.8,3.43733559309376e-05,1
miura_00006,4,axial,0.6,x,9,0.9,3.86680065572639e-05,0.9,3.86680065572639e-05,1
miura_00006,4,axial,0.6,x,10,1,4.2962206444047e-05,1,4.2962206444047e-05,1
miura_00006,4,axial,0.6,x,11,1.1,4.72559553720275e-05,1.1,4.72559553720275e-05,1
miura_00006,4,axial,0.6,x,12,1.2,5.15492545132528e-05,1.2,5.15492545132528e-05,1
miura_00006,4,axial,0.6,x,13,1.3,5.58421025677186e-05,1.3,5.58421025677186e-05,1
miura_00006,4,axial,0.6,x,14,1.4,6.01345000161623e-05,1.4,6.01345000161623e-05,1
miura_00006,4,axial,0.6,x,15,1.5,6.44264469679918e-05,1.5,6.44264469679918e-05,1
miura_00006,4,axial,0.6,x,16,1.6,6.87179437096236e-05,1.6,6.87179437096236e-05,1
miura_00006,4,axial,0.6,x,17,1.7,7.30089900021835e-05,1.7,7.30089900021835e-05,1
miura_00006,4,axial,0.6,x,18,1.8,7.72995859064845e-05,1.8,7.72995859064845e-05,1
miura_00006,4,axial,0.6,x,19,1.9,8.1589731502431e-05,1.9,8.1589731502431e-05,1
miura_00006,4,axial,0.6,x,20,2,8.58794269673736e-05,2,8.58794269673736e-05,1
miura_00006,4,axial,0.6,x,21,2.1,9.01686721343063e-05,2.1,9.01686721343063e-05,1
miura_00006,4,axial,0.6,x,22,2.2,9.44574672500178e-05,2.2,9.44574672500178e-05,1
miura_00006,4,axial,0.6,x,23,2.3,9.87458121463369e-05,2.3,9.87458121463369e-05,1
miura_00006,4,axial,0.6,x,24,2.4,0.000103033707265989,2.4,0.000103033707265989,1
miura_00006,4,axial,0.6,x,25,2.5,0.000107321152314959,2.5,0.000107321152314959,1
miura_00006,4,axial,0.6,x,26,2.6,0.000111608147246036,2.6,0.000111608147246036,1
miura_00006,4,axial,0.6,x,27,2.7,0.000115894692436816,2.7,0.000115894692436816,1
miura_00006,4,axial,0.6,x,28,2.8,0.000120180787736021,2.8,0.000120180787736021,1
miura_00006,4,axial,0.6,x,29,2.9,0.000124466433301913,2.9,0.000124466433301913,1
miura_00006,4,axial,0.6,x,30,3,0.000128751629054786,3,0.000128751629054786,1
miura_00006,5,axial,0.9,x,1,0.1,4.7178123074977e-07,0.1,4.7178123074977e-07,1
miura_00006,5,axial,0.9,x,2,0.2,9.43603073500489e-07,0.2,9.43603073500489e-07,1
miura_00006,5,axial,0.9,x,3,0.3,1.41538793523643e-06,0.3,1.41538793523643e-06,1
miura_00006,5,axial,0.9,x,4,0.4,1.88713612667454e-06,0.4,1.88713612667454e-06,1
miura_00006,5,axial,0.9,x,5,0.5,2.35884838191282e-06,0.5,2.35884838191282e-06,1
miura_00006,5,axial,0.9,x,6,0.6,2.83052526310592e-06,0.6,2.83052526310592e-06,1
miura_00006,5,axial,0.9,x,7,0.7,3.30216616117926e-06,0.7,3.30216616117926e-06,1
miura_00006,5,axial,0.9,x,8,0.8,3.77377076214097e-06,0.8,3.77377076214097e-06,1
miura_00006,5,axial,0.9,x,9,0.9,4.24534014846163e-06,0.9,4.24534014846163e-06,1
miura_00006,5,axial,0.9,x,10,1,4.71687300996513e-06,1,4.71687300996513e-06,1
miura_00006,5,axial,0.9,x,11,1.1,5.18837050809682e-06,1.1,5.18837050809682e-06,1
miura_00006,5,axial,0.9,x,12,1.2,5.65983216441141e-06,1.2,5.65983216441141e-06,1
miura_00006,5,axial,0.9,x,13,1.3,6.13125777541426e-06,1.3,6.13125777541426e-06,1
miura_00006,5,axial,0.9,x,14,1.4,6.60264762636839e-06,1.4,6.60264762636839e-06,1
miura_00006,5,axial,0.9,x,15,1.5,7.07400153979144e-06,1.5,7.07400153979144e-06,1
miura_00006,5,axial,0.9,x,16,1.6,7.54531984138496e-06,1.6,7.54531984138496e-06,1
miura_00006,5,axial,0.9,x,17,1.7,8.01660242931065e-06,1.7,8.01660242931065e-06,1
miura_00006,5,axial,0.9,x,18,1.8,8.48784897186596e-06,1.8,8.48784897186596e-06,1
miura_00006,5,axial,0.9,x,19,1.9,8.9590598552848e-06,1.9,8.9590598552848e-06,1
miura_00006,5,axial,0.9,x,20,2,9.4302348929733e-06,2,9.4302348929733e-06,1
miura_00006,5,axial,0.9,x,21,2.1,9.90137414870047e-06,2.1,9.90137414870047e-06,1
miura_00006,5,axial,0.9,x,22,2.2,1.03724777584147e-05,2.2,1.03724777584147e-05,1
miura_00006,5,axial,0.9,x,23,2.3,1.08435454430705e-05,2.3,1.08435454430705e-05,1
miura_00006,5,axial,0.9,x,24,2.4,1.13145774439506e-05,2.4,1.13145774439506e-05,1
miura_00006,5,axial,0.9,x,25,2.5,1.17855736567079e-05,2.5,1.17855736567079e-05,1
miura_00006,5,axial,0.9,x,26,2.6,1.22565340372268e-05,2.6,1.22565340372268e-05,1
miura_00006,5,axial,0.9,x,27,2.7,1.27274586523643e-05,2.7,1.27274586523643e-05,1
miura_00006,5,axial,0.9,x,28,2.8,1.31983476839956e-05,2.8,1.31983476839956e-05,1
miura_00006,5,axial,0.9,x,29,2.9,1.36692007179595e-05,2.9,1.36692007179595e-05,1
miura_00006,5,axial,0.9,x,30,3,1.41400183501742e-05,3,1.41400183501742e-05,1
