sample_id,curve_id,load_case,deployment,response_axis,step,force,displacement,signed_force,signed_displacement,converged
miura_00005,3,axial,0.3,x,12,1.2,0.000148790337478211,1.2,0.000148790337478211,1
miura_00005,3,axial,0.3,x,13,1.3,0.000161177753897297,1.3,0.000161177753897297,1
miura_00005,3,axial,0.3,x,14,1.4,0.00017356335703706,1.4,0.00017356335703706,1
miura_00005,3,axial,0.3,x,15,1.5,0.000185947147152298,1.5,0.000185947147152298,1
miura_00005,3,axial,0.3,x,16,1.6,0.000198329123519363,1.6,0.000198329123519363,1
miura_00005,3,axial,0.3,x,17,1.7,0.000210709288511945,1.7,0.000210709288511945,1
miura_00005,3,axial,0.3,x,18,1.8,0.000223087640484095,1.8,0.000223087640484095,1
miura_00005,3,axial,0.3,x,19,1.9,0.000235464180881716,1.9,0.000235464180881716,1
miura_00005,3,axial,0.3,x,20,2,0.000247838909843249,2,0.000247838909843249,1
miura_00005,3,axial,0.3,x,21,2.1,0.000260211827592981,2.1,0.000260211827592981,1
miura_00005,3,axial,0.3,x,22,2.2,0.000272582934527703,2.2,0.000272582934527703,1
miura_00005,3,axial,0.3,x,23,2.3,0.000284952230213712,2.3,0.000284952230213712,1
miura_00005,3,axial,0.3,x,24,2.4,0.000297319716237572,2.4,0.000297319716237572,1
miura_00005,3,axial,0.3,x,25,2.5,0.000309685391790677,2.5,0.000309685391790677,1
miura_00005,3,axial,0.3,x,26,2.6,0.000322049258020654,2.6,0.000322049258020654,1
miura_00005,3,axial,0.3,x,27,2.7,0.000334411314829921,2.7,0.000334411314829921,1
miura_00005,3,axial,0.3,x,28,2.8,0.000346771562455034,2.8,0.000346771562455034,1
miura_00005,3,axial,0.3,x,29,2.9,0.00035913000145881,2.9,0.00035913000145881,1
miura_00005,3,axial,0.3,x,30,3,0.000371486631712691,3,0.000371486631712691,1
miura_00005,4,axial,0.6,x,1,0.1,5.29283919890551e-06,0.1,5.29283919890551e-06,1
miura_00005,4,axial,0.6,x,2,0.2,1.05842132754153e-05,0.2,1.05842132754153e-05,1
miura_00005,4,axial,0.6,x,3,0.3,1.58746456002452e-05,0.3,1.58746456002452e-05,1
miura_00005,4,axial,0.6,x,4,0.4,2.11641361815429e-05,0.4,2.11641361815429e-05,1
miura_00005,4,axial,0.6,x,5,0.5,2.64526903654373e-05,0.5,2.64526903654373e-05,1
miura_00005,4,axial,0.6,x,6,0.6,3.17403046771202e-05,0.6,3.17403046771202e-05,1
miura_00005,4,axial,0.6,x,7,0.7,3.70269792299682e-05,0.7,3.70269792299682e-05,1
miura_00005,4,axial,0.6,x,8,0.8,4.2312715440151e-05,0.8,4.2312715440151e-05,1
miura_00005,4,axial,0.6,x,9,0.9,4.75975134593079e-05,0.9,4.75975134593079e-05,1
miura_00005,4,axial,0.6,x,10,1,5.28813751854419e-05,1,5.28813751854419e-05,1
miura_00005,4,axial,0.6,x,11,1.1,5.81642978782861e-05,1.1,5.81642978782861e-05,1
miura_00005,4,axial,0.6,x,12,1.2,6.34462831066146e-05,1.2,6.34462831066146e-05,1
miura_00005,4,axial,0.6,x,13,1.3,6.8727331472183e-05,1.3,6.8727331472183e-05,1
miura_00005,4,axial,0.6,x,14,1.4,7.40074425798585e-05,1.4,7.40074425798585e-05,1
miura_00005,4,axial,0.6,x,15,1.5,7.92866169375237e-05,1.5,7.92866169375237e-05,1
miura_00005,4,axial,0.6,x,16,1.6,8.45648551177887e-05,1.6,8.45648551177887e-05,1
miura_00005,4,axial,0.6,x,17,1.7,8.9842156944644e-05,1.7,8.9842156944644e-05,1
miura_00005,4,axial,0.6,x,18,1.8,9.51185219009784e-05,1.8,9.51185219009784e-05,1
miura_00005,4,axial,0.6,x,19,1.9,0.000100393951669956,1.9,0.000100393951669956,1
miura_00005,4,axial,0.6,x,20,2,0.000105668445446477,2,0.000105668445446477,1
miura_00005,4,axial,0.6,x,21,2.1,0.000110942003762441,2.1,0.000110942003762441,1
miura_00005,4,axial,0.6,x,22,2.2,0.000116214627400443,2.2,0.000116214627400443,1
miura_00005,4,axial,0.6,x,23,2.3,0.000121486315609716,2.3,0.000121486315609716,1
miura_00005,4,axial,0.6,x,24,2.4,0.000126757069252063,2.4,0.000126757069252063,1
miura_00005,4,axial,0.6,x,25,2.5,0.000132026888485166,2.5,0.000132026888485166,1
miura_00005,4,axial,0.6,x,26,2.6,0.000137295773563728,2.6,0.000137295773563728,1
miura_00005,4,axial,0.6,x,27,2.7,0.000142563724323579,2.7,0.000142563724323579,1
miura_00005,4,axial,0.6,x,28,2.8,0.000147830741518207,2.8,0.000147830741518207,1
miura_00005,4,axial,0.6,x,29,2.9,0.00015309682488577,2.9,0.00015309682488577,1
miura_00005,4,axial,0.6,x,30,3,0.000158361974795149,3,0.000158361974795149,1
miura_00005,5,axial,0.9,x,1,0.1,3.64333585526423e-07,0.1,3.64333585526423e-07,1
miura_00005,5,axial,0.9,x,2,0.2,7.28694610880025e-07,0.2,7.28694610880025e-07,1
miura_00005,5,axial,0.9,x,3,0.3,1.09303674522191e-06,0.3,1.09303674522191e-06,1
miura_00005,5,axial,0.9,x,4,0.4,1.45735995569074e-06,0.4,1.45735995569074e-06,1
miura_00005,5,axial,0.9,x,5,0.5,1.82166454171409e-06,0.5,1.82166454171409e-06,1
miura_00005,5,axial,0.9,x,6,0.6,2.18594769790961e-06,0.6,2.18594769790961e-06,1
miura_00005,5,axial,0.9,x,7,0.7,2.55021269215693e-06,0.7,2.55021269215693e-06,1
miura_00005,5,axial,0.9,x,8,0.8,2.91445733059981e-06,0.8,2.91445733059981e-06,1
miura_00005,5,axial,0.9,x,9,0.9,3.27868316798531e-06,0.9,3.27868316798531e-06,1
miura_00005,5,axial,0.9,x,10,1,3.6428884028342e-06,1,3.6428884028342e-06,1
miura_00005,5,axial,0.9,x,11,1.1,4.00707487595594e-06,1.1,4.00707487595594e-06,1
miura_00005,5,axial,0.9,x,12,1.2,4.37124121217223e-06,1.2,4.37124121217223e-06,1
miura_00005,5,axial,0.9,x,13,1.3,4.73538874895485e-06,1.3,4.73538874895485e-06,1
miura_00005,5,axial,0.9,x,14,1.4,5.09951597301852e-06,1.4,5.09951597301852e-06,1
miura_00005,5,axial,0.9,x,15,1.5,5.46362373975819e-06,1.5,5.46362373975819e-06,1
miura_00005,5,axial,0.9,x,16,1.6,5.82771224450913e-06,1.6,5.82771224450913e-06,1
miura_00005,5,axial,0.9,x,17,1.7,6.19178082950461e-06,1.7,6.19178082950461e-06,1
miura_00005,5,axial,0.9,x,18,1.8,6.55583008783161e-06,1.8,6.55583008783161e-06,1
miura_00005,5,axial,0.9,x,19,1.9,6.91985986549269e-06,1.9,6.91985986549269e-06,1
miura_00005,5,axial,0.9,x,20,2,7.28386991057395e-06,2,7.28386991057395e-06,1
miura_00005,5,axial,0.9,x,21,2.1,7.64786051472114e-06,2.1,7.64786051472114e-06,1
miura_00005,5,axial,0.9,x,22,2.2,8.01183177911805e-06,2.2,8.01183177911805e-06,1
miura_00005,5,axial,0.9,x,23,2.3,8.3757828944851e-06,2.3,8.3757828944851e-06,1
miura_00005,5,axial,0.9,x,24,2.4,8.73971475336124e-06,2.4,8.73971475336124e-06,1
miura_00005,5,axial,0.9,x,25,2.5,9.10362725276502e-06,2.5,9.10362725276502e-06,1
miura_00005,5,axial,0.9,x,26,2.6,9.46752009202774e-06,2.6,9.46752009202774e-06,1
miura_00005,5,axial,0.9,x,27,2.7,9.83139344064777e-06,2.7,9.83139344064777e-06,1
miura_00005,5,axial,0.9,x,28,2.8,1.01952471241764e-05,2.8,1.01952471241764e-05,1
miura_00005,5,axial,0.9,x,29,2.9,1.05590813397935e-05,2.9,1.05590813397935e-05,1
miura_00005,5,axial,0.9,x,30,3,1.09228959777538e-05,3,1.09228959777538e-05,1
