sample_id,curve_id,load_case,deployment,response_axis,step,force,displacement,signed_force,signed_displacement,converged
miura_00002,2,bending,0.9,z,1,0.1,1.96859956166895e-06,-0.1,-1.96859956166895e-06,1
miura_00002,2,bending,0.9,z,2,0.2,3.93721428790169e-06,-0.2,-3.93721428790169e-06,1
miura_00002,2,bending,0.9,z,3,0.3,5.90580767032784e-06,-0.3,-5.90580767032784e-06,1
miura_00002,2,bending,0.9,z,4,0.4,7.87441086901966e-06,-0.4,-7.87441086901966e-06,1
miura_00002,2,bending,0.9,z,5,0.5,9.843014206739e-06,-0.5,-9.843014206739e-06,1
miura_00002,2,bending,0.9,z,6,0.6,1.18116215171245e-05,-0.6,-1.18116215171245e-05,1
miura_00002,2,bending,0.9,z,7,0.7,1.37802310249209e-05,-0.7,-1.37802310249209e-05,1
miura_00002,2,bending,0.9,z,8,0.8,1.57488395682622e-05,-0.8,-1.57488395682622e-05,1
miura_00002,2,bending,0.9,z,9,0.9,1.77174511168641e-05,-0.9,-1.77174511168641e-05,1
miura_00002,2,bending,0.9,z,10,1,1.96860638151498e-05,-1,-1.96860638151498e-05,1
miura_00002,2,bending,0.9,z,11,1.1,2.16546791105823e-05,-1.1,-2.16546791105823e-05,1
miura_00002,2,bending,0.9,z,12,1.2,2.36232969088841e-05,-1.2,-2.36232969088841e-05,1
miura_00002,2,bending,0.9,z,13,1.3,2.55919155831298e-05,-1.3,-2.55919155831298e-05,1
miura_00002,2,bending,0.9,z,14,1.4,2.75605363233807e-05,-1.4,-2.75605363233807e-05,1
miura_00002,2,bending,0.9,z,15,1.5,2.9529159438182e-05,-1.5,-2.9529159438182e-05,1
miura_00002,2,bending,0.9,z,16,1.6,3.14977809921897e-05,-1.6,-3.14977809921897e-05,1
miura_00002,2,bending,0.9,z,17,1.7,3.34664065415663e-05,-1.7,-3.34664065415663e-05,1
miura_00002,2,bending,0.9,z,18,1.8,3.543503476114e-05,-1.8,-3.543503476114e-05,1
miura_00002,2,bending,0.9,z,19,1.9,3.74036632715972e-05,-1.9,-3.74036632715972e-05,1
miura_00002,2,bending,0.9,z,20,2,3.93722948721607e-05,-2,-3.93722948721607e-05,1
miura_00002,2,bending,0.9,z,21,2.1,4.13409267513436e-05,-2.1,-4.13409267513436e-05,1
miura_00002,2,bending,0.9,z,22,2.2,4.33095613312627e-05,-2.2,-4.33095613312627e-05,1
miura_00002,2,bending,0.9,z,23,2.3,4.52781975875378e-05,-2.3,-4.52781975875378e-05,1
miura_00002,2,bending,0.9,z,24,2.4,4.72468359778343e-05,-2.4,-4.72468359778343e-05,1
miura_00002,2,bending,0.9,z,25,2.5,4.92154753182312e-05,-2.5,-4.92154753182312e-05,1
miura_00002,2,bending,0.9,z,26,2.6,5.1184116265632e-05,-2.6,-5.1184116265632e-05,1
miura_00002,2,bending,0.9,z,27,2.7,5.31527590438669e-05,-2.7,-5.31527590438669e-05,1
miura_00002,2,bending,0.9,z,28,2.8,5.51214042432001e-05,-2.8,-5.51214042432001e-05,1
miura_00002,2,bending,0.9,z,29,2.9,5.70900500041752e-05,-2.9,-5.70900500041752e-05,1
miura_00002,2,bending,0.9,z,30,3,5.9058698288485e-05,-3,-5.9058698288485e-05,1
miura_00002,3,axial,0.3,x,1,0.1,3.62503054624507e-06,0.1,3.62503054624507e-06,1
miura_00002,3,axial,0.3,x,2,0.2,7.24993135441309e-06,0.2,7.24993135441309e-06,1
miura_00002,3,axial,0.3,x,3,0.3,1.08746807582602e-05,0.3,1.08746807582602e-05,1
miura_00002,3,axial,0.3,x,4,0.4,1.44992396147456e-05,0.4,1.44992396147456e-05,1
miura_00002,3,axial,0.3,x,5,0.5,1.81236314970679e-05,0.5,1.81236314970679e-05,1
miura_00002,3,axial,0.3,x,6,0.6,2.17478513600913e-05,0.6,2.17478513600913e-05,1
miura_00002,3,axial,0.3,x,7,0.7,2.5371896435551e-05,0.7,2.5371896435551e-05,1
miura_00002,3,axial,0.3,x,8,0.8,2.89957712098464e-05,0.8,2.89957712098464e-05,1
miura_00002,3,axial,0.3,x,9,0.9,3.26194732919209e-05,0.9,3.26194732919209e-05,1
miura_00002,3,axial,0.3,x,10,1,3.62430015825823e-05,1,3.62430015825823e-05,1
miura_00002,3,axial,0.3,x,11,1.1,3.98663603312469e-05,1.1,3.98663603312469e-05,1
miura_00002,3,axial,0.3,x,12,1.2,4.34895453481554e-05,1.2,4.34895453481554e-05,1
miura_00002,3,axial,0.3,x,13,1.3,4.71125587938181e-05,1.3,4.71125587938181e-05,1
miura_00002,3,axial,0.3,x,14,1.4,5.07354013115821e-05,1.4,5.07354013115821e-05,1
miura_00002,3,axial,0.3,x,15,1.5,5.43580715691252e-05,1.5,5.43580715691252e-05,1
miura_00002,3,axial,0.3,x,16,1.6,5.79805675202826e-05,1.6,5.79805675202826e-05,1
miura_00002,3,axial,0.3,x,17,1.7,6.16028941053454e-05,1.7,6.16028941053454e-05,1
miura_00002,3,axial,0.3,x,18,1.8,6.52250473321317e-05,1.8,6.52250473321317e-05,1
miura_00002,3,axial,0.3,x,19,1.9,6.88470297420751e-05,1.9,6.88470297420751e-05,1
miura_00002,3,axial,0.3,x,20,2,7.24688394630764e-05,2,7.24688394630764e-05,1
miura_00002,3,axial,0.3,x,21,2.1,7.60904774154256e-05,2.1,7.60904774154256e-05,1
miura_00002,3,axial,0.3,x,22,2.2,7.97119448162401e-05,2.2,7.97119448162401e-05,1
miura_00002,3,axial,0.3,x,23,2.3,8.33332394748176e-05,2.3,8.33332394748176e-05,1
miura_00002,3,axial,0.3,x,24,2.4,8.69543633650012e-05,2.4,8.69543633650012e-05,1
miura_00002,3,axial,0.3,x,25,2.5,9.057531544206e-05,2.5,9.057531544206e-05,1
miura_00002,3,axial,0.3,x,26,2.6,9.41960959377433e-05,2.6,9.41960959377433e-05,1
miura_00002,3,axial,0.3,x,27,2.7,9.78167047203663e-05,2.7,9.78167047203663e-05,1
miura_00002,3,axial,0.3,x,28,2.8,0.000101437142528024,2.8,0.000101437142528024,1
miura_00002,3,axial,0.3,x,29,2.9,0.000105057408633733,2.9,0.000105057408633733,1
miura_00002,3,axial,0.3,x,30,3,0.000108677503361839,3,0.000108677503361839,1
miura_00002,4,axial,0.6,x,1,0.1,1.8142390062627e-06,0.1,1.8142390062627e-06,1
miura_00002,4,axial,0.6,x,2,0.2,3.6279732229345e-06,0.2,3.6279732229345e-06,1
miura_00002,4,axial,0.6,x,3,0.3,5.44164209672912e-06,0.3,5.44164209672912e-06,1
miura_00002,4,axial,0.6,x,4,0.4,7.25522616315119e-06,0.4,7.25522616315119e-06,1
miura_00002,4,axial,0.6,x,5,0.5,9.06874017906947e-06,0.5,9.06874017906947e-06,1
miura_00002,4,axial,0.6,x,6,0.6,1.08821852536854e-05,0.6,1.08821852536854e-05,1
miura_00002,4,axial,0.6,x,7,0.7,1.26955554927154e-05,0.7,1.26955554927154e-05,1
miura_00002,4,axial,0.6,x,8,0.8,1.45088535059587e-05,0.8,1.45088535059587e-05,1
miura_00002,4,axial,0.6,x,9,0.9,1.63220826697165e-05,0.9,1.63220826697165e-05,1
miura_00002,4,axial,0.6,x,10,1,1.81352336702218e-05,1,1.81352336702218e-05,1
miura_00002,4,axial,0.6,x,11,1.1,1.99483138253239e-05,1.1,1.99483138253239e-05,1
miura_00002,4,axial,0.6,x,12,1.2,2.1761322584385e-05,1.2,2.1761322584385e-05,1
miura_00002,4,axial,0.6,x,13,1.3,2.35742600998616e-05,1.3,2.35742600998616e-05,1
miura_00002,4,axial,0.6,x,14,1.4,2.53871240365835e-05,1.4,2.53871240365835e-05,1
miura_00002,4,axial,0.6,x,15,1.5,2.71999136880623e-05,1.5,2.71999136880623e-05,1
miura_00002,4,axial,0.6,x,16,1.6,2.90126328397998e-05,1.6,2.90126328397998e-05,1
miura_00002,4,axial,0.6,x,17,1.7,3.08252787225466e-05,1.7,3.08252787225466e-05,1
miura_00002,4,axial,0.6,x,18,1.8,3.26378520867562e-05,1.8,3.26378520867562e-05,1
miura_00002,4,axial,0.6,x,19,1.9,3.44503528413429e-05,1.9,3.44503528413429e-05,1
miura_00002,4,axial,0.6,x,20,2,3.62627815081648e-05,2,3.62627815081648e-05,1
miura_00002,4,axial,0.6,x,21,2.1,3.8075138884432e-05,2.1,3.8075138884432e-05,1
miura_00002,4,axial,0.6,x,22,2.2,3.98874218577257e-05,2.2,3.98874218577257e-05,1
miura_00002,4,axial,0.6,x,23,2.3,4.16996342047788e-05,2.3,4.16996342047788e-05,1
miura_00002,4,axial,0.6,x,24,2.4,4.3511773454403e-05,2.4,4.3511773454403e-05,1
miura_00002,4,axial,0.6,x,25,2.5,4.53238397913487e-05,2.5,4.53238397913487e-05,1
miura_00002,4,axial,0.6,x,26,2.6,4.71358335455018e-05,2.6,4.71358335455018e-05,1
miura_00002,4,axial,0.6,x,27,2.7,4.89477555919421e-05,2.7,4.89477555919421e-05,1
miura_00002,4,axial,0.6,x,28,2.8,5.0759605048134e-05,2.8,5.0759605048134e-05,1
miura_00002,4,axial,0.6,x,29,2.9,5.25713823767169e-05,2.9,5.25713823767169e-05,1
miura_00002,4,axial,0.6,x,30,3,5.43830868067469e-05,3,5.43830868067469e-05,1
miura_00002,5,axial,0.9,x,1,0.1,2.44677474191158e-07,0.1,2.44677474191158e-07,1
miura_00002,5,axial,0.9,x,2,0.2,4.89650871465372e-07,0.2,4.89650871465372e-07,1
miura_00002,5,axial,0.9,x,3,0.3,7.34620592809339e-07,0.3,7.34620592809339e-07,1
miura_00002,5,axial,0.9,x,4,0.4,9.79583986653468e-07,0.4,9.79583986653468e-07,1
miura_00002,5,axial,0.9,x,5,0.5,1.22454273858282e-06,0.5,1.22454273858282e-06,1
miura_00002,5,axial,0.9,x,6,0.6,1.46949900040157e-06,0.6,1.46949900040157e-06,1
miura_00002,5,axial,0.9,x,7,0.7,1.71444923204475e-06,0.7,1.71444923204475e-06,1
miura_00002,5,axial,0.9,x,8,0.8,1.95939354812762e-06,0.8,1.95939354812762e-06,1
miura_00002,5,axial,0.9,x,9,0.9,2.20433555214334e-06,0.9,2.20433555214334e-06,1
miura_00002,5,axial,0.9,x,10,1,2.44927316821743e-06,1,2.44927316821743e-06,1
miura_00002,5,axial,0.9,x,11,1.1,2.69420708147419e-06,1.1,2.69420708147419e-06,1
miura_00002,5,axial,0.9,x,12,1.2,2.93913681043477e-06,1.2,2.93913681043477e-06,1
miura_00002,5,axial,0.9,x,13,1.3,3.18406268027832e-06,1.3,3.18406268027832e-06,1
miura_00002,5,axial,0.9,x,14,1.4,3.42898268903792e-06,1.4,3.42898268903792e-06,1
miura_00002,5,axial,0.9,x,15,1.5,3.67389992860789e-06,1.5,3.67389992860789e-06,1
miura_00002,5,axial,0.9,x,16,1.6,3.91881144855253e-06,1.6,3.91881144855253e-06,1
miura_00002,5,axial,0.9,x,17,1.7,4.16371998858856e-06,1.7,4.16371998858856e-06,1
miura_00002,5,axial,0.9,x,18,1.8,4.40862361268158e-06,1.8,4.40862361268158e-06,1
miura_00002,5,axial,0.9,x,19,1.9,4.65352329372527e-06,1.9,4.65352329372527e-06,1
miura_00002,5,axial,0.9,x,20,2,4.89841889431885e-06,2,4.89841889431885e-06,1
miura_00002,5,axial,0.9,x,21,2.1,5.14331099786416e-06,2.1,5.14331099786416e-06,1
miura_00002,5,axial,0.9,x,22,2.2,5.38819686373778e-06,2.2,5.38819686373778e-06,1
miura_00002,5,axial,0.9,x,23,2.3,5.63308063205443e-06,2.3,5.63308063205443e-06,1
miura_00002,5,axial,0.9,x,24,2.4,5.87795919694231e-06,2.4,5.87795919694231e-06,1
miura_00002,5,axial,0.9,x,25,2.5,6.1228336275353e-06,2.5,6.1228336275353e-06,1
miura_00002,5,axial,0.9,x,26,2.6,6.36770324731255e-06,2.6,6.36770324731255e-06,1
miura_00002,5,axial,0.9,x,27,2.7,6.6125698696598e-06,2.7,6.6125698696598e-06,1
miura_00002,5,axial,0.9,x,28,2.8,6.8574315162629e-06,2.8,6.8574315162629e-06,1
miura_00002,5,axial,0.9,x,29,2.9,7.10228871512163e-06,2.9,7.10228871512163e-06,1
miura_00002,5,axial,0.9,x,30,3,7.34714234901194e-06,3,7.34714234901194e-06,1
