sample_id,curve_id,load_case,deployment,response_axis,step,force,displacement,signed_force,signed_displacement,converged
miura_00007,0,bending,0.3,z,21,2.1,9.71574527195202e-06,-2.1,-9.71574527195202e-06,1
miura_00007,0,bending,0.3,z,22,2.2,1.01783929667085e-05,-2.2,-1.01783929667085e-05,1
miura_00007,0,bending,0.3,z,23,2.3,1.06410414153545e-05,-2.3,-1.06410414153545e-05,1
miura_00007,0,bending,0.3,z,24,2.4,1.11036900607291e-05,-2.4,-1.11036900607291e-05,1
miura_00007,0,bending,0.3,z,25,2.5,1.15663388414902e-05,-2.5,-1.15663388414902e-05,1
miura_00007,0,bending,0.3,z,26,2.6,1.20289878548207e-05,-2.6,-1.20289878548207e-05,1
miura_00007,0,bending,0.3,z,27,2.7,1.24916373844786e-05,-2.7,-1.24916373844786e-05,1
miura_00007,0,bending,0.3,z,28,2.8,1.29542863464869e-05,-2.8,-1.29542863464869e-05,1
miura_00007,0,bending,0.3,z,29,2.9,1.34169364962963e-05,-2.9,-1.34169364962963e-05,1
miura_00007,0,bending,0.3,z,30,3,1.38795866798113e-05,-3,-1.38795866798113e-05,1
miura_00007,1,bending,0.6,z,1,0.1,1.64822962482938e-06,-0.1,-1.64822962482938e-06,1
miura_00007,1,bending,0.6,z,2,0.2,3.29628770283035e-06,-0.2,-3.29628770283035e-06,1
miura_00007,1,bending,0.6,z,3,0.3,4.94435417722542e-06,-0.3,-4.94435417722542e-06,1
miura_00007,1,bending,0.6,z,4,0.4,6.59241893778762e-06,-0.4,-6.59241893778762e-06,1
miura_00007,1,bending,0.6,z,5,0.5,8.24048949512802e-06,-0.5,-8.24048949512802e-06,1
miura_00007,1,bending,0.6,z,6,0.6,9.88855944119891e-06,-0.6,-9.88855944119891e-06,1
miura_00007,1,bending,0.6,z,7,0.7,1.15366283689865e-05,-0.7,-1.15366283689865e-05,1
miura_00007,1,bending,0.6,z,8,0.8,1.31846993447459e-05,-0.8,-1.31846993447459e-05,1
miura_00007,1,bending,0.6,z,9,0.9,1.48327704680609e-05,-0.9,-1.48327704680609e-05,1
miura_00007,1,bending,0.6,z,10,1,1.64808429565719e-05,-1,-1.64808429565719e-05,1
miura_00007,1,bending,0.6,z,11,1.1,1.81289156953509e-05,-1.1,-1.81289156953509e-05,1
miura_00007,1,bending,0.6,z,12,1.2,1.97769891299073e-05,-1.2,-1.97769891299073e-05,1
miura_00007,1,bending,0.6,z,13,1.3,2.14250630741535e-05,-1.3,-2.14250630741535e-05,1
miura_00007,1,bending,0.6,z,14,1.4,2.30731379700398e-05,-1.4,-2.30731379700398e-05,1
miura_00007,1,bending,0.6,z,15,1.5,2.4721213592431e-05,-1.5,-2.4721213592431e-05,1
miura_00007,1,bending,0.6,z,16,1.6,2.63692889285732e-05,-1.6,-2.63692889285732e-05,1
miura_00007,1,bending,0.6,z,17,1.7,2.80173657535621e-05,-1.7,-2.80173657535621e-05,1
miura_00007,1,bending,0.6,z,18,1.8,2.96654430731925e-05,-1.8,-2.96654430731925e-05,1
miura_00007,1,bending,0.6,z,19,1.9,3.13135208127323e-05,-1.9,-3.13135208127323e-05,1
miura_00007,1,bending,0.6,z,20,2,3.29615998857227e-05,-2,-3.29615998857227e-05,1
miura_00007,1,bending,0.6,z,21,2.1,3.46096794561037e-05,-2.1,-3.46096794561037e-05,1
miura_00007,1,bending,0.6,z,22,2.2,3.62577594506144e-05,-2.2,-3.62577594506144e-05,1
miura_00007,1,bending,0.6,z,23,2.3,3.79058397603236e-05,-2.3,-3.79058397603236e-05,1
miura_00007,1,bending,0.6,z,24,2.4,3.95539218962522e-05,-2.4,-3.95539218962522e-05,1
miura_00007,1,bending,0.6,z,25,2.5,4.12020037663719e-05,-2.5,-4.12020037663719e-05,1
miura_00007,1,bending,0.6,z,26,2.6,4.28500866554641e-05,-2.6,-4.28500866554641e-05,1
miura_00007,1,bending,0.6,z,27,2.7,4.44981701486929e-05,-2.7,-4.44981701486929e-05,1
miura_00007,1,bending,0.6,z,28,2.8,4.61462540306442e-05,-2.8,-4.61462540306442e-05,1
miura_00007,1,bending,0.6,z,29,2.9,4.77943389993563e-05,-2.9,-4.77943389993563e-05,1
miura_00007,1,bending,0.6,z,30,3,4.94424248290263e-05,-3,-4.94424248290263e-05,1
miura_00007,2,bending,0.9,z,1,0.1,5.40291927157667e-06,-0.1,-5.40291927157667e-06,1
miura_00007,2,bending,0.9,z,2,0.2,1.08059171188145e-05,-0.2,-1.08059171188145e-05,1
miura_00007,2,bending,0.9,z,3,0.3,1.62089283756667e-05,-0.3,-1.62089283756667e-05,1
miura_00007,2,bending,0.9,z,4,0.4,2.16119310755169e-05,-0.4,-2.16119310755169e-05,1
miura_00007,2,bending,0.9,z,5,0.5,2.70149404033363e-05,-0.5,-2.70149404033363e-05,1
miura_00007,2,bending,0.9,z,6,0.6,3.24179497065882e-05,-0.6,-3.24179497065882e-05,1
miura_00007,2,bending,0.9,z,7,0.7,3.78209597741223e-05,-0.7,-3.78209597741223e-05,1
miura_00007,2,bending,0.9,z,8,0.8,4.32239698531007e-05,-0.8,-4.32239698531007e-05,1
miura_00007,2,bending,0.9,z,9,0.9,4.86269822617726e-05,-0.9,-4.86269822617726e-05,1
miura_00007,2,bending,0.9,z,10,1,5.40299957696916e-05,-1,-5.40299957696916e-05,1
miura_00007,2,bending,0.9,z,11,1.1,5.94330087104715e-05,-1.1,-5.94330087104715e-05,1
miura_00007,2,bending,0.9,z,12,1.2,6.48360233710481e-05,-1.2,-6.48360233710481e-05,1
miura_00007,2,bending,0.9,z,13,1.3,7.02390378086247e-05,-1.3,-7.02390378086247e-05,1
miura_00007,2,bending,0.9,z,14,1.4,7.56420535016145e-05,-1.4,-7.56420535016145e-05,1
miura_00007,2,bending,0.9,z,15,1.5,8.10450698737628e-05,-1.5,-8.10450698737628e-05,1
miura_00007,2,bending,0.9,z,16,1.6,8.64480877021147e-05,-1.6,-8.64480877021147e-05,1
miura_00007,2,bending,0.9,z,17,1.7,9.18511058526275e-05,-1.7,-9.18511058526275e-05,1
miura_00007,2,bending,0.9,z,18,1.8,9.72541244451345e-05,-1.8,-9.72541244451345e-05,1
miura_00007,2,bending,0.9,z,19,1.9,0.000102657143542288,-1.9,-0.000102657143542288,1
miura_00007,2,bending,0.9,z,20,2,0.000108060163580276,-2,-0.000108060163580276,1
miura_00007,2,bending,0.9,z,21,2.1,0.000113463184386873,-2.1,-0.000113463184386873,1
miura_00007,2,bending,0.9,z,22,2.2,0.000118866205330977,-2.2,-0.000118866205330977,1
miura_00007,2,bending,0.9,z,23,2.3,0.000124269227042906,-2.3,-0.000124269227042906,1
miura_00007,2,bending,0.9,z,24,2.4,0.000129672249303894,-2.4,-0.000129672249303894,1
miura_00007,2,bending,0.9,z,25,2.5,0.000135075272443715,-2.5,-0.000135075272443715,1
miura_00007,2,bending,0.9,z,26,2.6,0.000140478295379391,-2.6,-0.000140478295379391,1
miura_00007,2,bending,0.9,z,27,2.7,0.000145881319134356,-2.7,-0.000145881319134356,1
miura_00007,2,bending,0.9,z,28,2.8,0.000151284343684354,-2.8,-0.000151284343684354,1
miura_00007,2,bending,0.9,z,29,2.9,0.000156687368084528,-2.9,-0.000156687368084528,1
miura_00007,2,bending,0.9,z,30,3,0.000162090392837639,-3,-0.000162090392837639,1
miura_00007,3,axial,0.3,x,1,0.1,1.90640626497881e-06,0.1,1.90640626497881e-06,1
miura_00007,3,axial,0.3,x,2,0.2,3.81278668010553e-06,0.2,3.81278668010553e-06,1
miura_00007,3,axial,0.3,x,3,0.3,5.71913870326992e-06,0.3,5.71913870326992e-06,1
miura_00007,3,axial,0.3,x,4,0.4,7.6254486273422e-06,0.4,7.6254486273422e-06,1
miura_00007,3,axial,0.3,x,5,0.5,9.53171442117612e-06,0.5,9.53171442117612e-06,1
miura_00007,3,axial,0.3,x,6,0.6,1.14379382084161e-05,0.6,1.14379382084161e-05,1
miura_00007,3,axial,0.3,x,7,0.7,1.33441201455371e-05,0.7,1.33441201455371e-05,1
miura_00007,3,axial,0.3,x,8,0.8,1.52502591336224e-05,0.8,1.52502591336224e-05,1
miura_00007,3,axial,0.3,x,9,0.9,1.71563558602584e-05,0.9,1.71563558602584e-05,1
miura_00007,3,axial,0.3,x,10,1,1.90624088581183e-05,1,1.90624088581183e-05,1
miura_00007,3,axial,0.3,x,11,1.1,2.09684188246469e-05,1.1,2.09684188246469e-05,1
miura_00007,3,axial,0.3,x,12,1.2,2.28743870018731e-05,1.2,2.28743870018731e-05,1
miura_00007,3,axial,0.3,x,13,1.3,2.47803123709848e-05,1.3,2.47803123709848e-05,1
miura_00007,3,axial,0.3,x,14,1.4,2.66861946512267e-05,1.4,2.66861946512267e-05,1
miura_00007,3,axial,0.3,x,15,1.5,2.85920348689573e-05,1.5,2.85920348689573e-05,1
miura_00007,3,axial,0.3,x,16,1.6,3.04978312289566e-05,1.6,3.04978312289566e-05,1
miura_00007,3,axial,0.3,x,17,1.7,3.24035861450007e-05,1.7,3.24035861450007e-05,1
miura_00007,3,axial,0.3,x,18,1.8,3.43092972672199e-05,1.8,3.43092972672199e-05,1
miura_00007,3,axial,0.3,x,19,1.9,3.62149663381185e-05,1.9,3.62149663381185e-05,1
miura_00007,3,axial,0.3,x,20,2,3.81205925597807e-05,2,3.81205925597807e-05,1
miura_00007,3,axial,0.3,x,21,2.1,4.00261757903027e-05,2.1,4.00261757903027e-05,1
miura_00007,3,axial,0.3,x,22,2.2,4.19317171088672e-05,2.2,4.19317171088672e-05,1
miura_00007,3,axial,0.3,x,23,2.3,4.38372149111742e-05,2.3,4.38372149111742e-05,1
miura_00007,3,axial,0.3,x,24,2.4,4.57426705393295e-05,2.4,4.57426705393295e-05,1
miura_00007,3,axial,0.3,x,25,2.5,4.76480834801728e-05,2.5,4.76480834801728e-05,1
miura_00007,3,axial,0.3,x,26,2.6,4.9553453880071e-05,2.6,4.9553453880071e-05,1
miura_00007,3,axial,0.3,x,27,2.7,5.14587812251706e-05,2.7,5.14587812251706e-05,1
miura_00007,3,axial,0.3,x,28,2.8,5.33640663632194e-05,2.8,5.33640663632194e-05,1
miura_00007,3,axial,0.3,x,29,2.9,5.52693086346009e-05,2.9,5.52693086346009e-05,1
miura_00007,3,axial,0.3,x,30,3,5.71745079408275e-05,3,5.71745079408275e-05,1
miura_00007,4,axial,0.6,x,1,0.1,1.1437747433851e-06,0.1,1.1437747433851e-06,1
miura_00007,4,axial,0.6,x,2,0.2,2.28742248660094e-06,0.2,2.28742248660094e-06,1
miura_00007,4,axial,0.6,x,3,0.3,3.43104328561907e-06,0.3,3.43104328561907e-06,1
miura_00007,4,axial,0.6,x,4,0.4,4.57464078218509e-06,0.4,4.57464078218509e-06,1
miura_00007,4,axial,0.6,x,5,0.5,5.71821165632345e-06,0.5,5.71821165632345e-06,1
miura_00007,4,axial,0.6,x,6,0.6,6.86175666773169e-06,0.6,6.86175666773169e-06,1
miura_00007,4,axial,0.6,x,7,0.7,8.00527627396415e-06,0.7,8.00527627396415e-06,1
miura_00007,4,axial,0.6,x,8,0.8,9.14877047370232e-06,0.8,9.14877047370232e-06,1
miura_00007,4,axial,0.6,x,9,0.9,1.02922377348884e-05,0.9,1.02922377348884e-05,1
miura_00007,4,axial,0.6,x,10,1,1.14356795318434e-05,1,1.14356795318434e-05,1
miura_00007,4,axial,0.6,x,11,1.1,1.25790937723461e-05,1.1,1.25790937723461e-05,1
miura_00007,4,axial,0.6,x,12,1.2,1.372248453478e-05,1.2,1.372248453478e-05,1
miura_00007,4,axial,0.6,x,13,1.3,1.48658481642966e-05,1.3,1.48658481642966e-05,1
miura_00007,4,axial,0.6,x,14,1.4,1.60091856245552e-05,1.4,1.60091856245552e-05,1
miura_00007,4,axial,0.6,x,15,1.5,1.71524986368621e-05,1.5,1.71524986368621e-05,1
miura_00007,4,axial,0.6,x,16,1.6,1.82957846058302e-05,1.6,1.82957846058302e-05,1
miura_00007,4,axial,0.6,x,17,1.7,1.94390447595204e-05,1.7,1.94390447595204e-05,1
miura_00007,4,axial,0.6,x,18,1.8,2.05822789186728e-05,1.8,2.05822789186728e-05,1
miura_00007,4,axial,0.6,x,19,1.9,2.17254874620669e-05,1.9,2.17254874620669e-05,1
miura_00007,4,axial,0.6,x,20,2,2.28686700071917e-05,2,2.28686700071917e-05,1
miura_00007,4,axial,0.6,x,21,2.1,2.40118273419104e-05,2.1,2.40118273419104e-05,1
miura_00007,4,axial,0.6,x,22,2.2,2.5154957734583e-05,2.2,2.5154957734583e-05,1
miura_00007,4,axial,0.6,x,23,2.3,2.62980626723283e-05,2.3,2.62980626723283e-05,1
miura_00007,4,axial,0.6,x,24,2.4,2.74411417889301e-05,2.4,2.74411417889301e-05,1
miura_00007,4,axial,0.6,x,25,2.5,2.85841950012819e-05,2.5,2.85841950012819e-05,1
miura_00007,4,axial,0.6,x,26,2.6,2.97272222780909e-05,2.6,2.97272222780909e-05,1
miura_00007,4,axial,0.6,x,27,2.7,3.08702236252449e-05,2.7,3.08702236252449e-05,1
miura_00007,4,axial,0.6,x,28,2.8,3.20131991299031e-05,2.8,3.20131991299031e-05,1
miura_00007,4,axial,0.6,x,29,2.9,3.31561488093804e-05,2.9,3.31561488093804e-05,1
miura_00007,4,axial,0.6,x,30,3,3.42990725777957e-05,3,3.42990725777957e-05,1
miura_00007,5,axial,0.9,x,1,0.1,2.17729905130616e-07,0.1,2.17729905130616e-07,1
miura_00007,5,axial,0.9,x,2,0.2,4.35410726132518e-07,0.2,4.35410726132518e-07,1
miura_00007,5,axial,0.9,x,3,0.3,6.53068854656688e-07,0.3,6.53068854656688e-07,1
miura_00007,5,axial,0.9,x,4,0.4,8.70732601430181e-07,0.4,8.70732601430181e-07,1
miura_00007,5,axial,0.9,x,5,0.5,1.08839322602841e-06,0.5,1.08839322602841e-06,1
miura_00007,5,axial,0.9,x,6,0.6,1.30604732690026e-06,0.6,1.30604732690026e-06,1
miura_00007,5,axial,0.9,x,7,0.7,1.52370029990405e-06,0.7,1.52370029990405e-06,1
miura_00007,5,axial,0.9,x,8,0.8,1.74134751684898e-06,0.8,1.74134751684898e-06,1
miura_00007,5,axial,0.9,x,9,0.9,1.95899179920884e-06,0.9,1.95899179920884e-06,1
miura_00007,5,axial,0.9,x,10,1,2.17663296040088e-06,1,2.17663296040088e-06,1
miura_00007,5,axial,0.9,x,11,1.1,2.39427119965515e-06,1.1,2.39427119965515e-06,1
miura_00007,5,axial,0.9,x,12,1.2,2.61190517492649e-06,1.2,2.61190517492649e-06,1
miura_00007,5,axial,0.9,x,13,1.3,2.82953523927447e-06,1.3,2.82953523927447e-06,1
miura_00007,5,axial,0.9,x,14,1.4,3.04716125616639e-06,1.4,3.04716125616639e-06,1
miura_00007,5,axial,0.9,x,15,1.5,3.26478476386968e-06,1.5,3.26478476386968e-06,1
miura_00007,5,axial,0.9,x,16,1.6,3.48240372209699e-06,1.6,3.48240372209699e-06,1
miura_00007,5,axial,0.9,x,17,1.7,3.7000196832297e-06,1.7,3.7000196832297e-06,1
miura_00007,5,axial,0.9,x,18,1.8,3.91763220015242e-06,1.8,3.91763220015242e-06,1
miura_00007,5,axial,0.9,x,19,1.9,4.13524064223205e-06,1.9,4.13524064223205e-06,1
miura_00007,5,axial,0.9,x,20,2,4.35284556553813e-06,2,4.35284556553813e-06,1
miura_00007,5,axial,0.9,x,21,2.1,4.57044713405131e-06,2.1,4.57044713405131e-06,1
miura_00007,5,axial,0.9,x,22,2.2,4.78804517822914e-06,2.2,4.78804517822914e-06,1
miura_00007,5,axial,0.9,x,23,2.3,5.00563904440543e-06,2.3,5.00563904440543e-06,1
miura_00007,5,axial,0.9,x,24,2.4,5.22323017724126e-06,2.4,5.22323017724126e-06,1
miura_00007,5,axial,0.9,x,25,2.5,5.44081693436172e-06,2.5,5.44081693436172e-06,1
miura_00007,5,axial,0.9,x,26,2.6,5.6584006371536e-06,2.6,5.6584006371536e-06,1
miura_00007,5,axial,0.9,x,27,2.7,5.87598063024243e-06,2.7,5.87598063024243e-06,1
miura_00007,5,axial,0.9,x,28,2.8,6.09355672395645e-06,2.8,6.09355672395645e-06,1
miura_00007,5,axial,0.9,x,29,2.9,6.31112951556122e-06,2.9,6.31112951556122e-06,1
miura_00007,5,axial,0.9,x,30,3,6.5286984553582e-06,3,6.5286984553582e-06,1
