sample_id,curve_id,load_case,deployment,response_axis,step,force,displacement,signed_force,signed_displacement,converged
miura_00008,0,bending,0.3,z,1,0.1,1.44273288424093e-05,-0.1,-1.44273288424093e-05,1
miura_00008,0,bending,0.3,z,2,0.2,2.88549102721075e-05,-0.2,-2.88549102721075e-05,1
miura_00008,0,bending,0.3,z,3,0.3,4.328223434834e-05,-0.3,-4.328223434834e-05,1
miura_00008,0,bending,0.3,z,4,0.4,5.77092956136658e-05,-0.4,-5.77092956136658e-05,1
miura_00008,0,bending,0.3,z,5,0.5,7.2136089986595e-05,-0.5,-7.2136089986595e-05,1
miura_00008,0,bending,0.3,z,6,0.6,8.65626125989662e-05,-0.6,-8.65626125989662e-05,1
miura_00008,0,bending,0.3,z,7,0.7,0.000100988859293705,-0.7,-0.000100988859293705,1
miura_00008,0,bending,0.3,z,8,0.8,0.000115414825454892,-0.8,-0.000115414825454892,1
miura_00008,0,bending,0.3,z,9,0.9,0.000129840506611976,-0.9,-0.000129840506611976,1
miura_00008,0,bending,0.3,z,10,1,0.000144265898325895,-1,-0.000144265898325895,1
miura_00008,0,bending,0.3,z,11,1.1,0.000158690996054538,-1.1,-0.000158690996054538,1
miura_00008,0,bending,0.3,z,12,1.2,0.000173115795368805,-1.2,-0.000173115795368805,1
miura_00008,0,bending,0.3,z,13,1.3,0.000187540291780093,-1.3,-0.000187540291780093,1
miura_00008,0,bending,0.3,z,14,1.4,0.000201964480809579,-1.4,-0.000201964480809579,1
miura_00008,0,bending,0.3,z,15,1.5,0.000216388357920979,-1.5,-0.000216388357920979,1
miura_00008,0,bending,0.3,z,16,1.6,0.000230811918731745,-1.6,-0.000230811918731745,1
miura_00008,0,bending,0.3,z,17,1.7,0.000245235158751226,-1.7,-0.000245235158751226,1
miura_00008,0,bending,0.3,z,18,1.8,0.000259658073461587,-1.8,-0.000259658073461587,1
miura_00008,0,bending,0.3,z,19,1.9,0.000274080658386638,-1.9,-0.000274080658386638,1
miura_00008,0,bending,0.3,z,20,2,0.000288502909104952,-2,-0.000288502909104952,1
miura_00008,0,bending,0.3,z,21,2.1,0.000302924821115523,-2.1,-0.000302924821115523,1
miura_00008,0,bending,0.3,z,22,2.2,0.000317346389943502,-2.2,-0.000317346389943502,1
miura_00008,0,bending,0.3,z,23,2.3,0.00033176761114718,-2.3,-0.00033176761114718,1
miura_00008,0,bending,0.3,z,24,2.4,0.000346188480205798,-2.4,-0.000346188480205798,1
miura_00008,0,bending,0.3,z,25,2.5,0.000360608992673306,-2.5,-0.000360608992673306,1
miura_00008,0,bending,0.3,z,26,2.6,0.000375029144106882,-2.6,-0.000375029144106882,1
miura_00008,0,bending,0.3,z,27,2.7,0.000389448929998083,-2.7,-0.000389448929998083,1
miura_00008,0,bending,0.3,z,28,2.8,0.000403868345910066,-2.8,-0.000403868345910066,1
miura_00008,0,bending,0.3,z,29,2.9,0.000418287387355062,-2.9,-0.000418287387355062,1
miura_00008,0,bending,0.3,z,30,3,0.000432706049902129,-3,-0.000432706049902129,1
miura_00008,1,bending,0.6,z,1,0.1,3.77400447976922e-05,-0.1,-3.77400447976922e-05,1
miura_00008,1,bending,0.6,z,2,0.2,7.54799144846242e-05,-0.2,-7.54799144846242e-05,1
miura_00008,1,bending,0.6,z,3,0.3,0.000113219543456801,-0.3,-0.000113219543456801,1
miura_00008,1,bending,0.6,z,4,0.4,0.000150958905760135,-0.4,-0.000150958905760135,1
miura_00008,1,bending,0.6,z,5,0.5,0.000188697975081019,-0.5,-0.000188697975081019,1
miura_00008,1,bending,0.6,z,6,0.6,0.000226436724963451,-0.6,-0.000226436724963451,1
miura_00008,1,bending,0.6,z,7,0.7,0.000264175129115894,-0.7,-0.000264175129115894,1
miura_00008,1,bending,0.6,z,8,0.8,0.000301913161236437,-0.8,-0.000301913161236437,1
miura_00008,1,bending,0.6,z,9,0.9,0.000339650794974117,-0.9,-0.000339650794974117,1
miura_00008,1,bending,0.6,z,10,1,0.00037738800397315,-1,-0.00037738800397315,1
miura_00008,1,bending,0.6,z,11,1.1,0.000415124761968404,-1.1,-0.000415124761968404,1
miura_00008,1,bending,0.6,z,12,1.2,0.000452861042513198,-1.2,-0.000452861042513198,1
miura_00008,1,bending,0.6,z,13,1.3,0.000490596819399796,-1.3,-0.000490596819399796,1
miura_00008,1,bending,0.6,z,14,1.4,0.000528332066247742,-1.4,-0.000528332066247742,1
miura_00008,1,bending,0.6,z,15,1.5,0.00056606675671833,-1.5,-0.00056606675671833,1
miura_00008,1,bending,0.6,z,16,1.6,0.000603800864505774,-1.6,-0.000603800864505774,1
miura_00008,1,bending,0.6,z,17,1.7,0.000641534363305343,-1.7,-0.000641534363305343,1
miura_00008,1,bending,0.6,z,18,1.8,0.000679267226799394,-1.8,-0.000679267226799394,1
miura_00008,1,bending,0.6,z,19,1.9,0.000716999428650996,-1.9,-0.000716999428650996,1
miura_00008,1,bending,0.6,z,20,2,0.000754730942558071,-2,-0.000754730942558071,1
miura_00008,1,bending,0.6,z,21,2.1,0.000792461742219445,-2.1,-0.000792461742219445,1
miura_00008,1,bending,0.6,z,22,2.2,0.000830191801307838,-2.2,-0.000830191801307838,1
miura_00008,1,bending,0.6,z,23,2.3,0.000867921093537324,-2.3,-0.000867921093537324,1
miura_00008,1,bending,0.6,z,24,2.4,0.000905649592586563,-2.4,-0.000905649592586563,1
miura_00008,1,bending,0.6,z,25,2.5,0.000943377272174852,-2.5,-0.000943377272174852,1
miura_00008,1,bending,0.6,z,26,2.6,0.000981104106003115,-2.6,-0.000981104106003115,1
miura_00008,1,bending,0.6,z,27,2.7,0.00101883006779053,-2.7,-0.00101883006779053,1
miura_00008,1,bending,0.6,z,28,2.8,0.00105655513120792,-2.8,-0.00105655513120792,1
miura_00008,1,bending,0.6,z,29,2.9,0.00109427927003008,-2.9,-0.00109427927003008,1
miura_00008,1,bending,0.6,z,30,3,0.00113200245793134,-3,-0.00113200245793134,1
miura_00008,2,bending,0.9,z,1,0.1,3.12719829277103e-05,-0.1,-3.12719829277103e-05,1
miura_00008,2,bending,0.9,z,2,0.2,6.25444381400688e-05,-0.2,-6.25444381400688e-05,1
miura_00008,2,bending,0.9,z,3,0.3,9.38173769937318e-05,-0.3,-9.38173769937318e-05,1
miura_00008,2,bending,0.9,z,4,0.4,0.000125090791725098,-0.4,-0.000125090791725098,1
miura_00008,2,bending,0.9,z,5,0.5,0.000156364674474339,-0.5,-0.000156364674474339,1
miura_00008,2,bending,0.9,z,6,0.6,0.000187639017307412,-0.6,-0.000187639017307412,1
miura_00008,2,bending,0.9,z,7,0.7,0.000218913812353378,-0.7,-0.000218913812353378,1
miura_00008,2,bending,0.9,z,8,0.8,0.000250189051675256,-0.8,-0.000250189051675256,1
miura_00008,2,bending,0.9,z,9,0.9,0.00028146472732701,-0.9,-0.00028146472732701,1
miura_00008,2,bending,0.9,z,10,1,0.000312740831481981,-1,-0.000312740831481981,1
miura_00008,2,bending,0.9,z,11,1.1,0.000344017356170441,-1.1,-0.000344017356170441,1
miura_00008,2,bending,0.9,z,12,1.2,0.000375294293480348,-1.2,-0.000375294293480348,1
miura_00008,2,bending,0.9,z,13,1.3,0.000406571635564711,-1.3,-0.000406571635564711,1
miura_00008,2,bending,0.9,z,14,1.4,0.00043784937442335,-1.4,-0.00043784937442335,1
miura_00008,2,bending,0.9,z,15,1.5,0.000469127502170511,-1.5,-0.000469127502170511,1
miura_00008,2,bending,0.9,z,16,1.6,0.000500406010935386,-1.6,-0.000500406010935386,1
miura_00008,2,bending,0.9,z,17,1.7,0.000531684892719083,-1.7,-0.000531684892719083,1
miura_00008,2,bending,0.9,z,18,1.8,0.000562964139676884,-1.8,-0.000562964139676884,1
miura_00008,2,bending,0.9,z,19,1.9,0.000594243743848771,-1.9,-0.000594243743848771,1
miura_00008,2,bending,0.9,z,20,2,0.00062552369734899,-2,-0.00062552369734899,1
miura_00008,2,bending,0.9,z,21,2.1,0.000656803992209989,-2.1,-0.000656803992209989,1
miura_00008,2,bending,0.9,z,22,2.2,0.000688084620554646,-2.2,-0.000688084620554646,1
miura_00008,2,bending,0.9,z,23,2.3,0.000719365574438074,-2.3,-0.000719365574438074,1
miura_00008,2,bending,0.9,z,24,2.4,0.000750646845946172,-2.4,-0.000750646845946172,1
miura_00008,2,bending,0.9,z,25,2.5,0.000781928427120106,-2.5,-0.000781928427120106,1
miura_00008,2,bending,0.9,z,26,2.6,0.000813210310066065,-2.6,-0.000813210310066065,1
miura_00008,2,bending,0.9,z,27,2.7,0.000844492486882624,-2.7,-0.000844492486882624,1
miura_00008,2,bending,0.9,z,28,2.8,0.000875774949590431,-2.8,-0.000875774949590431,1
miura_00008,2,bending,0.9,z,29,2.9,0.000907057690288366,-2.9,-0.000907057690288366,1
miura_00008,2,bending,0.9,z,30,3,0.000938340701030463,-3,-0.000938340701030463,1
miura_00008,3,axial,0.3,x,1,0.1,1.60937643011962e-06,0.1,1.60937643011962e-06,1
miura_00008,3,axial,0.3,x,2,0.2,3.21869771129182e-06,0.2,3.21869771129182e-06,1
miura_00008,3,axial,0.3,x,3,0.3,4.82796760389788e-06,0.3,4.82796760389788e-06,1
miura_00008,3,axial,0.3,x,4,0.4,6.43718627570247e-06,0.4,6.43718627570247e-06,1
miura_00008,3,axial,0.3,x,5,0.5,8.04635349020363e-06,0.5,8.04635349020363e-06,1
miura_00008,3,axial,0.3,x,6,0.6,9.65546954764616e-06,0.6,9.65546954764616e-06,1
miura_00008,3,axial,0.3,x,7,0.7,1.12645342659521e-05,0.7,1.12645342659521e-05,1
miura_00008,3,axial,0.3,x,8,0.8,1.28735477444834e-05,0.8,1.28735477444834e-05,1
miura_00008,3,axial,0.3,x,9,0.9,1.44825099256298e-05,0.9,1.44825099256298e-05,1
miura_00008,3,axial,0.3,x,10,1,1.60914208751264e-05,1,1.60914208751264e-05,1
miura_00008,3,axial,0.3,x,11,1.1,1.77002805826943e-05,1.1,1.77002805826943e-05,1
miura_00008,3,axial,0.3,x,12,1.2,1.93090891281937e-05,1.2,1.93090891281937e-05,1
miura_00008,3,axial,0.3,x,13,1.3,2.09178464346479e-05,1.3,2.09178464346479e-05,1
miura_00008,3,axial,0.3,x,14,1.4,2.25265525617721e-05,1.4,2.25265525617721e-05,1
miura_00008,3,axial,0.3,x,15,1.5,2.41352075246351e-05,1.5,2.41352075246351e-05,1
miura_00008,3,axial,0.3,x,16,1.6,2.57438112909575e-05,1.6,2.57438112909575e-05,1
miura_00008,3,axial,0.3,x,17,1.7,2.73523639406769e-05,1.7,2.73523639406769e-05,1
miura_00008,3,axial,0.3,x,18,1.8,2.89608654583284e-05,1.8,2.89608654583284e-05,1
miura_00008,3,axial,0.3,x,19,1.9,3.05693158225672e-05,1.9,3.05693158225672e-05,1
miura_00008,3,axial,0.3,x,20,2,3.21777151327546e-05,2,3.21777151327546e-05,1
miura_00008,3,axial,0.3,x,21,2.1,3.3786063356432e-05,2.1,3.3786063356432e-05,1
miura_00008,3,axial,0.3,x,22,2.2,3.5394360463433e-05,2.2,3.5394360463433e-05,1
miura_00008,3,axial,0.3,x,23,2.3,3.70026065210642e-05,2.3,3.70026065210642e-05,1
miura_00008,3,axial,0.3,x,24,2.4,3.86108015361901e-05,2.4,3.86108015361901e-05,1
miura_00008,3,axial,0.3,x,25,2.5,4.02189455132503e-05,2.5,4.02189455132503e-05,1
miura_00008,3,axial,0.3,x,26,2.6,4.18270384746319e-05,2.6,4.18270384746319e-05,1
miura_00008,3,axial,0.3,x,27,2.7,4.34350804132435e-05,2.7,4.34350804132435e-05,1
miura_00008,3,axial,0.3,x,28,2.8,4.50430713719305e-05,2.8,4.50430713719305e-05,1
miura_00008,3,axial,0.3,x,29,2.9,4.66510113321411e-05,2.9,4.66510113321411e-05,1
miura_00008,3,axial,0.3,x,30,3,4.82589003335339e-05,3,4.82589003335339e-05,1
miura_00008,4,axial,0.6,x,1,0.1,9.99734310348352e-07,0.1,9.99734310348352e-07,1
miura_00008,4,axial,0.6,x,2,0.2,1.99941986702133e-06,0.2,1.99941986702133e-06,1
miura_00008,4,axial,0.6,x,3,0.3,2.99907693570595e-06,0.3,2.99907693570595e-06,1
miura_00008,4,axial,0.6,x,4,0.4,3.99870498018987e-06,0.4,3.99870498018987e-06,1
miura_00008,4,axial,0.6,x,5,0.5,4.99830426528432e-06,0.5,4.99830426528432e-06,1
miura_00008,4,axial,0.6,x,6,0.6,5.99787464908399e-06,0.6,5.99787464908399e-06,1
miura_00008,4,axial,0.6,x,7,0.7,6.9974161528437e-06,0.7,6.9974161528437e-06,1
miura_00008,4,axial,0.6,x,8,0.8,7.99692881884798e-06,0.8,7.99692881884798e-06,1
miura_00008,4,axial,0.6,x,9,0.9,8.99641265594734e-06,0.9,8.99641265594734e-06,1
miura_00008,4,axial,0.6,x,10,1,9.9958676562655e-06,1,9.9958676562655e-06,1
miura_00008,4,axial,0.6,x,11,1.1,1.09952938415459e-05,1.1,1.09952938415459e-05,1
miura_00008,4,axial,0.6,x,12,1.2,1.19946912031608e-05,1.2,1.19946912031608e-05,1
miura_00008,4,axial,0.6,x,13,1.3,1.2994059736802e-05,1.3,1.2994059736802e-05,1
miura_00008,4,axial,0.6,x,14,1.4,1.39933994875062e-05,1.4,1.39933994875062e-05,1
miura_00008,4,axial,0.6,x,15,1.5,1.49927104560972e-05,1.5,1.49927104560972e-05,1
miura_00008,4,axial,0.6,x,16,1.6,1.59919926288045e-05,1.6,1.59919926288045e-05,1
miura_00008,4,axial,0.6,x,17,1.7,1.69912460709429e-05,1.7,1.69912460709429e-05,1
miura_00008,4,axial,0.6,x,18,1.8,1.79904707117214e-05,1.8,1.79904707117214e-05,1
miura_00008,4,axial,0.6,x,19,1.9,1.89896666214711e-05,1.9,1.89896666214711e-05,1
miura_00008,4,axial,0.6,x,20,2,1.99888337847207e-05,2,1.99888337847207e-05,1
miura_00008,4,axial,0.6,x,21,2.1,2.0987972211391e-05,2.1,2.0987972211391e-05,1
miura_00008,4,axial,0.6,x,22,2.2,2.19870819042316e-05,2.2,2.19870819042316e-05,1
miura_00008,4,axial,0.6,x,23,2.3,2.29861628964406e-05,2.3,2.29861628964406e-05,1
miura_00008,4,axial,0.6,x,24,2.4,2.39852151699164e-05,2.4,2.39852151699164e-05,1
miura_00008,4,axial,0.6,x,25,2.5,2.49842387478232e-05,2.5,2.49842387478232e-05,1
