sample_id,best_candidate,true_pattern,generated_pattern,true_m,generated_m,true_n,generated_n,true_tcrease,generated_tcrease,true_tpanel,generated_tpanel,true_W,generated_W,true_creaseE,generated_creaseE,true_panelE,generated_panelE,closed_loop_scaled_mse
miura_01819,1,1.0,1.0,24.0,30.0,12.0,12.0,0.0009836209937930107,0.000929992354940623,0.0028168940916657448,0.0020645952317863703,0.00290113827213645,0.0019830309320241213,3319537408.0,4564288512.0,3251006464.0,3354507008.0,0.08964350074529648
miura_00369,0,1.0,1.0,30.0,24.0,12.0,12.0,0.0005121021531522274,0.0006568170501850545,0.002227623015642166,0.0014138786355033517,0.0036723327357321978,0.002612514654174447,1194453888.0,1837977856.0,4644651008.0,4354206208.0,0.1554187834262848
miura_01711,1,1.0,1.0,36.0,30.0,12.0,9.0,0.0007099538343027234,0.0007450304692611098,0.002129626926034689,0.001000364194624126,0.0036622968036681414,0.002532626036554575,2831608576.0,3180641024.0,4214398464.0,4868286976.0,0.004203122574836016
miura_01932,0,1.0,1.0,30.0,36.0,9.0,12.0,0.0009462939342483878,0.0008168339845724404,0.002065605716779828,0.0029656512197107077,0.002868511015549302,0.0025964579544961452,4725630976.0,1803814528.0,3827998464.0,3535011328.0,0.1115453690290451
miura_01488,0,1.0,1.0,24.0,24.0,6.0,9.0,0.0009994935244321823,0.0007149408338591456,0.0011502493871375918,0.001624580123461783,0.0025959203485399485,0.001650296151638031,3784838144.0,3085382912.0,3439992832.0,2744372224.0,0.009169574826955795
miura_01494,0,1.0,1.0,24.0,24.0,12.0,12.0,0.0005305533413775265,0.0005949467304162681,0.002355929696932435,0.002557713771238923,0.0036690467968583107,0.0025283044669777155,1623298176.0,4521519104.0,4662288896.0,1002466624.0,0.1302434653043747
miura_01194,1,1.0,1.0,36.0,24.0,6.0,12.0,0.0007706372998654842,0.000579268264118582,0.0034828658681362867,0.0022044081706553698,0.001676533604040742,0.0026170716155320406,1154692480.0,4352751616.0,2469010432.0,4303476736.0,0.07836508005857468
miura_01077,0,1.0,1.0,24.0,24.0,12.0,9.0,0.0005532603245228529,0.0007974174804985523,0.0028971689753234386,0.0032386155799031258,0.0035385084338486195,0.0037163454107940197,3834756096.0,4191565312.0,3853142528.0,1288162176.0,0.03828755393624306
miura_00238,1,1.0,1.0,36.0,24.0,12.0,12.0,0.0009287345455959439,0.0005957253742963076,0.0016079467022791505,0.0015368753811344504,0.003637358546257019,0.0019962238147854805,3112016640.0,3852148992.0,2799039488.0,3286005760.0,0.022108519449830055
miura_01928,1,1.0,1.0,30.0,36.0,9.0,9.0,0.0008047828450798988,0.0008348436094820499,0.005198932718485594,0.005854295566678047,0.0024482428561896086,0.0027423109859228134,4281752576.0,1006209344.0,2421215232.0,2658846976.0,0.5581384301185608
miura_00620,1,1.0,1.0,30.0,24.0,6.0,9.0,0.0008879047818481922,0.000985807622782886,0.0021079862490296364,0.0028356327675282955,0.0015760959358885884,0.003106514224782586,1634527744.0,2116523136.0,2695664128.0,2007097344.0,0.01722150295972824
miura_00255,1,1.0,1.0,36.0,24.0,9.0,12.0,0.0009707862627692521,0.0008243293850682676,0.0018924446776509285,0.004572786390781403,0.0014976966194808483,0.002467681420966983,3966567168.0,1608408448.0,4906575872.0,2951346688.0,0.5968436002731323
miura_00232,0,1.0,1.0,36.0,24.0,12.0,12.0,0.0007278984994627535,0.0008393868920393288,0.003167653689160943,0.002625263063237071,0.0028370169457048178,0.0026539056561887264,2297213696.0,3079157248.0,2768237312.0,2295824640.0,0.04015222564339638
miura_00383,0,1.0,1.0,36.0,24.0,6.0,9.0,0.0006178099429234862,0.0007081176154315472,0.002740998985245824,0.0011958457762375474,0.0022976952604949474,0.0026630680076777935,4731790336.0,3999798016.0,2173444096.0,4321456128.0,0.026557328179478645
miura_01287,0,1.0,1.0,24.0,24.0,9.0,12.0,0.000759451650083065,0.0007183864363469183,0.0017112520290538669,0.0033048728946596384,0.0011552295181900263,0.0028616231866180897,1027037952.0,2582099456.0,2015545984.0,1002466624.0,0.002390241948887706
miura_00682,1,1.0,1.0,30.0,30.0,9.0,6.0,0.0005351009895093739,0.0006814355729147792,0.0020081603433936834,0.0035899868234992027,0.003799594473093748,0.002703546779230237,2369083904.0,2289250304.0,4731315200.0,1002466624.0,0.043813690543174744
miura_01042,0,1.0,1.0,36.0,30.0,12.0,9.0,0.000892532232683152,0.0009023146703839302,0.0013308912748470902,0.0020007595885545015,0.0011481044348329306,0.0012270286679267883,4950853120.0,2436338432.0,1475654400.0,4751908864.0,0.1964688003063202
miura_00435,1,1.0,1.0,36.0,24.0,9.0,9.0,0.0007585778366774321,0.0008489222964271903,0.002442162251099944,0.003057092661038041,0.002530957804992795,0.0035791266709566116,1774003584.0,1768356096.0,3265852928.0,1445559680.0,0.012851486913859844
miura_00384,1,1.0,1.0,24.0,24.0,6.0,12.0,0.0005467229639180005,0.000713918823748827,0.0031513781286776066,0.0034421298187226057,0.0016387809300795197,0.0015509699005633593,2566295808.0,1585239040.0,3878040576.0,3543986944.0,0.10403690487146378
miura_01172,0,1.0,1.0,24.0,36.0,9.0,9.0,0.0009946582140401006,0.000726726371794939,0.005758940242230892,0.0048574660904705524,0.0017552931094542146,0.0015701453667134047,1650743168.0,3736129024.0,4398341120.0,4652215808.0,0.04566272720694542
miura_01320,1,1.0,1.0,24.0,30.0,6.0,6.0,0.0005027375882491469,0.0009993299609050155,0.004626004491001368,0.0030004398431628942,0.0023469056468456984,0.003159891115501523,2072039168.0,1801819136.0,1052193280.0,2654551552.0,0.23738132417201996
miura_01434,0,1.0,1.0,36.0,24.0,9.0,9.0,0.0007039860938675702,0.0008482640259899199,0.002713700057938695,0.0026070575695484877,0.0034270286560058594,0.0024820182006806135,3036628736.0,2495507712.0,3579176704.0,2126425728.0,0.0153637221083045
miura_00732,0,1.0,1.0,36.0,24.0,9.0,12.0,0.0006616816972382367,0.0008418437209911644,0.002783155534416437,0.0033024800941348076,0.002428293228149414,0.003051347564905882,3356896512.0,4012288768.0,2630809088.0,1274502656.0,0.04430358484387398
miura_01732,0,1.0,1.0,30.0,30.0,6.0,9.0,0.0009154631989076734,0.0009546639048494399,0.002593192970380187,0.004583059810101986,0.0024803851265460253,0.0028742223512381315,2360297472.0,1312606848.0,3388706816.0,1259211520.0,0.019895436242222786
miura_00747,1,1.0,1.0,24.0,24.0,9.0,12.0,0.0007077945047058165,0.0008927762391977012,0.0047758216969668865,0.005772425327450037,0.0033812555484473705,0.00259999162517488,1894219264.0,1907526016.0,4634090496.0,2586778624.0,0.3648734390735626
miura_00343,0,1.0,1.0,30.0,30.0,12.0,9.0,0.0008334690937772393,0.0007913548033684492,0.005614911671727896,0.0039819288067519665,0.0023552379570901394,0.0010009445250034332,4061066752.0,2667771648.0,4559748096.0,4996423680.0,0.04754982143640518
miura_00212,0,1.0,1.0,24.0,30.0,9.0,12.0,0.0008588884375058115,0.0009230081341229379,0.005753206089138985,0.005984126124531031,0.0018875831738114357,0.002501867478713393,2545903616.0,2104654208.0,4075969024.0,3436574464.0,0.20106583833694458
miura_01433,1,1.0,1.0,36.0,24.0,9.0,9.0,0.0008217497379519045,0.0008990077185444534,0.0037200236693024635,0.004204445518553257,0.0019887350499629974,0.0013214413775131106,1726710016.0,1184736256.0,3455822592.0,2202559488.0,0.016707325354218483
miura_00213,1,1.0,1.0,30.0,30.0,6.0,6.0,0.0005760316853411496,0.0007603232515975833,0.003882431425154209,0.005994380451738834,0.0036068919580429792,0.0025439010933041573,4145386496.0,3684331520.0,4805950464.0,1660927616.0,0.18423552811145782
miura_01992,0,1.0,1.0,36.0,30.0,9.0,9.0,0.0005554898525588214,0.0007692066137678921,0.00127338373567909,0.003179175779223442,0.0036100212018936872,0.0022119837813079357,2540653824.0,1121357184.0,1179265536.0,1002466624.0,0.028737343847751617
miura_00440,0,1.0,1.0,24.0,24.0,9.0,9.0,0.000914788048248738,0.0009141498012468219,0.0030868465546518564,0.0029366659000515938,0.0032031184528023005,0.002722164150327444,1726693248.0,2087897088.0,2577895936.0,1676462720.0,0.008829149417579174
miura_00916,1,1.0,1.0,24.0,24.0,9.0,9.0,0.0005435492494143546,0.0007347316131927073,0.002700074575841427,0.002662393730133772,0.0038394592702388763,0.0029933215118944645,2261139712.0,1820205952.0,1267062528.0,1002466624.0,0.018630754202604294
miura_00996,1,1.0,1.0,30.0,24.0,12.0,9.0,0.0008432512986473739,0.0007618461386300623,0.00381816946901381,0.0037033057305961847,0.002241309732198715,0.0020958210807293653,4750484992.0,4997448704.0,2603571200.0,2725288448.0,0.050728678703308105
miura_01457,0,1.0,1.0,36.0,30.0,9.0,12.0,0.0008754428708925843,0.0006071536336094141,0.0057464297860860825,0.005006876308470964,0.003130473894998431,0.0014099557884037495,1985781248.0,3592695552.0,4013108736.0,4057361920.0,0.06071271002292633
miura_01251,0,1.0,1.0,36.0,30.0,9.0,9.0,0.0009930968517437577,0.0009060244774445891,0.003461722983047366,0.004254177212715149,0.001008570659905672,0.0022438736632466316,4114441984.0,4455656960.0,4340902912.0,4996423680.0,0.2991752326488495
miura_01006,0,1.0,1.0,30.0,24.0,9.0,6.0,0.0007233635988086462,0.000778675195761025,0.002918688114732504,0.005349539220333099,0.0014291263651102781,0.0021370486356317997,2565355776.0,3496919296.0,3317652224.0,1085106944.0,0.034266386181116104
miura_01811,0,1.0,1.0,24.0,24.0,12.0,9.0,0.0007843911880627275,0.0007725169416517019,0.005937541369348764,0.004956610035151243,0.0017881998792290688,0.0012537294533103704,2109265408.0,1846830592.0,4777699328.0,4390077952.0,0.09483686089515686
miura_00248,0,1.0,1.0,24.0,36.0,12.0,9.0,0.0007184727001003921,0.0007755611441098154,0.004855968523770571,0.0015384290600195527,0.003074228297919035,0.0017446735873818398,3388252160.0,2813941760.0,1992572160.0,4996423680.0,0.08180110156536102
miura_01629,1,1.0,1.0,24.0,24.0,6.0,12.0,0.0007775346166454256,0.0007118553039617836,0.0023266486823558807,0.00184603501111269,0.0019437370356172323,0.002084225183352828,1258941568.0,2043893888.0,1570923392.0,2723698432.0,0.03137480840086937
miura_01282,1,1.0,1.0,36.0,24.0,6.0,9.0,0.0006113153649494052,0.0007134189363569021,0.003969111014157534,0.00373052223585546,0.0017062867991626263,0.0015668543055653572,4486325760.0,3214319360.0,3335030528.0,3707301376.0,0.17226576805114746
miura_00412,1,1.0,1.0,36.0,24.0,6.0,9.0,0.0008152555674314499,0.000928571040276438,0.0014347867108881474,0.0016595752676948905,0.003667243057861924,0.0018837255192920566,3989219840.0,1271233152.0,4438049280.0,3303762176.0,0.010172455571591854
miura_01136,1,1.0,1.0,36.0,24.0,6.0,9.0,0.0008094513323158026,0.0006465178448706865,0.004549351520836353,0.0043535069562494755,0.0030590309761464596,0.0017096189549192786,2236108032.0,2531597568.0,4451697664.0,3080435456.0,0.31954172253608704
miura_01148,0,1.0,1.0,24.0,24.0,12.0,12.0,0.000767308403737843,0.0009993299609050155,0.004861994180828333,0.003961715381592512,0.001928811427205801,0.001530912471935153,4833253888.0,2682323456.0,2141823232.0,2429118208.0,0.02733018435537815
miura_00578,0,1.0,1.0,36.0,30.0,9.0,12.0,0.0007666966412216425,0.0009486883063800633,0.005073989275842905,0.003901474876329303,0.00236121634952724,0.00256203580647707,4766708224.0,2422740736.0,1416522368.0,2323654400.0,0.046090297400951385
miura_01435,1,1.0,1.0,30.0,24.0,9.0,12.0,0.0005472879856824875,0.0006180904456414282,0.005903579294681549,0.004074945114552975,0.0036208985839039087,0.0014935173094272614,2820150784.0,2448721152.0,2956220672.0,4106930944.0,0.4582271873950958
miura_00306,0,1.0,1.0,30.0,30.0,12.0,9.0,0.0007892791763879359,0.0008313634316436946,0.004730663262307644,0.00343887391500175,0.001438509556464851,0.0010009445250034332,1541805440.0,3014523904.0,3206490624.0,4623648256.0,0.2703843414783478
miura_01667,1,1.0,1.0,30.0,30.0,6.0,12.0,0.0008683893829584122,0.0009106760262511671,0.004500542767345905,0.004293820820748806,0.002036646706983447,0.0030115670524537563,3877270784.0,3191133184.0,2174648064.0,2913562624.0,0.1126481220126152
miura_01456,1,1.0,1.0,24.0,24.0,9.0,9.0,0.0009617851465009153,0.0009208914125338197,0.0029638251289725304,0.002828889060765505,0.0012682736851274967,0.0022689905017614365,2242078720.0,3397601792.0,2222003968.0,3401074176.0,0.005144218448549509
miura_00867,0,1.0,1.0,24.0,30.0,6.0,9.0,0.0008790800347924232,0.0008592675440013409,0.0037515631411224604,0.0036899654660373926,0.002142096171155572,0.0037540034390985966,1423970432.0,4601427456.0,2775678208.0,3162488576.0,0.12861014902591705
miura_00761,1,1.0,1.0,36.0,24.0,12.0,12.0,0.0009731574100442231,0.0007175683276727796,0.003486730856820941,0.003536019241437316,0.0017840322107076645,0.0017102011479437351,3507820288.0,2911248640.0,3353277696.0,3901108224.0,0.19193564355373383
miura_00395,0,1.0,1.0,36.0,24.0,12.0,12.0,0.0006463031168095767,0.0009195733000524342,0.0036857209634035826,0.003689951030537486,0.003845014376565814,0.002643164247274399,3064929536.0,2987406336.0,4543347712.0,2165847296.0,0.1789843738079071
miura_01260,1,1.0,1.0,24.0,24.0,6.0,12.0,0.000972412119153887,0.0009941859170794487,0.0018682134104892612,0.0017910735914483666,0.003790958086028695,0.0025503102224320173,3095365888.0,3843664896.0,4350108672.0,1672004480.0,0.08476217836141586
miura_01273,0,1.0,1.0,36.0,24.0,6.0,9.0,0.000851712073199451,0.0009993299609050155,0.004063065629452467,0.0041166334412992,0.0026069963350892067,0.002526557072997093,2295633664.0,3031704832.0,2912572928.0,1086833536.0,0.09054697304964066
miura_00121,1,1.0,1.0,36.0,36.0,6.0,6.0,0.0007925606914795935,0.0007856642478145659,0.001194510143250227,0.0027551602106541395,0.003181618405506015,0.003641595132648945,4219060224.0,2006311936.0,3850392832.0,2249179136.0,0.02462819777429104
miura_01420,0,1.0,1.0,24.0,30.0,9.0,12.0,0.0006802012212574482,0.0007071782601997256,0.004989944864064455,0.003318228991702199,0.002510485937818885,0.0013300256105139852,2154276352.0,1374136448.0,2297266176.0,4678739456.0,0.10624311864376068
miura_00540,1,1.0,1.0,30.0,24.0,9.0,9.0,0.0008498604292981327,0.0009346266160719097,0.0015242723748087883,0.002194225788116455,0.0039025982841849327,0.003163296030834317,2235684608.0,1006209344.0,3122918912.0,2754728704.0,0.006471751723438501
miura_00809,1,1.0,1.0,30.0,24.0,6.0,6.0,0.0009425098542124033,0.0008968983311206102,0.003845333121716976,0.005377813242375851,0.00196469877846539,0.003414096077904105,1860100608.0,2940670720.0,4082486016.0,2922543360.0,0.0662245824933052
miura_01274,1,1.0,1.0,30.0,30.0,6.0,12.0,0.0005118366680108011,0.0007612549234181643,0.005229949951171875,0.004679206758737564,0.002063965192064643,0.001955538522452116,4668483584.0,3481436416.0,4949180928.0,4996423680.0,0.3491760790348053
miura_00307,1,1.0,1.0,30.0,30.0,9.0,9.0,0.0009757689549587667,0.0009993299609050155,0.0030935725662857294,0.0038315693382173777,0.002750872168689966,0.003438246203586459,4820647424.0,3038512384.0,2001320448.0,2228394496.0,0.038562316447496414
miura_00136,1,1.0,1.0,24.0,30.0,12.0,9.0,0.0009133731364272535,0.0008304945658892393,0.003975003492087126,0.005994380451738834,0.0013410033425316215,0.0028311158530414104,4526630912.0,2331970560.0,2607530496.0,1810852608.0,0.4111746847629547
miura_00554,1,1.0,1.0,24.0,24.0,6.0,12.0,0.0005611752276308835,0.0006285994895733893,0.002034747740253806,0.0015262487577274442,0.003575673094019294,0.002062884159386158,4250517248.0,2390267904.0,4598035456.0,3444042240.0,0.039334479719400406
miura_00585,1,1.0,1.0,24.0,30.0,12.0,9.0,0.000811685633379966,0.0009993299609050155,0.0058452109806239605,0.004388725850731134,0.0016896225279197097,0.0018482762388885021,1489651584.0,2490053376.0,2702909440.0,3599580416.0,0.6687929630279541
miura_00487,0,1.0,1.0,36.0,24.0,9.0,9.0,0.0009942325996235013,0.0007491205469705164,0.0013142642565071583,0.0010513918241485953,0.003465409157797694,0.002021116903051734,1017208960.0,2776882944.0,1643904768.0,2095504128.0,0.014872153289616108
miura_00423,1,1.0,1.0,36.0,24.0,12.0,12.0,0.0008021448738873005,0.0007377412403002381,0.0016058061737567186,0.0013097015907987952,0.0035975228529423475,0.0014525209553539753,2191635968.0,2424842752.0,4772719616.0,2780608256.0,0.013218726962804794
miura_01538,0,1.0,1.0,24.0,24.0,6.0,9.0,0.000741378462407738,0.0009423521114513278,0.004180086776614189,0.005994380451738834,0.0026890416629612446,0.0030245259404182434,1818970752.0,2555141632.0,3628294912.0,2644721152.0,0.237736776471138
miura_00834,1,1.0,1.0,24.0,36.0,12.0,9.0,0.0006416529649868608,0.0009248295100405812,0.0011422999668866396,0.0020926466677337885,0.0027325230184942484,0.00224572722800076,4584354304.0,1006209344.0,4323191296.0,3095357440.0,0.008908606134355068
miura_00110,1,1.0,1.0,30.0,30.0,12.0,6.0,0.0007263454608619213,0.000784544856287539,0.0021364993881434202,0.003462078282609582,0.001491521019488573,0.003869263920933008,3902775040.0,2892885760.0,2812157440.0,3167540480.0,0.18349190056324005
miura_01416,1,1.0,1.0,30.0,24.0,6.0,9.0,0.0009972701082006097,0.0009993299609050155,0.0044172536581754684,0.004439253360033035,0.003609104547649622,0.003575569950044155,3583601920.0,2685891328.0,2455598592.0,2195707136.0,0.04231735318899155
miura_01472,1,1.0,1.0,36.0,24.0,12.0,9.0,0.0009641296346671879,0.0008314293227158487,0.001136115868575871,0.004407346248626709,0.003590228734537959,0.003258724696934223,3267515904.0,3543064832.0,4485335552.0,1002466624.0,0.03762895241379738
miura_00240,1,1.0,1.0,24.0,30.0,12.0,9.0,0.000711869855877012,0.0009993299609050155,0.0013438548194244504,0.0025824306067079306,0.001041841460391879,0.0018138423329219222,3420876544.0,1671653120.0,1475547776.0,2996101376.0,0.05260802060365677
miura_00906,1,1.0,1.0,36.0,24.0,6.0,9.0,0.0009152221609838307,0.0006238979985937476,0.0010382116306573153,0.0012653899611905217,0.0030042133294045925,0.0017425494734197855,4236066560.0,3602435328.0,2769787392.0,3486416128.0,0.021024418994784355
miura_00509,0,1.0,1.0,36.0,24.0,12.0,6.0,0.0005489062750712037,0.0008974707452580333,0.0024977021384984255,0.0010839685564860702,0.0015522176399827003,0.002218774752691388,4915076096.0,3311117824.0,1236796928.0,3750412288.0,0.00286522856913507
miura_01721,1,1.0,1.0,36.0,24.0,9.0,9.0,0.0007787825888954103,0.0009077427675947547,0.0025998882483690977,0.0021225055679678917,0.0014278792077675462,0.0034424318000674248,1108761344.0,3919916032.0,1830304768.0,1465443712.0,0.024226749315857887
miura_01249,1,1.0,1.0,30.0,30.0,12.0,9.0,0.0009997220477089286,0.0007376876310445368,0.0010749684879556298,0.001000364194624126,0.0016820657765492797,0.0023950401227921247,1188251136.0,3915760640.0,2291907840.0,3533389312.0,0.0010116191115230322
miura_01477,1,1.0,1.0,36.0,30.0,6.0,9.0,0.0008482112316414714,0.0006326230941340327,0.0048737674951553345,0.003574535483494401,0.003631312632933259,0.0023218386340886354,3525416192.0,1409418240.0,3390420992.0,4970405888.0,0.7656683325767517
miura_00707,1,1.0,1.0,36.0,24.0,12.0,9.0,0.0009422250441275537,0.0008232440450228751,0.0016031621489673853,0.0024775397032499313,0.0016002821503207088,0.0010009445250034332,3627852288.0,3270950144.0,3315700736.0,3397654272.0,0.06308520585298538
miura_00706,0,1.0,1.0,30.0,30.0,6.0,9.0,0.000754788052290678,0.0009806789457798004,0.0042645796202123165,0.005024155136197805,0.0019074485171586275,0.0017974722431972623,1585086976.0,1056033728.0,3535601152.0,2925884672.0,0.12996084988117218
miura_00773,0,1.0,1.0,36.0,30.0,6.0,9.0,0.0005073046777397394,0.0005617905990220606,0.0021876655519008636,0.0022122913505882025,0.0032331938855350018,0.0018370883772149682,1985911936.0,2192636672.0,1996112256.0,1223603584.0,0.018232939764857292
miura_01730,0,1.0,1.0,24.0,36.0,12.0,9.0,0.0007231439230963588,0.0006420433637686074,0.005315480753779411,0.004905822221189737,0.0010267851175740361,0.002136807655915618,1769156736.0,4736357376.0,3144033536.0,4996423680.0,0.2486259639263153
miura_01820,0,1.0,1.0,24.0,24.0,9.0,12.0,0.0007911546854302287,0.0007987311691977084,0.002664330182597041,0.001986768562346697,0.0023347612004727125,0.0018997560255229473,3780876032.0,2389053952.0,2520484608.0,3980922624.0,0.007011615205556154
miura_01280,1,1.0,1.0,36.0,30.0,9.0,12.0,0.0007514715543948114,0.000678681128192693,0.0012572758132591844,0.0032934576738625765,0.0034039318561553955,0.002880907617509365,2855476736.0,2730514432.0,4838423040.0,1068527680.0,0.0023650871589779854
miura_01957,1,1.0,1.0,30.0,30.0,9.0,6.0,0.0008942922577261925,0.0007612754125148058,0.005339745432138443,0.004249208606779575,0.0014072720659896731,0.0019212317420169711,2154562048.0,3559934464.0,1553823872.0,3441938944.0,0.03952270746231079
miura_01946,1,1.0,1.0,30.0,30.0,12.0,9.0,0.0005661061150021851,0.000602182000875473,0.0040676710195839405,0.003767673159018159,0.003056297544389963,0.0024096558336168528,2604364288.0,4280262656.0,1855533824.0,1002466624.0,0.07564767450094223
miura_01031,0,1.0,1.0,24.0,36.0,12.0,12.0,0.0007818049634806812,0.0007764851325191557,0.004304889589548111,0.002939022146165371,0.003578866133466363,0.0022914425935596228,3112495872.0,2762723328.0,1490644352.0,1720967808.0,0.015335827134549618
miura_00945,1,1.0,1.0,30.0,24.0,12.0,9.0,0.0005440527456812561,0.0009993299609050155,0.002961642574518919,0.003476118901744485,0.001444705412723124,0.0026292901020497084,3639539712.0,3793916672.0,4781555712.0,2033139712.0,0.10593799501657486
miura_01467,0,1.0,1.0,36.0,24.0,9.0,12.0,0.000811188539955765,0.0009083541226573288,0.0034250046592205763,0.003012152388691902,0.0031167310662567616,0.0023358941543847322,4477307904.0,4997448704.0,4667593728.0,3794347264.0,0.1582227349281311
miura_00782,0,1.0,1.0,30.0,24.0,12.0,12.0,0.0009922805475071073,0.0009993299609050155,0.0027754148468375206,0.0034720422700047493,0.0028577852062880993,0.003053487977012992,2034136320.0,3089509632.0,4612088320.0,1830766720.0,0.0033181633334606886
miura_01382,1,1.0,1.0,24.0,24.0,9.0,9.0,0.0006431685760617256,0.0007833301206119359,0.005951232276856899,0.003889020998030901,0.0023299239110201597,0.0023911602329462767,3606217728.0,2100028544.0,1658834688.0,4672327168.0,0.027478257194161415
miura_00271,1,1.0,1.0,24.0,36.0,12.0,6.0,0.0005596744013018906,0.0006994133000262082,0.004277112893760204,0.003596558002755046,0.001954799983650446,0.0037422524765133858,3747678976.0,2591775488.0,1753460864.0,3403955456.0,0.0508146807551384
miura_01991,1,1.0,1.0,36.0,30.0,6.0,6.0,0.0008901654509827495,0.0006848536431789398,0.004378548823297024,0.005135009065270424,0.0012053877580910921,0.001909724436700344,2268337920.0,2701868288.0,1804734976.0,1550047616.0,0.06233908608555794
miura_00776,1,1.0,1.0,30.0,24.0,9.0,9.0,0.0005840598605573177,0.000838229083456099,0.00567066902294755,0.005387356039136648,0.00365108298137784,0.003375402418896556,4851227648.0,3010213376.0,2830024448.0,3983168768.0,0.16988135874271393
miura_01349,1,1.0,1.0,24.0,24.0,12.0,12.0,0.0005292921559885144,0.0008626626222394407,0.0034403065219521523,0.0027571397367864847,0.001095038722269237,0.0029427725821733475,2001723776.0,3655563520.0,1719004288.0,1230747520.0,0.13661789894104004
miura_01474,1,1.0,1.0,36.0,24.0,12.0,9.0,0.0006255240878090262,0.0009508380317129195,0.004574441350996494,0.0052770450711250305,0.0036485660821199417,0.003470402443781495,3853975296.0,3264988928.0,4091608576.0,1787036288.0,0.12008948624134064
miura_00557,1,1.0,1.0,36.0,24.0,9.0,12.0,0.0009651669533923268,0.0007910141721367836,0.0031976185273379087,0.003672894788905978,0.003926216159015894,0.0027539622969925404,2979516416.0,3634491136.0,2517157888.0,1286551680.0,0.005547347478568554
miura_00681,1,1.0,1.0,24.0,24.0,9.0,9.0,0.0005103990552015603,0.000686394632793963,0.0015561222098767757,0.0022686996962875128,0.0022244225256145,0.0019146619597449899,4192012544.0,3826299136.0,3259860992.0,1002466624.0,0.02062465064227581
miura_01782,0,1.0,1.0,30.0,36.0,12.0,9.0,0.0006063167238608003,0.0008900447865016758,0.0018632342107594013,0.003328985068947077,0.0010697671677917242,0.002060993341729045,3630438912.0,1315994368.0,4121090560.0,3022371840.0,0.06741959601640701
miura_00050,1,1.0,1.0,36.0,30.0,9.0,12.0,0.0005407857825048268,0.0007709615165367723,0.0013915589079260826,0.0014758541947230697,0.0030456827953457832,0.00234796735458076,2402313216.0,1006209344.0,1956545024.0,3082220032.0,0.017825903370976448
miura_01385,0,1.0,1.0,36.0,24.0,12.0,9.0,0.0008668545633554459,0.0009993299609050155,0.0036944951862096786,0.0044911326840519905,0.0013486496172845364,0.0029608667828142643,1551513728.0,4008489728.0,4320318976.0,2791339520.0,0.023045120760798454
miura_00536,0,1.0,1.0,24.0,36.0,9.0,9.0,0.0005635563866235316,0.0008141154539771378,0.0024702020455151796,0.003672018414363265,0.0035866128746420145,0.003162303240969777,1350298496.0,1006209344.0,4172455936.0,1475698560.0,0.17065660655498505
miura_01866,0,1.0,1.0,24.0,24.0,6.0,12.0,0.0008164513856172562,0.0007882723584771156,0.0039857723750174046,0.004041959997266531,0.0019995945040136576,0.0013636922230944037,3341733888.0,1948552832.0,3219860480.0,3414149376.0,0.12086469680070877
miura_01035,1,1.0,1.0,36.0,24.0,9.0,9.0,0.0007851322880014777,0.0009993299609050155,0.0018739429069682956,0.002100337529554963,0.0013690703781321645,0.0025721171405166388,2103996032.0,4120117760.0,3637529088.0,1679114624.0,0.018039412796497345
miura_01938,0,1.0,1.0,24.0,24.0,12.0,9.0,0.0006013813544996083,0.000875282334163785,0.002363292034715414,0.002572376746684313,0.001664530485868454,0.0028950306586921215,4132526592.0,3895661312.0,1031419712.0,1239510400.0,0.013866331428289413
miura_01109,0,1.0,1.0,36.0,24.0,9.0,9.0,0.000564437301363796,0.0007707604672759771,0.002895643236115575,0.003745914436876774,0.001984852598980069,0.002811423037201166,2543950080.0,2264313088.0,1809033984.0,1002466624.0,0.005934670567512512
miura_00748,0,1.0,1.0,24.0,24.0,12.0,12.0,0.0005724536022171378,0.0006619267514906824,0.005790260620415211,0.004322610795497894,0.003745495807379484,0.0010009445250034332,4766686720.0,3332165632.0,3856807168.0,2969425920.0,0.45555341243743896
miura_00174,0,1.0,1.0,36.0,36.0,6.0,12.0,0.0009239120990969241,0.0009125926881097257,0.004973101895302534,0.0025226622819900513,0.0021798978559672832,0.002361075486987829,2724836352.0,2382994176.0,1504930816.0,4518923264.0,0.12954451143741608
miura_00826,0,1.0,1.0,30.0,30.0,6.0,12.0,0.0009127932717092335,0.0009315075003542006,0.0014085646253079176,0.0021245216485112906,0.0035655945539474487,0.003097786335274577,4817690624.0,1637379456.0,3750853632.0,2826719232.0,0.013014602474868298
miura_00735,1,1.0,1.0,30.0,30.0,9.0,9.0,0.0009963520569726825,0.0008366105030290782,0.004679154604673386,0.005994380451738834,0.0018263082019984722,0.002530644880607724,3669973504.0,3446656512.0,4663056896.0,1946745088.0,0.28396016359329224
miura_01449,0,1.0,1.0,24.0,24.0,6.0,6.0,0.0006378452526405454,0.0007891154382377863,0.0051163011230528355,0.004799316171556711,0.003511447459459305,0.003015130991116166,3153555968.0,2462831360.0,1798382720.0,2346856704.0,0.05065242573618889
miura_01206,0,1.0,1.0,24.0,30.0,6.0,12.0,0.0005481219268403947,0.0005194678087718785,0.002822467591613531,0.004688154440373182,0.0030870300251990557,0.003086985321715474,4407718912.0,3834334464.0,4771062784.0,2527679232.0,0.03664984181523323
