sample_id,source_name,source_row,pattern,m,n,tcrease,tpanel,W,creaseE,panelE,bendstiff30,bendstiff60,bendstiff90,axialstiff30,axialstiff60,axialstiff90
miura_00156,miura,156,1,30,12,0.0007410732757545,0.0046875217307396,0.0022374891877978,2674285224.16917,2646650692.70016,190702.667954308,51243.4607487858,17314.3875260179,33421.4294642586,58769.2775476932,444512.44420621
miura_00773,miura,773,1,36,6,0.0005073046580355,0.0021876654613962,0.0032331939080208,1985911942.20534,1996112313.21527,37123.6762035804,13284.0717263468,6479.77424850117,6141.39365041005,10370.1621378995,62709.3414226316
miura_01240,miura,1240,1,36,6,0.0008503256288181,0.0059436214875273,0.002683218339194,4573400459.87356,4559636234.57817,594685.163044471,268645.275318485,77582.3326310213,77473.4183432219,135371.998825027,723537.733538882
miura_01201,miura,1201,1,30,9,0.0005115582278045,0.0045409533756467,0.0038895093574979,4997436921.82454,4517307564.40621,274897.927702807,82653.1464529376,33101.8912390902,14660.0263367992,30601.2458839172,388146.394313915
miura_01403,miura,1403,1,30,9,0.0008857089074757,0.0045290922047509,0.0026163295887464,4274218057.39593,4049907050.6839,332133.073294359,97783.2299025689,33951.4703850986,71878.1080582702,120598.786614217,695970.106611281
miura_01203,miura,1203,1,24,6,0.0008144327578351,0.0040764953682562,0.0033251894268991,4280458910.92864,4925947351.99254,374184.280276292,129739.835931105,55792.4995132581,36993.3981914392,67567.0476022159,507542.424982475
miura_01631,miura,1631,1,30,9,0.0007520664831414,0.0043657725009167,0.0030680696498204,3843758944.08003,3901707754.52385,258846.125039565,77140.1038221692,29110.6493675656,36086.842056156,63832.9566290393,472804.658172676
miura_00501,miura,501,1,24,9,0.0007606744257194,0.0030474471775463,0.0029069687263581,1804596195.91823,4627262210.39693,109348.420031627,34836.1692517047,20256.4471167878,15804.6468346515,28688.608937935,280493.353879889
miura_01765,miura,1765,1,36,9,0.0006352843387232,0.0040300569148244,0.0017382800632528,2536579862.47657,4655408524.82462,385629.320030357,114397.494900872,33844.9069247774,31793.8547274479,60410.0430915731,492747.945533427
miura_00180,miura,180,1,30,6,0.0006446131899559,0.001469964793254,0.0037278833649703,1798653707.85257,4167849641.2095,22769.8945375679,7966.36016668525,6356.11595370877,8057.38131805809,13288.2308009457,78582.3861162344
miura_01048,miura,1048,1,24,9,0.0005059252666387,0.0023814990028824,0.0030543238904512,2318384326.19081,4523819741.58852,50908.5433457479,17038.044810699,12512.1277406609,6126.44618214513,11417.2399730724,141517.202437051
miura_01756,miura,1756,1,30,12,0.0006243991605024,0.0013833126850496,0.0015821592816247,1119013739.31246,2214466740.94861,7141.25695485388,2421.05349041759,1977.401529971,10825.6372423866,17766.1901790798,103979.576851764
miura_00951,miura,951,1,24,9,0.0009415362400767,0.0033575765243489,0.0027956331037156,2736795799.92787,3322996751.90372,106971.460660357,33397.7239034793,17571.1712207507,40975.2216374941,68771.9624864387,420181.707925521
miura_01317,miura,1317,1,30,12,0.0008923832887023,0.003960520414271,0.0019868960756424,4760563882.21636,2048033811.64163,104384.492717102,28814.1606275484,10603.3839907891,101321.864133121,159054.960527565,665892.579700498
miura_01620,miura,1620,1,30,6,0.0009681717753889,0.0035031486255043,0.001349302007878,1668126085.06924,3615856876.96672,300538.83824749,118847.786188202,38435.8475762159,65554.8438435982,106184.957899683,460330.226024087
miura_00529,miura,529,1,30,12,0.0007955521580995,0.001444757775147,0.0030672601718551,2376334066.90209,1793809999.03764,3625.25049639438,1315.63046793308,1383.09669141158,22862.5139281387,36231.2729929988,162572.884800254
miura_00347,miura,347,1,30,6,0.0005809551931267,0.0012448492437838,0.0017160517323733,4813618982.49501,2441348230.0005,16756.296672345,5795.09067504205,3902.74903862273,28837.2625244012,43837.1222614732,136847.767465438
miura_01388,miura,1388,1,24,12,0.0009611748919993,0.0053840180275129,0.0010525433904654,1089002499.46096,2642986940.3051,455450.521756332,109416.15710515,29043.4248461909,51908.0656397471,96130.6797481178,794744.351948511
miura_01961,miura,1961,1,24,9,0.0008474491549382,0.0037560126425679,0.0017803479441114,2587008007.30467,4645563393.78953,295634.595271627,87601.6779645135,35064.3310034227,47354.1517963763,83655.695059995,623934.273666447
miura_01051,miura,1051,1,24,9,0.0007061743426723,0.0040382280100723,0.0013925558113901,1030892566.88711,4918908277.81314,455051.064080679,131032.926233124,45305.0632105351,18940.9978290148,42526.621990951,577635.863002697
miura_01973,miura,1973,1,30,12,0.0009786900373302,0.0011158820877441,0.0021255210700681,1474188158.33369,1266264283.10162,1831.53775293959,679.079366648957,759.88226314244,34579.8980305132,52772.6636521948,166799.70117151
miura_01442,miura,1442,1,36,9,0.0007439821486631,0.0024277558590149,0.0022630535884871,3672879757.21731,2962875745.52807,59376.8840846989,18400.1526551486,8402.27690129296,47317.466366375,73383.8288915153,297996.004354567
miura_00602,miura,602,1,36,9,0.0007800415066595,0.0010042720138809,0.0030867800531102,1207441022.99625,3633470022.19322,4676.93654104728,1685.59777571643,1787.44360302679,13231.2844494644,20801.7528408678,95034.7189421439
miura_01282,miura,1282,1,36,6,0.00061131535028,0.0039691109549233,0.0017062868539914,4486325872.32618,3335030487.62411,267468.186849739,116379.477293823,35561.0465411682,43581.1746802132,72987.042470898,354107.533160434
miura_00244,miura,244,1,24,9,0.0007716472475382,0.0011831200455743,0.0032624922101993,1486799905.88123,4550962650.04791,6681.49441484572,2623.10447278397,3578.04892188569,10431.9350426093,17401.3401210931,109965.798506683
miura_01337,miura,1337,1,30,12,0.000916108357589,0.0028757599296802,0.0026491878722008,3032240322.63493,2460700427.47894,39985.1492313293,12230.1935872119,6582.69355511129,53375.5396705723,85430.4089869184,414220.619783255
miura_01068,miura,1068,1,36,12,0.0009133447825795,0.0032062618536088,0.0035737622364749,2299482795.84701,3702111757.06386,69451.0639850868,20750.889991093,10032.296494415,37715.2990153862,61885.8586119989,361952.928317729
miura_01476,miura,1476,1,30,6,0.0005328171590979,0.0011750251341887,0.0015541626276426,3159601074.04189,4833197048.56629,30589.4035024591,10575.8008419721,7166.66786269807,17893.3578229942,28379.645159807,128082.742137328
miura_00313,miura,313,1,36,6,0.0007750519680383,0.0021163024688834,0.0037158692233574,2358704546.96712,4992328887.2827,77731.2259871761,27489.9563648404,14365.9152249635,21591.2414322182,34849.1645230876,174964.037359372
miura_00436,miura,436,1,30,12,0.0005636413857965,0.0029994890264734,0.0014741222189182,2471812408.53007,3167902902.03542,97534.0807494112,27736.9894417113,11265.9381499327,20694.6563445987,36154.6505544554,281796.94675795
miura_01899,miura,1899,1,30,6,0.0009487384420265,0.0023251804699295,0.0035238862566928,1485202275.98019,1144531079.05315,22360.7757260816,7745.74099735172,4293.96055285984,19684.8281067835,30205.7606517011,104132.120372715
miura_01329,miura,1329,1,30,6,0.000767909106156,0.0018016616947369,0.0025801320232006,2373521629.28514,4431335918.60014,57190.0724842864,19744.944449924,11749.0419548271,24517.4317138279,39152.7308420812,182464.755278336
miura_00309,miura,309,1,30,9,0.000931073030034,0.0027436225015246,0.0029950302588729,4506807434.10645,3000004584.38798,59787.9344352742,18810.5133292105,10055.0495554735,70288.7296815684,109727.080505751,444266.885790554
miura_00431,miura,431,1,24,6,0.0005652733160707,0.0052579946617615,0.0018640469808529,2944997688.23355,2924712560.09126,513178.789062349,191782.239976535,59938.9772837964,18447.2525427496,45158.9098229045,484564.605949934
miura_00661,miura,661,1,24,12,0.0008205866308004,0.0048240969175621,0.001355331732325,4797610645.34731,1913070861.536,206768.069078776,53393.7294859534,16658.1801120593,95854.4186489136,157515.18481086,807867.100624643
miura_00371,miura,371,1,30,9,0.0005601635667342,0.0049612659275668,0.0027419612300763,1453166128.78224,1089923730.52117,107519.97545731,31433.8700016199,10423.7493741189,7123.71564568983,14199.3007451668,142009.744092999
miura_00567,miura,567,1,36,9,0.0006164723945642,0.0034836282377992,0.0035235427943876,2826588050.95423,4171993665.44262,149132.725316358,45662.9911764875,18838.6220756778,16124.7901916972,29400.547331236,253558.819126476
miura_00980,miura,980,1,30,12,0.0008546457649685,0.0033919452170832,0.0036101934064065,1023537281.55612,2311816011.95437,44853.9920181328,13689.3422896182,7298.13367514909,12292.0111512269,21374.1826057886,175352.64962236
miura_00182,miura,182,1,36,6,0.0008266238808781,0.0051832746486099,0.0030522192960574,2739672957.61758,3812260710.43025,394121.440232694,170424.525658061,52444.6831633488,39043.9841404332,71726.0146834643,451314.659038674
miura_01363,miura,1363,1,24,12,0.000808835356737,0.0010041752694838,0.0021710318869236,4735792872.86985,1676443283.06248,1687.84320145858,692.548455399237,1023.91772088083,46263.1054189475,72699.1354607189,245204.46313259
miura_00622,miura,622,1,30,12,0.0008260561471805,0.0041934806090323,0.0010729841180581,4110313315.73912,2833242946.83997,272786.486728392,68497.0503163601,19418.158803287,131110.605199592,209092.417040384,937129.038552383
miura_00819,miura,819,1,30,12,0.0008017389383735,0.005825681837987,0.0034989539452291,1720328672.62932,2180564674.1812,193216.143439027,51995.0009408401,17636.8825609238,19145.9490383214,36039.0383355079,358935.348309405
miura_01193,miura,1193,1,36,12,0.0006494389573492,0.0010165864931198,0.0017622153705258,4810404349.53403,1382291729.77495,2049.03149634348,721.18731768483,683.224604234732,46665.9165765578,68171.5457962605,173554.745808049
miura_00953,miura,953,1,30,12,0.0008496795995648,0.0053737623080329,0.0028945911427496,2542603658.0421,1631820573.91549,136606.545981718,36636.6083387572,12314.5253011931,35324.7317868953,59959.6107205338,383826.101827376
miura_01422,miura,1422,1,36,12,0.0008577739310619,0.0050665571130778,0.0029250775302132,1557210825.09033,3874602716.52905,296108.356512384,78590.7606781547,24789.0167532707,29756.4274490377,55321.1481711275,503788.685813008
miura_01841,miura,1841,1,30,12,0.0006185943366599,0.0034982865220847,0.0031398448168218,3335978481.09656,1652421380.50685,39792.2344502563,11887.4969953874,5816.38592442544,16522.8426510535,27877.2666595616,186369.834031585
miura_00923,miura,923,1,36,9,0.0007229339618007,0.0059690877108459,0.0031700523331966,4920216274.70785,3174258475.3415,432675.803355822,127873.467642079,35911.3965104726,47145.1554635333,85030.3919774668,584874.990311651
miura_01074,miura,1074,1,30,6,0.0006971742448173,0.0034968822167616,0.0020140903600343,2707911449.61979,3357285535.70643,234477.520169079,88853.8935441054,31705.9534409432,28728.0017523208,50324.4569931552,303063.623833855
miura_00297,miura,297,1,24,6,0.0007035800881481,0.002941191981929,0.0023231311066581,3626421100.58155,4991180499.01638,223132.589179996,76536.3473066411,36465.4407305839,28252.2491329044,49960.0021780818,351100.933680068
miura_00967,miura,967,1,30,9,0.0006820958038853,0.0040996295155234,0.0036396271194762,3433140384.84391,2078798408.28951,102522.957154651,31067.3293220963,13096.0510178427,19746.0900528313,33950.2735583491,231608.843722624
miura_00462,miura,462,1,30,12,0.0008929036185106,0.002738692648275,0.0015071274716647,4152595402.57934,1862862441.27108,44335.4724132906,12898.3777367225,5710.52058681727,111985.936386335,170086.46276615,573192.168757876
miura_01303,miura,1303,1,30,12,0.0006480556525362,0.0014088094606419,0.0027560998511688,2346504204.34274,2589017490.26508,5262.22595183818,1896.31081029627,1946.40828769503,14340.4910657417,23363.7143761055,130676.421428457
miura_01177,miura,1177,1,24,9,0.0006237992908579,0.0018178136267266,0.0018785250695338,3711009235.52602,4236938223.07586,34962.2979316717,11748.3850630309,8808.70351222126,23814.0404428807,39695.7639724209,241077.507499802
miura_00378,miura,378,1,24,9,0.0007608633075586,0.0012082790764879,0.0020488434783268,3456067130.38402,3143060695.08401,7745.92459222281,2867.67094732398,3166.68073988613,33132.451308989,52965.7547761699,229060.749550936
miura_00799,miura,799,1,24,9,0.0005307268057732,0.0020390677409784,0.0038703139756626,3046880416.71106,4798980396.01991,27911.1062240306,9870.49022092624,9172.20328347024,6758.26462179949,11949.4111230196,119016.091680165
miura_01103,miura,1103,1,24,6,0.0009453208787003,0.0053727911575109,0.0019736086732202,3142871620.29958,1906669375.8474,340171.158317282,127194.340798176,39957.7504257419,62829.3580923849,104555.9565389,489844.123562991
miura_00106,miura,106,1,24,12,0.0008952709805053,0.0051443040478084,0.0030897193074851,2987257067.19823,3378817308.31494,216189.480677167,61253.1574353197,25001.9070926516,39185.7720666291,70296.877578226,615673.277927676
miura_00127,miura,127,1,30,9,0.000985448174004,0.0018444014004713,0.0037071082646448,4514835337.30078,3103501675.2848,16990.9052515298,5789.60548032605,4701.92106417367,64734.8393363236,99852.5525533412,360138.337306002
miura_01996,miura,1996,1,24,12,0.0009610068374053,0.0031924511678699,0.0039529027983184,4600173862.74661,2542679505.17619,33969.3247635581,11098.6911494285,7688.00590622403,50556.099715896,83556.737741031,472738.012953912
miura_00839,miura,839,1,30,6,0.0008952663632796,0.0016015082825591,0.0021102613889061,4126888973.86498,1841292657.90063,20966.5099478097,7244.34907342952,4359.37473957053,67022.9249885112,97004.7873732223,221447.047374329
miura_00356,miura,356,1,36,6,0.0007876015976787,0.0011045434180311,0.002819704559433,2312814978.05383,3550977202.40671,12812.5350748934,4475.30720206056,3379.24900828496,25712.5336943943,38909.9068889594,124138.152991586
miura_01617,miura,1617,1,30,12,0.0008509763976327,0.0032498532701887,0.0033752904743204,3282587174.32176,4971056494.33581,90953.7290056731,27813.4854379621,14949.684019398,39631.2342914204,67054.1329677659,463804.686956008
miura_00683,miura,683,1,24,9,0.0005296062720488,0.0023629761933988,0.0039674893908937,3284139435.92244,1049690908.4052,9155.89180186053,3146.23394299359,2598.41047568764,6197.75942669464,10394.2361442975,66368.0731838959
miura_00813,miura,813,1,24,12,0.0008719297399999,0.0040622282601191,0.0029034113260349,1857027398.0399,3845151016.45145,134495.220384184,40043.2758825787,19472.2383446351,24573.4375387069,44379.6380735915,429390.560239555
miura_01681,miura,1681,1,24,9,0.0008558153274871,0.004811861513083,0.0039489583489341,1280130429.39849,2908983087.24933,184361.127281544,55911.7067975753,25252.2741581333,13098.997910928,25978.8088536612,315289.51776977
miura_00210,miura,210,1,24,6,0.000613577249714,0.0017737041082749,0.0039506997993082,1461858119.02576,4814278471.71408,36171.6762549155,12792.8425618173,11059.153535674,4875.06899594224,8776.04706120802,84852.3436629229
miura_01493,miura,1493,1,24,9,0.000638138954028,0.003303536314241,0.0010345187647553,3800802758.98739,2635216052.20392,185155.620410614,53720.48104634,19280.7256733982,47465.601287696,79724.7205494359,454003.463582808
miura_00141,miura,141,1,24,12,0.0008362096223992,0.0024864470078094,0.0024477231645366,4846751483.73423,4058281618.8527,41383.7113396522,13554.4842542918,9477.31740247142,57047.3940474327,94633.7789562403,550023.669897229
miura_01975,miura,1975,1,30,6,0.0006216562700843,0.0038838057245355,0.0016134183073459,1077507471.82629,2394600149.687,222843.61819267,88230.5129381588,28292.9888239396,11642.8214674559,25109.6258766031,224064.949513267
miura_01340,miura,1340,1,30,12,0.0006521331919145,0.0037567723692271,0.0025484733058005,1317511003.00592,4162762182.37719,147247.560246699,42330.049300115,17865.9158803548,11867.7634610668,23209.3500902262,299237.884078666
miura_01798,miura,1798,1,36,9,0.0009523344712436,0.0059386723195051,0.002206449197555,2596452886.03856,3251226123.36467,526362.692296916,154660.274839979,39731.3914725632,77619.6053293537,133178.548425629,751194.978285445
miura_01575,miura,1575,1,24,12,0.0009741875301908,0.0032507632193973,0.001805041095704,2373139336.08861,1724639511.51248,49972.9428410217,14829.3573390802,7133.68208194762,58237.3534382011,94601.3191186266,468111.227575778
miura_01182,miura,1182,1,30,6,0.0008177892835393,0.001382409732067,0.0033032217160274,3326664062.83127,1544782090.04127,8133.19832418797,2850.24417872136,2274.07674285325,27161.4301005633,40974.3303148813,114738.534621815
miura_01394,miura,1394,1,36,9,0.0005265705385974,0.0025845298700564,0.0018301778477361,3605566789.54783,4785339903.38598,132981.226174826,40620.7569480316,16399.5789431849,22939.8588083482,39423.2692153879,267767.066677659
miura_01816,miura,1816,1,24,6,0.0007233086720438,0.0021572768072591,0.0018963868150721,2941687897.25559,1969077798.41813,47282.9278205827,16130.82943098,8984.0493500495,26255.0920702786,41719.5640187373,173540.67671633
miura_00712,miura,712,1,36,6,0.0008975179574934,0.001089908099886,0.003946032413648,3863456357.28729,1161230608.01374,3180.03984518199,1127.64434367156,968.945871174823,33935.6466427988,47757.0713423312,92993.9293625255
miura_01794,miura,1794,1,30,6,0.0005713415281465,0.0032161713843928,0.0018025215941531,4668706914.67438,3697012559.78946,231122.525997352,87098.2400618326,31556.828554087,30256.6370114042,52461.1774845433,307836.952716995
miura_00893,miura,893,1,36,9,0.0006262668098659,0.0056700957604486,0.0016789294145432,2691147396.59603,1995258926.80716,333441.33629398,97709.8512381192,24076.7652594569,31683.977456058,58967.453305067,407610.922922355
miura_00860,miura,860,1,30,9,0.0005391679766166,0.001522459157951,0.0016752056169935,2064703399.64992,3643519976.37816,23378.4786216338,7694.30215893718,5276.3989255058,12260.2170040942,20293.4171786918,123733.61948092
miura_00011,miura,11,1,36,6,0.0009419136206572,0.0043981018833839,0.0011592443733065,1457970343.81322,2872391620.04082,289593.133991569,133938.67376722,37636.3912613448,72794.670172513,115012.703963954,434942.600228238
miura_01695,miura,1695,1,30,6,0.0007429573970471,0.0031601030594282,0.003586896112148,2361227445.1955,2411382718.22068,97701.4020241103,34687.0393028275,15623.5479386496,16831.594312977,28368.1944807761,163496.18251507
miura_01428,miura,1428,1,30,6,0.0008619612844608,0.0039604345408336,0.0026254079838604,3544572421.2413,1118122761.19934,87881.8173057017,33294.0841611365,11985.4298678558,47106.7215036433,71323.8875843064,222201.356869652
miura_00283,miura,283,1,24,12,0.0009137542525863,0.0052024859372605,0.0021893439184516,1490653722.06897,1161701896.23225,103238.09426051,27901.7965449956,9830.56379605593,27345.2244160113,47200.1400503181,323542.57072205
miura_00811,miura,811,1,30,6,0.0005613829555723,0.0011645602622203,0.0027672065322119,3656609062.18711,2033183475.32309,7680.37498772954,2710.05885723013,2309.26834113525,12720.9520465751,19722.9107758589,73105.8808168425
miura_01342,miura,1342,1,30,9,0.000796909204025,0.0023639706867264,0.0024975524280507,1496373570.4297,1094407497.35523,16936.4516801709,5372.17119132328,3012.05012183107,17801.0214434367,28048.0393743303,121685.573295137
miura_00292,miura,292,1,36,12,0.0009364361862279,0.0019728116508937,0.003501174368899,1701094869.38441,4182658711.27148,20091.0311255153,6588.04558743711,4771.72705751449,29880.381011835,48104.930888051,258270.849866011
miura_00755,miura,755,1,36,6,0.0008014408164633,0.0052434892809227,0.0013127113267543,1985935430.05449,2116021565.86295,263260.570398978,124055.214550376,33952.5106991448,54734.7698432573,88720.7852398197,365607.427852027
miura_00627,miura,627,1,36,9,0.0007572801512004,0.0037916579193151,0.0029033455303235,1647037147.35005,4248286356.10956,217707.342170763,65749.6465992934,23835.5002123506,21072.242777515,38909.1758609058,328218.695443935
miura_00944,miura,944,1,36,6,0.0007581602805422,0.0042980525336901,0.0031837504594281,2422014887.42317,2189275277.61623,164396.58676738,67686.9340312983,22645.2051131504,24502.4537336673,41505.8358901077,218318.395370289
miura_00862,miura,862,1,36,9,0.0008412519358482,0.0046476146917696,0.0039195657142402,2160297998.35989,4848345738.7922,328746.485457498,98931.8661950043,34580.7758277549,28474.7327654267,53544.8978030044,468086.828944651
miura_00130,miura,130,1,30,6,0.0009086010026051,0.0057128194998014,0.0038315464138275,2789260261.78255,2821516913.75719,372792.874702444,146259.40640676,47933.6050415205,35312.7357330381,65009.5708219908,430349.963442746
miura_01176,miura,1176,1,30,6,0.0007990018670298,0.0043554578850049,0.003684008409103,1515073641.346,2912145562.66245,233428.495576517,86998.6439571252,32451.6752380504,14909.9298249097,29733.7830236911,255779.479327279
miura_00324,miura,324,1,24,6,0.0009388691832762,0.0016075439276302,0.001885018599678,3856716394.99048,2928600503.9276,32937.0064657839,11357.4223787615,7907.69628112979,67660.0110803591,103748.815502278,314423.8022784
miura_01091,miura,1091,1,36,12,0.0009421727019289,0.0059271934431454,0.0025170399299408,2756791928.89484,4309496254.47602,542321.127515156,135935.391230342,36919.9926590076,75012.0250224905,132583.445963562,938637.41514481
miura_00844,miura,844,1,30,6,0.000795795411693,0.0042912928237226,0.0031898450395426,1601893774.16013,1750827901.19142,146462.552007465,55219.2602147813,19969.6713313761,16218.7884367618,28887.7515489734,184246.282488099
miura_00964,miura,964,1,24,9,0.0006501969135508,0.0015693936546605,0.0039655648624832,3989462572.12793,4366892928.08709,11907.8903129637,4475.66294725284,5239.85354638075,13850.3566151605,23154.1817865284,148194.764973676
miura_01865,miura,1865,1,36,6,0.000579785426533,0.0034057988701551,0.0011407822160138,4233616753.44428,2108650578.73011,148759.912975775,65494.4160437454,19764.024479692,49231.5649483713,75697.7031000872,259374.398407749
miura_00866,miura,866,1,24,6,0.0006810145325255,0.0030032036613486,0.0030959496822496,2380307043.54473,1688132312.91955,64238.6946369639,21929.623083594,11431.4041372525,12112.0121195923,20602.8124118313,126519.325979109
miura_00922,miura,922,1,30,9,0.0006020147494216,0.0014306968777836,0.0028179978940855,4181704072.47869,4659608440.17238,15592.5120983938,5432.70497802391,4887.27139273934,19765.3289760592,31993.4376833418,171183.880830996
miura_00696,miura,696,1,36,9,0.0009501913883459,0.0053573106995556,0.001316883925734,4079322107.97151,1198392653.73147,200641.686556801,58798.0561940583,14254.2343243628,175593.022441825,249628.994683398,602174.69199322
miura_00216,miura,216,1,24,6,0.0005596733852408,0.0035010899179182,0.0030508605290259,3469789545.46461,2605288105.46964,146322.073908987,50289.7437074715,23301.8041002075,11300.5261180842,21548.1826089115,191913.748014656
miura_01781,miura,1781,1,36,6,0.0007302814205648,0.0043241614325872,0.0012216410670833,3896890098.76534,4410086050.46924,430662.466503741,197553.732541741,56028.4296065847,87684.4263652049,142419.345968621,600527.888337712
miura_01262,miura,1262,1,36,6,0.0009172246192003,0.0032961917747173,0.0019920397681071,1193874576.55417,2955372553.58406,166346.113500897,67997.0536375817,23080.743595128,33215.0840065166,54093.2614923857,248178.600865205
miura_00159,miura,159,1,30,9,0.0009655499859587,0.0016325586096305,0.002329434464857,3449721604.7622,2200651426.19274,13221.6038386064,4416.78412933174,3258.37170315042,70953.3545147514,106733.486568941,316389.858626558
miura_01059,miura,1059,1,24,9,0.000652687497063,0.0038711661301757,0.0013837090076369,2303836456.81316,1185273672.31581,99522.739042637,28820.4221787465,10244.7955319029,23232.844508202,39310.5876203604,231424.962738043
miura_00989,miura,989,1,36,9,0.0007866145413114,0.0029736611941755,0.0022077073441568,2481119274.35936,4645486693.36349,159817.092694586,48642.7899294065,18983.3511422426,41531.4654044087,68431.096988067,381528.152665155
miura_00842,miura,842,1,30,12,0.0006780211986578,0.0059110317255788,0.0013056171086391,2838795648.80954,3537733336.57348,671279.111745157,156927.665807216,38366.2954291633,50668.3505867232,99650.19353262,918719.893846035
miura_00635,miura,635,1,24,9,0.0007944223201546,0.0028140744811932,0.0019406672391984,3381501751.03839,4991459223.76664,135952.751518208,42409.2730171807,22207.6146897873,44504.1370565283,75401.1811127525,487079.151124028
miura_00517,miura,517,1,24,9,0.0009447458164361,0.0038103218441367,0.0036065760632184,1428653620.44798,2081297105.91514,75707.1587141424,23647.947473844,12460.9762444547,17720.833897032,30743.3195129133,227769.173518056
miura_01429,miura,1429,1,24,12,0.0007460631596296,0.0044338349624078,0.0011105434324416,2922822246.29633,1778797501.63753,180860.10737196,46491.9763293808,14330.8403520092,55574.0472789736,93894.0015128599,558365.784441208
miura_01748,miura,1748,1,30,9,0.0007849173050867,0.0030776900254925,0.0033475126289256,3297294116.00483,4930463255.51484,120940.618867314,37780.3716442745,19305.0980168143,31188.0560604256,52946.0622218308,357109.216445787
miura_00598,miura,598,1,24,6,0.0009660809000003,0.0023421765596017,0.0015906822753847,3147588497.85588,2831120090.28003,95914.5619569017,32869.906386794,16164.0392001272,75796.3391017486,117193.674835653,393924.711704947
miura_00196,miura,196,1,36,6,0.0009566729535718,0.0016726435958487,0.0013525769444416,2608560023.74175,3716499311.63928,66001.4353004243,24269.870613595,10716.380114296,104212.206489777,149469.958178516,349066.06229039
miura_01784,miura,1784,1,30,9,0.0006978748126163,0.0022952699656486,0.0030625350449004,2506351857.40512,2949504084.24471,34787.2646199415,11254.5274498689,7045.93192638526,17514.0639092974,28875.2270724662,170030.856358472
miura_00870,miura,870,1,24,12,0.0009173552971017,0.0045673839165456,0.0025391482279556,2820430793.08273,4603130061.09527,252075.871004528,71790.3701019753,29817.9536571268,48187.4836060208,86126.7030794788,744523.147015604
miura_00411,miura,411,1,24,12,0.0008080284459952,0.0037319951024354,0.0037486563445443,3070659172.59,1012567674.52481,22142.7885773321,6929.8347636908,4072.37710103971,21472.4483502835,35730.0346600752,210324.614318954
miura_00097,miura,97,1,30,9,0.0007542506816811,0.0054731462678261,0.0029946332822409,3795975282.37094,4492108862.82892,526802.552315277,153202.58118835,48999.2930428604,39896.4324498207,77321.6153546149,705467.688395359
miura_01001,miura,1001,1,24,9,0.0007868707665324,0.0041794007355565,0.003243788960362,3283443594.75114,3369169648.6244,172854.200024439,52757.5764869234,24650.544702578,27148.2525738344,48435.8159161875,399594.92720241
miura_01506,miura,1506,1,30,9,0.0006008983870445,0.0056481552392231,0.003895255995705,3473872304.52863,4494409470.9012,472688.480965275,138823.732705569,47510.0568088208,18068.5373182336,41508.5284564649,566287.674095734
miura_00157,miura,157,1,30,12,0.0005604720532397,0.001089552055667,0.003371592634062,4746828852.11444,2439600686.36621,2026.71480210753,798.850668308363,1115.21084894952,14802.3481786563,23819.1681555191,119821.555748169
miura_00420,miura,420,1,36,9,0.0007378673935688,0.0018218365375578,0.0023082526700762,2568640488.09609,1466585710.3467,13365.5215600139,4272.94365260668,2453.52441044139,30254.7943538102,45644.2256465029,151551.632045031
miura_01803,miura,1803,1,30,6,0.0009343593466989,0.0023320761129962,0.0030562434349635,4960254877.63715,4205890328.44017,92141.5796493114,32044.9936018158,16853.1089421065,72606.1179571988,111486.089804129,385856.713144209
miura_00478,miura,478,1,36,12,0.000590138158781,0.001169148870308,0.0017077188341836,3924147841.92547,2994935908.70574,6375.57059196495,2163.50751844521,1804.93392918138,33233.5783484035,51439.5931874386,207602.256835113
miura_01856,miura,1856,1,24,12,0.0005278309695615,0.0038662678360263,0.0016976319701751,2691075295.45106,1918982321.39902,94525.3809995305,26689.9597632293,10767.2022253117,13633.021909454,24977.2101788756,241193.129409061
miura_00669,miura,669,1,24,9,0.0007369530202008,0.0028221754245559,0.0039710458066256,2094248809.21255,1376097001.26677,19852.6688490732,6589.03495851348,4669.87224134451,10651.9243980136,17894.7781016434,114070.392292273
miura_01418,miura,1418,1,30,12,0.0009279729837112,0.0026822417880445,0.003436349470407,1707139014.37711,1351248917.30925,14166.3210186162,4520.70931807863,2895.26851969121,24135.1507557691,38750.8267336281,193152.043126427
miura_01872,miura,1872,1,24,9,0.0008470434142005,0.0027887622182914,0.00149199446467,1676958635.61249,4760691134.79752,158729.5656416,48562.0792703035,22983.6520171089,35827.8367803794,61942.1537194026,438313.460072437
miura_01300,miura,1300,1,30,6,0.0005154458260628,0.0048916785715057,0.0015309579578431,2987906176.89813,3766634767.83034,518934.845152212,216392.389974558,62632.1290579137,20568.5624896953,50616.0797893274,496171.844427367
miura_00448,miura,448,1,36,6,0.0006082020800601,0.0032012310301782,0.00319544032625,3121200319.90572,1804969600.80547,78036.9872806515,29954.8005368746,11598.3619419969,15969.4553151661,26041.7866060077,126068.957982112
miura_00554,miura,554,1,24,6,0.0005611752011471,0.002034747661467,0.0035756731429967,4250517329.95498,4598035652.63226,55284.4912263761,19163.2510499322,14258.8456800701,10982.8148059569,18968.3626795354,139504.525130539
miura_00179,miura,179,1,36,6,0.0008856946877465,0.0046544142251066,0.0035253388448401,3327566676.18131,3996948716.87092,331752.94303112,137546.303059993,45449.5094928461,48491.7407998997,82406.7754201263,435452.660330526
