epoch,train_total,train_noise,train_x0,train_class,train_param,train_closed_loop,val_total,val_noise,val_x0,val_class,val_param,val_closed_loop,val_select
1,5.578423404693604,1.1583972454071045,1.621293067932129,7.857740020751953,0.48082286715507505,0.7177211284637451,4.526780891418457,1.174124050140381,1.5619807243347168,5.807175731658935,0.4396972358226776,0.6247467875480652,8.433600479364395
2,3.8729944229125977,1.0798513174057007,1.4426507711410523,4.670638656616211,0.44049000144004824,0.5783181309700012,3.3097517013549806,0.9562963008880615,1.251706314086914,3.834481430053711,0.4201309621334076,0.5614276170730591,6.067746323347093
3,3.023969841003418,0.8701138496398926,1.0868532180786132,3.4836010932922363,0.390720933675766,0.502211970090866,2.3361698627471923,0.8108189463615417,0.9632837772369385,2.2621817111968996,0.375678813457489,0.4326337456703186,4.033778047561646
4,2.3873746395111084,0.8115684747695923,0.9926921248435974,2.34592866897583,0.37615084648132324,0.47897312641143797,2.091316318511963,0.7663793563842773,0.9113220691680908,1.89657301902771,0.3539236009120941,0.388960999250412,3.550779688358307
5,2.1321424007415772,0.7572331309318543,0.8631009578704834,2.01897394657135,0.33759382367134094,0.38947877287864685,1.7781487226486206,0.6669763326644897,0.6257721066474915,1.645472240447998,0.26613688468933105,0.3309066712856293,2.86828790307045
6,1.9795781373977661,0.6886292338371277,0.6990306138992309,1.907119131088257,0.3077709496021271,0.36443697810173037,1.5543940544128418,0.5635491847991944,0.5515332221984863,1.4165733098983764,0.25904422998428345,0.29030427932739256,2.517455041408539
7,1.7520013809204102,0.6300830721855164,0.582753598690033,1.6342061758041382,0.27430313229560854,0.3316555082798004,1.3009828090667725,0.5793556451797486,0.4437920570373535,0.9632341265678406,0.21907895505428315,0.2149372696876526,1.8410424083471297
8,1.695605421066284,0.6170557498931885,0.5229190468788147,1.6103477239608766,0.2446787327528,0.26055303812026975,1.3230417013168334,0.5556127309799195,0.4030017077922821,1.0883222579956056,0.20206449031829835,0.18776232600212098,1.881150782108307
9,1.5700044870376586,0.5859427809715271,0.46469088196754454,1.4720633506774903,0.22009194493293763,0.22200066447257996,1.2061201333999634,0.5083217859268189,0.36408156156539917,0.9946524977684021,0.18209656178951264,0.12931616157293319,1.6701467826962473
10,1.442514181137085,0.5583085775375366,0.4145206451416016,1.3169125318527222,0.20014555454254152,0.17418007254600526,1.2661179780960083,0.5157158136367798,0.30834842920303346,1.1619697570800782,0.15234096944332123,0.10705866515636445,1.7297178208827975
11,1.4568865537643432,0.5426504611968994,0.4014985263347626,1.3856139659881592,0.1950971245765686,0.15886503756046294,1.1651192903518677,0.4839251279830933,0.3306747615337372,0.9995607733726501,0.16341014504432677,0.0925724133849144,1.5862180933356285
12,1.348697829246521,0.5443997502326965,0.36933658123016355,1.1953184843063354,0.18020854890346527,0.14619283080101014,1.1473591566085815,0.5258567571640015,0.3080028831958771,0.8909291505813599,0.15627741813659668,0.10019344687461854,1.4554028987884524
13,1.450731635093689,0.555378520488739,0.3740191638469696,1.3644210338592528,0.18437297642230988,0.14605701267719268,1.1691488742828369,0.5106109142303467,0.30720311403274536,0.9600692987442017,0.15777769982814788,0.09443153440952301,1.519481647014618
14,1.3808735370635987,0.5490466713905334,0.35406518578529356,1.2609318017959594,0.1732742816209793,0.12811769247055055,1.1459386110305787,0.4971415877342224,0.3253031253814697,0.9344083309173584,0.1591283231973648,0.09043990820646286,1.5092796877026557
15,1.3394017219543457,0.5369120478630066,0.3721618950366974,1.1797353506088257,0.1817132443189621,0.12916310578584672,1.1805270433425903,0.4981348752975464,0.3293652594089508,0.9896308660507203,0.16224319636821746,0.09891247451305389,1.5801517963409422
16,1.3259180068969727,0.5085774779319763,0.3646527886390686,1.2131675243377686,0.17812399566173553,0.12890453338623048,1.0869466066360474,0.4651924014091492,0.29275856018066404,0.8898105382919311,0.15387891829013825,0.08042645305395127,1.4168744698166849
17,1.2724405527114868,0.5259164810180664,0.33314241766929625,1.096179449558258,0.16776846945285798,0.11097343862056733,1.090792751312256,0.5222322583198548,0.2952574253082275,0.7896007061004638,0.14938510656356813,0.07950629889965058,1.31374953687191
18,1.2528433561325074,0.5276809453964233,0.33005317449569704,1.056338369846344,0.1643538773059845,0.11293289065361023,1.0720381379127502,0.48756482601165774,0.2837360978126526,0.8253771305084229,0.14762436747550964,0.072332102060318,1.329069697856903
19,1.200365924835205,0.5195419013500213,0.3269426584243774,0.9608940720558167,0.16631380021572112,0.11147913336753845,1.0075248241424561,0.47136799097061155,0.291891610622406,0.7186481475830078,0.15111081302165985,0.07132105454802513,1.2329716257750987
20,1.285496759414673,0.5118422269821167,0.3404711842536926,1.1368901491165162,0.16928444802761078,0.10800828784704208,0.9798733592033386,0.45150027275085447,0.26698113679885865,0.7288231730461121,0.1390669822692871,0.06597437262535095,1.2008456647396089
21,1.1986167907714844,0.5002183675765991,0.33604625463485716,0.982571542263031,0.16903571784496307,0.11120829731225967,0.944966173171997,0.43207094073295593,0.28696058988571166,0.6656331896781922,0.1508834809064865,0.07689629048109055,1.180373550951481
22,1.2035993576049804,0.506982970237732,0.32845692038536073,0.9802255749702453,0.16797703504562378,0.1062933325767517,0.9906965732574463,0.4474967956542969,0.27207974195480344,0.7438619136810303,0.1436684846878052,0.06564137488603591,1.2252515152096748
23,1.1418899059295655,0.4929442584514618,0.3189781069755554,0.8914005160331726,0.1648488909006119,0.09965344965457916,0.9689100027084351,0.4653900027275085,0.262594735622406,0.6670265197753906,0.141985222697258,0.06421026811003686,1.1358167462050917
24,1.2109447956085204,0.4877141177654266,0.31972134709358213,1.0364611506462098,0.16507189273834227,0.09878544956445694,1.0137649536132813,0.4554990649223328,0.2672589302062988,0.7758825302124024,0.14186264872550963,0.059173380583524705,1.2441774897277356
25,1.1577408075332642,0.5059105396270752,0.30175926089286803,0.9118614077568055,0.15705050230026246,0.09137869030237197,1.044291090965271,0.43644012212753297,0.30648836493492126,0.836307954788208,0.1554831475019455,0.06883796453475952,1.3671174317598342
26,1.1720714330673219,0.4918656647205353,0.32616421580314636,0.9482927680015564,0.1633347749710083,0.09461057484149933,1.0029801607131958,0.4271055221557617,0.28775211572647097,0.7954791426658631,0.14543498456478118,0.061521881818771364,1.2901881247758864
27,1.1918005704879762,0.4848163962364197,0.30999529361724854,1.0124938368797303,0.15852889120578767,0.09008956253528595,0.960724663734436,0.4383201837539673,0.2576662600040436,0.7013316631317139,0.14124087393283843,0.055472209304571155,1.155711006373167
28,1.1272614002227783,0.48340057134628295,0.30809107422828674,0.8731651067733764,0.16287801861763002,0.09319944828748702,0.9428630471229553,0.4571852445602417,0.24466864466667176,0.6448303580284118,0.1322752594947815,0.05657357424497604,1.0783478364348411
