epoch,train_total,train_noise,train_x0,train_class,train_param,train_closed_loop,val_total,val_noise,val_x0,val_class,val_param,val_closed_loop,val_select
1,5.73324990272522,70.36419334411622,0.7674893736839294,3.6376386165618895,0.38384607434272766,0.4449532687664032,2.9223779678344726,37.16053085327148,0.5362870693206787,1.5488216161727906,0.28178900480270386,0.23166139125823976,2.598559081554413
2,3.944670629501343,57.798912811279294,0.5344179391860961,1.497460412979126,0.29024140238761903,0.19142514765262603,2.409079360961914,29.979061889648438,0.43104004859924316,1.3264316082000733,0.2346799671649933,0.11635870784521103,2.1085103318095206
3,2.3834053754806517,27.940378952026368,0.4304600954055786,1.4671342849731446,0.23377830386161805,0.15459663271903992,1.4136672258377074,11.692597389221191,0.404965752363205,1.1804186820983886,0.22124399840831757,0.12788307964801787,1.9345115125179293
4,1.776115345954895,18.834376335144043,0.38652739524841306,1.2010919570922851,0.2112133651971817,0.1324338585138321,1.0504969835281373,6.104198265075683,0.3206877470016479,1.10336434841156,0.175442898273468,0.085103140771389,1.684598134458065
5,1.398695993423462,12.885743522644043,0.34469595551490784,1.075020933151245,0.19197952449321748,0.10801046192646027,0.9299091339111328,6.023091888427734,0.32437543869018554,0.8438137769699097,0.1840217560529709,0.08167853057384492,1.4338895022869111
6,1.1286638975143433,8.16407585144043,0.33113797307014464,1.0171519279479981,0.18343093395233154,0.09647751003503799,0.8254383325576782,4.452021980285645,0.32228787541389464,0.7852623224258423,0.18293393552303314,0.08268078863620758,1.3731649219989774
7,1.0875104904174804,8.390184593200683,0.32999010682106017,0.8977960586547852,0.18626115322113038,0.0906960666179657,0.8433701992034912,4.710516357421875,0.3314619541168213,0.7592575788497925,0.19564651250839232,0.08151232451200485,1.367878369987011
8,1.112809383869171,8.962291622161866,0.3288877308368683,0.8774008393287659,0.18810429573059081,0.1000266432762146,1.029418420791626,8.138912582397461,0.28823975324630735,0.8536346912384033,0.16308943331241607,0.07484089285135269,1.3798047706484793
9,0.930961012840271,6.167064952850342,0.2958033919334412,0.8396852374076843,0.16470507383346558,0.08501655757427215,0.8928543090820312,6.310382652282715,0.2828450560569763,0.7566360235214233,0.16334327161312104,0.06851194351911545,1.2713362947106364
10,1.117322826385498,10.09549264907837,0.29229148030281066,0.8100785136222839,0.16624791026115418,0.07559309303760528,0.7978091716766358,3.8975783348083497,0.2993695557117462,0.7752689719200134,0.17313567399978638,0.07582337707281113,1.3235975787043572
11,0.9105356574058533,6.692039585113525,0.29276837706565856,0.7220022916793823,0.16930148601531983,0.07818703651428223,0.8324092864990235,4.997971248626709,0.28793134093284606,0.7374125480651855,0.1692984640598297,0.07149705588817597,1.2661394089460372
12,0.9434435844421387,7.342505168914795,0.28832154870033266,0.7178922295570374,0.1682600736618042,0.07818566411733627,0.6716013312339782,3.3222461223602293,0.26709636449813845,0.6039903879165649,0.1589439630508423,0.059805192053318024,1.0898359075188637
13,0.8175018310546875,5.190204715728759,0.28022571802139284,0.6843773245811462,0.16462451219558716,0.06943683475255966,0.6230362057685852,2.481345462799072,0.2561089098453522,0.6044002413749695,0.15091416537761687,0.05214673206210137,1.06357004866004
14,0.8189741373062134,5.23494234085083,0.2734900891780853,0.6859119534492493,0.16046378910541534,0.06795988976955414,0.7208989262580872,4.778295516967773,0.27039250135421755,0.536110234260559,0.1621255874633789,0.05125449150800705,1.0198828145861625
15,0.8489778280258179,6.42342176437378,0.2705306589603424,0.6224457025527954,0.16006240248680115,0.061834301054477694,0.6375280141830444,3.3291252136230467,0.26184321641922,0.5176379919052124,0.15821184515953063,0.05274980515241623,0.9904428586363794
