name,epochs,best_val_select,epoch_val_select,last_val_select,best_val_total,epoch_val_total,last_val_total,best_val_noise,epoch_val_noise,last_val_noise,best_val_x0,epoch_val_x0,last_val_x0,best_val_param,epoch_val_param,last_val_param,best_val_closed_loop,epoch_val_closed_loop,last_val_closed_loop,best_train_total,epoch_train_total,last_train_total
mixed_best_r3,700,0.1971624378114938,634,0.2430661218240856,0.3221827983856201,563,0.3540968835353851,0.1815477609634399,608,0.1987980604171753,0.10175152271986,634,0.126528787612915,0.0759608760476112,634,0.0928372487425804,0.002190089947544,683,0.0026574483141303,0.3569794476032257,685,0.3798668086528778
mixed_loop_best_r3,700,0.1974140510428697,634,0.2435256373602896,0.3104782998561859,563,0.3392319023609161,0.1781292676925659,608,0.196708145737648,0.1014987617731094,634,0.126294606924057,0.0757578745484352,634,0.0925287380814552,0.0019835954066365,664,0.0024451155681163,0.3394757390022277,677,0.3617014765739441
split_cont_round1,681,0.2525848790071905,521,0.274318063724786,0.4372144997119903,530,0.4714753448963165,0.2775414168834686,459,0.308629983663559,0.1671436697244644,521,0.1829804748296737,0.0816331714391708,499,0.0879687294363975,0.0027541860938072,667,0.0033688594587147,0.4003052651882172,623,0.4292128920555115
