epoch,train_total,train_class,train_param,train_closed_loop,val_total,val_class,val_param,val_closed_loop
47,0.3420171231031418,0.20628663897514343,0.2300094723701477,0.018860277161002158,0.3155571401119232,0.17150006592273712,0.22642432451248168,0.00719742439687252
48,0.3415794879198074,0.19982989877462387,0.2328515827655792,0.01836032886058092,0.3163517713546753,0.1708141803741455,0.22689300775527954,0.008440998196601868
49,0.34302665293216705,0.20377447158098222,0.23206356763839722,0.018522141687572,0.30763949155807496,0.1606050968170166,0.22371073961257934,0.00740041583776474
50,0.3438360720872879,0.20783168375492095,0.23052002489566803,0.018800412490963935,0.3206153154373169,0.1751558005809784,0.2278326243162155,0.010409575887024403
51,0.33740668892860415,0.19625451415777206,0.2306516095995903,0.017255653254687787,0.3093686580657959,0.16543082892894745,0.2238070011138916,0.005692473705857992
52,0.33508698642253876,0.19501017779111862,0.22890443950891495,0.017354917619377373,0.3091547727584839,0.16942562460899352,0.22178152501583098,0.005320846848189831
53,0.3312270998954773,0.1887122228741646,0.228222294151783,0.017297401465475558,0.30776705741882326,0.16667944192886353,0.22072191536426544,0.007410875335335731
54,0.33263302147388457,0.18943102657794952,0.2293131172657013,0.017208788264542817,0.30499485731124876,0.15914164781570433,0.22264983355998993,0.005548399221152067
55,0.3342416524887085,0.1962142050266266,0.22757449746131897,0.017120097763836384,0.30335342288017275,0.154423588514328,0.2234285593032837,0.005426140688359738
56,0.32981621026992797,0.19049377590417862,0.22601574510335923,0.017107171285897494,0.30395597219467163,0.15794438123703003,0.22211131751537322,0.00574492933228612
57,0.3268319249153137,0.1827091693878174,0.2275343582034111,0.015885976050049065,0.3020961403846741,0.1554107367992401,0.22168501615524291,0.005411527212709188
58,0.32636280357837677,0.18683895021677016,0.2249865710735321,0.015913520008325577,0.31275229454040526,0.1540016144514084,0.23221229314804076,0.0070783644914627075
59,0.32640364170074465,0.18294231742620468,0.2271416664123535,0.015581611078232527,0.29577961564064026,0.14476497769355773,0.22078641057014464,0.005221405066549778
60,0.3213394612073898,0.17641189247369765,0.22474622577428818,0.01677457308396697,0.3039931058883667,0.16052456796169282,0.2210543632507324,0.0053529123775660995
61,0.3247485250234604,0.18420076221227646,0.22446990758180618,0.016356466338038445,0.30119553208351135,0.15935069918632508,0.21919979751110077,0.004640753846615553
62,0.3208599865436554,0.17983620315790178,0.22275832742452623,0.016367119178175925,0.2946434497833252,0.14559134244918823,0.21797912418842316,0.007737311720848084
63,0.3212973415851593,0.18070454597473146,0.2225494161248207,0.016791304852813483,0.2900871992111206,0.13704729676246644,0.21869498789310454,0.00573714217171073
64,0.3215370327234268,0.17914775311946868,0.2235370993614197,0.016852118354290724,0.30206801295280455,0.15569972097873688,0.22014320492744446,0.008149906992912292
65,0.32014505565166473,0.1824955627322197,0.22094936966896056,0.015895805694162844,0.29626083970069883,0.14643356204032898,0.21971381306648255,0.006660523824393749
66,0.3202026844024658,0.17832077741622926,0.22263966351747513,0.016805264353752136,0.29405623078346255,0.14579110741615295,0.21846047341823577,0.005400405824184417
67,0.3167061746120453,0.17311898469924927,0.22219220250844957,0.015908972546458244,0.2993642568588257,0.14733116030693055,0.22200161218643188,0.007394126430153847
68,0.31758379340171816,0.17536525130271913,0.22206628918647767,0.01566976960748434,0.2904509246349335,0.1401374965906143,0.2173964112997055,0.005971523746848106
69,0.31203810274600985,0.16916277706623079,0.21988166719675065,0.01515010092407465,0.29317663311958314,0.14723243415355683,0.21736891567707062,0.004383017402142286
70,0.3151769250631332,0.1771428644657135,0.21884496062994002,0.0155210648663342,0.2900871396064758,0.1452034443616867,0.21521448493003845,0.004541876446455717
71,0.31480095982551576,0.17025004476308822,0.221583291888237,0.016185294557362794,0.2925915360450745,0.1398850828409195,0.21880626380443574,0.0076854407787323
72,0.3141301453113556,0.173114013671875,0.21955777406692506,0.016030737571418284,0.29072662591934206,0.14524083435535431,0.21569794416427612,0.004816519096493721
73,0.30509143471717837,0.16152399331331252,0.2164459690451622,0.015766956377774477,0.2860904812812805,0.13759260773658752,0.21488575637340546,0.0048168467357754706
74,0.31103916466236115,0.1704831212759018,0.2181510031223297,0.015293202083557843,0.3019811749458313,0.1575827419757843,0.22025939226150512,0.005860790982842446
75,0.3102727919816971,0.16931729167699813,0.21815355718135834,0.014921175315976143,0.2875692129135132,0.13900207877159118,0.21572620570659637,0.0046839284710586074
76,0.3058122396469116,0.1666116714477539,0.21549117267131807,0.014030465576797723,0.28587545156478883,0.13450067341327668,0.21600814759731293,0.005233970284461975
77,0.306536939740181,0.16365960389375686,0.21723374724388123,0.014946786221116781,0.28789120316505434,0.13991273641586305,0.21550709903240203,0.004855463840067386
78,0.30720479488372804,0.16317033469676973,0.2178361564874649,0.015566951315850019,0.2902482569217682,0.14834291338920594,0.21352729201316833,0.0050990162417292595
79,0.30500868856906893,0.16489067673683167,0.21521373093128204,0.014699244499206543,0.2810828506946564,0.13159731030464172,0.21324025094509125,0.0040878837928175924
80,0.3037938803434372,0.1641538143157959,0.21424731016159057,0.014939332194626332,0.28403800129890444,0.13359492123126984,0.2146710455417633,0.00513897705823183
81,0.30502626597881316,0.16226045340299605,0.21639182418584824,0.015008437540382146,0.2869004547595978,0.13706530630588531,0.21573481261730193,0.00526600144803524
82,0.30383344888687136,0.1583850383758545,0.2172496423125267,0.01478257067501545,0.2823530614376068,0.12999289929866792,0.21411556601524354,0.0064820989966392515
83,0.297880095243454,0.15198722630739211,0.21471012830734254,0.014352716039866209,0.29231091141700744,0.14974103569984437,0.21520185172557832,0.00447707362473011
84,0.29751554429531096,0.15298942625522613,0.21376974880695343,0.014502160716801882,0.27927069664001464,0.12581182569265364,0.21408807635307311,0.004553426150232553
85,0.29644509255886076,0.1480189636349678,0.2145835429430008,0.015704137831926347,0.2792245924472809,0.12779054343700408,0.21304803490638732,0.0045625768601894375
86,0.2934674501419067,0.14590875208377838,0.21324201822280883,0.014542104862630367,0.27885685563087464,0.1274860382080078,0.212185737490654,0.0058562193065881726
87,0.29058775007724763,0.1423049047589302,0.21203508973121643,0.014800419565290213,0.2818379819393158,0.12659371942281722,0.21571245789527893,0.005657345708459616
88,0.2920041114091873,0.14334762692451478,0.21289964765310287,0.014861307758837938,0.28099881410598754,0.12860178649425508,0.2144615262746811,0.0044727764092385765
89,0.29075281620025634,0.1433207869529724,0.21190299987792968,0.014378846623003483,0.27155745029449463,0.11372008919715881,0.212794628739357,0.0038055641576647758
90,0.2907631307840347,0.14067079424858092,0.21261279433965682,0.015629863273352383,0.27083115577697753,0.11121095865964889,0.21296573281288148,0.004519889689981937
91,0.2952141374349594,0.14870066568255424,0.2131693482398987,0.015388914104551076,0.27828750014305115,0.12101999968290329,0.21472563445568085,0.006103732995688916
92,0.2916088402271271,0.14341092705726624,0.21250470280647277,0.014797344710677863,0.28095449805259703,0.12431237697601319,0.21627445816993712,0.0050477076321840285
93,0.2936592102050781,0.14964960888028145,0.2111207976937294,0.015427225455641746,0.2700589716434479,0.10890938937664033,0.213126340508461,0.004955889005213976
94,0.2861124098300934,0.13648246824741364,0.21044143736362458,0.014859462343156337,0.27226845622062684,0.12081719040870667,0.20930958092212676,0.005100544169545173
95,0.28366448879241946,0.1349228799343109,0.20886375159025192,0.01467860396951437,0.27876808047294616,0.1292840600013733,0.21204161942005156,0.004168874025344849
96,0.2871476083993912,0.14248842895030975,0.20904120802879333,0.013724370952695608,0.2721496284008026,0.11750027537345886,0.21154896914958954,0.0037010306026786567
97,0.28422204256057737,0.1373667374253273,0.20858075320720673,0.013915849290788174,0.2654092848300934,0.10935786813497543,0.2087630659341812,0.00393458353355527
98,0.2867941647768021,0.13931958973407746,0.20978753119707108,0.01469369251281023,0.2773958623409271,0.11669421344995498,0.21471551358699797,0.008666500076651573
99,0.2867862284183502,0.13824922740459442,0.21052193641662598,0.014279356133192778,0.2701881229877472,0.11433930397033691,0.2110502004623413,0.003936530416831374
100,0.2868610918521881,0.13969354927539826,0.2100369244813919,0.013954777177423239,0.27202040553092954,0.10795978754758835,0.21554141044616698,0.004998199176043272
101,0.2867154568433762,0.13888269960880278,0.2101702943444252,0.014207626692950726,0.27337294816970825,0.11221290230751038,0.2153712034225464,0.003790601436048746
102,0.28093932271003724,0.1303320750594139,0.20882794857025147,0.01389068029820919,0.2702970504760742,0.11556230336427689,0.21003198325634004,0.0049678335897624494
103,0.28778075277805326,0.14053829088807107,0.21065412014722823,0.01371497819200158,0.26925604343414306,0.11401119530200958,0.20998317897319793,0.004534506611526013
104,0.2850664883852005,0.1372980110347271,0.20938969105482103,0.0140555702149868,0.26878708600997925,0.10785337835550309,0.21243388950824738,0.004852995183318854
105,0.28448583483695983,0.1351562112569809,0.2095561742782593,0.014703113585710526,0.26349141597747805,0.104082852602005,0.20956843793392183,0.003763104323297739
106,0.2820435732603073,0.13678184673190116,0.2068557247519493,0.013593861926347017,0.26814687848091123,0.11184619665145874,0.21026081144809722,0.003925925772637129
107,0.28715578019618987,0.1389634221792221,0.21056080013513565,0.014226551353931426,0.27018603682518005,0.10948255360126495,0.2127947837114334,0.005299948155879974
108,0.27938303649425505,0.12952729165554047,0.20738749206066132,0.014463798608630896,0.2715445995330811,0.11037141233682632,0.21431913375854492,0.004079527128487826
109,0.27590490877628326,0.12440214306116104,0.20662115812301635,0.014165369141846896,0.2590418517589569,0.0942781314253807,0.20976512432098388,0.004275298584252596
110,0.2746931821107864,0.12605740055441855,0.204684080183506,0.01396080618724227,0.26093743443489076,0.10042784214019776,0.20840383768081666,0.004639335162937641
111,0.27747745215892794,0.1317632555961609,0.20470304936170577,0.01378554692491889,0.26560503244400024,0.1045215830206871,0.21107951998710633,0.004529429599642754
112,0.2745634064078331,0.12722808569669725,0.20428987592458725,0.013318991009145974,0.2653169214725494,0.10380474478006363,0.21100856065750123,0.004811979085206986
113,0.2761676996946335,0.1276506394147873,0.20550281405448914,0.013679126091301442,0.2673415422439575,0.11036527156829834,0.2100006252527237,0.004316582158207893
114,0.26947903335094453,0.12091250419616699,0.20225554704666138,0.013534481078386307,0.26040853261947633,0.10162590891122818,0.20781441926956176,0.003562321048229933
115,0.27222881764173507,0.12315148413181305,0.20370950698852539,0.013887143786996603,0.2615546643733978,0.09406468272209167,0.21222260892391204,0.0045994330197572705
116,0.2719950407743454,0.12110851109027862,0.20454543083906174,0.013790699187666178,0.262481564283371,0.10094245970249176,0.20940936207771302,0.005201975721865893
117,0.27135859429836273,0.12165038362145424,0.20331418216228486,0.01443845620378852,0.2612417221069336,0.10297865271568299,0.20764531791210175,0.004214173275977373
118,0.269003814458847,0.1188162736594677,0.20258565694093705,0.014020041376352311,0.2662044405937195,0.11072410196065903,0.2087847948074341,0.004115194035694003
119,0.27261622846126554,0.12586905136704446,0.20322482883930207,0.012913759332150221,0.27507434487342836,0.12283344864845276,0.21132874190807344,0.004657740518450737
120,0.26754618585109713,0.11800328344106674,0.2017463117837906,0.01359646711498499,0.2560019850730896,0.09067617654800415,0.20817346572875978,0.004980888217687607
121,0.268088111281395,0.1189242236316204,0.20199792832136154,0.013256142474710941,0.2696913778781891,0.11058240234851838,0.21187372207641603,0.005052924435585737
122,0.2680505722761154,0.1183467298746109,0.20202800631523132,0.013698393106460571,0.25883179903030396,0.09495877921581268,0.2084536999464035,0.005797450244426727
123,0.26488846689462664,0.11306203454732895,0.20122534781694412,0.014264216274023056,0.2551055610179901,0.08888093233108521,0.207926145195961,0.0054779091849923136
124,0.266298708319664,0.11643218249082565,0.20063553899526596,0.014894159696996211,0.26640857458114625,0.11109121143817902,0.20879693925380707,0.004132062755525112
125,0.26461716145277026,0.11507173106074334,0.20011286288499833,0.013936865609139204,0.25988680124282837,0.09891949892044068,0.20842741131782533,0.003999291267246008
126,0.26760752201080323,0.11767328828573227,0.20214352309703826,0.013254701532423497,0.2665586113929749,0.10549926459789276,0.21169849932193757,0.0042209519073367115
127,0.26794732809066774,0.11800272837281227,0.2016877219080925,0.014516484737396241,0.2561371445655823,0.0926650494337082,0.20793068408966064,0.0037478861398994924
128,0.262262561917305,0.11194608807563781,0.19973945021629333,0.013100137002766132,0.2657085955142975,0.10777290761470795,0.20856609642505647,0.006512110121548176
129,0.26628861129283904,0.11677670106291771,0.20107368975877762,0.013653147965669632,0.2648012340068817,0.10754228979349137,0.208343568444252,0.005373042915016413
130,0.2650949016213417,0.1141502946615219,0.2007344365119934,0.01457063527777791,0.2598040461540222,0.10185943245887756,0.20559476912021638,0.006559110525995493
131,0.2646658822894096,0.11763479933142662,0.1986064448952675,0.014484066423028708,0.2588484585285187,0.0947192057967186,0.20925189256668092,0.004473939351737499
132,0.2606158211827278,0.10785723626613616,0.199824458360672,0.013725489377975464,0.2585138738155365,0.09747222661972046,0.20742237865924834,0.004710745811462402
133,0.2589142918586731,0.10668057054281235,0.19849753826856614,0.014152923971414566,0.25335119366645814,0.08928539603948593,0.20639049112796784,0.004635996278375387
134,0.26105273365974424,0.11099687740206718,0.19898823499679566,0.013132124673575163,0.26225754618644714,0.10272804498672486,0.2080322653055191,0.005722538940608502
135,0.2557572782039642,0.10603881850838662,0.19624863117933272,0.01297847805544734,0.2612806737422943,0.09687706530094146,0.21096706092357637,0.0037501568906009196
136,0.26143481731414797,0.11202622130513192,0.19882915914058685,0.013185097742825747,0.2617057621479034,0.10253006368875503,0.20811814963817596,0.004645170457661152
137,0.26807585060596467,0.12323170602321624,0.199286749958992,0.014346497692167759,0.27860153913497926,0.12669556438922883,0.2133115440607071,0.003884413745254278
138,0.26199105829000474,0.11571530774235725,0.19735444486141204,0.013557918276637793,0.2547210454940796,0.0936819463968277,0.20519919395446778,0.00536176934838295
139,0.26120765656232836,0.113638935983181,0.19768425226211547,0.013407865539193153,0.26049103736877444,0.09360786378383637,0.21100841462612152,0.005357422027736902
140,0.25788974612951276,0.10646355003118516,0.1980329930782318,0.013249946665018797,0.2660371661186218,0.10471449494361877,0.21159791350364685,0.004164029657840729
141,0.2585446149110794,0.10953387394547462,0.19722674936056137,0.013101870287209749,0.24920424222946166,0.08617971241474151,0.2038755565881729,0.0044776580296456816
142,0.2574297681450844,0.10868383571505547,0.19604438543319702,0.014086923561990261,0.27087714076042174,0.12098765671253205,0.2077178865671158,0.005330855399370194
143,0.25935039967298507,0.1111345000565052,0.19686570167541503,0.013834907859563827,0.2552373468875885,0.0930349126458168,0.2066417545080185,0.004156260099261999
144,0.26322187334299085,0.11475391834974288,0.19906460642814636,0.013560622092336416,0.2610963523387909,0.09968755394220352,0.2089078813791275,0.004689383786171675
145,0.2628710061311722,0.11610565111041068,0.19821156561374664,0.013213238958269358,0.260168594121933,0.10031715333461762,0.20727407038211823,0.005471903644502163
146,0.25482976734638213,0.10529237687587738,0.19549721330404282,0.013372729439288378,0.2571379721164703,0.0897225022315979,0.2101546198129654,0.004244204051792622
147,0.2560063019394875,0.11089146584272384,0.1939574211835861,0.01320630069822073,0.2530866861343384,0.0881541132926941,0.20677330493927001,0.004472653940320015
148,0.25494731962680817,0.1046888455748558,0.19600142985582353,0.013202931173145771,0.2520138382911682,0.08485459089279175,0.2075862318277359,0.004000606574118137
149,0.2544110342860222,0.10281672552227974,0.19620877951383592,0.013587781973183156,0.28082444071769713,0.13166496753692628,0.21232929229736328,0.005325345695018769
150,0.2585854440927505,0.11186473667621613,0.19549221992492677,0.014321714080870152,0.2584871590137482,0.08965123146772384,0.20968588888645173,0.007951316609978675
151,0.2549682274460793,0.10627802312374116,0.19470695555210113,0.014244518708437681,0.25911079049110414,0.09491957128047943,0.2083360195159912,0.006629974581301212
152,0.2537307932972908,0.1042184591293335,0.1943090483546257,0.01462504118680954,0.2511839628219604,0.08832186162471771,0.20425585210323333,0.005534354224801063
153,0.25640041530132296,0.10897456929087639,0.19452896118164062,0.014768340718001127,0.2635517716407776,0.10361138582229615,0.2087174028158188,0.006057349033653736
154,0.25594136863946915,0.1066342793405056,0.19531834572553636,0.014611759595572949,0.26216554641723633,0.10397574156522751,0.2069978564977646,0.006359642557799816
155,0.24984265267848968,0.10185641720890999,0.19219208806753157,0.013444701582193375,0.25358323454856874,0.09161707758903503,0.20602774918079375,0.0034938898868858816
156,0.2547335267066956,0.10328133702278137,0.19646430462598802,0.013257109001278878,0.2630035936832428,0.10174457132816314,0.2097301959991455,0.004802204016596079
157,0.2547297954559326,0.10642746761441231,0.1945592388510704,0.013913652580231427,0.26148308515548707,0.10038330256938935,0.20900277495384217,0.004577331244945526
158,0.25322116166353226,0.10763448104262352,0.19286654889583588,0.01307474747300148,0.26439244151115415,0.10940059125423432,0.2068769007921219,0.005630478821694851
159,0.24803885966539382,0.10015989243984222,0.19122713357210158,0.013463567290455104,0.2579697549343109,0.10079310387372971,0.20570825934410095,0.0037299028597772123
160,0.24590525031089783,0.09699801132082939,0.19094213396310805,0.012928218115121126,0.25225462913513186,0.09078155010938645,0.2050587296485901,0.00361025701276958
161,0.24313843101263047,0.0943493515253067,0.18926965445280075,0.013388198986649513,0.24884077906608582,0.08658909350633621,0.20365793406963348,0.003776603052392602
162,0.24690408110618592,0.09698476344347,0.19192121177911758,0.012980973348021507,0.24889514446258545,0.08329456746578216,0.20504170954227446,0.004412304237484932
163,0.2423886701464653,0.08890769854187966,0.1912461057305336,0.013377429731190205,0.256792813539505,0.09326826333999634,0.20765980780124665,0.004997741524130106
164,0.24274632930755616,0.0918114311993122,0.19065166562795638,0.01237789448350668,0.2559503197669983,0.09107783138751983,0.20831774771213532,0.004187323665246367
165,0.24214844703674315,0.09032930359244347,0.19039389193058015,0.013179805409163237,0.25151663422584536,0.08385896384716034,0.20753684341907502,0.0041006186977028845
166,0.24883219450712205,0.10420462787151337,0.19053193926811218,0.012395878788083792,0.25865793228149414,0.09330160170793533,0.20994366109371185,0.004126959014683962
167,0.24616740494966508,0.09985671639442444,0.18975585848093032,0.01296637039631605,0.2546553313732147,0.09566330313682556,0.20466237366199494,0.00432257940992713
168,0.24472040235996245,0.09855751022696495,0.18908723443746567,0.012708836235105991,0.26685970425605776,0.11233313381671906,0.20858007073402404,0.004226145893335342
169,0.2441069483757019,0.09629134312272072,0.1889748141169548,0.013972915336489677,0.25790866613388064,0.09789083898067474,0.20646303594112397,0.005000446178019047
170,0.2425221547484398,0.0936037540435791,0.1890122264623642,0.013416098058223724,0.2574464738368988,0.0971962034702301,0.20669353604316712,0.004309674352407455
171,0.24823647886514663,0.10055240169167519,0.1913801446557045,0.013160259649157523,0.2629910588264465,0.10522344708442688,0.20845709145069122,0.0038445028476417065
172,0.24582776725292205,0.09701150059700012,0.19102751910686494,0.012588997185230256,0.2551399886608124,0.09479967206716537,0.2056935101747513,0.004093251284211874
173,0.24183898121118547,0.09362939223647118,0.18877819031476975,0.012492190394550563,0.2463482141494751,0.07924764752388,0.20455043613910676,0.00434790626168251
174,0.24442873448133468,0.09713583439588547,0.18939658701419831,0.012928463146090507,0.2596248507499695,0.1008605569601059,0.20730210244655609,0.00378494868054986
175,0.24245750904083252,0.09518541097640991,0.18859972506761552,0.012530155293643475,0.26447139382362367,0.10911628007888793,0.207742640376091,0.004341225884854793
176,0.24561681002378463,0.10077375546097755,0.18882218152284622,0.012815499864518642,0.2600960373878479,0.1033914029598236,0.20617256462574005,0.004455546662211418
177,0.24167819321155548,0.09524454697966575,0.18793674260377885,0.012238350603729487,0.2584593057632446,0.10096376240253449,0.20585518777370454,0.004244489409029484
178,0.24000529944896698,0.0946072831749916,0.18654606640338897,0.01231118170544505,0.2561498641967773,0.09132466167211532,0.2080891340970993,0.004796791728585959
179,0.2405582845211029,0.09272281751036644,0.1879111111164093,0.012571527529507876,0.2598568081855774,0.09822072088718414,0.20909082889556885,0.0033112271223217247
180,0.24250296950340272,0.09672974422574043,0.18777747303247452,0.012721245270222425,0.2571795344352722,0.09470190107822418,0.20747750699520112,0.004702163860201836
181,0.2447970613837242,0.09450143948197365,0.19083700329065323,0.013418677542358638,0.26325513124465943,0.1053859606385231,0.20809071362018586,0.004942886251956225
182,0.24084381759166718,0.09352743253111839,0.18753765523433685,0.013084895350039006,0.26371670961380006,0.10428448617458344,0.20920442938804626,0.004740048479288816
183,0.23494447767734528,0.08715433403849601,0.18507360965013503,0.012587398104369641,0.25333320796489717,0.08330017924308777,0.20917567908763884,0.005014919210225344
184,0.24147550463676454,0.09356081560254097,0.1882999435067177,0.012790300603955983,0.2504823476076126,0.08769944906234742,0.20501894652843475,0.00322733698412776
185,0.23905810564756394,0.09211265966296196,0.18648112565279007,0.013041303865611554,0.251725959777832,0.08658321499824524,0.2061909556388855,0.004486773442476988
186,0.23795137852430343,0.09141587093472481,0.18589697182178497,0.01269294172525406,0.25654604434967043,0.09379504323005676,0.20707221031188966,0.005152615625411272
187,0.24302973002195358,0.0958446204662323,0.18871202766895295,0.012790789175778628,0.24913555085659028,0.08466909229755401,0.20494947731494903,0.0037030426785349844
188,0.2405629798769951,0.09135372117161751,0.18850420266389847,0.012763831950724124,0.26281858086585996,0.10777286440134048,0.20708125233650207,0.0037018075119704006
