epoch,train_total,train_class,train_param,train_kl,train_closed_loop,val_total,val_class,val_param,val_kl,val_closed_loop
24,0.035455210134387016,0.004711230355314911,0.019478467851877214,29.788901329040527,0.00710652801208198,0.025065154209733008,0.0015737778972834348,0.01159270778298378,29.03148193359375,0.004470687080174685
25,0.03600819557905197,0.005064885783940554,0.019304496794939043,29.034725761413576,0.008293812163174152,0.023427924886345864,0.0007994378102011979,0.010069608688354492,28.333597564697264,0.004611728060990572
26,0.0342467587441206,0.004018498049117625,0.018069943785667418,28.09923553466797,0.0076585803180933,0.022504888474941254,0.0008075578371062875,0.009109392389655113,26.95686569213867,0.005040033906698227
27,0.03390046805143356,0.0041166703216731545,0.017567129153758288,27.286145973205567,0.007393473200500012,0.02222520224750042,0.0008261130889877677,0.00886441245675087,26.822957229614257,0.003249641181901097
28,0.03454617001116276,0.004059042362496257,0.018115439638495445,26.90268783569336,0.006595077179372311,0.02204312980175018,0.0005777444457635283,0.00885148923844099,26.121990966796876,0.002544660260900855
29,0.03292966857552528,0.0036514832638204096,0.016726562473922967,25.912712860107423,0.006389263225719333,0.022096921503543854,0.001041352958418429,0.008854839950799942,24.946457290649413,0.0022894841618835925
30,0.034137001261115074,0.004401538125239313,0.017431165277957916,25.301609420776366,0.006180870952084661,0.02114228717982769,0.0010322931222617627,0.007328053377568722,25.009616088867187,0.0026442633010447026
31,0.03409123905003071,0.003862817375920713,0.017287405021488667,25.27735652923584,0.005846635019406676,0.024548536539077757,0.000823794410098344,0.010492356307804585,24.47421760559082,0.003223453089594841
32,0.03413435220718384,0.0034349932800978424,0.017382390797138214,24.507168769836426,0.006137422285974026,0.0244285024702549,0.0004844838287681341,0.010444464534521103,23.959406280517577,0.003010769095271826
33,0.034743191301822664,0.0031373518286272883,0.017871388234198093,24.058405303955077,0.006275770999491215,0.023075698316097258,0.0005833365954458714,0.009187673963606358,23.349292755126953,0.002285588439553976
34,0.034836218878626826,0.004332931921817362,0.01696803970262408,23.92572193145752,0.006305307382717729,0.022178496420383453,0.0006675312994048,0.007809983752667904,23.37827835083008,0.0023148708045482636
35,0.035149640217423436,0.004777916125021875,0.01683614104986191,23.637880325317383,0.006102222017943859,0.023894231393933298,0.0006154332193545997,0.008832243457436561,22.709828186035157,0.0043053489178419115
36,0.034700720384716985,0.0039545554667711254,0.016637955978512763,23.043197441101075,0.006276573985815048,0.02343023754656315,0.0004999472759664059,0.008660927973687648,22.509017181396484,0.0028164580930024386
37,0.03475527167320251,0.0037029460305348038,0.016604462265968324,22.81252784729004,0.006031378079205752,0.023863814026117324,0.0007378497277386487,0.008831976912915707,22.044338989257813,0.0028889236971735956
38,0.03540788851678371,0.003962338855490089,0.016919082682579755,22.46793270111084,0.005994594749063253,0.026566077023744583,0.0010118307545781136,0.01113367434591055,21.886502075195313,0.002802722668275237
39,0.03466405607759952,0.0035144041292369367,0.016178990621119736,22.130070686340332,0.006008507404476404,0.02488545551896095,0.000826409668661654,0.009588126838207246,21.32451171875,0.0026235694997012613
40,0.03489726223051548,0.003713787836022675,0.016417195461690424,21.586076164245604,0.005581139074638486,0.023582545667886735,0.0005311565473675728,0.008079714700579643,21.114238739013672,0.0029027371667325495
41,0.035199541598558426,0.004608958633616567,0.01571062356233597,21.696347427368163,0.005752685759216547,0.02423986606299877,0.0017336554825305938,0.00777212306857109,21.28212547302246,0.0025808051228523254
42,0.035979856923222545,0.003994251601397991,0.016191547363996507,21.74499931335449,0.006118298321962356,0.027104395627975463,0.0008965640270616859,0.010746780410408973,20.808729553222655,0.0031981506384909154
43,0.03501538746058941,0.0033042055671103298,0.015970571991056205,20.788094139099123,0.0058013442903757095,0.02697986401617527,0.0004160432785283774,0.011093934066593647,20.066397857666015,0.0030162539798766373
44,0.03646787516772747,0.002875625714659691,0.016970304772257805,20.8244140625,0.006337545020505786,0.02604255676269531,0.0012550769140943884,0.008939587511122227,20.692137145996092,0.0029572661966085433
45,0.03571097366511822,0.003490911703556776,0.015697201434522867,20.934554290771484,0.005705334898084402,0.025714746862649917,0.0005788155132904649,0.008744575828313828,19.840608215332033,0.004000682383775711
46,0.0363436758518219,0.0040509317885153,0.016213345248252152,20.21032123565674,0.005674532474949956,0.026444926485419275,0.0018471337389200926,0.009292127192020416,19.681561279296876,0.0024783348198980093
47,0.03739289864897728,0.004322979866992682,0.0170002244412899,20.238382148742676,0.0050591184757649895,0.0258295688778162,0.0007850067631807178,0.008691089414060115,19.90351257324219,0.002457214333117008
48,0.03651808239519596,0.0030181995360180737,0.016180526278913022,20.301839065551757,0.005389553960412741,0.02585609517991543,0.0007370936102233828,0.008833270706236362,19.53071823120117,0.0021452168934047223
49,0.036939600855112074,0.004740234394557774,0.015476051531732083,20.06317272186279,0.005527568003162742,0.028021400049328803,0.0010056678671389817,0.01007270235568285,19.560007095336914,0.003003791393712163
50,0.03698381595313549,0.003796306753065437,0.015616422891616822,19.897282791137695,0.005776341818273067,0.02971773371100426,0.0005936279776506126,0.011584808118641376,19.369600677490233,0.0033895553089678286
51,0.03599688671529293,0.0032399920164607465,0.015217390283942223,19.517379570007325,0.00513945696875453,0.029227708280086518,0.0006795501569285989,0.011962970159947873,18.390089797973634,0.0025867738761007784
52,0.036697568371891975,0.002574248763266951,0.016246259305626155,18.871403694152832,0.00561793870292604,0.027984130755066873,0.00045579558936879037,0.010268344916403294,18.805796432495118,0.0023790620733052494
53,0.0370831698179245,0.0025936399237252773,0.015896828565746545,19.419684600830077,0.005470935069024563,0.027945631369948386,0.0005070967483334244,0.009342117793858051,18.87658271789551,0.0033513000700622795
54,0.03744182884693146,0.0035331656923517584,0.015698644611984492,18.825569534301756,0.006067178957164287,0.03120616003870964,0.0006088659865781665,0.012226136028766632,18.022619247436523,0.004910467565059662
55,0.03661046922206879,0.00281684537185356,0.015099004283547402,18.777575492858887,0.005780532257631421,0.025669017806649208,0.0006164677848573774,0.007049334701150656,18.59772605895996,0.002527068089693785
56,0.03710844591259956,0.0027986034634523093,0.01530646849423647,18.942945861816405,0.005445185583084822,0.027039892226457595,0.000799608591478318,0.008767599426209926,17.95097885131836,0.0022364823147654534
57,0.03635036088526249,0.0029696356737986206,0.015017115138471126,18.318417167663576,0.004891862021759152,0.02884097918868065,0.0014029940241016448,0.009606478735804558,18.019803619384767,0.0028283803723752497
58,0.037721593677997586,0.0029967951006256042,0.01550075290724635,18.95329170227051,0.004801855469122529,0.031172005459666252,0.000781697838101536,0.011195006780326366,18.263447952270507,0.0038629678543657064
59,0.03946144059300423,0.0027852809871546924,0.01742283795028925,18.26217575073242,0.005376312602311373,0.03005056232213974,0.001128691656049341,0.010974240303039551,17.37486114501953,0.002853391319513321
60,0.03866482824087143,0.004747438500635326,0.015327998716384173,18.427064514160158,0.005072089005261659,0.028306324779987336,0.0003473168588243425,0.008508157171308994,18.56142578125,0.002126164315268397
61,0.03725016303360462,0.0029987824615091085,0.013998335599899292,18.9726224899292,0.004927208600565791,0.028397278115153312,0.0005708810989744961,0.008736569248139859,17.582457733154296,0.0029995374847203494
62,0.03725106418132782,0.0037434232770465316,0.01423880560323596,18.05492877960205,0.004967573517933488,0.029305415228009224,0.0006327177979983389,0.009525812789797783,17.590338134765624,0.0025731222704052925
63,0.04099150225520134,0.008148760721087455,0.014941629953682423,18.42899684906006,0.00525009143166244,0.03964502736926079,0.016138749569654463,0.009055555798113346,18.541707611083986,0.006102610193192959
64,0.0421397041529417,0.008024134649895131,0.0146662556566298,19.421906852722167,0.005489359237253666,0.029703648388385774,0.0012991277733817696,0.0082834642380476,18.02628364562988,0.003085168357938528
65,0.03881370313465595,0.002725283498875797,0.015702957473695277,17.714676666259766,0.005114409560337663,0.03168419003486633,0.0015413963003084064,0.010849308967590333,17.039097595214844,0.0032103239558637143
66,0.03814976401627064,0.002701237250585109,0.014651289395987987,17.943956565856933,0.00481900735758245,0.029560374841094018,0.00030274113523773847,0.008924751728773116,17.384288024902343,0.0027230734936892985
67,0.0385269794613123,0.0017098252486903221,0.015605199243873357,17.610513114929198,0.004803586984053254,0.029969529807567598,0.0003127542498987168,0.009566091187298297,17.021361923217775,0.00247974693775177
68,0.039846109598875044,0.003226274321787059,0.015850798413157462,17.37793731689453,0.005374359618872404,0.031342915073037145,0.0003818701079580933,0.010506373643875123,16.730843353271485,0.003367968462407589
69,0.03877920210361481,0.0021619801293127237,0.015492328256368638,17.188441467285156,0.004878350161015987,0.030319591239094733,0.0004259447567164898,0.009787456318736076,16.511473846435546,0.0026619330514222384
70,0.038645606860518454,0.0019681329664308577,0.015708519238978626,16.76996726989746,0.004776120092719794,0.02942865379154682,0.0004139364347793162,0.009650692343711853,15.98940372467041,0.0018333797808736563
71,0.03895004093647003,0.0021102687576785685,0.015381992515176534,17.0021333694458,0.0047874465119093655,0.029979535564780235,0.0004467856895644218,0.009124580025672912,16.603482818603517,0.001968214614316821
72,0.03813229389488697,0.0018751812167465687,0.014992921613156796,16.566289710998536,0.004644466983154416,0.031337791308760646,0.000544471456669271,0.011153334379196167,15.520935440063477,0.0025741962715983393
73,0.03740110844373703,0.002211469749454409,0.014343458600342274,16.276212787628175,0.004298378759995103,0.030572523921728136,0.0007681310409680009,0.00893962811678648,16.40506591796875,0.0025786686688661574
74,0.03794418908655643,0.002149020414799452,0.013708613347262144,16.90178508758545,0.004631060105748474,0.02907838635146618,0.0004735580529086292,0.007703431881964207,16.127680206298827,0.0024947380647063256
75,0.03827022388577461,0.001927888684440404,0.014777712989598513,16.237231540679932,0.004464055737480521,0.030913259088993072,0.001308334368513897,0.00923792775720358,15.69268741607666,0.0028106091544032098
76,0.03827069960534572,0.002637416962534189,0.013973539229482412,16.43053617477417,0.0043328791623935105,0.03126882836222648,0.0005727027193643153,0.009161201305687428,16.124789810180665,0.002793081430718303
77,0.03881930001080036,0.0017835990758612752,0.014680473040789366,16.33036470413208,0.004579454334452749,0.030394027754664422,0.0005888306186534464,0.00901576727628708,15.520389175415039,0.002332025347277522
78,0.038596289604902266,0.002712731558131054,0.01405685693025589,15.996955394744873,0.00477404841221869,0.03252017349004745,0.0012157347606262191,0.010400405898690224,15.735632514953613,0.0021111583802849053
79,0.03998218849301338,0.0034398018848150968,0.014275832381099463,16.61552801132202,0.004218684276565909,0.03126008585095406,0.0013420958537608385,0.00846745204180479,16.032469940185546,0.0020243341103196146
80,0.040392137318849566,0.0022543307626619936,0.015429976861923933,16.19323558807373,0.004488027328625322,0.032173334062099455,0.0005203604116104544,0.010412749275565148,15.458649444580079,0.0017777462489902973
81,0.039419664070010185,0.0018886034027673303,0.014726150967180728,15.93529977798462,0.004473112197592855,0.032423338294029234,0.0003578955074772239,0.009940165653824806,15.212498092651368,0.0035347042605280874
82,0.03937864452600479,0.002231533150188625,0.014573807641863824,15.629115009307862,0.004658561525866389,0.03322024941444397,0.0005918176146224141,0.010648411326110363,15.511810684204102,0.00215290910564363
83,0.04015876017510891,0.0028568401176016778,0.014020595233887434,16.264368057250977,0.004421403189189732,0.033411051332950595,0.0005783616797998548,0.00980759020894766,15.737162399291993,0.003089081682264805
84,0.039926184341311455,0.0018437856284435838,0.014668542891740799,15.657279205322265,0.004831116925925016,0.0328052893280983,0.0012469462759327143,0.010257483460009098,15.085103416442871,0.0016103765228763223
85,0.040654512122273445,0.00313641126267612,0.01465690778568387,15.696280193328857,0.0043860025936737655,0.03169181160628796,0.00018833716749213635,0.008806244470179081,15.352941131591797,0.002082800678908825
86,0.040263033285737035,0.0027108501875773073,0.014197064470499754,15.65305757522583,0.004548987746238709,0.032427259534597394,0.0007284159655682743,0.009177664108574391,15.065997314453124,0.002581579191610217
87,0.0404498253017664,0.002222916588652879,0.014607756771147251,15.43050184249878,0.004712763521820307,0.03278840482234955,0.00038412952271755786,0.009492066130042076,14.924724578857422,0.002926847105845809
88,0.040353124216198924,0.0020301086653489618,0.014416404627263546,15.487607669830322,0.004413013998419047,0.031421677023172376,0.0004287077987100929,0.008169563487172127,14.936731338500977,0.002261104993522167
89,0.039620157703757285,0.0016863416996784509,0.014107078500092029,15.219696807861329,0.004188047838397324,0.03129124529659748,0.000405787059571594,0.008440310321748256,14.499688529968262,0.0022803413681685924
90,0.03991871811449528,0.0019676132127642632,0.01428444143384695,15.053062629699706,0.004141751071438193,0.033392582833766934,0.00033781357051339,0.010111202113330364,14.60971794128418,0.0023957937955856323
91,0.03950642496347427,0.0018673478101845832,0.014117953646928073,14.844188785552978,0.0038822236936539413,0.031942108273506166,0.00037570238346233963,0.009380115941166878,14.20727996826172,0.0016528671840205789
92,0.040900733694434165,0.004011322290170938,0.013916719518601895,14.967531967163087,0.004056273424066603,0.033484765142202375,0.0009041734709171578,0.008890769444406033,15.150051498413086,0.0018236633855849504
93,0.04168804287910462,0.0027899833454284816,0.014715381897985935,15.143916988372803,0.004209194518625736,0.0357009619474411,0.0013494637794792652,0.011113717034459115,14.499436187744141,0.002876773476600647
94,0.04305181875824928,0.0033265054575167597,0.0149411435239017,15.373982524871826,0.004723034286871553,0.036295699328184126,0.0027772222529165447,0.008855358883738517,15.689190101623534,0.002943999320268631
95,0.04433341026306152,0.005179678124841302,0.015369306597858668,15.127944087982177,0.004843372898176312,0.03666198551654816,0.004446338070556522,0.011013325490057468,13.889487838745117,0.0028676027432084084
96,0.04501442387700081,0.005801535421051085,0.015265356656163931,15.345270156860352,0.004591739038005471,0.03558703362941742,0.001840712921693921,0.008337288722395897,15.571489334106445,0.0028300114907324316
97,0.045459849014878276,0.004250839201267809,0.015832568053156137,15.505890083312988,0.00486801159568131,0.03833699971437454,0.001568296633195132,0.012688294239342212,14.371759223937989,0.0032604271546006203
98,0.04399496130645275,0.0029812045919243245,0.015848134458065034,14.846346569061279,0.0048143821069970725,0.03592079803347588,0.0002212657651398331,0.010425269231200218,14.649027633666993,0.0029163009952753783
99,0.043147385120391846,0.00288179237395525,0.01510874880477786,14.744831752777099,0.004537533409893513,0.03554283753037453,0.0002869371441192925,0.01068541631102562,14.38129119873047,0.001969644520431757
100,0.04274567738175392,0.0028392094769515096,0.014857408963143826,14.58698902130127,0.004314027493819594,0.03497472405433655,0.0021735459187766535,0.009403573907911777,13.827088737487793,0.002878457913175225
101,0.04375911131501198,0.004813551483675837,0.01466947104781866,14.456976413726807,0.004693909548223019,0.03635814040899277,0.0026639850810170175,0.009651103988289833,14.40013484954834,0.0022696351632475855
102,0.043147113919258115,0.0026303559308871625,0.015004681330174208,14.478276920318603,0.004428365221247077,0.035574359446763994,0.0004914906923659146,0.010423824377357959,13.951775360107423,0.002373542729765177
103,0.043317069113254544,0.003312859800644219,0.014871440082788467,14.349727535247803,0.004311000439338386,0.03425571173429489,0.0005503298598341644,0.0090129429474473,14.03221092224121,0.001757953269407153
104,0.043800287693738935,0.0030466401891317218,0.015048576425760985,14.469383716583252,0.004296250641345978,0.03576785549521446,0.00046575141022913157,0.01066045705229044,13.69362964630127,0.002277795039117336
105,0.04306020885705948,0.0025036508333869277,0.015225946251302958,14.045477676391602,0.0040056993253529075,0.03462086766958237,0.0009860873455181719,0.0089620066806674,13.869001579284667,0.0017901229672133922
106,0.043370901793241504,0.003574283525813371,0.014286100957542658,14.238003063201905,0.004287708643823862,0.03516408205032349,0.0004736670118290931,0.009287373162806034,13.930580520629883,0.002058366849087179
107,0.043426011502742765,0.0021809067809954287,0.014316699467599392,14.503472805023193,0.004308664379641414,0.03659810945391655,0.00042137677664868536,0.010655020922422409,13.60034637451172,0.0029568977653980253
108,0.04303998276591301,0.0016324335476383567,0.015363658592104912,13.694431972503661,0.004420260014012456,0.035266634076833725,0.00015693826135247945,0.00970814861357212,13.418460083007812,0.002653572801500559
109,0.04317549765110016,0.0018570303916931152,0.014784210920333862,13.999357986450196,0.0040612081997096535,0.036836910992860794,0.0002424393518595025,0.011083389818668365,13.547066688537598,0.0020435898564755916
110,0.042074164375662804,0.001141186384484172,0.014878852851688861,13.496463394165039,0.003762404224835336,0.03538575768470764,0.0006163658224977552,0.01073361337184906,12.73965950012207,0.0019758382346481084
111,0.04175184145569801,0.0016225556144490838,0.014667354617267847,13.182914924621581,0.003769634221680462,0.03637072816491127,0.001391622138908133,0.0103894067928195,12.903456878662109,0.002828230569139123
112,0.042090808227658275,0.0019790348887909204,0.014182811602950096,13.37036199569702,0.003920938889496029,0.03384484499692917,0.0003124806680716574,0.008460043184459209,13.045638275146484,0.0017534039681777358
113,0.04288073070347309,0.003656212118221447,0.014008386991918087,13.307765197753906,0.003962561301887035,0.036812137067317965,0.0007002492144238204,0.010763605125248432,12.945773696899414,0.0026343984063714743
114,0.04507573246955872,0.005766058061271906,0.013514945190399886,14.032884883880616,0.0040305530652403835,0.036595871299505235,0.0005098240217193961,0.009079674258828163,13.688748168945313,0.002505325572565198
115,0.04575752578675747,0.0035550494911149146,0.015639223624020815,13.734986686706543,0.004030775721184909,0.039094512909650804,0.0016016713809221983,0.012592517398297786,12.741619110107422,0.0025594460777938364
116,0.046372408792376515,0.005135612704907544,0.01564790718257427,13.455602836608886,0.004285058076493442,0.038050757348537446,0.001847883453592658,0.010624304600059985,13.092884063720703,0.0023792036809027195
117,0.044733912125229834,0.0026109483500476927,0.015011027455329895,13.539741516113281,0.0040298303123563525,0.03709406554698944,0.0004435683542396873,0.01019787285476923,12.961310195922852,0.002799710165709257
118,0.043854976817965505,0.0019160288444254546,0.01524360366165638,12.992273330688477,0.004203775757923722,0.03547724112868309,0.00038695355178788306,0.009856316819787025,12.416923141479492,0.0020149991381913424
119,0.04422441758215427,0.0030390586936846374,0.014509005006402731,13.175845909118653,0.00412757524754852,0.03707017004489899,0.00020878873474430292,0.009769911505281925,13.248821640014649,0.0018380691297352314
120,0.04434431940317154,0.002138016157550737,0.014668570645153523,13.323515319824219,0.003919418854638934,0.03637509569525719,0.0005389912868849934,0.010197770595550538,12.252626419067383,0.0028051524888724087
121,0.04405817724764347,0.002768312836997211,0.014729054365307092,12.946317291259765,0.004104659985750913,0.037211790680885315,0.0033011598512530326,0.009055598266422748,12.725140571594238,0.0021106614731252193
122,0.04344174899160862,0.0020582641242071985,0.014371533133089542,13.08255672454834,0.003751938510686159,0.03824465423822403,0.0021098846569657325,0.01072018388658762,12.741327095031739,0.0019737467635422947
123,0.0439632423222065,0.0024800825747661294,0.015049974992871284,12.814960479736328,0.004086609394289553,0.0377140998840332,0.0006415622541680932,0.011251607351005078,12.520161819458007,0.002202771790325642
124,0.04369720555841923,0.002160995895974338,0.015031014382839204,12.680272388458253,0.004450295073911548,0.0365081213414669,0.0009889929322525858,0.010840628668665886,12.02799186706543,0.002234018035233021
125,0.04252265729010105,0.0017685132392216475,0.014622032456099988,12.477589321136474,0.004122377443127334,0.03594011440873146,0.0003992332611232996,0.010175030119717121,12.16061840057373,0.002488458203151822
126,0.04279449172317982,0.002721104375086725,0.014173923898488284,12.591643047332763,0.004153456026688218,0.036006851494312285,0.0011095401947386562,0.009289934299886227,12.468805503845214,0.0024490696378052235
127,0.04261626750230789,0.002379150374326855,0.013828369602560998,12.784045219421387,0.0040604633977636695,0.0345861591398716,0.0002789764199405909,0.00951866563409567,11.888591766357422,0.002301642205566168
128,0.043943869322538374,0.00509379399009049,0.01486530089750886,12.222111892700195,0.004174893256276846,0.035447254031896594,0.0008704544976353646,0.009852909855544567,12.077798843383789,0.0020070373779162765
129,0.043911168724298476,0.00475718877860345,0.01369185820221901,12.87828607559204,0.004168286197818815,0.03859805166721344,0.005853557214140892,0.010137003660202027,12.077034759521485,0.002760398481041193
130,0.04447765238583088,0.004637617088155821,0.01515854587778449,12.430781078338622,0.004277469660155475,0.03657264858484268,0.0008151830406859517,0.010384887456893921,12.29526882171631,0.0023792617954313754
131,0.04414737299084663,0.004121437401045114,0.014197491016238928,12.82747917175293,0.00446840743534267,0.03622184470295906,0.0006781726551707834,0.010271873883903026,12.197760009765625,0.002430725283920765
132,0.0430573433637619,0.0025923378590960054,0.014602715149521828,12.495097160339355,0.004336528410203755,0.03615039810538292,0.0004912923555821181,0.010178315080702304,12.214952850341797,0.00259306151419878
133,0.042555495724081994,0.002137105236761272,0.014367199782282115,12.473470401763915,0.004345603194087744,0.036073251813650134,0.0015389908221550286,0.010018042474985122,12.073066520690919,0.0022791595198214053
134,0.04118444584310055,0.001380776523728855,0.014184127002954483,12.206195449829101,0.0037950765108689666,0.033503588289022446,0.0005058499344158917,0.009162230044603347,11.605042266845704,0.0017566960770636797
135,0.0409248024225235,0.002086366812000051,0.013964384514838456,12.003404140472412,0.003820850467309356,0.03432779386639595,0.0009228495066054166,0.00949105191975832,11.762000846862794,0.0017026278655976057
136,0.041205312684178354,0.0020603395299986006,0.013809932861477137,12.243660640716552,0.003755773929879069,0.0341436043381691,0.0016630680649541319,0.008494716696441173,12.03513298034668,0.0014941716333851218
137,0.04071729145944118,0.002360742638120428,0.013217344973236322,12.261513614654541,0.0035930908750742676,0.034723108261823656,0.0002554735285229981,0.009738173335790634,11.917470932006836,0.0020445081405341624
138,0.04139315970242023,0.002509066124912351,0.014104010444134474,12.0740140914917,0.003773173247464001,0.03431458994746208,0.00024863588623702526,0.009700958989560604,11.734991645812988,0.0020386544056236744
139,0.040678628534078595,0.001164886826882139,0.014145517628639937,12.068001842498779,0.003629325912334025,0.03278224244713783,0.00017958703392650932,0.008765428140759469,11.59674530029297,0.0014670527074486018
140,0.03999924622476101,0.0016966113325906917,0.01371777057647705,11.853170490264892,0.0034536546794697643,0.03288127258419991,0.0002656276221387088,0.008270311076194048,11.787529754638673,0.00180617559235543
141,0.0399881549179554,0.0016368310782127083,0.013342623971402645,11.994436931610107,0.0036764804739505053,0.03477623388171196,0.0005661602830514312,0.009512981772422791,11.760043716430664,0.0029201647266745567
142,0.041331221163272855,0.003508738154778257,0.013203375786542893,12.2434588432312,0.0037731146439909935,0.03426392748951912,0.001216646982356906,0.008673954382538795,11.944610786437988,0.0021848541684448717
143,0.040076684951782224,0.001242658097180538,0.013360190205276012,12.075212478637695,0.0038894800003618003,0.033112968504428866,0.0002176780821173452,0.009348717145621776,11.335339164733886,0.001969466684386134
144,0.03953039012849331,0.001076767675112933,0.013923569303005933,11.652100372314454,0.00352847024332732,0.032443811744451524,0.00023921324755065142,0.008732715994119645,11.367409896850585,0.0017133348854258656
145,0.03949648067355156,0.0014796714967815205,0.013187934178858995,11.879480457305908,0.003619498293846846,0.03188604786992073,0.00020611563231796027,0.008604839630424976,11.256682395935059,0.0013295650016516448
146,0.03975692540407181,0.0012392431061016395,0.013769087102264165,11.7174391746521,0.003866674844175577,0.03327397257089615,0.0002387784596066922,0.009262612648308277,11.439706420898437,0.002025113790296018
147,0.03865232542157173,0.0008627007773611695,0.013001465331763029,11.6721360206604,0.0037504734005779027,0.03239087909460068,0.00019002765620825812,0.009216542914509773,11.000815200805665,0.0021553805097937586
148,0.039111222326755526,0.0014313704275991767,0.013821621518582105,11.40905532836914,0.0035116098821163177,0.032867474108934404,0.00020425587863428518,0.008762467838823795,11.37657642364502,0.0024994473904371263
149,0.03876551128923893,0.001130926248151809,0.012755751702934503,11.840958499908448,0.003524755802936852,0.03224562965333462,0.0004087316439836286,0.008462781738489866,11.361534118652344,0.001710827904753387
150,0.03786401897668838,0.001152607740368694,0.012741948384791613,11.437530326843262,0.003341409587301314,0.030872150138020516,0.00024624859797768296,0.008108508866280317,10.90262680053711,0.0016705266665667296
151,0.03872683942317963,0.0024369491613470016,0.012528308667242527,11.601866149902344,0.0035526452353224157,0.0325087234377861,0.0006096775352489204,0.008518527075648308,11.300299453735352,0.0021695148199796675
