epoch,train_total,train_noise,train_x0,train_class,train_param,train_closed_loop,val_total,val_noise,val_x0,val_class,val_param,val_closed_loop,val_select
1,3.9018035411834715,1.187882137298584,1.6715659379959107,4.4550220489501955,0.47890045046806334,0.666700679063797,2.8658751964569094,1.0188024044036865,1.230104422569275,2.892249870300293,0.3955007970333099,0.4778905391693115,4.995745629072189
2,2.4977352619171143,0.8934325575828552,1.0783310890197755,2.4270520210266113,0.38033228516578677,0.490487140417099,1.8432663917541503,0.7102355122566223,0.7678351521492004,1.6359330654144286,0.3070884943008423,0.3923524856567383,3.1032091975212093
3,1.9362311601638793,0.7286406993865967,0.7658090829849243,1.7735587358474731,0.309002023935318,0.38476104140281675,1.5812628269195557,0.6359527826309204,0.6549691677093505,1.3548432350158692,0.2587655186653137,0.2769646406173706,2.545542562007904
4,1.5856247901916505,0.64342200756073,0.5828755915164947,1.3595312356948852,0.2509136289358139,0.27442089915275575,1.3858659267425537,0.594327163696289,0.39044761657714844,1.1970959663391114,0.18528243601322175,0.1833869695663452,1.9562129884958268
5,1.3508419752120973,0.5905994057655335,0.4542099297046661,1.074217438697815,0.21152062714099884,0.22627618312835693,1.1577549219131469,0.5693208456039429,0.35581196546554567,0.819295346736908,0.1714213877916336,0.1218192994594574,1.4683479994535444
6,1.2669207334518433,0.572165310382843,0.4119113862514496,0.9958393096923828,0.18596474826335907,0.15808194279670715,1.08965265750885,0.5161980152130127,0.3386523246765137,0.8262144804000855,0.15235237777233124,0.10483182519674301,1.4220510080456734
7,1.2544060230255127,0.5375525712966919,0.3988162994384766,1.0347398042678833,0.18721431195735933,0.15281807035207748,1.1036258220672608,0.5060477733612061,0.328070855140686,0.8495740115642547,0.1636481910943985,0.10399605184793473,1.445289109647274
8,1.1561066150665282,0.5270579338073731,0.3777160167694092,0.8701807022094726,0.18125664591789245,0.13316482156515122,1.0821902990341186,0.5074715971946716,0.3392599642276764,0.8112191557884216,0.1588705748319626,0.09620815217494964,1.4055578470230101
9,1.1312541246414185,0.5249778151512146,0.354918509721756,0.8512706398963928,0.1670535236597061,0.12798047661781312,1.0207855582237244,0.5024700880050659,0.3127722442150116,0.7040080547332763,0.15561690628528596,0.09003835618495941,1.2624355614185332
10,1.1346192359924316,0.5113584637641907,0.34478586316108706,0.876629090309143,0.1704017162322998,0.12238074690103531,0.9990976333618165,0.4591588079929352,0.31985964179039,0.7384951829910278,0.15948319137096406,0.07697393745183945,1.2948119536042213
11,1.0550039768218995,0.5088438391685486,0.3249091386795044,0.7408023834228515,0.16164040863513945,0.10138939023017883,0.9525572061538696,0.4579373121261597,0.29370678663253785,0.6782004594802856,0.14437751471996307,0.06808099150657654,1.1843657523393631
12,1.048963475227356,0.49913198947906495,0.3304809212684631,0.7469732880592346,0.16063679456710817,0.10368684232234955,0.843065595626831,0.47499570846557615,0.262295538187027,0.4360798478126526,0.1389828383922577,0.0633601002395153,0.9007183246314525
13,1.0402634859085083,0.4978285789489746,0.31979324817657473,0.7370121121406555,0.1576235830783844,0.09834632277488708,0.9597253441810608,0.4616756796836853,0.28882911801338196,0.6866232752799988,0.14105649888515473,0.07596231698989868,1.1924712091684342
14,1.049879288673401,0.4831064522266388,0.32659546136856077,0.7814603686332703,0.15826499760150908,0.0986628696322441,0.8466050505638123,0.46746512651443484,0.2810306429862976,0.43438572287559507,0.14872527718544007,0.061176300048828125,0.9253179430961608
15,0.9743323922157288,0.48662859201431274,0.2981636345386505,0.6313805699348449,0.15489553809165954,0.08717906028032303,0.8845330715179444,0.48405458927154543,0.26126699447631835,0.5038578391075135,0.13590211272239686,0.05130068212747574,0.9523276284337044
16,0.9673815608024597,0.48198214173316956,0.2989434957504272,0.6288941502571106,0.1527087688446045,0.08677384555339814,0.8320281267166137,0.4413516163825989,0.2729554116725922,0.47081254720687865,0.14004860818386078,0.06487065553665161,0.9486872225999832
17,0.9763621926307678,0.4706137657165527,0.29846301674842834,0.6715997219085693,0.15067566633224488,0.08588398694992065,0.9224213600158692,0.4172135591506958,0.283431339263916,0.6932491302490235,0.14238448441028595,0.06176031529903412,1.1808252692222594
18,0.938578188419342,0.47360952496528624,0.29137481451034547,0.5908773183822632,0.1486909419298172,0.09199611693620682,0.8858788013458252,0.442271226644516,0.2777273178100586,0.5804855108261109,0.1367886483669281,0.05847070813179016,1.0534721851348876
19,0.9470903158187867,0.4700558722019196,0.3037742018699646,0.6118580937385559,0.15019505620002746,0.07887952029705048,0.8475219368934631,0.4349896788597107,0.2763423264026642,0.5180099904537201,0.13683509677648545,0.05213557928800583,0.9833229929208755
20,0.9370953798294067,0.45868411660194397,0.2963899731636047,0.6206492066383362,0.14678969383239746,0.07553131505846977,0.7737473130226136,0.41874727606773376,0.24454562067985536,0.4254120945930481,0.12619893550872802,0.050505729764699935,0.8466623805463315
21,0.9360437631607056,0.4610747218132019,0.2879984676837921,0.6090224862098694,0.14833977520465852,0.07635871917009354,0.7917072057724,0.41674195528030394,0.23515213429927825,0.4575798213481903,0.13021780103445052,0.04633248969912529,0.8692822463810443
22,0.9323270916938782,0.4658280074596405,0.27242220044136045,0.6028897881507873,0.14340524971485138,0.0702716127038002,0.7788676500320435,0.41197353005409243,0.23183949887752534,0.44407100677490235,0.12845866978168488,0.04508382529020309,0.8494530007243156
23,0.8618155241012573,0.4397346913814545,0.2638741910457611,0.5217668771743774,0.13969972729682922,0.0651092804968357,0.739235234260559,0.3936900019645691,0.2383742868900299,0.39742796421051024,0.1304808408021927,0.0374623816460371,0.8037454735487699
24,0.864371907711029,0.42911739349365235,0.27262210845947266,0.5360049486160279,0.1444067269563675,0.0650629773736,0.8112851738929748,0.4390298843383789,0.23480008840560912,0.44531525373458863,0.13243652284145355,0.03927135765552521,0.8518232226371766
25,0.8670395612716675,0.4402840793132782,0.24972423613071443,0.5381525337696076,0.13555068671703338,0.06171089336276055,0.7624316811561584,0.3927509248256683,0.21995289325714112,0.4535352110862732,0.12591429203748702,0.038407710194587705,0.837810106575489
26,0.8529814839363098,0.42805677056312563,0.26048014163970945,0.5155861496925354,0.14265385866165162,0.06727879494428635,0.7487820625305176,0.42356290817260744,0.22045217156410218,0.37203840017318723,0.12230290174484253,0.03343711644411087,0.7482305899262428
27,0.8666430354118347,0.43061495423316953,0.26812246441841125,0.5425914287567138,0.14025229215621948,0.05926790237426758,0.719319748878479,0.37599328756332395,0.2300180733203888,0.3911932587623596,0.12786202281713485,0.04412909597158432,0.7932024508714676
28,0.8401738166809082,0.4189954876899719,0.2542322039604187,0.5225596904754639,0.13473232686519623,0.06245236992835999,0.7331390619277954,0.4141470372676849,0.22172670364379882,0.3503825724124908,0.12547819912433625,0.03374761790037155,0.7313350930809973
