name,epochs,best_val_select,epoch_val_select,last_val_select,best_val_total,epoch_val_total,last_val_total,best_val_noise,epoch_val_noise,last_val_noise,best_val_x0,epoch_val_x0,last_val_x0,best_val_closed_loop,epoch_val_closed_loop,last_val_closed_loop,best_train_total,epoch_train_total,last_train_total
r3_h512_lr3e4_x0p4_loop0p5_temp0p12,700,0.1971624378114938,634,0.2430661218240856,0.3221827983856201,563,0.3540968835353851,0.1815477609634399,608,0.1987980604171753,0.10175152271986,634,0.126528787612915,0.002190089947544,683,0.0026574483141303,0.3569794476032257,685,0.3798668086528778
r3_h512_lr3e4_x0p3_loop0p4_temp0p16,700,0.1974140510428697,634,0.2435256373602896,0.3104782998561859,563,0.3392319023609161,0.1781292676925659,608,0.196708145737648,0.1014987617731094,634,0.126294606924057,0.0019835954066365,664,0.0024451155681163,0.3394757390022277,677,0.3617014765739441
r3_h512_lr3e4_x0p3_loop0p5_temp0p12,700,0.1987086285836994,634,0.2438749532215297,0.311264955997467,563,0.3415970742702484,0.1812901973724365,608,0.1986104428768157,0.1019279927015304,634,0.1267674580216407,0.0021951749920845,683,0.0026613917201757,0.3455629885196686,685,0.3680692195892334
round1_h512_lr3e4_x0p3_loop0p5_temp0p08,600,0.2135309682693332,527,0.2538501066621392,0.3282921969890594,506,0.343742024898529,0.1833991467952728,452,0.1970075249671936,0.1080078601837158,506,0.1188939586281776,0.0026730109006166,556,0.0031199978198856,0.3681369483470916,585,0.3930937349796295
r3_h512_lr2p5e4_x0p3_loop0p5_temp0p12,700,0.2149204267188906,634,0.258592211920768,0.3286079108715057,563,0.3552264869213104,0.1880280137062072,608,0.2046543449163436,0.106015408039093,634,0.1306059449911117,0.0023854067083448,683,0.0029133996926248,0.3654197931289673,650,0.3899569928646088
besttf_h512_lr2e4_x0p5_loop0p7,800,0.2283143139909952,748,0.2896684514358639,0.3593944907188415,751,0.4235533535480499,0.1829745709896087,751,0.2325723350048065,0.1026698529720306,748,0.1257385820150375,0.0025738246273249,708,0.0028550447896122,0.4196184515953064,783,0.4506307661533356
besttf_h384_lr2e4_x0p5_loop0p7,800,0.2658564714249223,645,0.3386364776641131,0.3984693586826324,751,0.4697659969329834,0.2022248744964599,596,0.2523402035236358,0.1173243373632431,748,0.1327949523925781,0.0029656521044671,758,0.0037105489522218,0.460366290807724,742,0.499642938375473
