sample_id,source_name,source_row,pattern,m,n,tcrease,tpanel,W,creaseE,panelE,bendstiff30,bendstiff60,bendstiff90,axialstiff30,axialstiff60,axialstiff90
miura_00512,miura,512,1,30,9,0.0005924994015768,0.0029895871242824,0.0024812223406892,3403503117.35461,4818161945.33749,140884.608229591,43342.0629103517,20130.828484669,19939.3366576874,35577.1358969896,296594.931577688
miura_00513,miura,513,1,24,9,0.0006527949241638,0.0037598645556381,0.0010796443727342,2709947062.8426,2379817699.60555,223191.603366857,63758.3698307069,21171.5940496615,36257.0816739508,63305.0630102792,419263.786426255
miura_00515,miura,515,1,24,9,0.0009797767422833,0.0024619986494438,0.0021771827837029,1911774803.14584,2730100854.83493,46570.4405026392,14995.7498977892,9219.23436990971,39302.7433325142,64024.7402968116,326700.492006424
miura_00516,miura,516,1,24,9,0.0007999823632496,0.0016705431317216,0.0033742224369531,4230189118.38612,4353337316.60454,16615.3702523202,6043.56956081413,6265.90697022527,30510.2371249807,49923.4672616973,266995.044223384
miura_00517,miura,517,1,24,9,0.0009447458164361,0.0038103218441367,0.0036065760632184,1428653620.44798,2081297105.91514,75707.1587141424,23647.947473844,12460.9762444547,17720.833897032,30743.3195129133,227769.173518056
miura_00519,miura,519,1,30,9,0.0007007400398354,0.0010563719028696,0.0012691973626902,1459877683.89323,4446561374.6348,13185.6347751934,4511.11770885706,3739.08310946226,23370.7228385293,37135.2464042127,172850.376941292
miura_00520,miura,520,1,30,6,0.0005610122733122,0.0051383786195738,0.0031011938690198,3088398147.08981,1912703110.3658,227228.854381262,89093.7390195179,29191.1211004841,12615.6339665399,26584.8413177702,232060.817186197
miura_00521,miura,521,1,24,9,0.0009009539789231,0.0012704654945435,0.001523707959629,3896220649.50475,4251073631.72959,16030.3953597328,5675.82410108608,5276.08551772296,80327.9256491211,125987.204525319,461979.434374309
miura_00522,miura,522,1,36,9,0.0009634799659119,0.0032938977618421,0.0022659636032057,1278079453.42931,4315879226.02157,187845.970681184,56805.0441072207,20823.7057213256,38876.5498608094,65130.2008512828,385132.41913821
miura_00523,miura,523,1,24,12,0.0009768314597422,0.0034528061852629,0.001772655178262,1067257504.67381,1825903829.15698,63350.3209932461,18489.4336750727,8368.3390476196,28855.6228236394,48938.0049576431,318220.689122045
miura_00524,miura,524,1,30,9,0.0005747592778816,0.0045270302939943,0.0016316280752846,2209428055.13389,3875829204.38122,435905.039440505,125416.404086645,37306.3410125942,20997.4594562407,45513.9797229002,504127.875926717
miura_00525,miura,525,1,30,12,0.000702841422862,0.0050520808222007,0.0019759838905565,2092188313.85911,4681951277.57125,452475.686616078,117327.272214754,35903.2091107225,29927.6976315424,60222.3306741477,691091.473226068
miura_00526,miura,526,1,30,12,0.0007728543021965,0.0025523107257492,0.0034119418505539,4395919709.40053,1804596526.87523,16562.8838242522,5338.0658668912,3559.81426278158,35750.4678536431,57003.0501266727,270798.344633878
miura_00527,miura,527,1,24,9,0.0006421883296602,0.0027913839318607,0.0031536913176386,1492034118.81558,2943436200.80783,50483.2235469223,16451.1218846078,10678.6022626429,7374.09065093375,13427.0271520963,139441.654561508
miura_00528,miura,528,1,30,9,0.0009459783389385,0.0059768139590978,0.003492083330767,3880148442.30013,1884430431.09956,245715.430141341,71405.8928470156,22671.1676299005,58319.1059913214,96361.5818271992,505559.144110772
miura_00529,miura,529,1,30,12,0.0007955521580995,0.001444757775147,0.0030672601718551,2376334066.90209,1793809999.03764,3625.25049639438,1315.63046793308,1383.09669141158,22862.5139281387,36231.2729929988,162572.884800254
miura_00530,miura,530,1,30,6,0.0009352676857013,0.0052827452244815,0.0017214863872466,2526768134.47215,1513746732.91134,227465.686339313,95494.6418537195,27601.3787202046,67546.5524197443,105398.537373133,373641.196129777
miura_00531,miura,531,1,30,6,0.0008912136643924,0.0036790227933171,0.0010455255878552,1948805159.94787,3136019828.55217,308384.884198009,126563.459062885,38044.5217153869,75719.120921295,120754.060324216,477442.848440997
miura_00532,miura,532,1,30,12,0.0009993247779105,0.0027402064421896,0.001550080842702,2647433640.57883,2045267398.8296,47418.9567337521,13836.6989282155,6192.0913313027,98614.6297924431,151659.626680468,555755.326181928
miura_00533,miura,533,1,36,9,0.0006369428244318,0.0040466425878862,0.0036067816049446,4363999771.24847,2217049059.21391,113993.184401978,34535.8764830637,12896.4403501133,24104.1489360616,40351.0789701423,239026.666373969
miura_00536,miura,536,1,24,9,0.0005635563656317,0.0024702020551293,0.0035866128921354,1350298438.52033,4172455815.55128,44900.3140072094,15156.4695125682,11561.6262038668,4422.73248466904,8458.25631853442,120070.037262147
miura_00537,miura,537,1,30,12,0.0007493375394139,0.0046430980005507,0.0037050268568841,1589998077.93583,1475997748.31308,67449.6750382111,19285.0699840111,7984.49610248469,12687.1612003514,22421.1402000604,186329.432313561
miura_00538,miura,538,1,24,12,0.0008778301907395,0.0046172134232758,0.0022350758438407,2997665585.8773,4647095767.85923,293247.378025104,81968.6787348891,32004.3263192541,51171.3720186862,91907.7677974129,797142.116893633
miura_00540,miura,540,1,30,9,0.0008498604576831,0.0015242723362536,0.0039025982809279,2235684518.1364,3122918828.7971,9326.95181754734,3314.884919188,3242.80952374011,20803.731098601,33158.2620851604,158123.120444812
miura_00541,miura,541,1,30,9,0.0007712142951758,0.0036480547384698,0.0027902931384121,1591350476.94594,2872669106.38716,129282.156866542,39104.614125707,16288.080221527,18006.9558841641,32018.9897143577,251802.526561929
miura_00542,miura,542,1,30,12,0.0008045801332321,0.0052926085554131,0.00282138177128,3887009632.34622,1014703825.53679,83453.9105113733,22397.5790114158,7551.96767827271,44150.0818239584,71216.2277758095,348960.26009111
miura_00543,miura,543,1,30,6,0.0008040478477791,0.0013923478550349,0.0017346824924908,3733261567.48549,1443010410.798,13414.424601025,4634.1640550214,2872.64984020921,52049.1086410674,74583.9737350928,161859.60625036
miura_00544,miura,544,1,30,12,0.0006651310870536,0.005172858364573,0.0015056862450216,4385678332.93645,4561367030.29016,573690.662752788,142365.585985133,39227.1497067439,61320.3639396952,113425.407488858,948899.254938187
miura_00545,miura,545,1,36,9,0.0009557098283692,0.0014397472027265,0.0031912411506667,1810654306.66892,1870310053.72115,6633.41939607806,2244.21059896844,1780.14008006376,32746.8376608243,49384.2702195947,158126.800185655
miura_00546,miura,546,1,30,6,0.0009663823074003,0.0017858004469251,0.0032839399676874,3860072777.27161,3431727691.93129,35854.6544762757,12389.1340512252,8120.29037668715,55976.6726866839,85202.8659170255,269864.679164574
miura_00548,miura,548,1,30,6,0.0009848780453997,0.0049459268456448,0.0013406156168152,2533504482.41973,3721196113.47995,538760.246956277,228585.370081509,64670.0305833583,105308.995166012,172497.238532747,742359.341684584
miura_00549,miura,549,1,24,12,0.0006238761372151,0.0035085841376611,0.0018336265093658,3949181221.01202,2569473597.08513,90344.4393807057,26372.2504516755,11939.1554476702,27991.5078272186,48556.0355176532,362429.536427795
miura_00550,miura,550,1,30,6,0.0009696680808089,0.0041384357394987,0.003839406014736,4103891675.78475,2833376314.8053,200098.014063101,73683.2799611547,28709.0389814984,56635.5282903324,90335.0880340889,385090.042022406
miura_00551,miura,551,1,30,9,0.000707929085085,0.0059901011504799,0.0024407286074147,3371118648.60622,2805004065.14718,459650.363962879,131347.967758269,37274.0397385703,35049.1348822105,68017.43127269,577173.620115094
miura_00553,miura,553,1,36,12,0.0007865380598907,0.0036364910781206,0.0024104475965357,2120670070.53293,1389365605.45376,52120.2519135891,14587.0208945301,5465.38242059971,31750.4667170395,50627.00414382,243935.195736212
miura_00555,miura,555,1,30,9,0.0008484968008989,0.0036008505183534,0.0016041724489316,1354742861.78599,4665256647.34957,310370.397126488,91224.10935437,31350.517883548,35472.2142137644,64163.3582907054,495030.009830264
miura_00556,miura,556,1,24,9,0.0009893359153998,0.0042670640618897,0.0035730804850861,3358381906.58305,3177324621.07913,159169.860307369,48777.1913938471,23292.6183237085,46379.6059175512,78717.7098866256,504812.029600085
miura_00557,miura,557,1,36,9,0.0009651669460885,0.0031976186026073,0.0039262160794558,2979516319.22312,2517157871.054,66397.6238804656,20576.2853293138,9397.34509165683,48589.0575709419,75696.0284641206,316706.686343603
miura_00558,miura,558,1,30,6,0.0005843269750187,0.0021435071703248,0.001825563879956,4014397226.35565,2817861881.15553,72459.6204406931,25581.5190292084,11932.3300879757,25517.0626864622,40533.7171398022,175706.635851816
miura_00559,miura,559,1,30,9,0.0006825068331383,0.0042241000017679,0.0029781628595784,1835083693.30169,2250708036.50718,140374.594001666,41916.9082465771,16034.2456656974,14056.7109298771,26026.5059043032,228966.805597794
miura_00560,miura,560,1,24,12,0.0008417876931394,0.0032067296497084,0.0013013807760403,1672276279.77623,4956932322.13484,184162.740494454,52703.3382493954,22256.1551834775,42138.617453435,74329.3862425555,601127.190951079
miura_00561,miura,561,1,36,12,0.0006517880852928,0.0025553316601513,0.0030044722419682,3214915176.48111,2416150323.13727,28001.9446768528,8596.46833742246,4670.62057706502,22442.3479116245,36392.2010785466,200714.990060208
miura_00562,miura,562,1,36,12,0.000758163179131,0.0022027851802668,0.0014493327307477,3951499427.0398,4410838600.4258,65410.6973739903,19254.5950101365,8756.40500868452,85605.1520364581,133361.80357851,564588.822048623
miura_00563,miura,563,1,36,9,0.0009150700167172,0.0040534834988906,0.0010691767002992,2343746890.60814,3989663255.8751,433651.35478795,127549.547631684,33131.2027752291,120888.006322083,191796.748466615,804353.656277033
miura_00565,miura,565,1,36,12,0.0008760260554422,0.0039036496827505,0.0013204442834203,3951826218.6531,3652618104.09115,264864.245052155,68026.7379384461,19641.0116623684,145985.008625913,228107.103041318,947499.865260122
miura_00567,miura,567,1,36,9,0.0006164723945642,0.0034836282377992,0.0035235427943876,2826588050.95423,4171993665.44262,149132.725316358,45662.9911764875,18838.6220756778,16124.7901916972,29400.547331236,253558.819126476
miura_00568,miura,568,1,24,9,0.0007254689124896,0.0051263538735165,0.0014641129840869,1346194751.49064,4894219201.34946,777069.688330789,217075.370789739,64803.603401966,26651.8158136809,64309.3650787914,875612.996018597
miura_00569,miura,569,1,36,12,0.0005487064078897,0.0048276058508653,0.0010267153910668,2836501598.71986,2905538740.91278,405971.275588322,95508.4812317466,22692.379778257,38666.8339503397,72313.4794841244,565014.146568971
miura_00570,miura,570,1,24,12,0.0005438262656667,0.0050463849060424,0.0024893800608367,2595383722.03137,4730868404.48319,346375.124718968,95930.874337282,36353.8005191848,14074.5406683428,32200.238102848,580933.338470398
miura_00571,miura,571,1,24,9,0.000674692968793,0.0055016411044319,0.0029706040169547,2868429243.78424,3887667388.35834,440901.764521914,128253.783656903,46673.8930986074,20771.4304155294,45006.702853748,592321.371691954
miura_00572,miura,572,1,30,9,0.0005753986163617,0.0038724824197459,0.0034226982139088,2630342735.71239,4813289745.4875,214191.355201981,65121.8568958378,28044.0215861505,12367.7727774851,25362.1692856617,323356.160363482
miura_00573,miura,573,1,24,12,0.0008006787991294,0.0021372228676668,0.0016441806132672,1141566434.93143,3963856885.71106,37710.8256226952,12212.2881147094,8179.71507015563,19048.9811115509,32837.3599514343,252497.661730592
miura_00574,miura,574,1,24,9,0.0006943193026154,0.0019065571775733,0.0010337802835464,2234367613.90658,1827837565.30832,29888.6051943916,9431.84505229554,5246.94158173643,33273.5385638758,53097.3484528445,232566.616968132
miura_00577,miura,577,1,30,6,0.0007522618271226,0.0013721132662006,0.0014809747742179,3999441069.96358,4866073424.67772,48541.5577685478,16769.1673625047,9949.6852571012,61214.6210371438,93102.4624082875,296203.411170528
miura_00578,miura,578,1,36,9,0.0007666966261003,0.0050739893075131,0.0023612163441249,4766708145.29544,1416522374.63854,162019.834350178,47951.0224673319,13609.6629259758,64315.838973525,99640.4472691638,379857.87016247
miura_00579,miura,579,1,36,9,0.0006869130587567,0.0027153981616391,0.001463609646967,1555398034.26532,4679164892.01294,174076.223273716,52547.0247396142,18931.6533579673,27340.8754931896,47163.1622138686,312610.522201826
miura_00580,miura,580,1,36,9,0.0008050371496492,0.0057773264330442,0.0016193831093304,1815140079.32182,1913266318.86364,335835.022737876,98341.2071244102,23876.930802127,44857.3651348783,78229.0035350328,450532.643704203
miura_00581,miura,581,1,30,6,0.0008296730229126,0.0053633518910801,0.0025335469292954,3723951510.03545,2232949479.2742,307186.558027641,124306.097770635,38288.4428974049,50270.0825201814,84370.8332982016,411468.52855068
miura_00583,miura,583,1,24,12,0.0007955332457715,0.005276709747226,0.0029316903947533,3830192462.75006,4061517991.61514,291725.343901151,81584.1787916829,31898.4963014004,38779.5874308132,71534.940968697,704501.701242874
miura_00584,miura,584,1,36,9,0.0007318892992624,0.0046543259718325,0.0024598554922958,3348417845.21876,1209683362.45014,112128.1507661,33333.1802978134,10047.5451220699,38402.382532714,60538.6893459157,255863.613466568
miura_00585,miura,585,1,24,12,0.0008116856598108,0.0058452110642373,0.0016896225355625,1489651548.97732,2702909425.12239,401541.856050581,101172.433485451,29692.5775603085,29757.8269451952,59127.7067221923,647694.361002025
miura_00588,miura,588,1,24,9,0.0008305793912063,0.0028944647174114,0.0028386347201974,1663087606.21135,4650634380.99699,97295.9286590751,31203.8227161755,18760.9870546891,18660.9478590214,33077.5705687271,288088.317398066
miura_00589,miura,589,1,36,12,0.0005465766498276,0.0055714187395173,0.001046012561547,2971994770.45395,1468111448.43504,274240.82713373,62330.2979830095,13920.9432912936,36947.3095869629,65155.7805912019,412591.988460833
miura_00590,miura,590,1,30,9,0.000944445883436,0.0049276499657012,0.0023197591742549,1481776219.21275,3043167786.51291,331493.405835179,96203.5295425563,30315.3462713374,36659.8332761099,66462.9826119364,495253.680742262
miura_00591,miura,591,1,30,6,0.0008624404000202,0.0023323993310597,0.001835209178969,1739049690.79272,2360344014.32817,73649.3222811541,26269.9358950953,11622.2095358536,34257.4890518636,53279.1111133399,200392.60395651
miura_00592,miura,592,1,24,12,0.0008161823593263,0.0046068984011049,0.0017714748324222,3278968788.25248,4729140068.27814,362166.031180638,98276.1763470967,35018.3788497387,56841.0721928377,102658.978689445,883122.907695952
miura_00593,miura,593,1,36,12,0.0005136858316523,0.0059794563256158,0.0030979473648421,4387921638.16116,4824012102.2677,534821.384498736,137283.301047091,39520.1168787282,21755.7094247118,49195.519554481,677175.121938467
miura_00594,miura,594,1,24,12,0.0007227028728197,0.0013049858501831,0.0029108348829717,1733770148.39108,4321514604.78858,5942.22819365322,2340.10322956336,3111.9920584129,11607.1388490832,19656.7181354915,139316.395284917
miura_00595,miura,595,1,30,9,0.0005901381117286,0.0012435406267429,0.0032099114208837,3432176673.08618,3748549637.95497,7467.27210129922,2713.3885451613,2904.15556882125,13347.9734366846,21565.5133178005,114336.90748234
miura_00599,miura,599,1,36,9,0.0007145132475119,0.0024649680922274,0.0028635962755474,4501929989.37443,4234672743.76623,72372.7346720322,22654.9724789865,11194.8266922836,41887.8362272158,66555.5245253366,317537.921237668
miura_00600,miura,600,1,36,9,0.0008087112178852,0.0046767386783674,0.0031091451037056,4585338836.11248,4839544691.22898,390377.01971088,116655.593671624,37639.2889349432,60986.3308693132,104633.886674722,651880.05527301
miura_00601,miura,601,1,36,9,0.0008690423813241,0.0052693457480687,0.0018872884253678,2033439458.93993,4068958130.99466,561863.872875954,165264.357498459,43278.6521276584,56869.7849983657,104116.736863069,717359.93940884
miura_00602,miura,602,1,36,9,0.0007800415066595,0.0010042720138809,0.0030867800531102,1207441022.99625,3633470022.19322,4676.93654104728,1685.59777571643,1787.44360302679,13231.2844494644,20801.7528408678,95034.7189421439
miura_00603,miura,603,1,30,12,0.0006297535438009,0.0025085082043718,0.0031655709974677,3365871486.05664,4719988123.52695,43709.133350852,14026.8508626129,9195.17018494571,18101.5837464535,31017.4626966048,242337.174471487
miura_00604,miura,604,1,30,12,0.0008512260658128,0.0043592614219081,0.0031226273513519,3231825463.4453,3251142319.43837,145171.967651233,41299.2899788306,16800.2143239986,42392.8954893187,72267.7076737217,495192.600219375
miura_00606,miura,606,1,24,12,0.0007590106247793,0.0059444870057129,0.0036709798905841,3842092845.09091,2621836017.05471,214635.694853749,59923.6262407984,23299.9653665654,27193.3473353413,50420.7590584762,506508.902372947
miura_00607,miura,607,1,36,12,0.0007173575959978,0.0058381110276581,0.0032154154915985,4142032242.741,2596569034.28137,264106.39955257,68525.1319360501,20293.8864389924,39125.8794017769,68864.0716772366,498873.34774733
miura_00608,miura,608,1,30,9,0.0009083877572228,0.0045608114867538,0.0026956438062778,2238153276.45645,3612393963.09274,294494.107917349,86765.6493451482,30300.0583281876,41560.6848002474,73120.5539770481,514079.739374385
miura_00609,miura,609,1,30,12,0.0008845995614669,0.0039696286126539,0.0037505247939855,4838214166.35472,1531612929.4844,45020.8623220187,13341.6714999069,6329.6395083149,53843.8621008221,85693.0749974488,397744.111791899
miura_00610,miura,610,1,36,12,0.0007866879425912,0.0052996699594135,0.0028240036065185,4464084400.97826,4305688554.63252,378998.039313373,99103.3974907923,29977.1132713353,62619.3059377305,108950.366077438,761021.881500648
miura_00612,miura,612,1,36,12,0.000909577758996,0.0057453368204538,0.0038735657257465,4060155270.93152,4363970966.01126,369716.602258004,98476.3541530549,31394.9712007636,64277.5651581862,111582.045497207,787595.995121985
miura_00613,miura,613,1,24,12,0.0005468372999864,0.0042011177386185,0.0014121287635929,3266145881.06402,2943478845.73679,212958.502759219,57460.2105576381,20129.1683566902,22785.0208212125,42956.0255143077,438869.788622506
miura_00614,miura,614,1,30,9,0.000816809745165,0.0024224444325069,0.0031081236966887,3369793766.55092,3463717579.18954,47043.7534178291,15108.9080405632,9092.0374348913,35789.7049505057,57588.0488153065,289656.735818416
miura_00615,miura,615,1,30,6,0.0007945257568213,0.0037708738846362,0.0020911047931736,3027513121.13373,3041965619.07139,241428.358940707,92583.2002957392,32098.4976331578,43577.2184116597,72298.0642031505,355005.856180438
miura_00616,miura,616,1,24,12,0.0006953598695778,0.0032593535360526,0.0013979340289185,4201977132.40944,1326754793.95831,48673.5975841809,13999.1857587886,6024.58642761536,48399.5858730381,78465.4087818178,381252.703324715
miura_00617,miura,617,1,30,12,0.0009483495346794,0.0027601453646823,0.0025030132347217,4834793008.30066,3302833096.61172,50515.4895630024,15492.0410593644,8429.2715277415,97667.7613120848,153793.732926384,665965.674526258
miura_00618,miura,618,1,36,9,0.0006782560349068,0.003427710366205,0.0038910662440966,1323360257.1542,4314748988.53747,136503.709933117,42035.6529994375,18214.1772485923,9999.01060595974,19454.8146146815,212767.154351479
miura_00619,miura,619,1,30,9,0.0008909077544017,0.0034649470919394,0.003342113721636,2084903540.94828,3432609120.26031,116296.049161246,35776.2726023252,16621.4543953831,28655.2989740223,48516.0101326361,315523.540255018
miura_00620,miura,620,1,30,6,0.0008879047772298,0.00210798626342,0.0015760959472693,1634527726.78074,2695664180.6605,73617.0993549531,26174.9989835668,11774.0952117517,40389.5152320973,62316.4096972075,222313.661694749
miura_00621,miura,621,1,36,9,0.0006458760098797,0.0033780096099395,0.0038050436366776,1395704509.04679,4118380887.42934,127690.483637363,39333.7873390443,17087.2427423059,9325.54560796402,18156.6334873467,199226.675348099
miura_00622,miura,622,1,30,12,0.0008260561471805,0.0041934806090323,0.0010729841180581,4110313315.73912,2833242946.83997,272786.486728392,68497.0503163601,19418.158803287,131110.605199592,209092.417040384,937129.038552383
miura_00623,miura,623,1,30,9,0.0007536352606419,0.0042672470616735,0.0032076642171067,4020770197.98803,1727591713.15952,104788.788406198,31382.7267671952,12232.5260214929,33209.8790262054,54412.731297258,287993.095830719
miura_00624,miura,624,1,36,12,0.0007729723180719,0.0025568662454802,0.0017182010527567,1307463591.2761,1390912991.57485,26778.9258924311,7783.45789002619,3362.64207387567,25684.4069714052,40461.5863299077,183579.697828184
miura_00625,miura,625,1,30,9,0.0006013819829736,0.0024532020014224,0.001653735776432,3860086831.38677,4760718931.60424,115520.347984726,35507.1560831788,16408.8968384503,32490.0348815156,54419.3892703617,334411.139135604
miura_00626,miura,626,1,36,12,0.0009340913314342,0.0037432403711755,0.0014606827896789,4560747836.29815,4897980491.80901,296784.272051153,77965.6963403972,23920.936699207,184383.740511286,287746.039141834,1195851.79323861
miura_00627,miura,627,1,36,9,0.0007572801512004,0.0037916579193151,0.0029033455303235,1647037147.35005,4248286356.10956,217707.342170763,65749.6465992934,23835.5002123506,21072.242777515,38909.1758609058,328218.695443935
miura_00628,miura,628,1,24,9,0.0005595773111729,0.0012706567654783,0.0019275106409084,4775759839.34434,1056286535.73333,3224.88040442861,1172.86614981391,1206.75007648874,18630.3947944877,29326.9569633463,109616.231137957
miura_00629,miura,629,1,30,9,0.000759701921138,0.0054239910671965,0.0029699983089973,3218626644.67211,4288127771.69846,495024.385444918,144027.231215862,46213.7890960402,35349.6262629664,69331.4609659661,653604.216291892
miura_00630,miura,630,1,24,12,0.000511260954904,0.0048423701186573,0.0030457584013242,2685342760.81921,3474162484.4049,190198.808537732,54591.33067755,23273.8289398368,9323.92586518745,20370.7539839576,361201.879973336
miura_00631,miura,631,1,36,9,0.0007888333641676,0.0014347334042937,0.0036805360330919,2559479100.15393,2618807982.90479,7964.04162016529,2728.62582568741,2308.33574390766,23652.6304704219,36531.6189574384,144519.184280351
miura_00632,miura,632,1,30,12,0.000945062663437,0.00439616325779,0.0039376357195764,2466908214.36133,2313822641.18867,86193.4888177379,25115.4852721131,11157.4746783456,34434.5709711105,57846.5121039559,371374.417873466
miura_00633,miura,633,1,24,9,0.000541999747144,0.003194363687126,0.0012773357900969,3061812085.26214,4307643315.58018,234314.199867665,69396.2178311609,27702.7492771622,22345.1325885614,42095.8900885207,403875.467908463
miura_00634,miura,634,1,30,9,0.0009708362941882,0.0051236012211874,0.0010124848295608,4564819920.79666,2860064258.08043,541406.984312624,151469.514066156,37272.4844547469,235862.58484049,360700.837706307,1217011.4859673
miura_00635,miura,635,1,24,9,0.0007944223201546,0.0028140744811932,0.0019406672391984,3381501751.03839,4991459223.76664,135952.751518208,42409.2730171807,22207.6146897873,44504.1370565283,75401.1811127525,487079.151124028
miura_00636,miura,636,1,30,9,0.0006959464009272,0.0034053898211639,0.0023616971477166,4462630049.2972,1767377358.1954,76444.5707823855,23079.2978643415,9492.91970206225,38159.6025787585,60896.1837293474,280551.820023856
miura_00639,miura,639,1,24,12,0.0005061640671955,0.005772181924815,0.0030228367305888,4497234264.90955,1696480030.7867,151536.516557446,41573.0227166628,15297.9963480556,12454.1471417082,24433.9844886153,295292.547047159
miura_00640,miura,640,1,30,12,0.0006664079440617,0.0029677558662918,0.0022552655141346,4502851991.73216,3397609323.12322,69589.2400608791,20784.837349227,10163.1015466597,37875.1967881627,62923.8527369645,383499.083315995
miura_00641,miura,641,1,30,9,0.0007448177732595,0.0045265212183349,0.0021050475131127,4131166171.52495,4173397710.29321,397795.622664515,115853.8359932,37385.7678164372,53807.6300636225,94836.2757495608,649273.875966165
miura_00642,miura,642,1,36,12,0.0005676948820938,0.0014389175009816,0.0017384946553924,2331096973.94161,4225491915.83381,15770.5689264886,5135.3478483391,3609.95932256536,18597.8503190571,30179.0908707486,170279.483243287
miura_00643,miura,643,1,24,9,0.0009550181487318,0.0049711143161141,0.0039101466145015,1439425085.01409,2412326127.56602,168418.874168072,50774.3942038794,22238.5720805715,18558.0306176542,34375.5296710918,324326.313587603
miura_00644,miura,644,1,36,12,0.0008713399976708,0.0045465492008651,0.0010925198384063,4225469107.55308,4938748203.65651,582732.337968596,140465.622447348,35028.5418918043,189648.289688902,303766.034272918,1393869.99118624
miura_00645,miura,645,1,24,12,0.0007049212849848,0.0039527015430823,0.0032432419772267,3425064739.27853,1966381482.6066,57604.6814755739,17488.4774490042,9150.42931519042,19939.2092159626,34627.3351401971,268247.667214332
miura_00646,miura,646,1,30,6,0.0007185235037887,0.0051154929276464,0.0020127731616869,2884025292.88145,4974662158.99657,680799.321321476,278912.48583742,83496.2680322883,37550.7544406925,80825.8179026292,683787.235125297
miura_00648,miura,648,1,30,6,0.0009129244383399,0.0025937375012367,0.0017507677804982,4572963775.77527,1172753567.50755,48047.205352432,17498.8707513715,7173.51671148923,96951.7199677041,134720.447760459,270712.976767812
miura_00649,miura,649,1,36,12,0.0006817952962908,0.0048115357268724,0.0019991282365408,2933913829.25822,2038894860.32312,182468.808741061,46832.180525748,13483.2751632643,36719.4371929856,62342.2659544335,386786.97674413
miura_00650,miura,650,1,24,12,0.0006242190219165,0.001216733734009,0.0035129386868756,4830360665.71785,1413937266.96896,1434.3534440953,589.91545963461,904.086167980883,15325.3354840662,24970.1817375224,122421.933268847
miura_00651,miura,651,1,36,12,0.0006684279310932,0.0032627687246091,0.0032154103330974,1662581677.86422,4364483793.54963,94373.0470637631,27809.5313923128,12680.9422063372,13685.7615694509,24680.2058722517,238083.334472144
miura_00652,miura,652,1,30,6,0.0008511696564533,0.0053132213664427,0.0027102132767122,1126892855.81215,4435742422.03382,586985.292485024,234946.951362307,73570.9061859584,20875.7756709666,52189.5629226992,555473.188540496
miura_00653,miura,653,1,30,6,0.0006817133562424,0.005412802096579,0.0037281066759248,2146422294.54856,4488729240.32403,543825.854605671,211341.151839278,70573.4168428654,16309.4401633065,42893.5798027328,508553.342973508
miura_00655,miura,655,1,30,9,0.0009880012095775,0.0047612041275586,0.0017695392356671,2297033909.4426,4432347032.76541,531825.674047666,152931.949944559,45229.3901380012,80761.2359085752,139638.477960784,859281.538498914
miura_00656,miura,656,1,24,12,0.0005645434798948,0.0014391699130473,0.0023059671465417,3118503763.62897,2108044089.83871,4773.55714260452,1778.836572172,1970.90093969498,12073.2621358206,20147.1802370768,124111.392911761
miura_00657,miura,657,1,24,9,0.0007924472244471,0.0044937755489512,0.0012716300352908,3533943654.19263,1377339027.89945,177605.004599877,50062.6067978312,15566.900238094,65143.6591477554,105110.849400179,470023.22203512
miura_00658,miura,658,1,30,6,0.0008586453524622,0.0028285848189767,0.0019039616255522,4200714520.62059,4247732607.4556,198425.043264113,72702.568311787,28857.5758165047,78844.665931527,122811.370955845,459418.539684824
miura_00659,miura,659,1,36,12,0.0008759286937181,0.003139729409,0.0013265924494383,2285548082.72401,4530941422.81684,188387.187431098,50987.0950794046,17079.8796655457,86528.4447977095,138988.274177037,687463.038556131
miura_00660,miura,660,1,24,9,0.000721962155934,0.0021751554420293,0.0013542608200873,1434529289.92763,3826559520.8372,70148.4099918304,22167.8195590695,12396.2340305488,20731.8948127949,35503.4842384619,247383.255052409
miura_00661,miura,661,1,24,12,0.0008205866308004,0.0048240969175621,0.001355331732325,4797610645.34731,1913070861.536,206768.069078776,53393.7294859534,16658.1801120593,95854.4186489136,157515.18481086,807867.100624643
miura_00662,miura,662,1,36,9,0.0008913326243103,0.0030504258089706,0.0030690399489819,3322441495.47774,2488795879.65127,70945.6032138099,21836.8459868399,9420.99180047291,54101.8443902492,83663.1886768148,331968.178142884
miura_00664,miura,664,1,30,6,0.0007125454438978,0.0017023703384878,0.0031805668065643,3231506963.01816,2154640122.67773,20257.5288969395,7002.90705120287,4701.87886421387,20343.2612993075,31526.8996194688,117965.71303113
miura_00665,miura,665,1,36,9,0.0006831615049456,0.0031916055092694,0.0021068209392541,2958588641.84683,2285277611.9399,97246.4240983883,29401.3964317307,10739.1710475068,32949.4427437991,52847.3311709237,254165.954200136
miura_00666,miura,666,1,24,12,0.0006613518035761,0.003786777928102,0.0032919606312398,1145005720.77193,1467251492.20958,37479.2435681467,11512.6363911376,6295.76399038329,6064.97517116997,11118.8181515038,122050.245505528
miura_00667,miura,667,1,30,9,0.0009763212109136,0.0011996418976159,0.0028275272543749,4863282896.13798,3113961877.91656,6743.23232445038,2443.27404479175,2546.56028041585,80792.8553217173,122058.962841561,345577.113955153
miura_00668,miura,668,1,36,12,0.0008741497017553,0.0043540952574637,0.0039262947343819,2105893381.04572,4015602612.92093,161443.871875814,45792.0973635656,17986.0701700315,29895.909929562,52243.2025017596,408615.300571747
